,MATCH,DATE,PT_DIFF
2999,Pepperdine vs. St. Mary's,2014-01-23,-17
3000,Chicago St. vs. Cal. State - Bakersfield,2014-01-23,-2
3001,Loyola Marymount vs. Pacific,2014-01-23,11
3002,Oregon vs. Washington,2014-01-23,-4
3003,Southern Miss vs. Old Dominion,2014-01-23,-15
3004,Western Michigan vs. Kent St.,2014-01-23,-16
3005,Fairfield vs. Monmouth-NJ,2014-01-23,-3
3006,St. Peter's vs. Siena,2014-01-23,17
3007,Florida Gulf Coast vs. Mercer,2014-01-23,-13
3008,Albany vs. New Hampshire,2014-01-23,-4
3009,Hartford vs. Binghamton,2014-01-23,-2
3010,Wofford vs. Georgia Southern,2014-01-23,-10
3011,Elon University vs. Chattanooga,2014-01-23,21
3012,North Florida vs. East Tennessee St.,2014-01-23,6
3013,Stetson vs. Kennesaw St.,2014-01-23,-3
3014,Valparaiso vs. Youngstown St.,2014-01-23,3
3015,Charlotte vs. Louisiana Tech,2014-01-23,-41
3016,Texas State vs. Arkansas-Little Rock,2014-01-23,5
3017,Morehead St. vs. Belmont,2014-01-23,37
3018,Eastern Kentucky vs. Tennessee St.,2014-01-23,16
3019,SIU - Edwardsville vs. SE Missouri St.,2014-01-23,4
3020,South Dakota vs. Western Illinois,2014-01-23,-18
3021,Sacramento State vs. North Dakota,2014-01-23,14
3022,Jacksonville St. vs. Austin Peay,2014-01-23,-12
3023,Northwestern St. vs. Central Arkansas,2014-01-23,-8
3024,Denver vs. Nebraska Omaha,2014-01-23,14
3025,Stephen F. Austin vs. Oral Roberts,2014-01-23,-3
3026,Sam Houston St. vs. Incarnate Word,2014-01-23,11
3027,New Orleans vs. Houston Baptist,2014-01-23,-13
3028,Utah vs. Arizona St.,2014-01-23,4
3029,Colorado vs. Arizona,2014-01-23,32
3030,Montana St. vs. Weber St.,2014-01-23,-29
3031,Southern Utah vs. Eastern Washington,2014-01-23,7
3032,Montana vs. Idaho State,2014-01-23,-5
3033,UC Santa Barbara vs. UC Riverside,2014-01-23,-3
3034,San Diego vs. Gonzaga,2014-01-23,3
3035,CSU Northridge vs. UC Irvine,2014-01-23,-6
3036,Hawaii vs. UC Davis,2014-01-23,17
3037,Cal Poly SLO vs. Cal St. Fullerton,2014-01-23,2
3038,Stanford vs. UCLA,2014-01-23,-42
3039,Marist vs. Niagara,2014-01-24,-6
3040,Lipscomb vs. Northern Kentucky,2014-01-24,1
3041,Detroit vs. Wis.-Milwaukee,2014-01-24,9
3042,Rider vs. Manhattan,2014-01-24,16
3043,Quinnipiac vs. Iona,2014-01-24,22
3044,Vermont vs. Stony Brook,2014-01-24,3
3045,Ohio vs. Eastern Michigan,2014-01-25,-2
3046,Columbia vs. Cornell,2014-01-25,16
3047,George Washington vs. George Mason,2014-01-25,-6
3048,VCU vs. La Salle,2014-01-25,-8
3049,Sacred Heart vs. St. Francis (PA),2014-01-25,-2
3050,Syracuse vs. Miami-Florida,2014-01-25,-12
3051,St. Francis (NY) vs. Bryant,2014-01-25,4
3052,Georgia vs. Kentucky,2014-01-25,-37
3053,Valparaiso vs. Cleveland St.,2014-01-25,19
3054,Boston U vs. Bucknell,2014-01-25,3
3055,Villanova vs. Marquette,2014-01-25,-9
3056,Buffalo vs. Northern Illinois,2014-01-25,8
3057,Charleston vs. James Madison,2014-01-25,-2
3058,South Dakota vs. Nebraska Omaha,2014-01-25,4
3059,Notre Dame vs. Wake Forest,2014-01-25,-19
3060,Stetson vs. Mercer,2014-01-25,38
3061,Sam Houston St. vs. Abilene Christian,2014-01-25,-19
3062,St. John's vs. Butler,2014-01-25,-17
3063,Northern Iowa vs. Loyola-Chicago,2014-01-25,6
3064,Dayton vs. Rhode Island,2014-01-25,-12
3065,Oklahoma vs. Texas Tech,2014-01-25,9
3066,Wagner vs. Robert Morris,2014-01-25,4
3067,Northeastern vs. Hofstra,2014-01-25,-13
3068,American U. vs. Army,2014-01-25,10
3069,Tennessee vs. Florida,2014-01-25,33
3070,South Carolina vs. Missouri,2014-01-25,8
3071,Coppin St. vs. North Carolina Central,2014-01-25,-24
3072,New Mexico vs. Colorado St.,2014-01-25,-2
3073,Central Conn. St. vs. Fairleigh Dickinson,2014-01-25,-13
3074,Northwestern St. vs. Oral Roberts,2014-01-25,4
3075,Stephen F. Austin vs. Central Arkansas,2014-01-25,-17
3076,Georgia St vs. Louisiana-Monroe,2014-01-25,8
3077,SIU - Edwardsville vs. Tenn-Martin,2014-01-25,5
3078,Longwood vs. Charleston Southern,2014-01-25,-3
3079,Norfolk State vs. South Carolina State,2014-01-25,-12
3080,Auburn vs. Arkansas,2014-01-25,19
3081,Morgan St. vs. No.Carolina A&T,2014-01-25,-1
3082,DePaul vs. Seton Hall,2014-01-25,-17
3083,Alabama St. vs. Alcorn St.,2014-01-25,17
3084,Arkansas-Pine Bluff vs. Prairie View A&M,2014-01-25,-9
3085,Florida Atlantic vs. Florida International,2014-01-25,-9
3086,Illinois St. vs. Indiana St.,2014-01-25,-14
3087,Alabama A&M vs. Southern,2014-01-25,-14
3088,NC-Greensboro vs. Chattanooga,2014-01-25,10
3089,St. Bonaventure vs. Duquesne,2014-01-25,2
3090,Connecticut vs. Rutgers,2014-01-25,11
3091,Georgia Southern vs. Davidson,2014-01-25,30
3092,Colorado vs. Arizona St.,2014-01-25,21
3093,N.C. Asheville vs. High Point,2014-01-25,11
3094,CSU Northridge vs. Long Beach St.,2014-01-25,-9
3095,Indiana - Purdue vs. IUPU - Ft. Wayne,2014-01-25,53
3096,Campbell vs. Gardner-Webb,2014-01-25,-18
3097,Western Carolina vs. Citadel,2014-01-25,-18
3098,New Jersey Tech vs. Pennsylvania,2014-01-25,-15
3099,Middle Tennessee St. vs. North Texas,2014-01-25,7
3100,Marshall vs. Louisiana Tech,2014-01-25,21
3101,Eastern Kentucky vs. Belmont,2014-01-25,-3
3102,Santa Clara vs. San Francisco,2014-01-25,9
3103,Georgetown vs. Creighton,2014-01-25,13
3104,Arkansas-Little Rock vs. Arkansas St.,2014-01-25,30
3105,South Alabama vs. Texas-Arlington,2014-01-25,-8
3106,Grambling State vs. Jackson State,2014-01-25,-8
3107,Montana vs. Weber St.,2014-01-25,-5
3108,Kansas vs. Texas Christian,2014-01-25,22
3109,Montana St. vs. Idaho State,2014-01-25,5
3110,Chicago St. vs. Utah Valley,2014-01-25,-7
3111,Brigham Young vs. Gonzaga,2014-01-25,-26
3112,UMKC vs. Cal. State - Bakersfield,2014-01-25,-1
3113,Southern Utah vs. Portland St.,2014-01-25,3
3114,UC Santa Barbara vs. Cal St. Fullerton,2014-01-25,2
3115,Towson vs. Delaware,2014-01-25,7
3116,Florida St. vs. Duke,2014-01-25,22
3117,Iowa vs. Northwestern,2014-01-25,26
3118,Florida Gulf Coast vs. Kennesaw St.,2014-01-25,21
3119,Xavier vs. Providence,2014-01-25,9
3120,Vanderbilt vs. Texas A&M,2014-01-25,-11
3121,Texas vs. Baylor,2014-01-25,-14
3122,Kansas St. vs. Iowa St.,2014-01-25,12
3123,Illinois-Chicago vs. Oakland,2014-01-25,-1
3124,North Florida vs. South Carolina Upstate,2014-01-25,-17
3125,Coastal Carolina vs. Radford,2014-01-25,8
3126,West Virginia vs. Oklahoma St.,2014-01-25,6
3127,Wofford vs. Furman,2014-01-25,-24
3128,Northern Arizona vs. North Dakota,2014-01-25,16
3129,Virginia Tech vs. Virginia,2014-01-25,20
3130,Hartford vs. MD Baltimore Cty,2014-01-25,-2
3131,Mississippi St. vs. Mississippi,2014-01-25,31
3132,Texas-San Antonio vs. Texas-El Paso,2014-01-25,19
3133,Maryland - E. Shore vs. Bethune-Cookman,2014-01-25,6
3134,Nevada vs. Wyoming,2014-01-25,-2
3135,Yale vs. Brown,2014-01-25,17
3136,VMI vs. Winthrop,2014-01-25,-1
3137,William & Mary vs. Drexel,2014-01-25,-2
3138,San Diego vs. Portland,2014-01-25,-2
3139,St. Joseph's vs. Richmond,2014-01-25,15
3140,Jacksonville vs. East Tennessee St.,2014-01-25,1
3141,Western Kentucky vs. Louisiana-Lafayette,2014-01-25,-9
3142,UAB vs. Tulsa,2014-01-25,-7
3143,Mount St. Mary's vs. LIU Brooklyn,2014-01-25,4
3144,North Dakota State vs. South Dakota State,2014-01-25,8
3145,Lamar vs. Incarnate Word,2014-01-25,11
3146,Oregon St. vs. Washington,2014-01-25,-6
3147,Wisconsin vs. Purdue,2014-01-25,-14
3148,Troy vs. Texas State,2014-01-25,8
3149,Hampton vs. Savannah State,2014-01-25,9
3150,Pittsburgh vs. Maryland,2014-01-25,-4
3151,Howard vs. Florida A&M,2014-01-25,-7
3152,Loyola Marymount vs. St. Mary's,2014-01-25,-28
3153,Mississippi Valley State vs. Texas Southern,2014-01-25,-38
3154,Miami (OH) vs. Bowling Green,2014-01-25,-5
3155,San Jose St. vs. Boise St.,2014-01-25,52
3156,Eastern Illinois vs. SE Missouri St.,2014-01-25,-15
3157,Elon University vs. Samford,2014-01-25,-3
3158,Presbyterian vs. Liberty,2014-01-25,12
3159,Michigan vs. Michigan St,2014-01-25,5
3160,Holy Cross vs. Navy,2014-01-25,15
3161,Lafayette vs. Lehigh,2014-01-25,-3
3162,Akron vs. Central Michigan,2014-01-25,8
3163,Tulane vs. Old Dominion,2014-01-25,6
3164,Colgate vs. Loyola-Maryland,2014-01-25,-7
3165,Southern Miss vs. East Carolina,2014-01-25,-14
3166,Wright St. vs. Youngstown St.,2014-01-25,-1
3167,New Orleans vs. Texas A&M CC,2014-01-25,8
3168,Charlotte vs. Rice,2014-01-25,-2
3169,Southern Illinois vs. Missouri St.,2014-01-25,6
3170,Tennessee Tech vs. Austin Peay,2014-01-25,14
3171,Denver vs. Western Illinois,2014-01-25,12
3172,Louisiana State vs. Alabama,2014-01-25,2
3173,Wichita St. vs. Drake,2014-01-25,-17
3174,Southeastern Louisiana vs. Houston Baptist,2014-01-25,-8
3175,Jacksonville St. vs. Murray St.,2014-01-25,-8
3176,Morehead St. vs. Tennessee St.,2014-01-25,6
3177,Seattle vs. Grand Canyon,2014-01-25,8
3178,Texas-Pan American vs. New Mexico St.,2014-01-25,12
3179,Sacramento State vs. Northern Colorado,2014-01-25,10
3180,Pepperdine vs. Pacific,2014-01-25,10
3181,Hawaii vs. UC Irvine,2014-01-25,4
3182,Cal Poly SLO vs. UC Riverside,2014-01-25,-3
3183,Fresno St. vs. UNLV,2014-01-25,-2
3184,San Diego St. vs. Utah St.,2014-01-25,5
3185,Siena vs. Fairfield,2014-01-26,-8
3186,Georgia Tech vs. N.C. State,2014-01-26,-2
3187,South Florida vs. Memphis,2014-01-26,22
3188,Maine vs. Stony Brook,2014-01-26,-44
3189,Iona vs. St. Peter's,2014-01-26,8
3190,Quinnipiac vs. Manhattan,2014-01-26,15
3191,New Hampshire vs. Massachusetts Lowell,2014-01-26,-29
3192,Illinois vs. Indiana,2014-01-26,0
3193,Monmouth-NJ vs. Rider,2014-01-26,-17
3194,Stanford vs. Southern California,2014-01-26,-8
3195,Minnesota vs. Nebraska,2014-01-26,-4
3196,Binghamton vs. Vermont,2014-01-26,-33
3197,Utah vs. Arizona,2014-01-26,41
3198,Fordham vs. Massachusetts,2014-01-26,-38
3199,Bradley vs. Evansville,2014-01-26,-6
3200,Detroit vs. Green Bay,2014-01-26,-10
3201,Ball St. vs. Western Michigan,2014-01-26,-9
3202,Marist vs. Canisius,2014-01-26,13
3203,Southern Methodist vs. Houston,2014-01-26,-7
3204,Cincinnati vs. Temple,2014-01-26,4
3205,Harvard vs. Dartmouth,2014-01-26,-30
3206,Clemson vs. North Carolina,2014-01-26,-19
3207,Kent St. vs. Toledo,2014-01-26,-3
3208,Oregon vs. Washington St.,2014-01-26,27
3209,California vs. UCLA,2014-01-26,-12
3210,New Jersey Tech vs. Delaware State,2014-01-27,-6
3211,Hofstra vs. Towson,2014-01-27,-18
3212,Charleston vs. William & Mary,2014-01-27,-22
3213,Morgan St. vs. North Carolina Central,2014-01-27,-10
3214,Coppin St. vs. No.Carolina A&T,2014-01-27,16
3215,Mississippi Valley State vs. Prairie View A&M,2014-01-27,9
3216,Oklahoma St. vs. Oklahoma,2014-01-27,12
3217,Colgate vs. Lafayette,2014-01-27,7
3218,Eastern Washington vs. Portland St.,2014-01-27,-9
3219,Duke vs. Pittsburgh,2014-01-27,15
3220,Norfolk State vs. Savannah State,2014-01-27,7
3221,Hampton vs. South Carolina State,2014-01-27,11
3222,Howard vs. Bethune-Cookman,2014-01-27,11
3223,Alabama A&M vs. Alcorn St.,2014-01-27,-6
3224,Arkansas-Pine Bluff vs. Texas Southern,2014-01-27,-1
3225,Villanova vs. Georgetown,2014-01-27,-5
3226,Alabama St. vs. Southern,2014-01-27,-13
3227,Missouri vs. Arkansas,2014-01-28,-4
3228,VMI vs. N.C. Asheville,2014-01-28,-4
3229,West Virginia vs. Baylor,2014-01-28,-2
3230,Loyola-Chicago vs. Wichita St.,2014-01-28,-12
3231,Texas Tech vs. Kansas St.,2014-01-28,8
3232,Kentucky vs. Louisiana State,2014-01-28,-5
3233,New Mexico vs. Utah St.,2014-01-28,13
3234,Michigan St vs. Iowa,2014-01-28,-2
3235,Southern Methodist vs. South Florida,2014-01-28,7
3236,High Point vs. Presbyterian,2014-01-28,7
3237,Cleveland St. vs. Eastern Illinois,2014-01-28,14
3238,Virginia vs. Notre Dame,2014-01-28,-15
3239,St. John's vs. Creighton,2014-01-28,3
3240,St. Francis (NY) vs. Sacred Heart,2014-01-29,-5
3241,James Madison vs. Northeastern,2014-01-29,3
3242,St. Joseph's vs. Dayton,2014-01-29,-3
3243,Penn St. vs. Ohio St.,2014-01-29,-1
3244,Radford vs. Winthrop,2014-01-29,12
3245,Duquesne vs. New Jersey Tech,2014-01-29,7
3246,Western Michigan vs. Buffalo,2014-01-29,21
3247,Liberty vs. Coastal Carolina,2014-01-29,2
3248,Massachusetts vs. St. Bonaventure,2014-01-29,-13
3249,Loyola-Maryland vs. Holy Cross,2014-01-29,9
3250,MD Baltimore Cty vs. Binghamton,2014-01-29,-12
3251,Vanderbilt vs. Georgia,2014-01-29,-5
3252,Bucknell vs. Lehigh,2014-01-29,-3
3253,Army vs. Boston U,2014-01-29,-26
3254,Illinois-Chicago vs. Detroit,2014-01-29,6
3255,La Salle vs. George Washington,2014-01-29,22
3256,Northern Illinois vs. Kent St.,2014-01-29,-1
3257,Navy vs. American U.,2014-01-29,22
3258,Illinois St. vs. Bradley,2014-01-29,19
3259,Richmond vs. Saint Louis,2014-01-29,-20
3260,Indiana St. vs. Southern Illinois,2014-01-29,-19
3261,Iowa St. vs. Kansas,2014-01-29,0
3262,Syracuse vs. Wake Forest,2014-01-29,10
3263,Arizona vs. Stanford,2014-01-29,3
3264,Florida St. vs. N.C. State,2014-01-29,-4
3265,Air Force vs. Boise St.,2014-01-29,-11
3266,Wyoming vs. Fresno St.,2014-01-29,5
3267,Colorado St. vs. Nevada,2014-01-29,-9
3268,Arizona St. vs. California,2014-01-29,11
3269,Delaware vs. William & Mary,2014-01-29,18
3270,Fordham vs. VCU,2014-01-29,-16
3271,Virginia Tech vs. Boston College,2014-01-29,24
3272,North Carolina vs. Georgia Tech,2014-01-29,-13
3273,Toledo vs. Miami (OH),2014-01-29,-13
3274,Maine vs. New Hampshire,2014-01-29,8
3275,Central Michigan vs. Ohio,2014-01-29,-4
3276,Bowling Green vs. Eastern Michigan,2014-01-29,-12
3277,Rutgers vs. Temple,2014-01-29,-6
3278,Stony Brook vs. Albany,2014-01-29,10
3279,Memphis vs. Central Florida,2014-01-29,-10
3280,Drexel vs. Hofstra,2014-01-29,3
3281,Gardner-Webb vs. Longwood,2014-01-29,20
3282,Charleston Southern vs. Campbell,2014-01-29,-2
3283,Texas A&M vs. South Carolina,2014-01-29,28
3284,Vermont vs. Hartford,2014-01-29,-7
3285,Ball St. vs. Akron,2014-01-29,27
3286,Mississippi vs. Tennessee,2014-01-29,-16
3287,Evansville vs. Northern Iowa,2014-01-29,-14
3288,UMKC vs. SE Missouri St.,2014-01-29,10
3289,Missouri St. vs. Drake,2014-01-29,10
3290,Green Bay vs. Valparaiso,2014-01-29,-15
3291,Butler vs. Seton Hall,2014-01-29,6
3292,Miami-Florida vs. Maryland,2014-01-29,3
3293,Northwestern vs. Wisconsin,2014-01-29,9
3294,Belmont vs. Morehead St.,2014-01-29,3
3295,UNLV vs. San Jose St.,2014-01-29,-24
3296,Portland vs. San Francisco,2014-01-29,-13
3297,Gonzaga vs. Santa Clara,2014-01-29,2
3298,Providence vs. Marquette,2014-01-30,11
3299,Appalachian St. vs. NC-Greensboro,2014-01-30,-5
3300,Tenn-Martin vs. Eastern Kentucky,2014-01-30,23
3301,Monmouth-NJ vs. Marist,2014-01-30,2
3302,Cincinnati vs. Louisville,2014-01-30,3
3303,Western Illinois vs. Indiana - Purdue,2014-01-30,-15
3304,Wagner vs. LIU Brooklyn,2014-01-30,-7
3305,Florida vs. Mississippi St.,2014-01-30,11
3306,Lipscomb vs. Jacksonville,2014-01-30,-12
3307,Canisius vs. Quinnipiac,2014-01-30,12
3308,Old Dominion vs. UAB,2014-01-30,-9
3309,Wright St. vs. Wis.-Milwaukee,2014-01-30,4
3310,Utah Valley vs. Texas-Pan American,2014-01-30,-34
3311,Bryant vs. Robert Morris,2014-01-30,-3
3312,Texas-Arlington vs. Western Kentucky,2014-01-30,-5
3313,Indiana vs. Nebraska,2014-01-30,-5
3314,Incarnate Word vs. Northwestern St.,2014-01-30,-14
3315,Niagara vs. Siena,2014-01-30,-4
3316,Weber St. vs. Northern Arizona,2014-01-30,-9
3317,Texas A&M CC vs. Sam Houston St.,2014-01-30,4
3318,Montana vs. Southern Utah,2014-01-30,8
3319,Rice vs. Texas-San Antonio,2014-01-30,-13
3320,Abilene Christian vs. Stephen F. Austin,2014-01-30,-16
3321,UCLA vs. Oregon,2014-01-30,-2
3322,Cal. State - Bakersfield vs. New Mexico St.,2014-01-30,-8
3323,Louisiana Tech vs. Texas-El Paso,2014-01-30,-10
3324,UC Irvine vs. UC Santa Barbara,2014-01-30,-20
3325,UC Davis vs. Cal Poly SLO,2014-01-30,-4
3326,Idaho State vs. Sacramento State,2014-01-30,-6
3327,Long Beach St. vs. Hawaii,2014-01-30,-9
3328,Central Conn. St. vs. St. Francis (PA),2014-01-30,-6
3329,Nebraska Omaha vs. IUPU - Ft. Wayne,2014-01-30,4
3330,Citadel vs. Georgia Southern,2014-01-30,-31
3331,Florida Atlantic vs. Charlotte,2014-01-30,9
3332,Fairleigh Dickinson vs. Mount St. Mary's,2014-01-30,-5
3333,Western Carolina vs. Elon University,2014-01-30,12
3334,Florida International vs. Marshall,2014-01-30,-12
3335,Chattanooga vs. Davidson,2014-01-30,-43
3336,Northern Kentucky vs. North Florida,2014-01-30,1
3337,East Carolina vs. Middle Tennessee St.,2014-01-30,-17
3338,Louisiana-Lafayette vs. Arkansas-Little Rock,2014-01-30,11
3339,North Dakota State vs. South Dakota,2014-01-30,3
3340,Arkansas St. vs. Louisiana-Monroe,2014-01-30,-7
3341,Tennessee St. vs. Tennessee Tech,2014-01-30,13
3342,Grand Canyon vs. Chicago St.,2014-01-30,-1
3343,Alabama vs. Auburn,2014-01-30,-19
3344,Houston Baptist vs. Lamar,2014-01-30,-2
3345,Central Arkansas vs. McNeese St.,2014-01-30,1
3346,New Orleans vs. Southeastern Louisiana,2014-01-30,5
3347,Houston vs. Connecticut,2014-01-30,37
3348,Purdue vs. Michigan,2014-01-30,9
3349,Southern California vs. Oregon St.,2014-01-30,1
3350,Pacific vs. Brigham Young,2014-01-30,10
3351,Oral Roberts vs. Nicholls State,2014-01-30,1
3352,South Dakota State vs. Denver,2014-01-30,-1
3353,North Dakota vs. Eastern Washington,2014-01-30,-12
3354,St. Mary's vs. San Diego,2014-01-30,18
3355,UC Riverside vs. CSU Northridge,2014-01-30,4
3356,Northern Colorado vs. Portland St.,2014-01-30,-23
3357,Columbia vs. Yale,2014-01-31,-10
3358,Presbyterian vs. VMI,2014-01-31,-14
3359,Rider vs. St. Peter's,2014-01-31,18
3360,Youngstown St. vs. Oakland,2014-01-31,5
3361,Kennesaw St. vs. South Carolina Upstate,2014-01-31,-17
3362,Stetson vs. Florida Gulf Coast,2014-01-31,25
3363,Manhattan vs. Iona,2014-01-31,9
3364,Princeton vs. Harvard,2014-01-31,6
3365,Cleveland St. vs. Detroit,2014-01-31,8
3366,Pennsylvania vs. Dartmouth,2014-01-31,9
3367,Mercer vs. East Tennessee St.,2014-01-31,-13
3368,Cornell vs. Brown,2014-01-31,12
3369,Murray St. vs. Austin Peay,2014-01-31,-8
3370,Richmond vs. VCU,2014-02-01,-29
3371,Incarnate Word vs. Stephen F. Austin,2014-02-01,-2
3372,Ohio St. vs. Wisconsin,2014-02-01,1
3373,Seton Hall vs. Xavier,2014-02-01,8
3374,Boston College vs. Notre Dame,2014-02-01,-3
3375,Marquette vs. St. John's,2014-02-01,-15
3376,N.C. State vs. North Carolina,2014-02-01,-14
3377,Toledo vs. Ohio,2014-02-01,5
3378,Holy Cross vs. American U.,2014-02-01,17
3379,Providence vs. DePaul,2014-02-01,-5
3380,Georgia vs. Auburn,2014-02-01,7
3381,South Carolina vs. Mississippi,2014-02-01,4
3382,Nebraska Omaha vs. Indiana - Purdue,2014-02-01,-28
3383,Navy vs. Lafayette,2014-02-01,18
3384,Northern Illinois vs. Ball St.,2014-02-01,-2
3385,Memphis vs. Southern Methodist,2014-02-01,-15
3386,Hartford vs. Stony Brook,2014-02-01,-9
3387,Baylor vs. Oklahoma St.,2014-02-01,6
3388,Fairleigh Dickinson vs. St. Francis (PA),2014-02-01,-8
3389,Binghamton vs. Massachusetts Lowell,2014-02-01,-7
3390,George Mason vs. Saint Louis,2014-02-01,-6
3391,East Carolina vs. UAB,2014-02-01,7
3392,Clemson vs. Florida St.,2014-02-01,4
3393,Michigan St vs. Georgetown,2014-02-01,4
3394,Northern Kentucky vs. Jacksonville,2014-02-01,18
3395,Norfolk State vs. Miami-Florida,2014-02-01,15
3396,Gardner-Webb vs. Radford,2014-02-01,1
3397,Texas A&M vs. Florida,2014-02-01,33
3398,Villanova vs. Temple,2014-02-01,-16
3399,Hofstra vs. Charleston,2014-02-01,18
3400,Hampton vs. Coppin St.,2014-02-01,-3
3401,Louisiana Tech vs. Texas-San Antonio,2014-02-01,15
3402,Pacific vs. San Diego,2014-02-01,17
3403,Oklahoma vs. Iowa St.,2014-02-01,6
3404,Duquesne vs. La Salle,2014-02-01,-8
3405,Abilene Christian vs. Northwestern St.,2014-02-01,-18
3406,North Texas vs. Tulsa,2014-02-01,-31
3407,Houston vs. Rutgers,2014-02-01,-23
3408,Drexel vs. Towson,2014-02-01,-2
3409,N.C. Asheville vs. Longwood,2014-02-01,-1
3410,Wagner vs. St. Francis (NY),2014-02-01,1
3411,Arkansas vs. Louisiana State,2014-02-01,-14
3412,South Dakota State vs. South Dakota,2014-02-01,-2
3413,Northern Colorado vs. Eastern Washington,2014-02-01,4
3414,North Dakota State vs. Denver,2014-02-01,4
3415,Massachusetts vs. St. Joseph's,2014-02-01,-5
3416,Akron vs. Kent St.,2014-02-01,-3
3417,Columbia vs. Brown,2014-02-01,8
3418,Alcorn St. vs. Southern,2014-02-01,-8
3419,Utah St. vs. Wyoming,2014-02-01,-17
3420,Duke vs. Syracuse,2014-02-01,-2
3421,Niagara vs. Marist,2014-02-01,12
3422,Furman vs. Chattanooga,2014-02-01,15
3423,Princeton vs. Dartmouth,2014-02-01,9
3424,Texas Southern vs. Alabama A&M,2014-02-01,1
3425,Cal St. Fullerton vs. Long Beach St.,2014-02-01,-19
3426,Quinnipiac vs. Siena,2014-02-01,8
3427,Western Illinois vs. IUPU - Ft. Wayne,2014-02-01,13
3428,Tulane vs. Southern Miss,2014-02-01,31
3429,Wright St. vs. Green Bay,2014-02-01,7
3430,Vermont vs. Albany,2014-02-01,-10
3431,Indiana St. vs. Northern Iowa,2014-02-01,6
3432,Cal. State - Bakersfield vs. Texas-Pan American,2014-02-01,8
3433,Grand Canyon vs. UMKC,2014-02-01,19
3434,Boise St. vs. UNLV,2014-02-01,-4
3435,Arkansas St. vs. Troy,2014-02-01,10
3436,Belmont vs. Tennessee Tech,2014-02-01,-5
3437,Central Florida vs. Louisville,2014-02-01,-17
3438,Tennessee vs. Alabama,2014-02-01,-17
3439,Utah Valley vs. New Mexico St.,2014-02-01,23
3440,Gonzaga vs. San Francisco,2014-02-01,10
3441,Portland vs. Santa Clara,2014-02-01,12
3442,North Dakota vs. Portland St.,2014-02-01,-2
3443,UC Irvine vs. Cal Poly SLO,2014-02-01,-14
3444,CSU Northridge vs. Hawaii,2014-02-01,-14
3445,Coastal Carolina vs. Campbell,2014-02-01,-3
3446,Florida Atlantic vs. Marshall,2014-02-01,8
3447,Maryland vs. Virginia Tech,2014-02-01,20
3448,NC-Wilmington vs. Delaware,2014-02-01,1
3449,Georgia Tech vs. Wake Forest,2014-02-01,9
3450,George Washington vs. Dayton,2014-02-01,10
3451,Canisius vs. Fairfield,2014-02-01,26
3452,Kentucky vs. Missouri,2014-02-01,5
3453,Lehigh vs. Boston U,2014-02-01,-2
3454,Army vs. Loyola-Maryland,2014-02-01,6
3455,Kansas St. vs. West Virginia,2014-02-01,-10
3456,Texas Christian vs. Texas Tech,2014-02-01,-6
3457,Jacksonville St. vs. Morehead St.,2014-02-01,-11
3458,MD Baltimore Cty vs. Maine,2014-02-01,-3
3459,Northwestern vs. Minnesota,2014-02-01,-1
3460,Elon University vs. Appalachian St.,2014-02-01,-7
3461,Central Michigan vs. Western Michigan,2014-02-01,-3
3462,Bucknell vs. Colgate,2014-02-01,11
3463,Utah vs. Colorado,2014-02-01,4
3464,LIU Brooklyn vs. Mount St. Mary's,2014-02-01,-3
3465,Evansville vs. Wichita St.,2014-02-01,-36
3466,Eastern Michigan vs. Miami (OH),2014-02-01,-4
3467,SIU - Edwardsville vs. Eastern Illinois,2014-02-01,6
3468,Bradley vs. Missouri St.,2014-02-01,-13
3469,South Carolina State vs. Florida A&M,2014-02-01,-4
3470,Savannah State vs. Bethune-Cookman,2014-02-01,-10
3471,North Carolina Central vs. Howard,2014-02-01,-14
3472,No.Carolina A&T vs. Maryland - E. Shore,2014-02-01,7
3473,Kansas vs. Texas,2014-02-01,-12
3474,Valparaiso vs. Illinois-Chicago,2014-02-01,-24
3475,Oral Roberts vs. McNeese St.,2014-02-01,11
3476,Central Conn. St. vs. Robert Morris,2014-02-01,1
3477,Delaware State vs. Morgan St.,2014-02-01,-13
3478,Citadel vs. Davidson,2014-02-01,-19
3479,Arizona St. vs. Stanford,2014-02-01,-6
3480,Drake vs. Illinois St.,2014-02-01,-18
3481,Loyola-Chicago vs. Southern Illinois,2014-02-01,-5
3482,Central Arkansas vs. Nicholls State,2014-02-01,-11
3483,Houston Baptist vs. Sam Houston St.,2014-02-01,-18
3484,Georgia Southern vs. NC-Greensboro,2014-02-01,2
3485,Mississippi St. vs. Vanderbilt,2014-02-01,8
3486,Idaho State vs. Northern Arizona,2014-02-01,-2
3487,Arkansas-Little Rock vs. South Alabama,2014-02-01,4
3488,Liberty vs. Charleston Southern,2014-02-01,14
3489,Prairie View A&M vs. Alabama St.,2014-02-01,13
3490,Old Dominion vs. Middle Tennessee St.,2014-02-01,30
3491,Loyola Marymount vs. Pepperdine,2014-02-01,-11
3492,Washington vs. Washington St.,2014-02-01,-5
3493,Jackson State vs. Mississippi Valley State,2014-02-01,-3
3494,Air Force vs. Nevada,2014-02-01,-13
3495,SE Missouri St. vs. Eastern Kentucky,2014-02-01,9
3496,Cornell vs. Yale,2014-02-01,-4
3497,UC Davis vs. UC Santa Barbara,2014-02-01,-15
3498,Lipscomb vs. North Florida,2014-02-01,2
