,PLAYER,TEAM,YEAR,PER
1748,Jordan Gregory,Montana,2012-2013,11.634196589364668
1749,Jordan Hare,Rhode Island,2012-2013,23.533875186560476
1750,Jordan Harks,Central Arkansas,2012-2013,21.794785208526243
1751,Jordan Heath,Canisius,2012-2013,31.19649763666869
1752,Jordan Henriquez,Kansas St.,2012-2013,30.070967394385125
1753,Jordan Hickert,Eastern Washington,2012-2013,21.085114864097395
1754,Jordan Hicks,Loyola-Chicago,2012-2013,21.22352166800303
1755,Jordan Hulls,Indiana,2012-2013,9.851142262503195
1756,Jordan Jahr,Evansville,2012-2013,15.228042563215837
1757,Jordan Johnson,Southern Utah,2012-2013,16.66652291087696
1758,Jordan Knox,Cal St. Fullerton,2012-2013,22.986248934863713
1759,Jordan Latham,Loyola-Maryland,2012-2013,16.652095440587956
1760,Jordan Lawson,Delaware State,2012-2013,17.365359358089716
1761,Jordan Loveridge,Utah,2012-2013,5.220563986654773
1762,Jordan McCoy,Florida Atlantic,2012-2013,21.869501607805333
1763,Jordan McRae,Tennessee,2012-2013,3.2719237449578182
1764,Jordan Montgomery,Kennesaw St.,2012-2013,8.97649131784173
1765,Jordan Morgan,Michigan,2012-2013,5.966698433888887
1766,Jordan Nelson,Evansville,2012-2013,19.12149957527314
1767,Jordan Omogbehin,South Florida,2012-2013,5.364853162303266
1768,Jordan Potts,NC-Greensboro,2012-2013,14.697418586663714
1769,Jordan Price,Auburn,2012-2013,9.858172517636005
1770,Jordan Prosser,Bradley,2012-2013,22.345293738323253
1771,Jordan Reed,Binghamton,2012-2013,15.387587710725658
1772,Jordan Reves,Texas-Arlington,2012-2013,31.019677620242863
1773,Jordan Richardson,Weber St.,2012-2013,17.02784640053343
1774,Jordan Roper,Clemson,2012-2013,23.511515798106
1775,Jordan Salley,Sacramento State,2012-2013,17.24264871396639
1776,Jordan Shanklin,Indiana - Purdue,2012-2013,14.5330974355257
1777,Jordan Sims,Texas-San Antonio,2012-2013,17.98912707274119
1778,Jordan Springer,Army,2012-2013,14.736725453951118
1779,Jordan Stevens,Holy Cross,2012-2013,19.508684523662048
1780,Jordan Stone,Utah St.,2012-2013,25.793156180213234
1781,Jordan Swing,UAB,2012-2013,25.91350352525632
1782,Jordan Threloff,Illinois St.,2012-2013,20.660677142725927
1783,Jordan Tolbert,Texas Tech,2012-2013,15.426773923342774
1784,Jordan Tyrance,Nebraska,2012-2013,11.495511625417091
1785,Jordan Vandenberg,N.C. State,2012-2013,10.730208983196388
1786,Jordan Weathers,Norfolk State,2012-2013,10.11902173097396
1787,Jordan Wells,McNeese St.,2012-2013,6.848432835628329
1788,Jordan Williams,North Texas,2012-2013,9.964758777633401
1789,Jorden Page,St. Mary's,2012-2013,12.793818308715514
1790,Jordin Mayes,Arizona,2012-2013,7.232239509720698
1791,Jordon Bronner,New Hampshire,2012-2013,15.517952471099818
1792,Jordon Crawford,Bowling Green,2012-2013,14.738226034423224
1793,Jordon Granger,Auburn,2012-2013,18.198047276226312
1794,Jordyn Martin,Northern Arizona,2012-2013,20.54407308393945
1795,Jose Long,Alabama A&M,2012-2013,22.573114803698452
1796,Joseph Bertrand,Illinois,2012-2013,3.2294945854314037
1797,Joseph Young,Houston,2012-2013,6.8911520524878656
1798,Josh Adams,Wyoming,2012-2013,15.279224928328906
1799,Josh Benson,Dayton,2012-2013,17.94441215076894
1800,Josh Bonney,Elon University,2012-2013,14.845382773483506
1801,Josh Brinkley,Delaware,2012-2013,11.766899508238321
1802,Josh Castellanos,Mount St. Mary's,2012-2013,17.175778322259177
1803,Josh Chojnacki,Youngstown St.,2012-2013,19.307020250508227
1804,Josh Cleveland,Texas-Pan American,2012-2013,13.862519857210412
1805,Josh Crittle,Illinois-Chicago,2012-2013,20.468200777458676
1806,Josh Davis,Tulane,2012-2013,29.016659012572532
1807,Josh Elbaum,Vermont,2012-2013,15.113551449691858
1808,Josh Eleby,Prairie View A&M,2012-2013,11.936472508271159
1809,Josh Figini,Cornell,2012-2013,16.070905361972883
1810,Josh Fortune,Providence,2012-2013,16.959867172049872
1811,Josh Fox,UC Riverside,2012-2013,19.897299452711863
1812,Josh Freelove,Alabama St.,2012-2013,10.474251734521218
1813,Josh Gray,Texas Tech,2012-2013,16.90649098084153
1814,Josh Greene,CSU Northridge,2012-2013,23.325615899167047
1815,Josh Hagins,Arkansas-Little Rock,2012-2013,20.31353823136729
1816,Josh Hairston,Duke,2012-2013,17.175566502966863
1817,Josh Henderson,Vanderbilt,2012-2013,17.961143741551794
1818,Josh Herbeck,Army,2012-2013,18.24330553093965
1819,Josh Huestis,Stanford,2012-2013,35.15650888979802
1820,Josh Ivory,Cleveland St.,2012-2013,15.869972737698182
1821,Josh Lemons,Toledo,2012-2013,17.489752189633702
1822,Josh Mendenhall,Western Carolina,2012-2013,17.094436049930863
1823,Josh Nicholas,Alcorn St.,2012-2013,17.989503590948637
1824,Josh Oglesby,Iowa,2012-2013,6.935253015156862
1825,Josh Piper,Eastern Illinois,2012-2013,22.240223494173254
1826,Josh Richardson,Tennessee,2012-2013,5.257115893430043
1827,Josh Ritchart,UC Davis,2012-2013,20.025411246754242
1828,Josh Schuler,North Dakota,2012-2013,12.474404005582732
1829,Josh Scott,Colorado,2012-2013,7.959549936403237
1830,Josh Sewell,Miami (OH),2012-2013,26.3112336294303
1831,Josh Sharp,Brigham Young,2012-2013,22.14772905235911
1832,Josh Smith,Clemson,2012-2013,13.839697974237774
1833,Josh Soto,Louisiana-Lafayette,2012-2013,12.806953559427999
1834,Josh Swan,Southern Illinois,2012-2013,21.803348187195
1835,Josh Thompson,Wagner,2012-2013,20.408315178507486
1836,Josh Wallace,Auburn,2012-2013,16.567056150878468
1837,Josh Warren,Troy,2012-2013,17.82245024787962
1838,Joshua Clyburn,Presbyterian,2012-2013,15.779360765856822
1839,Josiah Heath,Canisius,2012-2013,16.83490427234065
1840,Josip Mikulic,Fairfield,2012-2013,17.004273048365757
1841,Jourdan DeMuynck,Prairie View A&M,2012-2013,15.988000891303747
1842,Joy Williamson,Texas A&M CC,2012-2013,21.531219430109346
1843,Juan Anderson,Marquette,2012-2013,23.38170250761733
1844,Juan Ferrales,Florida International,2012-2013,15.152943693355363
1845,Juan'ya Green,Niagara,2012-2013,23.995036346395686
1846,Jud Dillard,Tennessee Tech,2012-2013,18.79354258336728
1847,Juevol Myles,South Dakota,2012-2013,9.587270126455454
1848,Jules Montgomery,Prairie View A&M,2012-2013,27.623967816954984
1849,Julian Boatner,William & Mary,2012-2013,15.755104150661136
1850,Julian Clarke,Santa Clara,2012-2013,5.8944791509260295
1851,Julian DeBose,Rice,2012-2013,19.240459047717167
1852,Julian Demalleville,Sacramento State,2012-2013,17.015314800649605
1853,Julian Gamble,Miami-Florida,2012-2013,30.824316376523427
1854,Julian Norfleet,Mount St. Mary's,2012-2013,28.405366547035882
1855,Julian Royal,Georgia Tech,2012-2013,13.201464490815296
1856,Julian Washburn,Texas-El Paso,2012-2013,20.12320657932216
1857,Julian Welch,Minnesota,2012-2013,16.51944027981685
1858,Julien Lewis,Texas,2012-2013,1.6933267836463914
1859,Julius Brooks,Loyola-Maryland,2012-2013,25.141802269090885
1860,Julius Brown,Toledo,2012-2013,29.214773488727175
1861,Julius Francis,Mississippi Valley State,2012-2013,16.797987711730393
1862,Julius Mays,Kentucky,2012-2013,5.23621335178374
1863,Junior Cadougan,Marquette,2012-2013,16.93254627138582
1864,Junior Fortunat,Rider,2012-2013,13.370110594284762
1865,Junior Lomomba,Cleveland St.,2012-2013,17.875890124526023
1866,Junior Longrus,Washington St.,2012-2013,20.710232231774185
1867,Justan Banks,Alabama A&M,2012-2013,21.066962867440076
1868,Justin Alston,Boston U,2012-2013,11.0807833599676
1869,Justin Anderson,Virginia,2012-2013,7.189963685374016
1870,Justin Black,Morgan St.,2012-2013,17.47014117372125
1871,Justin Burrell,Holy Cross,2012-2013,14.289195259519664
1872,Justin Cheek,High Point,2012-2013,11.142295747770131
1873,Justin Childs,Tenn-Martin,2012-2013,8.31869015503606
1874,Justin Cobbs,California,2012-2013,12.193486259951761
1875,Justin Colvin,Alabama A&M,2012-2013,1.107683993623628
1876,Justin Daniel,Coastal Carolina,2012-2013,14.674342150921635
1877,Justin Edwards,Maine,2012-2013,14.080677093513758
1878,Justin Gant,Indiana St.,2012-2013,23.66765318516626
1879,Justin Goldsborough,Lehigh,2012-2013,16.25854634615547
1880,Justin Gordon,Wofford,2012-2013,9.556793801554285
1881,Justin Hammonds,Air Force,2012-2013,25.340457730847227
1882,Justin Hawkins,UNLV,2012-2013,27.5843954886532
1883,Justin Jackson,Cincinnati,2012-2013,24.80194856066425
1884,Justin Jenkins,Fairfield,2012-2013,17.383997890787334
1885,Justin Leathers,Texas-Pan American,2012-2013,16.90135399485569
1886,Justin Martin,Xavier,2012-2013,20.607858898063174
1887,Justin Patton,North Texas,2012-2013,12.040984281144842
1888,Justin Sears,Yale,2012-2013,19.533784764882125
1889,Justin Seymour,Utah,2012-2013,4.23801680711336
1890,Justin Simmons,Nebraska Omaha,2012-2013,17.467083845848123
1891,Justin Swidowski,Sacred Heart,2012-2013,18.171065475439477
1892,Justin Tuoyo,VCU,2012-2013,19.114603789181352
1893,Justin Wagner,Alabama A&M,2012-2013,1.4834433344567326
1894,Justin Wesley,Kansas,2012-2013,9.630287261523351
1895,Juvonte Reddic,VCU,2012-2013,31.013465578279792
1896,Juwan Howard Jr.,Detroit,2012-2013,24.850383616554062
1897,Juwan Staten,West Virginia,2012-2013,17.355334202544284
1898,Juwan Wells,Radford,2012-2013,16.81512117403693
1899,Jvonte Brooks,Dartmouth,2012-2013,18.519861748256453
1900,Jyles Smith,Savannah State,2012-2013,24.507483157845083
1901,K.C. Ross-Miller,New Mexico St.,2012-2013,17.59000607691187
1902,K.J. McDaniels,Clemson,2012-2013,21.9765382862038
1903,Ka'Darryl Bell,Bradley,2012-2013,13.119872202680158
1904,Kadeem Batts,Providence,2012-2013,20.147817835743606
1905,Kadeem Jack,Rutgers,2012-2013,18.137539281061684
1906,Kadeem Pantophlet,Duquesne,2012-2013,19.648722429000976
1907,Kader Tapsoba,Texas Tech,2012-2013,15.015645688143877
1908,Kahlil Owens,Morehead St.,2012-2013,22.079797428109348
1909,Kajon Mack,Tulane,2012-2013,25.220323818972044
1910,Kale Abrahamson,Northwestern,2012-2013,7.385485173490405
1911,Kaleb Tarczewski,Arizona,2012-2013,9.33707659990454
1912,Kam Cerroni,Green Bay,2012-2013,16.130059901560482
1913,Kamari Murphy,Oklahoma St.,2012-2013,19.32935580313815
1914,Kameron Dunnican,Georgia Southern,2012-2013,17.28553339292179
1915,Kameron Woods,Butler,2012-2013,21.282946427753913
1916,Kammeon Holsey,Georgia Tech,2012-2013,12.449152628597236
1917,Kamren Belin,Youngstown St.,2012-2013,23.179392596982392
1918,Kamryn Williams,Air Force,2012-2013,21.52146030374048
1919,Kannon Burrage,Texas-San Antonio,2012-2013,17.774709916666342
1920,Karamo Jawara,North Carolina Central,2012-2013,16.885998731834174
1921,Karee Ferguson,St. Peter's,2012-2013,9.305876705659085
1922,Kareem Jamar,Montana,2012-2013,16.409650635019915
1923,Karim Rowson,South Dakota,2012-2013,10.015630124487922
1924,Karl Cochran,Wofford,2012-2013,23.225258145102114
1925,Karl Ziegler,Longwood,2012-2013,11.926511924359087
1926,Karol Gruszecki,Texas-Arlington,2012-2013,14.862752896564475
1927,Karon Waller,Binghamton,2012-2013,-1.8647155906305735
1928,Karvel Anderson,Robert Morris,2012-2013,18.852486061275037
1929,Kasey Shepherd,Louisiana-Lafayette,2012-2013,9.9837582557349
1930,Kasey Wilson,Central Florida,2012-2013,23.925453102202898
1931,Katin Reinhardt,UNLV,2012-2013,16.23256905517591
1932,Kauri Black,Tulsa,2012-2013,13.624133761239877
1933,Kayel Locke,NC-Greensboro,2012-2013,22.265089007271367
1934,Kaza Keane,Illinois St.,2012-2013,17.2089514027482
1935,Kazembe Abif,Drexel,2012-2013,15.31441388002196
1936,Ke'Ron Brown,Hampton,2012-2013,17.162155260037856
1937,Keala King,Long Beach St.,2012-2013,21.427040544983573
1938,Keaton Miles,West Virginia,2012-2013,27.92951385409062
1939,Keawe Enos,Utah Valley,2012-2013,7.437869689510689
1940,Kedren Johnson,Vanderbilt,2012-2013,21.558712472331926
1941,Keelan Garrett,McNeese St.,2012-2013,10.521245785373704
1942,Keenan Anderson,Eastern Illinois,2012-2013,15.16550796717035
1943,Keenan Palmore,Old Dominion,2012-2013,27.78435494404347
1944,Keeslee Stewart,Jackson State,2012-2013,14.791487532861842
1945,Keifer Sykes,Green Bay,2012-2013,18.54552495678019
1946,Keilan Blanks,Lamar,2012-2013,8.518491689565634
1947,Keion Bell,Missouri,2012-2013,10.820112609333828
1948,Keith Appling,Michigan St,2012-2013,24.08830814332927
1949,Keith Clanton,Central Florida,2012-2013,28.043327024083233
1950,Keith Coleman,North Texas,2012-2013,6.300230332109063
1951,Keith Gray,Northern Illinois,2012-2013,9.617517626556545
1952,Keith Hornsby,N.C. Asheville,2012-2013,16.171523625692036
1953,Keith Matthews,Fairfield,2012-2013,21.49914762222664
1954,Keith McDougald,Jacksonville,2012-2013,7.017318420918641
1955,Keith Pickens,Missouri St.,2012-2013,9.32288805219097
1956,Keith Rendleman,NC-Wilmington,2012-2013,33.11490564635013
1957,Keith Stackhouse,San Diego,2012-2013,12.242716245846797
1958,Keith Washington,Rice,2012-2013,19.554134257907304
1959,Kellen Dunham,Butler,2012-2013,25.269138198893277
1960,Kellen Thornton,Tennessee St.,2012-2013,8.936493923541027
1961,Kellon Thomas,Kent St.,2012-2013,12.877866235808694
1962,Kelly Olynyk,Gonzaga,2012-2013,31.31578914478251
1963,Kelsey Howard,Jackson State,2012-2013,15.329863264022574
1964,Kelvin Downs,Arkansas St.,2012-2013,11.82154291620959
1965,Kelvin Gaines,Cincinnati,2012-2013,17.616227936739623
1966,Kelvin McNeil,NC-Greensboro,2012-2013,18.644573991722172
1967,Kelvin Parker,Mount St. Mary's,2012-2013,21.945822065781392
1968,Kelvin Penn,Florida Atlantic,2012-2013,24.381277781361966
1969,Kemy Osse,Arkansas-Little Rock,2012-2013,21.072113222216803
1970,Ken Rancifer,San Diego,2012-2013,7.086853913596063
1971,Kendal Brown-Surles,Southern Illinois,2012-2013,20.580896977283064
1972,Kendall Anthony,Richmond,2012-2013,17.444837607873975
1973,Kendall Gray,Delaware State,2012-2013,22.90499087284407
1974,Kendall Griffin,Wright St.,2012-2013,18.514404621397453
1975,Kendall Knorr,Navy,2012-2013,18.54505467478101
1976,Kendall Timmons,Tulane,2012-2013,24.250586044039895
1977,Kendall Williams,New Mexico,2012-2013,13.574141336040997
1978,Kendrec Ferrara,Furman,2012-2013,19.777637386759814
1979,Kendrick Perry,Youngstown St.,2012-2013,23.560363499276363
1980,Kendrick Ray,Quinnipiac,2012-2013,15.276748260112718
1981,Kendrick Washington,Arkansas St.,2012-2013,21.3714187461831
1982,Kene Anyigbo,Western Kentucky,2012-2013,17.283059753370804
1983,Kenneth Hall,Western Carolina,2012-2013,20.366443413338118
1984,Kenneth Ortiz,Wagner,2012-2013,25.051235429912456
1985,Kenneth Smith,Jackson State,2012-2013,23.31775187879746
1986,Kenneth Smith,Louisiana Tech,2012-2013,21.907863972067094
1987,Kenny Boynton,Florida,2012-2013,3.0250587414399295
1988,Kenny Buckner,Boise St.,2012-2013,22.6120363354316
1989,Kenny Demouchet,Jackson State,2012-2013,20.735498272432743
1990,Kenny Gaines,Georgia,2012-2013,2.1479839680516086
1991,Kenny Hall,Tennessee,2012-2013,5.086411982439471
1992,Kenny Kadji,Miami-Florida,2012-2013,23.401011801598536
1993,Kenny Onyechi,LIU Brooklyn,2012-2013,19.005498769859795
1994,Kentavious Caldwell-Pope,Georgia,2012-2013,6.297422894245282
1995,Kenyatta Smith,Harvard,2012-2013,16.159725082389823
1996,Kenyon McNeail,Louisiana Tech,2012-2013,14.780779413875965
1997,Keron DeShields,Montana,2012-2013,10.865654657125626
1998,Kerron Johnson,Belmont,2012-2013,24.54335232688065
1999,Kerry Hammonds,Middle Tennessee St.,2012-2013,23.065972628886904
2000,Kethan Savage,George Washington,2012-2013,16.436062803067312
2001,Kevin Alter,Navy,2012-2013,18.278907782285792
2002,Kevin Aronis,New Mexico St.,2012-2013,15.738544733874509
2003,Kevin Bailey,Portland,2012-2013,5.088312751398406
2004,Kevin Blake,Elon University,2012-2013,14.941116875047813
2005,Kevin Bright,Vanderbilt,2012-2013,24.193673548185473
2006,Kevin Butler,Texas-Arlington,2012-2013,18.14630969149688
2007,Kevin Canevari,Mercer,2012-2013,21.88321920754753
2008,Kevin Chuisseu,Furman,2012-2013,10.6306941958422
2009,Kevin Crescenzi,Dartmouth,2012-2013,16.32303241803891
2010,Kevin Dillard,Dayton,2012-2013,26.35542231394623
2011,Kevin Douglas,St. Francis (NY),2012-2013,34.9827137519375
2012,Kevin Dukes,Bethune-Cookman,2012-2013,22.073840323757437
2013,Kevin Ferguson,Army,2012-2013,19.684515634401517
2014,Kevin Ferrell,Indiana,2012-2013,9.161446989477065
2015,Kevin Foster,Fresno St.,2012-2013,24.14589389277664
2016,Kevin Foster,Santa Clara,2012-2013,21.00914766774156
2017,Kevin Gray,Northern Illinois,2012-2013,11.79079106887725
2018,Kevin Hardy,McNeese St.,2012-2013,29.178491079264834
2019,Kevin Hartley,Gardner-Webb,2012-2013,21.986973467725278
2020,Kevin Henderson,Montana,2012-2013,8.524691742587688
2021,Kevin Hill,New Orleans,2012-2013,12.844915873579653
2022,Kevin Johnson,Seton Hall,2012-2013,21.429961472396116
2023,Kevin Kaspar,Western Kentucky,2012-2013,21.560056028616675
2024,Kevin Larsen,George Washington,2012-2013,20.278543301508684
2025,Kevin Mays,Maryland - E. Shore,2012-2013,11.081046151264868
2026,Kevin Montminy,Penn St.,2012-2013,16.587033318562682
2027,Kevin Noreen,West Virginia,2012-2013,17.3657149545981
2028,Kevin Olekaibe,Fresno St.,2012-2013,16.646245908830963
2029,Kevin Pangos,Gonzaga,2012-2013,22.03957955467977
2030,Kevin Panzer,Nevada,2012-2013,22.997722039522305
2031,Kevin Parrom,Arizona,2012-2013,9.158380683775162
2032,Kevin Van Wijk,Valparaiso,2012-2013,18.75349624168914
2033,Kevin Ware,Louisville,2012-2013,22.716709694718244
2034,Kevin Winford,Eastern Washington,2012-2013,20.8114280688079
2035,Kevin Young,Kansas,2012-2013,12.497630874868864
2036,Khalid Mutakabbir,Presbyterian,2012-2013,14.895507310523445
2037,Khalif Toombs,South Carolina State,2012-2013,13.515353142643374
2038,Khalif Wyatt,Temple,2012-2013,17.32461153117978
2039,Khalil Alford,Rider,2012-2013,10.254001173777372
2040,Khalil Brown,Monmouth-NJ,2012-2013,6.074835624911309
2041,Khalil Kelley,Pacific,2012-2013,24.15801477942416
2042,Khalil Murphy,LIU Brooklyn,2012-2013,19.315862493088627
2043,Khaliq Spicer,Kent St.,2012-2013,26.55459461049963
2044,Khari Price,Dayton,2012-2013,20.53965621284263
2045,Khem Birch,UNLV,2012-2013,32.67073511286504
2046,Khion Sankey,Lipscomb,2012-2013,23.28272479445803
2047,Khiry White,Savannah State,2012-2013,10.454526682013679
2048,Khristian Smith,Indiana St.,2012-2013,18.011208535915166
2049,Khristian Taylor,Tenn-Martin,2012-2013,8.274164506731909
2050,Khyle Marshall,Butler,2012-2013,16.597815112059617
2051,Kiel Turpin,Florida St.,2012-2013,17.59448171979932
2052,Kierre Greenwood,Coastal Carolina,2012-2013,23.41443156237974
2053,Kievyn Lila-St. Rose,Norfolk State,2012-2013,11.217654522358734
2054,Kikko Haydar,Arkansas,2012-2013,3.2888198848050085
2055,Kinard Gadsden-Gilliard,East Tennessee St.,2012-2013,15.463039467192036
2056,Kinu Rochford,Fairleigh Dickinson,2012-2013,22.595790560230803
2057,Kion Brown,Radford,2012-2013,13.10616323498183
2058,Kirby Gardner,Oklahoma St.,2012-2013,20.12442720170623
2059,Kirk Korver,UMKC,2012-2013,18.674853433587955
2060,Konner Tucker,Texas-El Paso,2012-2013,20.15969091618696
2061,Konner Veteto,Sacramento State,2012-2013,19.921331911481097
2062,Kordario Fleming,Jacksonville,2012-2013,11.101144807300381
2063,Kore White,South Florida,2012-2013,17.51326566063351
2064,Korey Billbury,Oral Roberts,2012-2013,16.32133372161849
2065,Korey Thieleke,Portland,2012-2013,10.438791246297392
2066,Korey Van Dussen,NC-Greensboro,2012-2013,22.878408086979537
2067,Kori Babineaux,Drake,2012-2013,8.809879491270088
2068,Korie Lucious,Iowa St.,2012-2013,20.45831568696252
2069,Kory Brown,North Dakota State,2012-2013,23.366978884672115
2070,Kourtney Roberson,Texas A&M,2012-2013,14.710751888213602
2071,Kris Brewer,Kent St.,2012-2013,18.454499228783767
2072,Kris Brown,Norfolk State,2012-2013,15.64023066807963
2073,Kris Davis,SIU - Edwardsville,2012-2013,18.00061124571804
2074,Kris Dunn,Providence,2012-2013,20.48683756591164
2075,Kris Gulley,Long Beach St.,2012-2013,10.99906937397182
2076,Kris Walden,Towson,2012-2013,14.541249993124733
2077,Kristijan Krajina,Mount St. Mary's,2012-2013,13.915234151806283
2078,Kwamain Mitchell,Saint Louis,2012-2013,22.303303981535745
2079,Kwame Vaughn,Cal St. Fullerton,2012-2013,22.08243932760942
2080,Ky Howard,New Jersey Tech,2012-2013,17.354980023144236
2081,Kyan Anderson,Texas Christian,2012-2013,15.07534803093812
2082,Kyisean Reed,Utah St.,2012-2013,29.96404408874498
2083,Kyle Anderson,Delaware,2012-2013,15.820112897069915
2084,Kyle Anderson,UCLA,2012-2013,26.08675748303261
2085,Kyle Barone,Idaho,2012-2013,17.312124731067094
2086,Kyle Boswell,UC Santa Barbara,2012-2013,8.630115438690956
2087,Kyle Dranginis,Gonzaga,2012-2013,21.29158028692006
2088,Kyle Fuller,Vanderbilt,2012-2013,13.839280992377178
2089,Kyle Gaillard,William & Mary,2012-2013,25.703550995897622
2090,Kyle Green,Air Force,2012-2013,15.440682783199282
2091,Kyle Jones,Arkansas-Pine Bluff,2012-2013,6.267799874096265
2092,Kyle Kager,American U.,2012-2013,18.7746679715507
2093,Kyle Kelm,Wis.-Milwaukee,2012-2013,13.843446958537132
2094,Kyle Koszuta,Louisiana-Monroe,2012-2013,16.342565000531348
2095,Kyle Noreen,Radford,2012-2013,16.4594003019456
2096,Kyle Odister,Cal Poly SLO,2012-2013,16.502972024399536
2097,Kyle Pearson,Fairleigh Dickinson,2012-2013,15.37685828873448
2098,Kyle Randall,Central Michigan,2012-2013,19.387556249882195
2099,Kyle Richardson,Long Beach St.,2012-2013,11.604705704355325
2100,Kyle Rowley,St. Mary's,2012-2013,8.686689331400304
2101,Kyle Smyth,Seton Hall,2012-2013,21.45649828270876
2102,Kyle Toth,Army,2012-2013,17.039392013134826
2103,Kyle Tresnak,Weber St.,2012-2013,29.57144373387598
2104,Kyle Vinales,Central Conn. St.,2012-2013,16.493529504287043
2105,Kyle Wilson,Army,2012-2013,18.82841089798873
2106,Kyle Wiltjer,Kentucky,2012-2013,6.5583704168395025
2107,Kyrie Sutton,Texas Southern,2012-2013,20.07546741344536
2108,L.J. Rose,Baylor,2012-2013,15.977016432060216
2109,LaDarius White,Mississippi,2012-2013,6.16227323451333
2110,LaDontae Henton,Providence,2012-2013,18.71405576641196
2111,LaQuentin Miles,Central Arkansas,2012-2013,23.252791345327694
2112,LaQuinton Ross,Ohio St.,2012-2013,11.183876787391961
2113,LaVanne Pennington,San Jose St.,2012-2013,4.475624829344453
2114,LaVonte Dority,Valparaiso,2012-2013,13.523720921466083
2115,Laimonas Chatkevicius,South Carolina,2012-2013,5.463674405676458
2116,Lakeem Jackson,South Carolina,2012-2013,7.736332551024638
2117,Lamar Patterson,Pittsburgh,2012-2013,27.907801226843404
2118,Lamar Thomas,Houston Baptist,2012-2013,18.402360525798333
2119,Lamont Jones,Iona,2012-2013,15.529350789841722
2120,Lamont Middleton,No.Carolina A&T,2012-2013,17.87076416369102
2121,Lamont Prosser,Portland St.,2012-2013,19.878946455719277
2122,Lance Stokes,Chattanooga,2012-2013,21.083041030715876
2123,Landen Amos,Xavier,2012-2013,17.99522116362109
2124,Landon Drew,CSU Northridge,2012-2013,12.553954844922481
2125,Landry Nnoko,Clemson,2012-2013,15.56475293728948
2126,Lanerryl Johnson,Tennessee Tech,2012-2013,0.5845004167242722
2127,Langston Burnett,Wagner,2012-2013,10.795815402360885
2128,Langston Galloway,St. Joseph's,2012-2013,18.751101327830472
2129,Langston Hall,Mercer,2012-2013,27.087183512325122
2130,Langston Morris-Walker,Oregon St.,2012-2013,12.576612814176013
2131,Larry Brown,Winthrop,2012-2013,20.08440317969763
2132,Larry Drew II,UCLA,2012-2013,25.375675095211736
2133,Larry Nance Jr.,Wyoming,2012-2013,23.42747812056089
2134,Larry Savage,Delaware,2012-2013,12.770505762394112
2135,Larry Taylor,Liberty,2012-2013,20.241174936635627
2136,Larry Toomey,Army,2012-2013,20.89833655293199
2137,Larry Wideman,Furman,2012-2013,10.042060347288674
2138,Larry Wilkins,Texas-San Antonio,2012-2013,20.938729907803303
2139,Lasan Kromah,George Washington,2012-2013,20.399357032877383
2140,Lateef McMullan,Portland St.,2012-2013,22.406199487770404
2141,Latif Rivers,Wagner,2012-2013,13.739542374133062
2142,Latreze Mushatt,Murray St.,2012-2013,12.71853524824751
2143,Laurence Bowers,Missouri,2012-2013,12.546009010826351
2144,Laurent Rivard,Harvard,2012-2013,22.56810092794419
2145,Lauri Toivonen,Texas-Pan American,2012-2013,13.75924308760703
2146,Lawrence Alexander,North Dakota State,2012-2013,22.04777968256554
2147,Lawrence Johnson-Danner,Texas Southern,2012-2013,14.993208190149945
2148,Lawrence Miller,Citadel,2012-2013,27.950963965396706
2149,Lawrence Smith,No.Carolina A&T,2012-2013,9.678690168641507
2150,Lazabian Jackson,Arkansas-Pine Bluff,2012-2013,20.769077144646253
2151,Le'Bryan Nash,Oklahoma St.,2012-2013,19.98331849800176
2152,LeAntwan Luckett,Alcorn St.,2012-2013,15.24344582538492
2153,LeRon Barnes,Houston,2012-2013,2.468101222605871
2154,Lee Goldsbrough,Providence,2012-2013,15.148859773912442
2155,Lee Skinner,Wofford,2012-2013,21.74416541914969
2156,Leek Leek,Campbell,2012-2013,12.642915276467937
2157,Leke Solanke,Stetson,2012-2013,22.053584099309113
2158,Lenell Brown,Central Arkansas,2012-2013,16.608522003128638
2159,Lenny Antwi,North Dakota,2012-2013,2.292858816830103
2160,Lenzelle Smith Jr.,Ohio St.,2012-2013,29.951619099227262
2161,Leon Gibson,Houston,2012-2013,9.0017125626548
2162,Leonard Hayes,Stony Brook,2012-2013,15.96940797755854
2163,Leonard Washington,Wyoming,2012-2013,29.769994367800415
2164,Leroy Isler,Arkansas-Little Rock,2012-2013,18.064063251644225
2165,Les Smith,Lafayette,2012-2013,7.775787215741079
2166,Leslie McDonald,North Carolina,2012-2013,14.025069095278118
2167,Lester Wilson,East Tennessee St.,2012-2013,15.946248749418539
2168,Levi Giese,Lafayette,2012-2013,11.642136614568008
2169,Levi Randolph,Alabama,2012-2013,5.692858337530499
2170,Lewis Cramer,Sacred Heart,2012-2013,18.924049377912304
2171,Lewis Jones,Evansville,2012-2013,15.131719313808537
2172,Lewis Thomas,UC Santa Barbara,2012-2013,20.26061131753449
2173,Liam McInerney,Stetson,2012-2013,11.338990944275478
2174,Linden Smith-Hyde,Nicholls State,2012-2013,14.49717510263482
2175,Lloyd Neely II,Oakland,2012-2013,6.443179832132405
2176,Logan Aronhalt,Maryland,2012-2013,5.6906750946057345
2177,Logan Mortenson,New Hampshire,2012-2013,16.165433942131283
2178,London Dokubo,Loyola-Chicago,2012-2013,12.24016223426838
