,PLAYER,TEAM,YEAR,PER
1806,Jordan Allard,North Dakota,2010-2011,9.48528531514805
1807,Jordan Allou,Montana St.,2010-2011,16.10926783207078
1808,Jordan Bachynski,Arizona St.,2010-2011,14.275972380886397
1809,Jordan Boots,South Dakota,2010-2011,9.894480094521974
1810,Jordan Burgason,Lipscomb,2010-2011,18.47832435137129
1811,Jordan Burris,Nevada,2010-2011,17.910234713569384
1812,Jordan Callahan,Tulane,2010-2011,19.738214058419217
1813,Jordan Campbell,Belmont,2010-2011,21.683084766727294
1814,Jordan Clarke,Drake,2010-2011,24.05484070535498
1815,Jordan Clarkson,Tulsa,2010-2011,9.683553297217635
1816,Jordan Crawford,Bowling Green,2010-2011,28.178059149969965
1817,Jordan Downing,Davidson,2010-2011,4.781961371882041
1818,Jordan Dykstra,South Dakota State,2010-2011,23.654978921183645
1819,Jordan Finn,Nevada,2010-2011,11.731019062489272
1820,Jordan Glynn,Stephen F. Austin,2010-2011,25.230889056812313
1821,Jordan Griffin,Coastal Carolina,2010-2011,13.759422055059135
1822,Jordan Hamilton,Lehigh,2010-2011,22.276545984173893
1823,Jordan Hamilton,Texas,2010-2011,2.4430834406907116
1824,Jordan Henriquez-Roberts,Kansas St.,2010-2011,25.364485820546296
1825,Jordan Hulls,Indiana,2010-2011,7.796537285068758
1826,Jordan Jahr,Evansville,2010-2011,19.34518407896187
1827,Jordan Latham,Xavier,2010-2011,20.5774571121887
1828,Jordan Lawson,Delaware State,2010-2011,16.51697293911134
1829,Jordan Lee,Coppin St.,2010-2011,20.035917140774455
1830,Jordan Lewis,Cal Poly SLO,2010-2011,12.275654680128559
1831,Jordan Mackie,San Diego,2010-2011,3.248403141791885
1832,Jordan McCoy,Florida Atlantic,2010-2011,21.961028595793945
1833,Jordan Miller,Furman,2010-2011,13.569566733809548
1834,Jordan Mitchell,CSU Northridge,2010-2011,14.916845775752037
1835,Jordan Morgan,Michigan,2010-2011,5.32367989558987
1836,Jordan Printy,Indiana St.,2010-2011,16.608657082644353
1837,Jordan Prosser,Bradley,2010-2011,19.848858120337695
1838,Jordan Railey,Iowa St.,2010-2011,18.69056932037488
1839,Jordan Reves,Texas-Arlington,2010-2011,16.720894434701005
1840,Jordan Richardson,Weber St.,2010-2011,18.631970693757427
1841,Jordan Scott,Charleston,2010-2011,13.611240186853225
1842,Jordan Sibert,Ohio St.,2010-2011,13.112741490112064
1843,Jordan Sims,Texas-San Antonio,2010-2011,15.639977394102212
1844,Jordan Springer,Army,2010-2011,12.058514113760971
1845,Jordan Stevens,Holy Cross,2010-2011,22.081940326178756
1846,Jordan Stoermer,Iowa,2010-2011,6.120730122735786
1847,Jordan Sugars,Navy,2010-2011,13.034338049182223
1848,Jordan Swarbrick,Utah Valley,2010-2011,28.600010334589548
1849,Jordan Taylor,Wisconsin,2010-2011,31.26370408231473
1850,Jordan Theodore,Seton Hall,2010-2011,19.974270801219916
1851,Jordan Vandenberg,N.C. State,2010-2011,15.406577199368376
1852,Jordan Weathers,Norfolk State,2010-2011,11.694417730964611
1853,Jordan Weiner,UC Santa Barbara,2010-2011,30.373410676055787
1854,Jordan Weirick,Southern Utah,2010-2011,18.51557048273005
1855,Jordan Williams,Maryland,2010-2011,13.604888669778859
1856,Jordan Wood,Montana,2010-2011,6.051048550375496
1857,Jordin Mayes,Arizona,2010-2011,8.346514788375492
1858,Jordon Bronner,New Hampshire,2010-2011,16.485329714507806
1859,Jorge Brian Diaz,Nebraska,2010-2011,23.193162172698887
1860,Jorge Gutierrez,California,2010-2011,11.396868134937439
1861,Jose Rivera,Pacific,2010-2011,16.16802865707653
1862,Joseph Fulce,Marquette,2010-2011,18.803414011492084
1863,Joseph Katuka,George Washington,2010-2011,17.26265093868656
1864,Joseph Swift,Maryland - E. Shore,2010-2011,15.639860386638597
1865,Josh Bedwell,Samford,2010-2011,22.057685165232826
1866,Josh Benson,Dayton,2010-2011,17.232247741795018
1867,Josh Bright,Maryland - E. Shore,2010-2011,15.02107275446909
1868,Josh Brinkley,Delaware,2010-2011,12.998491144378113
1869,Josh Brown,Louisiana-Lafayette,2010-2011,14.35757555462368
1870,Josh Brown,Towson,2010-2011,14.028959203014587
1871,Josh Castellanos,Mount St. Mary's,2010-2011,10.725416998003581
1872,Josh Chavis,South Carolina Upstate,2010-2011,21.09892915172892
1873,Josh Chojnacki,Youngstown St.,2010-2011,11.90142220544238
1874,Josh Cleveland,Texas-Pan American,2010-2011,15.353030960181803
1875,Josh Daniel,Eastern Kentucky,2010-2011,20.296255771104313
1876,Josh Davis,Samford,2010-2011,18.376417594815162
1877,Josh Duinker,Richmond,2010-2011,22.280338232976046
1878,Josh Egner,Akron,2010-2011,15.169899370492747
1879,Josh Elbaum,Vermont,2010-2011,15.354602299442812
1880,Josh Figini,Cornell,2010-2011,17.33335838204982
1881,Josh Gasser,Wisconsin,2010-2011,27.04824374151291
1882,Josh Greene,CSU Northridge,2010-2011,12.222751951250265
1883,Josh Hairston,Duke,2010-2011,11.733023042116685
1884,Josh Harrellson,Kentucky,2010-2011,13.963090907276571
1885,Josh Herbeck,Army,2010-2011,17.12514382302401
1886,Josh Huestis,Stanford,2010-2011,13.253769032079756
1887,Josh Johnson,Army,2010-2011,18.15746862052843
1888,Josh Johnson,Presbyterian,2010-2011,19.511637727948063
1889,Josh Jones,Creighton,2010-2011,17.03404821421413
1890,Josh Jones,Holy Cross,2010-2011,16.8473579640941
1891,Josh Langford,Auburn,2010-2011,14.840006698667747
1892,Josh Lepley,Northern Arizona,2010-2011,15.653891345731108
1893,Josh McCarver,Sacramento State,2010-2011,14.646248032861578
1894,Josh McCoy,Cleveland St.,2010-2011,20.85560577330047
1895,Josh Micheaux,Georgia St,2010-2011,17.405367975301917
1896,Josh Owens,Stanford,2010-2011,24.003469833094222
1897,Josh Parker,Dayton,2010-2011,17.720207790578403
1898,Josh Ritchart,UC Davis,2010-2011,14.19691822501502
1899,Josh Schuler,North Dakota,2010-2011,10.951000995979843
1900,Josh Selby,Kansas,2010-2011,8.798220868868166
1901,Josh Sewell,Miami (OH),2010-2011,20.12331500370266
1902,Josh Slater,Lipscomb,2010-2011,30.97296852876405
1903,Josh Southern,Boston College,2010-2011,17.54262076081863
1904,Josh Terry,Austin Peay,2010-2011,18.18055892080485
1905,Josh Thompson,Wagner,2010-2011,23.48033704190988
1906,Josh Wallace,Auburn,2010-2011,20.054926175447783
1907,Josh Watkins,Utah,2010-2011,3.516598257145224
1908,Josh White,North Texas,2010-2011,19.299625805196193
1909,Josh Wiegand,Loyola-Maryland,2010-2011,19.025618266127992
1910,Joshua Bone,Tennessee,2010-2011,4.007845127973137
1911,Joshua Clyburn,Presbyterian,2010-2011,13.89820389337307
1912,Joshua Henley,Gardner-Webb,2010-2011,19.52769435733132
1913,Joshua Jones,Eastern Kentucky,2010-2011,19.506793377503506
1914,Joshua Lowery,Pepperdine,2010-2011,26.430040475738828
1915,Joshua Montgomery,Savannah State,2010-2011,15.474461642372024
1916,Joshua Smith,UCLA,2010-2011,27.48096610851922
1917,Josimar Ayarza,Southern Mississippi,2010-2011,21.757662005780343
1918,Josten Crow,Sam Houston St.,2010-2011,23.458859993330094
1919,Joston Thomas,Hawaii,2010-2011,17.341350745680863
1920,Jovonni Shuler,Savannah State,2010-2011,19.303435582052504
1921,Juan Fernandez,Temple,2010-2011,24.069095727022443
1922,Juan Pattillo,Western Kentucky,2010-2011,24.10232880302506
1923,Jud Dillard,Tennessee Tech,2010-2011,36.08969840461475
1924,Juevol Myles,Kansas St.,2010-2011,7.8167342421931325
1925,Julian Boatner,William & Mary,2010-2011,12.204846827101619
1926,Julian Boyd,LIU Brooklyn,2010-2011,25.79161867520908
1927,Julian Gamble,Miami - Florida,2010-2011,22.777500626625887
1928,Julian Gamble,Miami-Florida,2010-2011,20.56307753667983
1929,Julian Mavunga,Miami (OH),2010-2011,46.81239105905235
1930,Julian Norfleet,Mount St. Mary's,2010-2011,24.875093179496606
1931,Julian Olubyui,Northern Arizona,2010-2011,17.917297630938283
1932,Julian Simmons,Army,2010-2011,18.34668441512371
1933,Julian Vaughn,Georgetown,2010-2011,28.34796552068915
1934,Julian Washington,Howard,2010-2011,9.9413534106528
1935,Julius Brooks,Loyola-Maryland,2010-2011,16.529080445238854
1936,Julius Coles,Canisius,2010-2011,23.319511911286195
1937,Julius Hearn,Texas-Pan American,2010-2011,16.868360087994574
1938,Julius Ingram,Southern,2010-2011,1.4362657145660749
1939,Julius Wells,James Madison,2010-2011,18.93705989028566
1940,Julyan Stone,Texas-El Paso,2010-2011,43.75311105497486
1941,Julysses Nobles,Arkansas,2010-2011,3.5819471631108732
1942,Junard Hartley,Campbell,2010-2011,25.476804864575907
1943,Junior Cadougan,Marquette,2010-2011,14.976261324633029
1944,Justin Anyijong,Toledo,2010-2011,13.918388183809277
1945,Justin Ayers,Nicholls State,2010-2011,20.17653402385013
1946,Justin Baker,Utah Valley,2010-2011,17.85845824590537
1947,Justin Black,Morgan St.,2010-2011,13.820525622266903
1948,Justin Blake,Austin Peay,2010-2011,13.15785131416668
1949,Justin Bocot,Southern Illinois,2010-2011,18.265952526476433
1950,Justin Brownlee,St. John's,2010-2011,24.75021057161945
1951,Justin Burrell,St. John's,2010-2011,19.46150832095847
1952,Justin Burton,Winthrop,2010-2011,13.080952255287398
1953,Justin Cecil,Mercer,2010-2011,13.769501948340837
1954,Justin Cheek,High Point,2010-2011,8.630796517850198
1955,Justin Clark,Illinois St.,2010-2011,20.339422587906878
1956,Justin Coughlin,Denver,2010-2011,17.891677897991936
1957,Justin Crosgile,St. Joseph's,2010-2011,11.191892159816499
1958,Justin Davis,Florida Atlantic,2010-2011,18.482107043145625
1959,Justin Dehm,Furman,2010-2011,10.58192306368302
1960,Justin Fry,MD Baltimore Cty,2010-2011,24.612981100413084
1961,Justin Glenn,Lipscomb,2010-2011,12.898180280778057
1962,Justin Graham,San Jose St.,2010-2011,29.451058539412873
1963,Justin Greene,Kent St.,2010-2011,27.578387852978647
1964,Justin Harper,Richmond,2010-2011,26.053796794606953
1965,Justin Hawkins,UNLV,2010-2011,22.1058319782611
1966,Justin Haynes,Southern Methodist,2010-2011,14.178357332852414
1967,Justin Holiday,Washington,2010-2011,9.155533068103052
1968,Justin Hurtt,Tulsa,2010-2011,19.77097169406354
1969,Justin Jackson,Cincinnati,2010-2011,21.775131031804435
1970,Justin Jackson,Morgan St.,2010-2011,19.791339969506453
1971,Justin Joyner,UC Santa Barbara,2010-2011,30.570125659805356
1972,Justin Knox,North Carolina,2010-2011,7.598749866742364
1973,Justin Leemow,North Carolina Central,2010-2011,23.655958206248354
1974,Justin Manns,Kent St.,2010-2011,21.250830702602002
1975,Justin Newton,St. Francis (NY),2010-2011,39.98105142172693
1976,Justin Patton,Grambling State,2010-2011,16.705448930789316
1977,Justin Raffington,San Francisco,2010-2011,11.743465927772833
1978,Justin Ray,Texas Southern,2010-2011,17.95110722209292
1979,Justin Reynolds,Texas A&M CC,2010-2011,14.75558617164464
1980,Justin Robinson,Rider,2010-2011,20.201476006045734
1981,Justin Rutty,Quinnipiac,2010-2011,27.002968997969834
1982,Justin Safford,Missouri,2010-2011,5.881967136986654
1983,Justin Stommes,Eastern Kentucky,2010-2011,21.84971668109866
1984,Justin Tubbs,East Tennessee St.,2010-2011,16.23807510901852
1985,Justin Watts,North Carolina,2010-2011,7.809380107692012
1986,Juvonte Reddic,VCU,2010-2011,14.917620755209763
1987,Juwan Howard Jr.,Western Michigan,2010-2011,24.396167500458702
1988,Juwan Staten,Dayton,2010-2011,16.784136514547612
1989,Jyles Smith,Savannah State,2010-2011,20.491209718041077
1990,K.C Robbins,Illinois-Chicago,2010-2011,14.879531886075416
1991,KJ Sherrill,Charlotte,2010-2011,21.70519682843702
1992,KT Harrell,Virginia,2010-2011,5.4071826375436975
1993,Kadeem Batts,Providence,2010-2011,23.47237316336561
1994,Kahill McDonald,Western Kentucky,2010-2011,11.876475363070396
1995,Kaimarr Price,Western Illinois,2010-2011,12.715149606410677
1996,Kaleb Clyburn,Delaware,2010-2011,6.12189652529223
1997,Kaleb Korver,Creighton,2010-2011,22.450688379319356
1998,Kalin Lucas,Michigan St,2010-2011,16.791431889994875
1999,Kam Cerroni,Wis.-Green Bay,2010-2011,16.301000928325443
2000,Kameron Ritter,St. Francis (PA),2010-2011,35.769998171368265
2001,Kamil Gawrzydek,Idaho State,2010-2011,14.280934872281053
2002,Kamil Janton,Eastern Michigan,2010-2011,10.065595691231007
2003,Kamil Svrdlik,Fairleigh Dickinson,2010-2011,19.183619564088282
2004,Kammeron Holsey,Georgia Tech,2010-2011,15.228934583496985
2005,Kareem Jamar,Montana,2010-2011,15.430405007243696
2006,Kareem Maddox,Princeton,2010-2011,29.705138602311308
2007,Kareem Nitoto,UC Riverside,2010-2011,16.563627989020805
2008,Karon Abraham,Robert Morris,2010-2011,15.785195079738743
2009,Kashief Edwards,Niagara,2010-2011,20.570245220972335
2010,Kauri Black,Northeastern,2010-2011,24.56746538722707
2011,Kavon Lacey,Evansville,2010-2011,22.02341860807806
2012,Kawhi Leonard,San Diego St.,2010-2011,32.259986738685505
2013,Kaylim Noel,Alabama St.,2010-2011,14.054947687173453
2014,Kaylin Johnson,Samford,2010-2011,18.982569709954795
2015,Kaylon Williams,Wis.-Milwaukee,2010-2011,22.16868077527992
2016,Keala King,Arizona St.,2010-2011,20.815727716864362
2017,Keaton Cole,Western Carolina,2010-2011,17.794720774809928
2018,Keaton Nankivil,Wisconsin,2010-2011,25.743006177781794
2019,Keegan Bell,Chattanooga,2010-2011,26.396338460319846
2020,Kegan Clark,Wright St.,2010-2011,6.234666312773198
2021,Keierre Richards,Savannah State,2010-2011,17.220243527695153
2022,Keion Bell,Pepperdine,2010-2011,15.171898299742221
2023,Keion Palmer,Jacksonville,2010-2011,8.047877388068164
2024,Keishawn Mayes,Campbell,2010-2011,18.693012906854168
2025,Keith Appling,Michigan St,2010-2011,19.321766700428345
2026,Keith Benson,Oakland,2010-2011,42.08067574091269
2027,Keith Clanton,Central Florida,2010-2011,29.064583628890617
2028,Keith Davis,Texas A&M,2010-2011,9.091831345609561
2029,Keith Gabriel,VMI,2010-2011,14.760653662936532
2030,Keith Manley,Gardner-Webb,2010-2011,20.329560200122163
2031,Keith Matthews,Fairfield,2010-2011,11.17792859360283
2032,Keith McDougle,Jacksonville,2010-2011,8.906304611946064
2033,Keith Rendleman,NC-Wilmington,2010-2011,26.854179956037363
2034,Keith Searcy,Alcorn St.,2010-2011,10.093565992546822
2035,Keith Shamburger,San Jose St.,2010-2011,18.83557918304293
2036,Keith Thompson,Utah Valley,2010-2011,18.724381801079648
2037,Keith Wright,Harvard,2010-2011,28.735784634395213
2038,Keithtrick Denson,Texas Southern,2010-2011,11.57984075779771
2039,Keiton Page,Oklahoma St.,2010-2011,16.504259565763572
2040,Kellan Carter,Nicholls State,2010-2011,23.104134167856536
2041,Kelly Olynyk,Gonzaga,2010-2011,26.0558498522739
2042,Kelsey Barlow,Purdue,2010-2011,5.859193561859955
2043,Kelvin Martin,Charleston Southern,2010-2011,30.86170604404346
2044,Kelvin McConnell,Kennesaw St.,2010-2011,12.131210955629756
2045,Kelvin McNeil,Delaware,2010-2011,12.004786506535002
2046,Kemba Walker,Connecticut,2010-2011,38.42280839308116
2047,Ken Holdman,Oral Roberts,2010-2011,28.37758955127895
2048,Ken Horton,Central Conn. St.,2010-2011,30.598775107638257
2049,Ken Rancifer,San Diego,2010-2011,5.204883262611778
2050,Kendal Brown-Surles,Southern Illinois,2010-2011,6.793214148379063
2051,Kendall Cutler,South Dakota,2010-2011,11.470377223624775
2052,Kendall Marshall,North Carolina,2010-2011,16.397469697688077
2053,Kendall Timmons,Tulane,2010-2011,28.072525101413458
2054,Kendall Williams,New Mexico,2010-2011,14.018713264278215
2055,Kendell Groom,Sacramento State,2010-2011,17.55982573578394
2056,Kenderek Washington,Alabama St.,2010-2011,18.39620332895706
2057,Kendrick Harris,Lamar,2010-2011,20.785221853904538
2058,Kendrick Hogans,North Texas,2010-2011,26.293407363544972
2059,Kendrick McDonald,Alcorn St.,2010-2011,11.939047095944487
2060,Kendrick Perry,Youngstown St.,2010-2011,23.164718830783393
2061,Kendrick Washington,Houston,2010-2011,6.5344805817523
2062,Kendrix Brown,William & Mary,2010-2011,18.78693419067586
2063,Kenneth Faried,Morehead St.,2010-2011,38.121614085225765
2064,Kenny Boynton,Florida,2010-2011,2.6836138953457724
2065,Kenny Franklin,Nicholls State,2010-2011,17.846468511980465
2066,Kenny Frease,Xavier,2010-2011,18.37803432803551
2067,Kenny Gabriel,Auburn,2010-2011,14.954291634470938
2068,Kenny Hall,Tennessee,2010-2011,2.690341756795412
2069,Kenny Harris,Evansville,2010-2011,28.09192075304425
2070,Kenny Lawson Jr.,Creighton,2010-2011,18.4033833031756
2071,Kenny McGowen,Idaho State,2010-2011,19.39750816375158
2072,Kenny Mitchell,Charleston Southern,2010-2011,22.53777794005734
2073,Kenny Moore,Tennessee St.,2010-2011,5.345888891882507
2074,Kenny Onyechi,LIU Brooklyn,2010-2011,25.506762521040283
2075,Kenny Stewart,Eastern Michigan,2010-2011,6.208620523198158
2076,Kent Bazemore,Old Dominion,2010-2011,37.158694755766746
2077,Kenton Walker,St. Mary's,2010-2011,11.590366770009831
2078,Kenyon McNeaill,Louisiana Tech,2010-2011,12.304055602790099
2079,Keon Lawrence,Seton Hall,2010-2011,21.172227870549616
2080,Kerron Johnson,Belmont,2010-2011,28.0894243262464
2081,Kerry Hammonds,Middle Tennessee St.,2010-2011,18.583318081882126
2082,Kervin Bristol,Fordham,2010-2011,20.62495725429078
2083,Kerwin Dunham,Northern Iowa,2010-2011,24.19277233703995
2084,Kevin Anderson,Richmond,2010-2011,24.43705630412448
2085,Kevin Bradshaw,UC Riverside,2010-2011,16.94683926286853
2086,Kevin Brown,Tulane,2010-2011,11.85408671664201
2087,Kevin Burwell,Mississippi Valley State,2010-2011,13.58155702065438
2088,Kevin Canevari,Mercer,2010-2011,9.898421596630875
2089,Kevin Cantinol,Florida Gulf Coast,2010-2011,13.174790953177453
2090,Kevin Dukes,Bethune-Cookman,2010-2011,18.332984749851292
2091,Kevin Estes,Hartford,2010-2011,16.229274657672878
2092,Kevin Foster,Santa Clara,2010-2011,20.91767963247557
2093,Kevin Galloway,Texas Southern,2010-2011,28.050411747555163
2094,Kevin Giltner,Wofford,2010-2011,15.339865037256432
2095,Kevin Gray,Morehead St.,2010-2011,3.167124856016691
2096,Kevin Jones,West Virginia,2010-2011,23.468592468906465
2097,Kevin Laue,Manhattan,2010-2011,17.952960303253334
2098,Kevin McCarthy,Lehigh,2010-2011,23.138175297414282
2099,Kevin McShane,Oregon St.,2010-2011,14.178387242171565
2100,Kevin Mulquin,Dartmouth,2010-2011,19.316223825585485
2101,Kevin Murphy,Tennessee Tech,2010-2011,12.490849246418387
2102,Kevin Olekaibe,Fresno St.,2010-2011,15.27424373023992
2103,Kevin Panzer,Nevada,2010-2011,17.68273659747417
2104,Kevin Parrom,Arizona,2010-2011,11.52829551226236
2105,Kevin Smith,Richmond,2010-2011,32.252239941861305
2106,Kevin Stineman,SIU - Edwardsville,2010-2011,8.45874361123467
2107,Kevin Thomas,Tulane,2010-2011,18.380176099371305
2108,Kevin Thompson,Morgan St.,2010-2011,24.02656921449723
2109,Kevin Van Wijk,Valparaiso,2010-2011,21.518338807254384
2110,Kevin White,Maryland - E. Shore,2010-2011,16.83379206139789
2111,Kevin Winford,Eastern Washington,2010-2011,19.835686328522115
2112,Kevin Woods II,Utah Valley,2010-2011,9.790508532937292
2113,Kevon Moore,Niagara,2010-2011,15.25981148565685
2114,Keyon Carter,Old Dominion,2010-2011,18.334166134329475
2115,Khalid Mutakabbir,Presbyterian,2010-2011,14.896417532916912
2116,Khalif Toombs,South Carolina State,2010-2011,21.830875951139483
2117,Khalif Wyatt,Temple,2010-2011,23.097996272699465
2118,Khalil Kelley,Pacific,2010-2011,11.90827164826693
2119,Kherel Silcott,New Jersey Tech,2010-2011,17.019183802438114
2120,Khris Middleton,Texas A&M,2010-2011,13.359643085941402
2121,Khyle Marshall,Butler,2010-2011,19.07258012225685
2122,Kidani Brutus,Manhattan,2010-2011,16.581464326870147
2123,Kieondre Arkwright,Texas-Pan American,2010-2011,10.292536932140672
2124,Kierre Greenwood,Coastal Carolina,2010-2011,29.604902616669335
2125,Kim English,Missouri,2010-2011,6.469367778053431
2126,Kirk Crecco,Dartmouth,2010-2011,16.410549420753146
2127,Kirk Van Slyke,Houston,2010-2011,6.1313114594427445
2128,Klay Thompson,Washington St.,2010-2011,25.308585181248887
2129,Koang Doluony,Indiana St.,2010-2011,20.231280472800144
2130,Kodi Augustus,Mississippi St.,2010-2011,22.08118738275052
2131,Kodi Maduka,Tulsa,2010-2011,18.7040655774549
2132,Kore White,Florida Atlantic,2010-2011,17.78565817950264
2133,Korey Bauer,Marist,2010-2011,16.650923656928367
2134,Korey Sanders,Alcorn St.,2010-2011,20.64346573916718
2135,Korey Van Dussen,NC-Greensboro,2010-2011,27.71439112148605
2136,Korie Lucious,Michigan St,2010-2011,25.23879174629741
2137,Koron Reed,Hampton,2010-2011,15.351805283335993
2138,Kourtney Roberson,Texas A&M,2010-2011,13.860929026691581
2139,Kraidon Woods,Drake,2010-2011,17.185828884884007
2140,Kramer Knutson,Portland,2010-2011,11.28604856814546
2141,Kregg Jones,Cal. State - Bakersfield,2010-2011,18.397680783363484
2142,Kris Brown,Norfolk State,2010-2011,10.355828455846115
2143,Kris Joseph,Syracuse,2010-2011,23.857706387788465
2144,Kris Richard,Tulane,2010-2011,26.578947661206225
2145,Krys Faber,DePaul,2010-2011,19.451302484603655
2146,Kurt Alexander,Drake,2010-2011,15.96671576943107
2147,Kwadzo Ahelegbe,Northern Iowa,2010-2011,23.944067485301233
2148,Kwame Morgan II,Hampton,2010-2011,21.189300021002907
2149,Kyle Barone,Idaho,2010-2011,12.80041872494112
2150,Kyle Boswell,UC Santa Barbara,2010-2011,7.565142018159389
2151,Kyle Bullinger,Weber St.,2010-2011,24.22390166343986
2152,Kyle Cain,Arizona St.,2010-2011,18.215210776290938
2153,Kyle Casey,Harvard,2010-2011,19.342471556205886
2154,Kyle Cassity,Saint Louis,2010-2011,26.89568636821915
2155,Kyle Collinsworth,Brigham Young,2010-2011,23.774905982970342
2156,Kyle Davis,Southern Utah,2010-2011,18.02844031463576
2157,Kyle Downey,Siena,2010-2011,9.41183216593969
2158,Kyle Fogg,Arizona,2010-2011,12.272757578174415
2159,Kyle Fuller,Vanderbilt,2010-2011,21.114025473135055
2160,Kyle Gaillard,William & Mary,2010-2011,19.44715768151456
2161,Kyle Groothuis,North Florida,2010-2011,13.92500447337189
2162,Kyle Hunt,Middle Tennessee St.,2010-2011,21.554559013245832
2163,Kyle Johnson,LIU Brooklyn,2010-2011,24.157127501434015
2164,Kyle Kelm,Wis.-Milwaukee,2010-2011,6.051292661479532
2165,Kyle Kuric,Louisville,2010-2011,20.254305959659913
2166,Kyle Lewis,Denver,2010-2011,19.09092666896662
2167,Kyle O'Quinn,Norfolk State,2010-2011,27.725730452358267
2168,Kyle Randall,NC-Greensboro,2010-2011,23.835804300935692
2169,Kyle Richardson,Long Beach St.,2010-2011,14.568430157091598
2170,Kyle Riley,Howard,2010-2011,15.703244672894442
2171,Kyle Singler,Duke,2010-2011,26.46394270027555
2172,Kyle Smyth,Iona,2010-2011,28.16254282939908
2173,Kyle Tresnak,Weber St.,2010-2011,12.034392714435997
2174,Kyle Weems,Missouri St.,2010-2011,13.503341282295052
2175,Kyrie Sutton,Binghamton,2010-2011,15.812064434414454
2176,Kyryl Natyazhko,Arizona,2010-2011,6.504705375681918
2177,L.C. Doss,Eastern Illinois,2010-2011,10.968699735764554
2178,La'Ryan Gary,Louisiana-Lafayette,2010-2011,20.83535851348902
2179,La'Shard Anderson,Boise St.,2010-2011,27.869951995523863
2180,LaDaris Green,Kennesaw St.,2010-2011,25.858520612973724
2181,LaMarcus Lowe,Detroit,2010-2011,23.57930018463979
2182,LaMarcus Reed,Texas-Arlington,2010-2011,23.757455086315687
2183,LaRon Armstead,Loyola Marymount,2010-2011,18.327637967732993
2184,LaShay Page,Southern Mississippi,2010-2011,16.13340330996905
2185,LaVonte Dority,South Florida,2010-2011,15.883498590386116
2186,LaceDarius Dunn,Baylor,2010-2011,13.58923765367305
2187,Lakeem Jackson,South Carolina,2010-2011,7.719879548556448
2188,Lamar Kearse,New Jersey Tech,2010-2011,20.75886117606606
2189,Lamar Patterson,Pittsburgh,2010-2011,21.564163544999094
2190,Lamar Thomas,Houston Baptist,2010-2011,14.46848012688508
2191,Lamar Trice,Mount St. Mary's,2010-2011,7.704631669736698
2192,Lamont Austin,Morehead St.,2010-2011,15.943315570086938
2193,Lamont Jones,Arizona,2010-2011,5.765081736849052
2194,Lance Brown,Quinnipiac,2010-2011,23.948860522575202
2195,Lance Feurtado,Grambling State,2010-2011,10.364240579658617
2196,Lance Fuertado,Grambling State,2010-2011,6.510452414344078
2197,Lance Goulbourne,Vanderbilt,2010-2011,24.83847184230487
2198,Lance Jeter,Nebraska,2010-2011,32.59862432426512
2199,Lance Pevehouse,Sam Houston St.,2010-2011,34.0581568765908
2200,Lance Storrs,Georgia Tech,2010-2011,12.384851667778069
2201,Landon Clement,North Carolina Central,2010-2011,25.49610616793375
2202,Landon Tatum,Idaho,2010-2011,13.954979988478497
2203,Langston Galloway,St. Joseph's,2010-2011,29.129015734785103
2204,Langston Hall,Mercer,2010-2011,28.104448222118954
2205,Laron Buggs,Gardner-Webb,2010-2011,17.942953911145384
2206,Laron Griffin,Eastern Washington,2010-2011,23.585455429641023
2207,Larry Anderson,Long Beach St.,2010-2011,25.949244717222236
2208,Larry Bastfield,Morgan St.,2010-2011,13.877809356279037
2209,Larry Davis,Cincinnati,2010-2011,22.40434302679968
2210,Larry Davis,Loyola Marymount,2010-2011,20.78633420331896
2211,Larry Drew II,North Carolina,2010-2011,12.266082540447066
2212,Larry Jackson,Florida A&M,2010-2011,16.702998246589612
2213,Larry Wilkins,Texas-San Antonio,2010-2011,25.467213060958663
2214,Larry Wright,Oakland,2010-2011,20.708784328027896
2215,Lathen Wallace,Oregon St.,2010-2011,18.632034729786575
2216,Latif Rivers,Wagner,2010-2011,10.565320073187985
2217,Laurence Bowers,Missouri,2010-2011,10.953172974766352
2218,Laurence Jolicoeur,MD Baltimore Cty,2010-2011,18.1163968332461
2219,Laurent Rivard,Harvard,2010-2011,16.112093036530723
2220,Lavoris Weathers,Arkansas-Pine Bluff,2010-2011,14.766351315573479
2221,Lavoy Allen,Temple,2010-2011,31.169781233010823
2222,Lawrence Bridges,Robert Morris,2010-2011,15.83941129918947
2223,Lawrence Gilbert,Louisiana-Monroe,2010-2011,11.678257592345025
2224,Lawrence Johnson-Danner,Texas Southern,2010-2011,14.666988354015464
2225,Lawrence Smith,No.Carolina A&T,2010-2011,15.26475580062241
2226,Lazar Bogdanovic,Colgate,2010-2011,17.50151740881643
2227,Lazeric Jones,UCLA,2010-2011,18.574664425150456
2228,LeRoy Nobles,Indiana - Purdue,2010-2011,13.036199705912336
2229,LeShaun Murphy,SIU - Edwardsville,2010-2011,14.347872518161026
2230,Ledrick Eackles,Oakland,2010-2011,21.50409518030843
2231,Lee Fisher,Northern Illinois,2010-2011,23.03184943266559
2232,Lee Goldsbrough,Providence,2010-2011,18.45175782995481
2233,Lenny Daniel,CSU Northridge,2010-2011,16.756037013514586
2234,Lenzelle Smith Jr.,Ohio St.,2010-2011,17.464003948641817
2235,Leo Davis,Centenary,2010-2011,10.127363376481723
2236,Leon Powell,SE Missouri St.,2010-2011,24.48281957113068
