,PLAYER,TEAM,YEAR,PER
1750,Jonathan Robinson,Hampton,2006-2007,9.078361866536312
1751,Jonathan Rodriguez,Campbell,2006-2007,29.119452965514633
1752,Jonathan Tavernari,Brigham Young,2006-2007,21.620239397388556
1753,Jonathan Uchendu,Purdue,2006-2007,9.928217545120098
1754,Jonathan Wallace,Georgetown,2006-2007,20.421072895855218
1755,Jonathan Whipple,Kennesaw St.,2006-2007,18.90478046081982
1756,Jonathan Williams,Minnesota,2006-2007,22.283875978564165
1757,Jonathon Dixon,Prairie View A&M,2006-2007,13.04357758211138
1758,Jonson Yousefzadeh,North Florida,2006-2007,9.219200061496048
1759,Joonas Suotamo,Penn St.,2006-2007,10.962664319548795
1760,Jordan Bitzer,Central Michigan,2006-2007,21.86416407678741
1761,Jordan Brady,Utah Valley,2006-2007,27.96473180608403
1762,Jordan Carrier,Bethune-Cookman,2006-2007,7.768621180357877
1763,Jordan Carter,George Mason,2006-2007,20.48452362286121
1764,Jordan Cook,Maine,2006-2007,14.879229857637872
1765,Jordan Eglseder,Northern Iowa,2006-2007,25.051843047587376
1766,Jordan Hasquet,Montana,2006-2007,12.05604978963334
1767,Jordan Hill,Arizona,2006-2007,9.889463823008354
1768,Jordan Howell,Tennessee,2006-2007,2.8018271227004274
1769,Jordan Ingram,Fairleigh Dickinson,2006-2007,16.382581190122487
1770,Jordan Mincy,Kent St.,2006-2007,17.824714943409898
1771,Jordan Nichlos,American U.,2006-2007,15.12609811946384
1772,Jordan Noblitt,CSU Northridge,2006-2007,15.43785123091311
1773,Jordan Payne,Louisiana-Monroe,2006-2007,27.154401734443837
1774,Jordan Pleiman,Wright St.,2006-2007,27.020514447877613
1775,Jordan Surratt,Colorado St.,2006-2007,14.800523750606745
1776,Jose Frias,South Dakota State,2006-2007,17.07702199474518
1777,Jose Olivero,Lehigh,2006-2007,15.114705020950959
1778,Joseph Bailey,Tenn-Martin,2006-2007,13.927758237570133
1779,Joseph Flegler,Savannah State,2006-2007,8.811414142513339
1780,Joseph Harris,Coastal Carolina,2006-2007,34.9163889872877
1781,Joseph Jack,Southern,2006-2007,2.143918855862254
1782,Joseph Jackson,Denver,2006-2007,15.80796126327544
1783,Joseph Jones,Texas A&M,2006-2007,17.452962910818574
1784,Joseph McLean,Morgan St.,2006-2007,11.88116647055285
1785,Joseph Polite IV,Southeastern Louisiana,2006-2007,21.47892953755369
1786,Joseph Taylor,Wyoming,2006-2007,26.865356972427968
1787,Joseph Thompson,Citadel,2006-2007,18.85533588366133
1788,Josh  Williams,Troy,2006-2007,11.949007220109232
1789,Josh Alexander,Stephen F. Austin,2006-2007,14.199052382976879
1790,Josh Carter,Texas A&M,2006-2007,15.938134436324024
1791,Josh Cummings,Bethune-Cookman,2006-2007,13.594873255556374
1792,Josh Daniel,Eastern Kentucky,2006-2007,14.285741560195795
1793,Josh Dees,Western Carolina,2006-2007,6.021727472007605
1794,Josh Dollard,Auburn,2006-2007,23.19596334945744
1795,Josh Dotzler,Creighton,2006-2007,9.186241201948715
1796,Josh Duncan,Xavier,2006-2007,19.183397126566188
1797,Josh Ervin,Texas A&M CC,2006-2007,27.289528088494386
1798,Josh Goodwin,Belmont,2006-2007,24.83854033432577
1799,Josh Heytvelt,Gonzaga,2006-2007,30.228832484331527
1800,Josh Higgins,Santa Clara,2006-2007,10.949081189887355
1801,Josh Jackson,Charleston,2006-2007,9.760426611862234
1802,Josh Lawrence,Wis.-Green Bay,2006-2007,28.18750661262855
1803,Josh Linthicum,Bucknell,2006-2007,19.04411511529193
1804,Josh Lomers,Baylor,2006-2007,18.063493722747694
1805,Josh Mayo,Illinois-Chicago,2006-2007,22.05560929801493
1806,Josh McRoberts,Duke,2006-2007,34.09245156465696
1807,Josh Miller,Army,2006-2007,17.309163679144095
1808,Josh Obiajunwa,Savannah State,2006-2007,19.769651838660767
1809,Josh Olsen,Utah Valley,2006-2007,37.8199277176598
1810,Josh Peppers,Central Florida,2006-2007,19.424491624411413
1811,Josh Sheets,NC-Wilmington,2006-2007,5.656465820473834
1812,Josh Shipp,UCLA,2006-2007,18.650374937370344
1813,Josh Tabb,Tennessee,2006-2007,5.0662582453700615
1814,Josh Tarver,Oregon St.,2006-2007,14.94887099119944
1815,Josh Taylor,Eastern Kentucky,2006-2007,16.25470284173027
1816,Josh Vaughan,North Dakota State,2006-2007,17.285201084642868
1817,Josh Washington,Texas A&M CC,2006-2007,18.128064724025037
1818,Josh Wilson,Northern Arizona,2006-2007,20.323265500601934
1819,Josh Wright,Syracuse,2006-2007,22.06557857110479
1820,Josh Young,Drake,2006-2007,25.95982067585883
1821,Joshua Bone,Southern Illinois,2006-2007,8.339571442672055
1822,Joshua Mack,Coastal Carolina,2006-2007,16.593942616136147
1823,Josko Alujevic,Loyola-Maryland,2006-2007,27.46162043942678
1824,Jourdan Morris,St. Bonaventure,2006-2007,12.7131431608867
1825,Jovan Robinson,Canisius,2006-2007,13.526256494087722
1826,Jovan Stefanov,Illinois-Chicago,2006-2007,20.493174625782142
1827,Jovonni Shuler,Savannah State,2006-2007,19.714041162052286
1828,Juan Pablo Silveira,Weber St.,2006-2007,16.15411248461431
1829,Juan Palacios,Louisville,2006-2007,26.02794609389159
1830,Juan Wyatt,Alcorn St.,2006-2007,22.870126774706744
1831,Jude Roybal,New Hampshire,2006-2007,11.89906416375312
1832,Julian  Betko,Butler,2006-2007,24.428062547359353
1833,Julian Conyers,Coppin St.,2006-2007,13.394247651634227
1834,Julian Gladness,Alabama A&M,2006-2007,12.090250012839016
1835,Julian Mascoll,Eastern Kentucky,2006-2007,30.933225339845116
1836,Julian Murphy-Long,Winston-Salem,2006-2007,21.916811453114327
1837,Julian Richardson,San Jose St.,2006-2007,22.53139334902312
1838,Julian Sullinger,Kent St.,2006-2007,19.801462581284493
1839,Julian Wright,Kansas,2006-2007,17.246644515139533
1840,Julien (Skip) Mills,Ball St.,2006-2007,24.247574211931337
1841,Julius Allgood,Texas-Pan American,2006-2007,15.845337376526842
1842,Julius Carter,South Carolina State,2006-2007,18.42112369527944
1843,Julius Hearn,Howard,2006-2007,7.3927184849383325
1844,Julius Powell,Clemson,2006-2007,17.633931470419956
1845,Julius Thomas,Portland St.,2006-2007,24.937162575254835
1846,Julius Young,Jackson State,2006-2007,19.06674839321445
1847,Juma Kamara,Portland St.,2006-2007,23.33494451853408
1848,Jumane Reed,Alcorn St.,2006-2007,13.975089835523535
1849,Junior Abrahao,Southern Utah,2006-2007,16.47529781524706
1850,Junior Bernal,Maine,2006-2007,18.73265570757842
1851,Junior Salters,Wofford,2006-2007,22.64832804142032
1852,Justin  Hawkins,IUPU - Ft. Wayne,2006-2007,13.456781402537324
1853,Justin Allen,Southern Utah,2006-2007,23.95113059915935
1854,Justin Armstrong,Columbia,2006-2007,17.84924307063236
1855,Justin Bell,UC Riverside,2006-2007,19.31055920978381
1856,Justin Billingslea,Georgia St,2006-2007,15.603080447128239
1857,Justin Blevins,Central Michigan,2006-2007,23.37710438373353
1858,Justin Brock,Eastern Illinois,2006-2007,4.254947168685486
1859,Justin Burns,Cal St. Fullerton,2006-2007,19.811537647233173
1860,Justin Cage,Xavier,2006-2007,32.79333987356852
1861,Justin Castleberry,Bucknell,2006-2007,18.946498567007144
1862,Justin Conway,Princeton,2006-2007,20.993564110202197
1863,Justin Dentmon,Washington,2006-2007,6.766914820055195
1864,Justin Dobbins,Eastern Michigan,2006-2007,23.69173809462254
1865,Justin Doellman,Xavier,2006-2007,22.474012670179548
1866,Justin Drummond,Wagner,2006-2007,17.305500355096257
1867,Justin Flatt,Tenn-Martin,2006-2007,12.87387140831701
1868,Justin Fry,MD Baltimore Cty,2006-2007,19.246190630236345
1869,Justin Fuehrmeyer,Missouri St.,2006-2007,11.682361165265325
1870,Justin Hare,Belmont,2006-2007,22.83910872823931
1871,Justin Hawkins,New Mexico St.,2006-2007,24.107264496639246
1872,Justin Holland,Liberty,2006-2007,17.17036415643413
1873,Justin Howerton,North Texas,2006-2007,25.565166592723074
1874,Justin Ingram,Toledo,2006-2007,28.33340219339662
1875,Justin Johnson,Iowa,2006-2007,4.714889738385118
1876,Justin Johnson,Saint Louis,2006-2007,13.726815204098367
1877,Justin Jonus,Troy,2006-2007,25.387967572083863
1878,Justin Joyner,UC Santa Barbara,2006-2007,28.029075091017525
1879,Justin Marshall,Iona,2006-2007,12.09157515124422
1880,Justin Mason,Texas,2006-2007,2.4094080423861244
1881,Justin Payne,Nicholls State,2006-2007,16.29885437770881
1882,Justin Petty,Evansville,2006-2007,11.650715060365554
1883,Justin Ramsey,East Carolina,2006-2007,7.0764681608494415
1884,Justin Reilly,Pennsylvania,2006-2007,7.200254640414257
1885,Justin Sample,Detroit,2006-2007,17.352466193540618
1886,Justin Tubbs,Alabama,2006-2007,5.182831794557442
1887,Justin Williams,Sacramento State,2006-2007,19.22156312395124
1888,Justonn Smith,San Jose St.,2006-2007,16.26180754035326
1889,Juwann James,James Madison,2006-2007,27.333215022337413
1890,K.C. Rivers,Clemson,2006-2007,29.876752014358434
1891,K.J. Garland,N.C. Asheville,2006-2007,24.43997862510328
1892,KJ Matsui,Columbia,2006-2007,21.648018118502335
1893,Kadrian Bryant,Mississippi Valley State,2006-2007,18.461437267189165
1894,Kahiem Seawright,Rhode Island,2006-2007,20.59675172150772
1895,Kai Williams,South Dakota State,2006-2007,19.07511997815671
1896,Kalem Porterie,Northwestern St.,2006-2007,14.719438763918612
1897,Kalen Grimes,Missouri,2006-2007,8.630392380797405
1898,Kaleo Kina,Navy,2006-2007,18.765813794442487
1899,Kalvin Bay,Colorado,2006-2007,5.517003995199144
1900,Kammron Taylor,Wisconsin,2006-2007,20.125841050230058
1901,Kamron Warner,Rider,2006-2007,8.605836347053867
1902,Kandi Mukole,Howard,2006-2007,20.554293407264726
1903,Kano Edwards,Texas-Pan American,2006-2007,13.797590024722801
1904,Karanvir Aujla,Morgan St.,2006-2007,18.024743193770053
1905,Kareem Cooper,Memphis,2006-2007,20.865205883822213
1906,Karl Anderson,Quinnipiac,2006-2007,16.288323133773183
1907,Karon Bradley,Wichita St.,2006-2007,19.311747075082998
1908,Karron Clarke,DePaul,2006-2007,26.453096220933098
1909,Kashif Payne,Toledo,2006-2007,15.756007169244864
1910,Kashif Pratt,Seton Hall,2006-2007,15.62076783775194
1911,Kay Martinez,Jackson State,2006-2007,20.582643505325386
1912,Kaylan Anderson,Wis.-Milwaukee,2006-2007,11.383196618274404
1913,Kaylen Gregory,Marist,2006-2007,13.818184692520196
1914,Kayode Ayeni,St. Francis (NY),2006-2007,26.133908476556208
1915,Keaton Belcher,Belmont,2006-2007,19.275519267774005
1916,Keaton Copeland,Miami-Florida,2006-2007,23.01950672069025
1917,Keaton Grant,Purdue,2006-2007,5.768101194701738
1918,Keddric Mays,Chattanooga,2006-2007,11.371419691207171
1919,Keena Young,Brigham Young,2006-2007,24.138082692419957
1920,Keion Mitchem,Texas Christian,2006-2007,19.965743645170438
1921,Keith Benjamin,Pittsburgh,2006-2007,23.408950351465865
1922,Keith Butler,DePaul,2006-2007,15.828219422311621
1923,Keith Cothran,Rhode Island,2006-2007,25.647200707749167
1924,Keith Hardaway,Stephen F. Austin,2006-2007,13.51282740241169
1925,Keith MacKenzie,Oakland,2006-2007,7.500490093635032
1926,Keith Simmons,Holy Cross,2006-2007,27.550206538979403
1927,Keith Smith,Louisiana Tech,2006-2007,11.615681792117142
1928,Keith Spencer,Texas-San Antonio,2006-2007,13.575630524983884
1929,Keith Wilkinson,Southern California,2006-2007,18.54596215517513
1930,Keith Wooden,North Texas,2006-2007,15.012348983956583
1931,Keithan Hancock,Northwestern St.,2006-2007,14.194460106835056
1932,Kejuan Johnson,Long Beach St.,2006-2007,21.776126387940792
1933,Kellen Brand,Appalachian St.,2006-2007,13.718656405316224
1934,Kellen Walter,New Mexico,2006-2007,7.092839006255349
1935,Kellen Williams,Eastern Washington,2006-2007,27.24201727117722
1936,Kelly Beidler,Mount St. Mary's,2006-2007,17.961093709236494
1937,Kelvin Lewis,Auburn,2006-2007,6.417335156841654
1938,Kelvin Sango,Oral Roberts,2006-2007,16.822100718469915
1939,Ken Tutt,Oral Roberts,2006-2007,11.532894154721001
1940,Kendall Chones,Colgate,2006-2007,11.798619637317811
1941,Kendall Toney,NC-Greensboro,2006-2007,11.873348659508371
1942,Kendric Baker,Grambling State,2006-2007,7.189405134188432
1943,Kendrick Davis,North Texas,2006-2007,17.39038126529337
1944,Kenith Ward,Georgia Southern,2006-2007,10.479029576671028
1945,Kennan Jones,Northwestern St.,2006-2007,28.773843207417755
1946,Kenneth Alexander,Cal St. Fullerton,2006-2007,10.1453977207836
1947,Kenneth van Kempen,Ohio,2006-2007,5.152266784983594
1948,Kenny Brewer,Army,2006-2007,15.094611707634296
1949,Kenny Brown,Stanford,2006-2007,22.08428795337599
1950,Kenny Cooper,Oklahoma St.,2006-2007,11.801785486607752
1951,Kenny George,N.C. Asheville,2006-2007,30.544682390227614
1952,Kenny Hasbrouck,Siena,2006-2007,25.29099405265269
1953,Kenny Hooks,South Alabama,2006-2007,18.411287731768073
1954,Kenny Russell,Jackson State,2006-2007,10.798756907848555
1955,Kenny Thomas,Radford,2006-2007,17.852036473121686
1956,Kenny Tribbett,Drexel,2006-2007,8.951063489546167
1957,Kenny Williams,Mississippi,2006-2007,7.144658173516057
1958,Kenny Wilson,Boise St.,2006-2007,13.878880985235869
1959,Kenrick Zondervan,Central Florida,2006-2007,22.84657220642184
1960,Kentrell Gransberry,South Florida,2006-2007,26.835967938020335
1961,Kenyon Alston,Bethune-Cookman,2006-2007,9.550328176912341
1962,Kenyona Swader,East Tennessee St.,2006-2007,11.641973027147216
1963,Keon Lawrence,Missouri,2006-2007,9.797558066142754
1964,Keoni Watson,Idaho,2006-2007,3.7834960211104653
1965,Keonta Howell,Toledo,2006-2007,28.16825918273865
1966,Keonte Keith,Kennesaw St.,2006-2007,14.975881629026595
1967,Kerry Kenny,Lafayette,2006-2007,5.17936978404288
1968,Kerry Wooldridge,San Jose St.,2006-2007,16.026877856633234
1969,Keston Roberts,Youngstown St.,2006-2007,15.366156490945071
1970,Kevan Creppy,Bethune-Cookman,2006-2007,20.981944700644178
1971,Kevin Anderson,Fordham,2006-2007,26.125323686214443
1972,Kevin App,Cornell,2006-2007,23.39604857020096
1973,Kevin Bell,Fresno St.,2006-2007,18.68255283251459
1974,Kevin Bridgewaters,Chattanooga,2006-2007,8.65955747126216
1975,Kevin Buggs,San Jose St.,2006-2007,9.638627033866863
1976,Kevin Bulger,Columbia,2006-2007,11.543744730076009
1977,Kevin Clark,Hampton,2006-2007,13.839374588630903
1978,Kevin Coble,Northwestern,2006-2007,11.088459846782072
1979,Kevin Durant,Texas,2006-2007,3.6956867663770385
1980,Kevin Egee,Pennsylvania,2006-2007,16.73780932772246
1981,Kevin Field,Portland,2006-2007,6.160079961706134
1982,Kevin Francis,Cleveland St.,2006-2007,18.454592440639047
1983,Kevin Gullikson,Wisconsin,2006-2007,19.79873591234724
1984,Kevin Hammack,Citadel,2006-2007,13.32673684368831
1985,Kevin Hassett,Iona,2006-2007,13.805590940187681
1986,Kevin Henderson,Texas-El Paso,2006-2007,27.660225581275657
1987,Kevin Houston,Long Beach St.,2006-2007,26.61269906200141
1988,Kevin Hovde,Richmond,2006-2007,25.792930305207715
1989,Kevin Jones Jr,Chicago St.,2006-2007,9.841210167880424
1990,Kevin Kanaskie,Middle Tennessee St.,2006-2007,19.960918083729265
1991,Kevin Kruger,UNLV,2006-2007,25.87585971407177
1992,Kevin Langford,Texas Christian,2006-2007,21.43135631068076
1993,Kevin Lisch,Saint Louis,2006-2007,28.7000209952906
1994,Kevin Massiah,Wis.-Milwaukee,2006-2007,18.766512786190408
1995,Kevin Menifee,Texas A&M CC,2006-2007,32.70607986566815
1996,Kevin Oleksiak,NC-Greensboro,2006-2007,18.248228925908343
1997,Kevin Payton,Minnesota,2006-2007,15.905063790473653
1998,Kevin Reed,Maine,2006-2007,22.789268326751447
1999,Kevin Rogers,Baylor,2006-2007,19.69341680832224
2000,Kevin Sims,Tulane,2006-2007,14.06167716337502
2001,Kevin Spann,St. Peter's,2006-2007,11.44779146488069
2002,Kevin Swecker,Longwood,2006-2007,17.506748602744615
2003,Kevin Swinton,Wake Forest,2006-2007,19.841424978203587
2004,Kevin Vosilla,Rider,2006-2007,15.631279117035687
2005,Kevyn Green,Southeastern Louisiana,2006-2007,18.777167316478145
2006,Kewain Gant,Arkansas St.,2006-2007,15.819376893577733
2007,Khalil Hartwell,Chattanooga,2006-2007,20.792196376644466
2008,Kieron Achara,Duquesne,2006-2007,27.316415720650678
2009,Kimmani Barrett,La Salle,2006-2007,20.61976320182805
2010,King Cannon,Central Arkansas,2006-2007,4.6514836275952876
2011,Kinglsey Costain,Pepperdine,2006-2007,17.832840818095008
2012,Kinzey Reeves,St. Peter's,2006-2007,12.141799873535971
2013,Kirk Archibeque,Northern Colorado,2006-2007,24.8947561448919
2014,Kirk Bunn,Mount St. Mary's,2006-2007,11.304498325699608
2015,Kirk Williams,Longwood,2006-2007,11.008544781009762
2016,Klayton Korver,Drake,2006-2007,23.450835142325868
2017,Kleon Penn,McNeese St.,2006-2007,17.587873555765057
2018,Konimba Diarra,Charleston,2006-2007,5.709891797117109
2019,Korri Ennis,UC Riverside,2006-2007,10.910601816551145
2020,Korvotney Barber,Auburn,2006-2007,22.67663979596987
2021,Kory Castine,Tulane,2006-2007,16.78754199164782
2022,Kourtney Calvin,Chicago St.,2006-2007,18.08402047492972
2023,Kraig Peters,New Jersey Tech,2006-2007,15.033506770429183
2024,Kris Clark,Utah St.,2006-2007,32.83596046800234
2025,Kris Groce,Sacramento State,2006-2007,21.163318380986343
2026,Kris Thomas,Stetson,2006-2007,15.0937426181697
2027,Kurt Attaway,Texas-San Antonio,2006-2007,16.108595728375548
2028,Kurt Graeber,Dartmouth,2006-2007,20.286968976504472
2029,Kurt Hoffman,St. Francis (PA),2006-2007,27.96761633592683
2030,Kurt Huelsman,Dayton,2006-2007,25.76461272902092
2031,Kurt Looby,Iowa,2006-2007,10.437660983553856
2032,Kwadzo Ahelegbe,Northern Iowa,2006-2007,19.536357256612945
2033,Kye Pattrick,Loyola-Chicago,2006-2007,20.65386238356285
2034,Kyle Anslinger,Evansville,2006-2007,21.51365959304036
2035,Kyle Brucculeri,UC Davis,2006-2007,6.5441787921619
2036,Kyle Carrabine,William & Mary,2006-2007,13.399320484063512
2037,Kyle Chones,Colgate,2006-2007,21.023720823539986
2038,Kyle Cieplicki,Vermont,2006-2007,16.902542968102654
2039,Kyle Coston,Portland St.,2006-2007,9.096129231838965
2040,Kyle Cruze,Holy Cross,2006-2007,19.2901891522853
2041,Kyle Duncan,Austin Peay,2006-2007,22.95705443381131
2042,Kyle Gibson,Louisiana Tech,2006-2007,15.025006615172332
2043,Kyle Greathouse,Western Carolina,2006-2007,16.752317240824063
2044,Kyle Hines,NC-Greensboro,2006-2007,23.660887346042546
2045,Kyle Jacobs,Stephen F. Austin,2006-2007,13.955023328757877
2046,Kyle Jeffers,Oregon St.,2006-2007,18.218272892009622
2047,Kyle Koncz,Princeton,2006-2007,30.387690312968985
2048,Kyle Landry,Northern Arizona,2006-2007,22.01708828100039
2049,Kyle Marks,Nebraska,2006-2007,16.367553942406285
2050,Kyle Moore,Winthrop,2006-2007,7.791652761985504
2051,Kyle Neptune,Lehigh,2006-2007,17.630363688525975
2052,Kyle Rausch,Missouri St.,2006-2007,3.492941843393688
2053,Kyle Savely,IUPU - Ft. Wayne,2006-2007,24.861485880810115
2054,Kyle Sharp,Montana,2006-2007,7.070486872872
2055,Kyle Shiloh,Nevada,2006-2007,32.391700843330774
2056,Kyle Spain,San Diego St.,2006-2007,22.241582049589567
2057,Kyle Swanston,James Madison,2006-2007,20.799007772476244
2058,Kyle Vejraska,Campbell,2006-2007,16.82823277718574
2059,Kyle Visser,Wake Forest,2006-2007,25.929011269722167
2060,Kyle Weaver,Washington St.,2006-2007,43.20911854411008
2061,Kyle Wilson,Wichita St.,2006-2007,19.566698565371244
2062,Kyle Wright,Stony Brook,2006-2007,13.199991185771703
2063,Kyle Young,Middle Tennessee St.,2006-2007,24.61955967639159
2064,L.D. Williams,Wake Forest,2006-2007,21.334669434580455
2065,LaDarious Weaver,Tennessee St.,2006-2007,5.330553935179585
2066,LaKory Daniels,Lipscomb,2006-2007,12.227139045465702
2067,LaNorris Smith,Alabama A&M,2006-2007,4.831735033273735
2068,Laimis Kisielius,William & Mary,2006-2007,23.711494939999746
2069,Lamar Barrett,Longwood,2006-2007,19.349472404889177
2070,Lamar Johnson,Rider,2006-2007,12.996254795490142
2071,Lamar Sanders,Lamar,2006-2007,28.83508640708937
2072,Lamar Twitty,Florida A&M,2006-2007,18.234483630900417
2073,Lamont Hamilton,St. John's,2006-2007,15.780912590621247
2074,Lamonte Ulmer,Rhode Island,2006-2007,18.78020416478346
2075,Lance Brasher,Louisiana-Monroe,2006-2007,21.01622656027819
2076,Lance Harris,Kansas St.,2006-2007,15.668252012121645
2077,Lance Hill,Centenary,2006-2007,9.331722531474174
2078,Lance Holloway,San Jose St.,2006-2007,21.258288596591587
2079,Lance Perique,Georgia St,2006-2007,15.871862828838882
2080,Lance Stemler,Indiana,2006-2007,6.2535693314926295
2081,Lance Thomas,Duke,2006-2007,12.563217493809393
2082,Landon Quick,High Point,2006-2007,19.22988776683616
2083,Landon Shipley,Austin Peay,2006-2007,19.081014961983815
2084,Landry Fields,Stanford,2006-2007,15.249763328530284
2085,Larry Blair,Liberty,2006-2007,24.227405944882975
2086,Larry Cox,Mississippi Valley State,2006-2007,28.69419937918112
2087,Larry Cunningham,UC Riverside,2006-2007,20.363249439351517
2088,Larry Davis,Seton Hall,2006-2007,19.19283916830468
2089,Larry Logan,Centenary,2006-2007,22.6734311307557
2090,Larry Posey,Texas-Arlington,2006-2007,20.875860319045145
2091,Larry Sheppard,Texas-Pan American,2006-2007,6.966682159202714
2092,Larry Turner,Tennessee St.,2006-2007,6.410864668370085
2093,Larry Vickers,Norfolk State,2006-2007,18.298954522758834
2094,Larry Williams,Arkansas-Pine Bluff,2006-2007,10.521093260933318
2095,Larry Wright,St. John's,2006-2007,16.239430806311134
2096,Laurynas Mikalauskas,Virginia,2006-2007,6.704525316712545
2097,Lavell Payne,Central Florida,2006-2007,22.358894794554168
2098,Lawrence Blackledge,Marquette,2006-2007,22.221139799686846
2099,Lawrence Borha,Utah,2006-2007,2.5736372177041478
2100,Lawrence Ghoram,Rice,2006-2007,13.333322110742323
2101,Lawrence Gilbert,Miami-Florida,2006-2007,11.522452406087954
2102,Lawrence Hill,Stanford,2006-2007,20.24877623347696
2103,Lawrence Kinnard,UAB,2006-2007,23.111590833941136
2104,Lawrence McKenzie,Minnesota,2006-2007,9.555539381698724
2105,Lawrence Nwevo,Lamar,2006-2007,20.235917740989425
2106,Lawrence Westbrook,Minnesota,2006-2007,5.318508333268303
2107,Lazar Hayward,Marquette,2006-2007,17.26092908267099
2108,Lazar Trifunovic,Binghamton,2006-2007,16.581668373937486
2109,Lazarius Coleman,Savannah State,2006-2007,6.38544913878468
2110,Le'Vonn Jordan,Elon University,2006-2007,25.99776399981847
2111,Leandro Buboltz,South Alabama,2006-2007,18.3365352132622
2112,Ledell Eackles,Campbell,2006-2007,32.01422404498027
2113,Lee Cummard,Brigham Young,2006-2007,31.947683297696123
2114,Lee Humphrey,Florida,2006-2007,2.4953601926338096
2115,Leemire Goldwire,Charlotte,2006-2007,18.782385516381613
2116,Lehmon Colbert,Jacksonville,2006-2007,8.630347215059174
2117,Lekheythan Malone,Arkansas-Little Rock,2006-2007,20.05341238615756
2118,Lemar Phillips,Central Arkansas,2006-2007,13.939709771509037
2119,Leo Lyons,Missouri,2006-2007,8.673438865190333
2120,Leo Nolan,Columbia,2006-2007,17.34156729868901
2121,Leon Pattman,Dartmouth,2006-2007,21.521601315076772
2122,Leon Williams,Ohio,2006-2007,12.511733705054104
2123,Leon Young,Loyola-Chicago,2006-2007,22.386084039514444
2124,Leonard Houston,Drake,2006-2007,21.719995718632983
2125,Leonard Mendez,Georgia St,2006-2007,17.37909673363331
2126,Leonta Matthews,Texas Southern,2006-2007,16.250729537843213
2127,Leslie Robinson,Florida A&M,2006-2007,14.720259888514926
2128,Lester Abram,Michigan,2006-2007,5.181615847902996
2129,Levance Fields,Pittsburgh,2006-2007,22.631443045647266
2130,Levi Dyer,Illinois St.,2006-2007,16.124381615104486
2131,Levi Stukes,Georgia,2006-2007,4.547013403478441
2132,Levon Kendall,Pittsburgh,2006-2007,28.698642781732477
2133,Lewis Witcher,Virginia Tech,2006-2007,18.549467794667017
2134,Liam Potter,Sacred Heart,2006-2007,17.0574382538683
2135,Limar Wilson,Minnesota,2006-2007,14.891169800424777
2136,Linas Lekavicius,American U.,2006-2007,19.10418300735329
2137,Lincoln Gunn,Princeton,2006-2007,14.569077926021913
2138,Ljubisa Vrcelj,Jacksonville,2006-2007,8.059231936857929
2139,Llewchean Radford,Wagner,2006-2007,18.100281248522553
2140,Lodrick Stewart,Southern California,2006-2007,20.908938616540503
2141,Logan Johnson,Coastal Carolina,2006-2007,15.417771290271464
2142,Logan Kinghorn,Idaho State,2006-2007,16.157623510725003
2143,London Warren,Dayton,2006-2007,21.278251042399823
2144,Longar Longar,Oklahoma,2006-2007,11.383180013104607
2145,Loren Leath,Sacramento State,2006-2007,12.415545672458371
2146,Loren Stokes,Hofstra,2006-2007,32.46817338225357
2147,Lorenzo Mata,UCLA,2006-2007,23.859200976353794
2148,Lorenzo Miles,Niagara,2006-2007,26.83011879387787
2149,Lorenzo Razz,Arkansas-Little Rock,2006-2007,20.968695128396917
2150,Lorenzo Riley,North Dakota State,2006-2007,17.283970403424394
2151,Lorenzo Taylor,Western Illinois,2006-2007,19.91302288005905
2152,Lorenzo Thompson,DePaul,2006-2007,14.088998928414771
2153,Lorenzo Wade,San Diego St.,2006-2007,24.637632763393725
2154,Lorenzo Williams,Rice,2006-2007,31.604388986074305
2155,Louis Birdsong,George Mason,2006-2007,22.821114619747675
2156,Louis Dale,Cornell,2006-2007,19.37182645681101
2157,Louis Darby,Long Beach St.,2006-2007,15.085820622564341
2158,Louis Graham,Georgia Southern,2006-2007,16.00570229008561
2159,Louis Johnson,Western Illinois,2006-2007,17.766001038257812
2160,Lounceny Kaba,St. Bonaventure,2006-2007,23.348292425459405
2161,Lowen Wray,Winston-Salem,2006-2007,5.078171462739467
2162,Luc Richard Mbah a Moute,UCLA,2006-2007,31.586443734977976
2163,Lucas Hargrove,Auburn,2006-2007,20.9474657038945
2164,Luis Colon,Kansas St.,2006-2007,19.318455164563847
2165,Luka Drca,Utah,2006-2007,5.219762693446999
2166,Lukasz Obrzut,Kentucky,2006-2007,7.471870506070098
2167,Luke Bonner,Massachusetts,2006-2007,12.777001378228238
2168,Luke Devine,Fordham,2006-2007,11.847561694117172
2169,Luke Granato,Sacred Heart,2006-2007,19.491808705138283
2170,Luke Harangody,Notre Dame,2006-2007,21.228971991918286
2171,Luke Meyer,Saint Louis,2006-2007,26.472846245111135
2172,Luke Nevill,Utah,2006-2007,7.281314595063642
2173,Luke Owings,Princeton,2006-2007,18.19096097156633
2174,Luke Rogers,Northwestern St.,2006-2007,24.481296571776138
2175,Luke Zeller,Notre Dame,2006-2007,16.68303215157544
2176,Lyndale Burleson,Nevada,2006-2007,19.73436531569643
2177,Maarty Leunen,Oregon,2006-2007,17.80873770355974
2178,Mac Hopson,Washington St.,2006-2007,23.77556186321033
2179,Mack Montgomery,Columbia,2006-2007,16.600595917514543
2180,Mackenzie Casey,South Dakota State,2006-2007,12.037448518243282
2181,Magnum Rolle,Louisiana State,2006-2007,22.340777927409892
