,MATCH,DATE,PT_DIFF
2813,Montana St. vs. Sacramento State,2010-01-17,5
2814,Wake Forest vs. Duke,2010-01-17,20
2815,San Jose St. vs. Hawaii,2010-01-17,1
2816,Toledo vs. Ball St.,2010-01-17,28
2817,Lehigh vs. Army,2010-01-17,-18
2818,Colgate vs. American U.,2010-01-17,10
2819,Akron vs. Buffalo,2010-01-17,-13
2820,Loyola-Maryland vs. St. Peter's,2010-01-17,-5
2821,Providence vs. Marquette,2010-01-17,30
2822,Northern Arizona vs. Portland St.,2010-01-17,7
2823,Minnesota vs. Indiana,2010-01-17,3
2824,Illinois St. vs. Drake,2010-01-17,10
2825,Canisius vs. Fairfield,2010-01-18,-12
2826,Coppin St. vs. South Carolina State,2010-01-18,-22
2827,New Hampshire vs. Maine,2010-01-18,3
2828,Manhattan vs. Siena,2010-01-18,-32
2829,Syracuse vs. Notre Dame,2010-01-18,-13
2830,Rider vs. Iona,2010-01-18,13
2831,Niagara vs. Marist,2010-01-18,-16
2832,Western Kentucky vs. Middle Tennessee St.,2010-01-18,1
2833,Hampton vs. No.Carolina A&T,2010-01-18,10
2834,Prairie View A&M vs. Grambling State,2010-01-18,-5
2835,Alcorn St. vs. Arkansas-Pine Bluff,2010-01-18,-34
2836,Howard vs. Norfolk State,2010-01-18,5
2837,Maryland - E. Shore vs. Bethune-Cookman,2010-01-18,12
2838,MD Baltimore Cty vs. Stony Brook,2010-01-18,-12
2839,NC-Wilmington vs. Virginia,2010-01-18,-2
2840,Towson vs. St. Joseph's,2010-01-18,7
2841,St. Francis (NY) vs. Dartmouth,2010-01-18,1
2842,Southern vs. Mississippi Valley State,2010-01-18,12
2843,Delaware State vs. Florida A&M,2010-01-18,7
2844,Morgan St. vs. Winston-Salem,2010-01-18,19
2845,North Florida vs. Jacksonville,2010-01-18,14
2846,North Carolina Central vs. Virginia Tech,2010-01-18,-42
2847,Texas Southern vs. Jackson State,2010-01-18,-7
2848,Texas vs. Kansas St.,2010-01-18,9
2849,Montana St. vs. Cal. State - Bakersfield,2010-01-18,10
2850,Tennessee vs. Alabama,2010-01-19,-7
2851,Chicago St. vs. Eastern Kentucky,2010-01-19,-24
2852,Clemson vs. Georgia Tech,2010-01-19,-2
2853,Hartford vs. Vermont,2010-01-19,-12
2854,Oklahoma vs. Texas A&M,2010-01-19,-3
2855,Wis.-Green Bay vs. Houston Baptist,2010-01-19,-11
2856,Boston College vs. Miami-Florida,2010-01-19,4
2857,San Diego St. vs. Utah,2010-01-19,2
2858,Northwestern vs. Ohio St.,2010-01-19,-20
2859,SIU - Edwardsville vs. Morehead St.,2010-01-19,20
2860,Albany vs. Boston U,2010-01-19,-21
2861,George Mason vs. Hofstra,2010-01-19,18
2862,Longwood vs. Maryland,2010-01-19,-51
2863,Indiana St. vs. Missouri St.,2010-01-19,-7
2864,Purdue vs. Illinois,2010-01-19,-6
2865,Northern Iowa vs. Wichita St.,2010-01-19,-9
2866,CSU Northridge vs. Seattle,2010-01-19,-10
2867,Iowa vs. Michigan St,2010-01-20,-7
2868,Duquesne vs. Rhode Island,2010-01-20,-8
2869,North Carolina Central vs. Savannah State,2010-01-20,-2
2870,Bucknell vs. Lafayette,2010-01-20,-4
2871,Wake Forest vs. North Carolina,2010-01-20,-13
2872,Navy vs. Holy Cross,2010-01-20,19
2873,Miami (OH) vs. Akron,2010-01-20,20
2874,Western Carolina vs. Davidson,2010-01-20,-10
2875,James Madison vs. Drexel,2010-01-20,9
2876,American U. vs. Army,2010-01-20,-20
2877,Western Michigan vs. Ball St.,2010-01-20,7
2878,Colgate vs. Lehigh,2010-01-20,-14
2879,St. Bonaventure vs. Massachusetts,2010-01-20,-1
2880,Southern Mississippi vs. UAB,2010-01-20,13
2881,Eastern Michigan vs. Central Michigan,2010-01-20,8
2882,Iowa St. vs. Texas Tech,2010-01-20,-7
2883,Texas-El Paso vs. Memphis,2010-01-20,-5
2884,Nicholls State vs. Central Arkansas,2010-01-20,14
2885,Texas State vs. Sam Houston St.,2010-01-20,31
2886,Wyoming vs. Brigham Young,2010-01-20,15
2887,Southern Methodist vs. Rice,2010-01-20,-8
2888,Villanova vs. Rutgers,2010-01-20,-26
2889,Drake vs. Evansville,2010-01-20,7
2890,Creighton vs. Illinois St.,2010-01-20,-9
2891,Michigan vs. Wisconsin,2010-01-20,-6
2892,South Carolina vs. Mississippi,2010-01-20,9
2893,Marquette vs. DePaul,2010-01-20,1
2894,Colorado vs. Oklahoma St.,2010-01-20,-12
2895,UNLV vs. Colorado St.,2010-01-20,-8
2896,Ohio vs. Bowling Green,2010-01-20,8
2897,South Florida vs. Cincinnati,2010-01-20,8
2898,Xavier vs. Temple,2010-01-20,5
2899,St. John's vs. Connecticut,2010-01-20,-6
2900,Northern Illinois vs. Toledo,2010-01-20,4
2901,Georgetown vs. Pittsburgh,2010-01-20,8
2902,Appalachian St. vs. Georgia Southern,2010-01-20,-3
2903,NC-Wilmington vs. Georgia St,2010-01-20,5
2904,Charlotte vs. Richmond,2010-01-20,12
2905,George Washington vs. Dayton,2010-01-20,25
2906,Buffalo vs. Kent St.,2010-01-20,-35
2907,Northeastern vs. Towson,2010-01-20,25
2908,Old Dominion vs. Delaware,2010-01-20,-19
2909,La Salle vs. Pennsylvania,2010-01-20,19
2910,William & Mary vs. VCU,2010-01-20,22
2911,Central Florida vs. Houston,2010-01-20,7
2912,Texas-Arlington vs. Stephen F. Austin,2010-01-20,30
2913,Auburn vs. Louisiana State,2010-01-20,4
2914,Southeastern Louisiana vs. McNeese St.,2010-01-20,4
2915,Texas-Pan American vs. Texas Christian,2010-01-20,12
2916,Lamar vs. Texas A&M CC,2010-01-20,-17
2917,Fordham vs. Saint Louis,2010-01-20,-27
2918,Tulsa vs. Oral Roberts,2010-01-20,-5
2919,Bradley vs. Southern Illinois,2010-01-20,2
2920,Baylor vs. Kansas,2010-01-20,-6
2921,New Mexico vs. Air Force,2010-01-20,-23
2922,Duke vs. N.C. State,2010-01-20,-14
2923,Marshall vs. West Virginia,2010-01-20,-8
2924,Nevada vs. Boise St.,2010-01-20,-6
2925,Liberty vs. High Point,2010-01-21,28
2926,Indiana vs. Penn St.,2010-01-21,6
2927,Arkansas-Little Rock vs. Florida Atlantic,2010-01-21,-3
2928,VMI vs. Radford,2010-01-21,18
2929,Louisville vs. Seton Hall,2010-01-21,-3
2930,Samford vs. Elon University,2010-01-21,-1
2931,Maine vs. Albany,2010-01-21,-9
2932,Stony Brook vs. Vermont,2010-01-21,5
2933,Wofford vs. Citadel,2010-01-21,-2
2934,St. Francis (PA) vs. Monmouth-NJ,2010-01-21,29
2935,Fairfield vs. Marist,2010-01-21,20
2936,Bryant vs. Quinnipiac,2010-01-21,-25
2937,South Carolina Upstate vs. North Florida,2010-01-21,-14
2938,Valparaiso vs. Illinois-Chicago,2010-01-21,-6
2939,South Alabama vs. North Texas,2010-01-21,8
2940,Butler vs. Loyola-Chicago,2010-01-21,1
2941,Arkansas St. vs. Florida International,2010-01-21,15
2942,Western Illinois vs. UMKC,2010-01-21,4
2943,Campbell vs. Belmont,2010-01-21,11
2944,Murray St. vs. Eastern Illinois,2010-01-21,-9
2945,Tenn-Martin vs. SE Missouri St.,2010-01-21,14
2946,Florida vs. Arkansas,2010-01-21,-5
2947,South Dakota vs. Utah Valley,2010-01-21,-18
2948,Louisiana Tech vs. San Jose St.,2010-01-21,-11
2949,Utah St. vs. Fresno St.,2010-01-21,-26
2950,UC Riverside vs. Cal Poly SLO,2010-01-21,2
2951,Washington vs. UCLA,2010-01-21,1
2952,Long Beach St. vs. UC Irvine,2010-01-21,-11
2953,New Mexico St. vs. Hawaii,2010-01-21,-2
2954,Winthrop vs. N.C. Asheville,2010-01-21,13
2955,Presbyterian vs. Gardner-Webb,2010-01-21,7
2956,Furman vs. Charleston,2010-01-21,12
2957,Chattanooga vs. NC-Greensboro,2010-01-21,-13
2958,Loyola-Maryland vs. Siena,2010-01-21,-6
2959,Tennessee St. vs. Jacksonville St.,2010-01-21,18
2960,Binghamton vs. Hartford,2010-01-21,-1
2961,New Hampshire vs. MD Baltimore Cty,2010-01-21,-4
2962,Mount St. Mary's vs. St. Francis (NY),2010-01-21,-3
2963,Wagner vs. LIU Brooklyn,2010-01-21,-6
2964,Robert Morris vs. Fairleigh Dickinson,2010-01-21,-15
2965,Central Conn. St. vs. Sacred Heart,2010-01-21,-18
2966,IUPU - Ft. Wayne vs. South Dakota State,2010-01-21,4
2967,Oakland vs. North Dakota State,2010-01-21,-6
2968,Western Kentucky vs. Troy,2010-01-21,14
2969,Middle Tennessee St. vs. Louisiana-Monroe,2010-01-21,-9
2970,New Orleans vs. Louisiana-Lafayette,2010-01-21,17
2971,East Tennessee St. vs. Lipscomb,2010-01-21,2
2972,Austin Peay vs. Tennessee Tech,2010-01-21,-4
2973,Pepperdine vs. Gonzaga,2010-01-21,7
2974,Indiana - Purdue vs. Southern Utah,2010-01-21,15
2975,Loyola Marymount vs. Portland,2010-01-21,-40
2976,Cal St. Fullerton vs. Pacific,2010-01-21,-7
2977,Oregon St. vs. Stanford,2010-01-21,-24
2978,Oregon vs. California,2010-01-21,48
2979,Washington St. vs. Southern California,2010-01-21,-7
2980,San Diego vs. St. Mary's,2010-01-21,-15
2981,St. Peter's vs. Niagara,2010-01-22,-9
2982,Yale vs. Brown,2010-01-22,-8
2983,Mercer vs. Stetson,2010-01-22,-7
2984,Kennesaw St. vs. Florida Gulf Coast,2010-01-22,-1
2985,Portland St. vs. Weber St.,2010-01-22,-12
2986,Sacramento State vs. Northern Colorado,2010-01-22,14
2987,Rider vs. Canisius,2010-01-22,16
2988,Wofford vs. Charleston,2010-01-22,2
2989,Wis.-Milwaukee vs. Youngstown St.,2010-01-22,10
2990,Wis.-Green Bay vs. Cleveland St.,2010-01-22,14
2991,Iona vs. Manhattan,2010-01-22,3
2992,Eastern Washington vs. Idaho State,2010-01-22,-6
2993,Mississippi St. vs. Alabama,2010-01-23,5
2994,Akron vs. Kent St.,2010-01-23,-17
2995,Hofstra vs. Drexel,2010-01-23,13
2996,Villanova vs. St. John's,2010-01-23,-10
2997,Middle Tennessee St. vs. Western Kentucky,2010-01-23,10
2998,Auburn vs. Vanderbilt,2010-01-23,-8
2999,Boston College vs. Virginia Tech,2010-01-23,-1
3000,Butler vs. Illinois-Chicago,2010-01-23,29
3001,Holy Cross vs. American U.,2010-01-23,7
3002,Toledo vs. Western Michigan,2010-01-23,-32
3003,Oregon St. vs. California,2010-01-23,4
3004,Buffalo vs. Ohio,2010-01-23,-22
3005,Ball St. vs. Eastern Michigan,2010-01-23,-4
3006,Charlotte vs. La Salle,2010-01-23,2
3007,Kansas vs. Iowa St.,2010-01-23,-23
3008,Wichita St. vs. Drake,2010-01-23,14
3009,Bowling Green vs. Miami (OH),2010-01-23,-12
3010,Houston Baptist vs. Southern Methodist,2010-01-23,-14
3011,Illinois St. vs. Southern Illinois,2010-01-23,-1
3012,Western Carolina vs. Appalachian St.,2010-01-23,13
3013,Colorado St. vs. New Mexico,2010-01-23,-18
3014,No.Carolina A&T vs. South Carolina State,2010-01-23,9
3015,Samford vs. NC-Greensboro,2010-01-23,-3
3016,Massachusetts vs. Baylor,2010-01-23,26
3017,Delaware State vs. Morgan St.,2010-01-23,-10
3018,Valparaiso vs. Loyola-Chicago,2010-01-23,-19
3019,Robert Morris vs. Monmouth-NJ,2010-01-23,-13
3020,Chicago St. vs. New Jersey Tech,2010-01-23,-29
3021,Oklahoma St. vs. Kansas St.,2010-01-23,15
3022,Maryland - E. Shore vs. Coppin St.,2010-01-23,-8
3023,Wagner vs. St. Francis (NY),2010-01-23,3
3024,Mount St. Mary's vs. LIU Brooklyn,2010-01-23,9
3025,McNeese St. vs. Central Arkansas,2010-01-23,-15
3026,East Carolina vs. Southern Mississippi,2010-01-23,-15
3027,Alabama A&M vs. Southern,2010-01-23,7
3028,Austin Peay vs. Jacksonville St.,2010-01-23,2
3029,Alabama St. vs. Alcorn St.,2010-01-23,7
3030,South Alabama vs. Denver,2010-01-23,23
3031,N.C. State vs. Maryland,2010-01-23,24
3032,Air Force vs. Utah,2010-01-23,-17
3033,Bethune-Cookman vs. Hampton,2010-01-23,5
3034,UNLV vs. Texas Christian,2010-01-23,-9
3035,Northern Illinois vs. Central Michigan,2010-01-23,6
3036,Chattanooga vs. Elon University,2010-01-23,-3
3037,Harvard vs. Dartmouth,2010-01-23,-4
3038,Winthrop vs. Gardner-Webb,2010-01-23,-20
3039,VMI vs. High Point,2010-01-23,-3
3040,Southeastern Louisiana vs. Stephen F. Austin,2010-01-23,-11
3041,Tenn-Martin vs. Eastern Illinois,2010-01-23,14
3042,Furman vs. Citadel,2010-01-23,10
3043,Loyola-Maryland vs. Marist,2010-01-23,16
3044,Arkansas-Little Rock vs. Florida International,2010-01-23,-15
3045,Houston vs. Memphis,2010-01-23,-14
3046,Oregon vs. Stanford,2010-01-23,-15
3047,Illinois vs. Northwestern,2010-01-23,-5
3048,Sam Houston St. vs. Texas-Arlington,2010-01-23,3
3049,Loyola Marymount vs. Gonzaga,2010-01-23,31
3050,Louisiana-Monroe vs. New Orleans,2010-01-23,1
3051,Texas State vs. Lamar,2010-01-23,-5
3052,Utah St. vs. Idaho,2010-01-23,-12
3053,Oakland vs. South Dakota State,2010-01-23,3
3054,Tennessee St. vs. Tennessee Tech,2010-01-23,-5
3055,Murray St. vs. SE Missouri St.,2010-01-23,19
3056,Eastern Washington vs. Weber St.,2010-01-23,-22
3057,Portland St. vs. Idaho State,2010-01-23,8
3058,Western Illinois vs. Southern Utah,2010-01-23,-13
3059,UC Davis vs. Pacific,2010-01-23,16
3060,Brigham Young vs. San Diego St.,2010-01-23,2
3061,CSU Northridge vs. Cal Poly SLO,2010-01-23,-1
3062,Washington vs. Southern California,2010-01-23,26
3063,UC Riverside vs. UC Irvine,2010-01-23,-9
3064,Army vs. Navy,2010-01-23,-6
3065,Rutgers vs. Georgetown,2010-01-23,25
3066,Michigan St vs. Minnesota,2010-01-23,1
3067,Temple vs. Fordham,2010-01-23,-17
3068,Maine vs. Hartford,2010-01-23,-8
3069,Mississippi vs. Louisiana State,2010-01-23,-10
3070,Colorado vs. Texas A&M,2010-01-23,-4
3071,Bucknell vs. Colgate,2010-01-23,1
3072,DePaul vs. Notre Dame,2010-01-23,-10
3073,Davidson vs. Georgia Southern,2010-01-23,4
3074,Marquette vs. Syracuse,2010-01-23,-5
3075,Longwood vs. Savannah State,2010-01-23,-2
3076,Ohio St. vs. West Virginia,2010-01-23,-6
3077,Richmond vs. George Washington,2010-01-23,-5
3078,VCU vs. Northeastern,2010-01-23,12
3079,Wright St. vs. Detroit,2010-01-23,-2
3080,Rice vs. Tulsa,2010-01-23,-15
3081,Evansville vs. Bradley,2010-01-23,10
3082,South Carolina Upstate vs. Jacksonville,2010-01-23,13
3083,Bryant vs. Sacred Heart,2010-01-23,-24
3084,Arkansas vs. Kentucky,2010-01-23,-31
3085,Virginia vs. Wake Forest,2010-01-23,-12
3086,Washington St. vs. UCLA,2010-01-23,12
3087,Norfolk State vs. Winston-Salem,2010-01-23,-12
3088,Michigan vs. Purdue,2010-01-23,-10
3089,Texas vs. Connecticut,2010-01-23,14
3090,George Mason vs. Towson,2010-01-23,9
3091,Georgia St vs. Delaware,2010-01-23,2
3092,Florida A&M vs. Howard,2010-01-23,7
3093,Campbell vs. Lipscomb,2010-01-23,4
3094,Presbyterian vs. N.C. Asheville,2010-01-23,10
3095,Tennessee vs. Georgia,2010-01-23,15
3096,Nicholls State vs. Northwestern St.,2010-01-23,-1
3097,Texas-El Paso vs. Central Florida,2010-01-23,-37
3098,East Tennessee St. vs. Belmont,2010-01-23,11
3099,Mississippi Valley State vs. Texas Southern,2010-01-23,-1
3100,Dayton vs. St. Joseph's,2010-01-23,-1
3101,Rhode Island vs. Xavier,2010-01-23,-11
3102,Nebraska vs. Missouri,2010-01-23,2
3103,South Carolina vs. Florida,2010-01-23,2
3104,Liberty vs. Radford,2010-01-23,5
3105,Grambling State vs. Jackson State,2010-01-23,-8
3106,UAB vs. Marshall,2010-01-23,-2
3107,Cornell vs. Columbia,2010-01-23,-26
3108,Old Dominion vs. William & Mary,2010-01-23,3
3109,St. Bonaventure vs. Duquesne,2010-01-23,1
3110,Morehead St. vs. Eastern Kentucky,2010-01-23,-16
3111,Lafayette vs. Lehigh,2010-01-23,-33
3112,Arkansas St. vs. Florida Atlantic,2010-01-23,-15
3113,Coastal Carolina vs. Charleston Southern,2010-01-23,-8
3114,St. Francis (PA) vs. Fairleigh Dickinson,2010-01-23,3
3115,James Madison vs. NC-Wilmington,2010-01-23,-3
3116,South Dakota vs. North Dakota,2010-01-23,-18
3117,South Florida vs. Providence,2010-01-23,-4
3118,Texas A&M CC vs. Texas-San Antonio,2010-01-23,4
3119,Oklahoma vs. Texas Tech,2010-01-23,-10
3120,IUPU - Ft. Wayne vs. North Dakota State,2010-01-23,9
3121,Santa Clara vs. San Francisco,2010-01-23,-1
3122,Indiana - Purdue vs. UMKC,2010-01-23,1
3123,Troy vs. Louisiana-Lafayette,2010-01-23,15
3124,Arkansas-Pine Bluff vs. Prairie View A&M,2010-01-23,8
3125,Oral Roberts vs. Centenary,2010-01-23,-31
3126,Duke vs. Clemson,2010-01-23,-13
3127,Cal. State - Bakersfield vs. Utah Valley,2010-01-23,-1
3128,Montana vs. Montana St.,2010-01-23,-9
3129,Arizona vs. Arizona St.,2010-01-23,19
3130,Cal St. Fullerton vs. UC Santa Barbara,2010-01-23,-5
3131,Pepperdine vs. Portland,2010-01-23,-16
3132,New Mexico St. vs. San Jose St.,2010-01-23,-9
3133,Nevada vs. Fresno St.,2010-01-23,10
3134,Louisiana Tech vs. Hawaii,2010-01-23,-5
3135,Georgia Tech vs. Florida St.,2010-01-24,2
3136,Cincinnati vs. Louisville,2010-01-24,-5
3137,Boston U vs. MD Baltimore Cty,2010-01-24,18
3138,St. Peter's vs. Canisius,2010-01-24,-13
3139,Wis.-Milwaukee vs. Cleveland St.,2010-01-24,1
3140,Siena vs. Manhattan,2010-01-24,-8
3141,Wis.-Green Bay vs. Youngstown St.,2010-01-24,14
3142,Penn St. vs. Wisconsin,2010-01-24,-8
3143,Fairfield vs. Iona,2010-01-24,-10
3144,Iowa vs. Indiana,2010-01-24,-15
3145,Central Conn. St. vs. Quinnipiac,2010-01-24,-13
3146,Albany vs. Stony Brook,2010-01-24,-15
3147,Vermont vs. Binghamton,2010-01-24,6
3148,Pittsburgh vs. Seton Hall,2010-01-24,-3
3149,Kennesaw St. vs. Stetson,2010-01-24,16
3150,Mercer vs. Florida Gulf Coast,2010-01-24,1
3151,Northern Iowa vs. Indiana St.,2010-01-24,-9
3152,East Carolina vs. Tulane,2010-01-24,15
3153,Sacramento State vs. Northern Arizona,2010-01-24,4
3154,Rider vs. Niagara,2010-01-24,-1
3155,Missouri St. vs. Creighton,2010-01-24,4
3156,Charleston vs. Western Carolina,2010-01-25,-10
3157,Georgetown vs. Syracuse,2010-01-25,-10
3158,Chattanooga vs. Wofford,2010-01-25,-15
3159,St. Joseph's vs. Pennsylvania,2010-01-25,-21
3160,Delaware State vs. Coppin St.,2010-01-25,-4
3161,No.Carolina A&T vs. Winston-Salem,2010-01-25,-2
3162,Texas A&M CC vs. Texas-Pan American,2010-01-25,15
3163,Bethune-Cookman vs. Howard,2010-01-25,-3
3164,Western Kentucky vs. Southern Illinois,2010-01-25,5
3165,Mississippi Valley State vs. Prairie View A&M,2010-01-25,-6
3166,Missouri vs. Kansas,2010-01-25,19
3167,Boise St. vs. Idaho,2010-01-25,10
3168,Samford vs. Furman,2010-01-25,5
3169,Jacksonville vs. Savannah State,2010-01-25,4
3170,Radford vs. James Madison,2010-01-25,4
3171,Norfolk State vs. South Carolina State,2010-01-25,-15
3172,Maryland - E. Shore vs. Morgan St.,2010-01-25,-37
3173,Houston Baptist vs. Texas-Arlington,2010-01-25,-11
3174,Florida A&M vs. Hampton,2010-01-25,-13
3175,SIU - Edwardsville vs. Tenn-Martin,2010-01-25,-16
3176,Alabama A&M vs. Alcorn St.,2010-01-25,14
3177,Alabama St. vs. Southern,2010-01-25,17
3178,Arkansas-Pine Bluff vs. Texas Southern,2010-01-25,-3
3179,Rhode Island vs. Dayton,2010-01-26,-1
3180,Michigan St vs. Michigan,2010-01-26,-1
3181,Miami-Florida vs. Maryland,2010-01-26,22
3182,Tulsa vs. UAB,2010-01-26,-10
3183,North Dakota State vs. UMKC,2010-01-26,4
3184,North Carolina vs. N.C. State,2010-01-26,-14
3185,Northwestern vs. Minnesota,2010-01-26,4
3186,Seattle vs. Washington,2010-01-26,-47
3187,Air Force vs. UNLV,2010-01-26,-10
3188,Miami (OH) vs. Ball St.,2010-01-26,6
3189,Kent St. vs. Toledo,2010-01-26,20
3190,Clemson vs. Boston College,2010-01-26,6
3191,Lipscomb vs. Belmont,2010-01-26,-6
3192,Kansas St. vs. Baylor,2010-01-26,-2
3193,West Virginia vs. DePaul,2010-01-26,-16
3194,Rutgers vs. Marquette,2010-01-26,23
3195,Kentucky vs. South Carolina,2010-01-26,-6
3196,Cal St. Fullerton vs. Cal. State - Bakersfield,2010-01-26,8
3197,Illinois vs. Penn St.,2010-01-27,10
3198,Connecticut vs. Providence,2010-01-27,-15
3199,Campbell vs. East Tennessee St.,2010-01-27,-15
3200,Notre Dame vs. Villanova,2010-01-27,-18
3201,Lehigh vs. Bucknell,2010-01-27,5
3202,Bowling Green vs. Eastern Michigan,2010-01-27,3
3203,La Salle vs. Fordham,2010-01-27,-7
3204,Temple vs. Charlotte,2010-01-27,10
3205,Massachusetts vs. St. Joseph's,2010-01-27,7
3206,Drexel vs. Northeastern,2010-01-27,13
3207,Delaware vs. George Mason,2010-01-27,-11
3208,Vermont vs. New Hampshire,2010-01-27,19
3209,Illinois St. vs. Wichita St.,2010-01-27,-12
3210,Boston U vs. Maine,2010-01-27,-2
3211,Navy vs. American U.,2010-01-27,12
3212,Towson vs. VCU,2010-01-27,-59
3213,Memphis vs. Marshall,2010-01-27,-3
3214,Texas Christian vs. Colorado St.,2010-01-27,6
3215,Central Arkansas vs. Southeastern Louisiana,2010-01-27,-7
3216,SIU - Edwardsville vs. Murray St.,2010-01-27,37
3217,Lamar vs. Sam Houston St.,2010-01-27,-27
3218,Drake vs. Northern Iowa,2010-01-27,-31
3219,Evansville vs. Missouri St.,2010-01-27,-16
3220,Ohio St. vs. Iowa,2010-01-27,-8
3221,Florida St. vs. Duke,2010-01-27,14
3222,Utah vs. Wyoming,2010-01-27,-6
3223,Nebraska vs. Colorado,2010-01-27,12
3224,Vanderbilt vs. Tennessee,2010-01-27,-9
3225,North Florida vs. South Carolina Upstate,2010-01-27,2
3226,Army vs. Lafayette,2010-01-27,-9
3227,Georgia vs. Florida,2010-01-27,16
3228,NC-Wilmington vs. Hofstra,2010-01-27,39
3229,Akron vs. Western Michigan,2010-01-27,9
3230,Holy Cross vs. Colgate,2010-01-27,1
3231,Kennesaw St. vs. Mercer,2010-01-27,2
3232,Saint Louis vs. George Washington,2010-01-27,5
3233,William & Mary vs. James Madison,2010-01-27,2
3234,Hartford vs. Albany,2010-01-27,-2
3235,Binghamton vs. MD Baltimore Cty,2010-01-27,17
3236,North Carolina Central vs. Youngstown St.,2010-01-27,-13
3237,Texas A&M vs. Oklahoma St.,2010-01-27,7
3238,Stetson vs. Florida Gulf Coast,2010-01-27,11
3239,Ohio vs. Northern Illinois,2010-01-27,-15
3240,McNeese St. vs. Nicholls State,2010-01-27,-2
3241,Louisiana State vs. Alabama,2010-01-27,19
3242,Stephen F. Austin vs. Northwestern St.,2010-01-27,-10
3243,Texas-San Antonio vs. Texas State,2010-01-27,14
3244,Central Florida vs. Southern Methodist,2010-01-27,-6
3245,Creighton vs. Bradley,2010-01-27,-5
3246,Jackson State vs. Alcorn St.,2010-01-27,-12
3247,Texas Tech vs. Texas,2010-01-27,12
3248,Iowa St. vs. Oklahoma,2010-01-27,-5
3249,Tulane vs. Texas-El Paso,2010-01-27,13
3250,Brigham Young vs. New Mexico,2010-01-27,-4
3251,Manhattan vs. Rider,2010-01-28,-3
3252,Charleston vs. Davidson,2010-01-28,-15
3253,Virginia Tech vs. Virginia,2010-01-28,-5
3254,Radford vs. Gardner-Webb,2010-01-28,-7
3255,Western Carolina vs. Chattanooga,2010-01-28,13
3256,High Point vs. N.C. Asheville,2010-01-28,-25
3257,Duquesne vs. Xavier,2010-01-28,-36
3258,Wake Forest vs. Georgia Tech,2010-01-28,21
3259,Quinnipiac vs. Wagner,2010-01-28,9
3260,VMI vs. Liberty,2010-01-28,18
3261,Wisconsin vs. Purdue,2010-01-28,3
3262,Georgia St vs. Old Dominion,2010-01-28,-16
3263,Loyola-Chicago vs. Detroit,2010-01-28,20
3264,Marist vs. Iona,2010-01-28,19
3265,Fairleigh Dickinson vs. Bryant,2010-01-28,-12
3266,Sacred Heart vs. Mount St. Mary's,2010-01-28,12
3267,IUPU - Ft. Wayne vs. Western Illinois,2010-01-28,5
3268,North Texas vs. Western Kentucky,2010-01-28,1
3269,Stanford vs. Arizona,2010-01-28,8
3270,South Dakota State vs. Centenary,2010-01-28,-6
3271,North Dakota State vs. Oral Roberts,2010-01-28,-15
3272,Florida Atlantic vs. South Alabama,2010-01-28,11
3273,Eastern Illinois vs. Tennessee Tech,2010-01-28,-10
3274,Morehead St. vs. Tennessee St.,2010-01-28,15
3275,Eastern Kentucky vs. Austin Peay,2010-01-28,4
3276,Montana St. vs. Northern Arizona,2010-01-28,-13
3277,Mississippi St. vs. Arkansas,2010-01-28,5
3278,Mississippi vs. Auburn,2010-01-28,-10
3279,Hawaii vs. San Jose St.,2010-01-28,-23
3280,St. Mary's vs. Pepperdine,2010-01-28,-17
3281,Pacific vs. UC Irvine,2010-01-28,11
3282,San Diego vs. Loyola Marymount,2010-01-28,3
3283,UCLA vs. Oregon,2010-01-28,5
3284,Portland vs. San Francisco,2010-01-28,16
3285,Ball St. vs. Buffalo,2010-01-28,6
3286,Fairfield vs. Loyola-Maryland,2010-01-28,4
3287,Oakland vs. Indiana - Purdue,2010-01-28,24
3288,Citadel vs. Georgia Southern,2010-01-28,-3
3289,Charleston Southern vs. Winthrop,2010-01-28,-2
3290,St. John's vs. Pittsburgh,2010-01-28,10
3291,Seton Hall vs. South Florida,2010-01-28,-2
3292,Central Michigan vs. Miami (OH),2010-01-28,-13
3293,Elon University vs. NC-Greensboro,2010-01-28,-7
3294,Coastal Carolina vs. Presbyterian,2010-01-28,18
3295,Siena vs. St. Peter's,2010-01-28,8
3296,Southern Illinois vs. Indiana St.,2010-01-28,3
3297,St. Francis (NY) vs. St. Francis (PA),2010-01-28,-8
3298,Illinois-Chicago vs. Wright St.,2010-01-28,-36
3299,LIU Brooklyn vs. Robert Morris,2010-01-28,-8
3300,Monmouth-NJ vs. Central Conn. St.,2010-01-28,22
3301,New Orleans vs. Middle Tennessee St.,2010-01-28,20
3302,Denver vs. Arkansas-Little Rock,2010-01-28,12
3303,Appalachian St. vs. Samford,2010-01-28,13
3304,Louisiana-Monroe vs. Troy,2010-01-28,-19
3305,Louisiana-Lafayette vs. Arkansas St.,2010-01-28,2
3306,Utah Valley vs. Chicago St.,2010-01-28,2
3307,California vs. Arizona St.,2010-01-28,-8
3308,Southern California vs. Oregon St.,2010-01-28,6
3309,South Dakota vs. Houston Baptist,2010-01-28,-22
3310,SE Missouri St. vs. Jacksonville St.,2010-01-28,3
3311,North Dakota vs. Texas-Pan American,2010-01-28,4
3312,Montana vs. Northern Colorado,2010-01-28,7
3313,UC Davis vs. UC Riverside,2010-01-28,10
3314,Cal Poly SLO vs. UC Santa Barbara,2010-01-28,-23
3315,Fresno St. vs. Idaho,2010-01-28,-15
