,PLAYER,TEAM,YEAR,PER
809,Darryl Roberts,Akron,2007-2008,16.09259686699524
810,Darryl Shazier,Bucknell,2007-2008,5.565014978540826
811,Darshawn McClellan,Vanderbilt,2007-2008,13.487006562322698
812,Daryl Arnold,Southeastern Louisiana,2007-2008,12.01492155331979
813,Dave Bliss,Georgia,2007-2008,6.19375554273365
814,Dave Buchberger,Lehigh,2007-2008,15.29627806698571
815,Dave Neal,Maryland,2007-2008,4.686551961732522
816,Dave Noel,Central Florida,2007-2008,27.24128597735357
817,Dave Telander,Loyola-Chicago,2007-2008,8.805507419656228
818,Daven Harmeling,Washington St.,2007-2008,17.075443306662667
819,David (DJ) Jackson,Penn St.,2007-2008,18.469644559119786
820,David Burrell,Texas Southern,2007-2008,18.292847166793948
821,David Campbell,High Point,2007-2008,11.835199529188733
822,David Carson,IUPU - Ft. Wayne,2007-2008,18.610851026561402
823,David Carter,UC Davis,2007-2008,17.112606711147603
824,David Cobb,South Carolina State,2007-2008,16.338840730397774
825,David Cohen,Colorado St.,2007-2008,11.698681864677214
826,David Collins,Bradley,2007-2008,25.02364307691691
827,David Cubillan,Marquette,2007-2008,17.94457877658321
828,David Dees,Louisiana-Lafayette,2007-2008,22.89104436444566
829,David Devezin,Marist,2007-2008,19.089777639769366
830,David Dubois,Western Illinois,2007-2008,18.527642060504686
831,David Ellis,Nevada,2007-2008,12.543755763277504
832,David Godbold,Oklahoma,2007-2008,10.119626486584878
833,David Gomez,Tulane,2007-2008,33.65190697487699
834,David Gonzalvez,Richmond,2007-2008,20.251984628969282
835,David Hicks,LIU Brooklyn,2007-2008,11.655663425822908
836,David Holston,Chicago St.,2007-2008,35.71624848942149
837,David Huertas,Mississippi,2007-2008,6.417521396215829
838,David Jackson,Western Illinois,2007-2008,24.34908259194712
839,David Johnson,SE Missouri St.,2007-2008,14.770007051332804
840,David Kool,Western Michigan,2007-2008,28.075464941153093
841,David Kummer,Denver,2007-2008,21.686161748525933
842,David Lighty,Ohio St.,2007-2008,17.627547471559403
843,David Long,Coastal Carolina,2007-2008,17.146448117916716
844,David Marek,Southern Utah,2007-2008,17.13475502583748
845,David McClure,Duke,2007-2008,11.873384322370661
846,David Merritt,Michigan,2007-2008,2.105391583771567
847,David Minaya,Tennessee Tech,2007-2008,8.706358743764971
848,David Ndoumba,Southeastern Louisiana,2007-2008,20.85642590569935
849,David Nurse,Western Illinois,2007-2008,14.77723659081344
850,David Padgett,Louisville,2007-2008,36.30281353463732
851,David Pendergraft,Gonzaga,2007-2008,25.375398200501348
852,David Potter,Clemson,2007-2008,18.437988748211144
853,David Schneider,William & Mary,2007-2008,23.316958941367545
854,David Weaver,Wake Forest,2007-2008,20.432011182333017
855,Daviin Davis,Weber St.,2007-2008,25.781335675225787
856,Davis Baker,Southern Utah,2007-2008,14.509340577062854
857,Davis Bowne,Appalachian St.,2007-2008,9.214107532001782
858,Davon Jefferson,Southern California,2007-2008,29.305032225208784
859,Davor Galic,NC-Greensboro,2007-2008,3.6656414806981004
860,Dawin Whiten,Cal Poly SLO,2007-2008,12.088134480261767
861,Dax Crum,Southern Utah,2007-2008,15.030375579729142
862,Dazzmond Thornton,James Madison,2007-2008,16.777993378711404
863,De'Jon Jackson,San Diego,2007-2008,8.837238014230213
864,De'Suan Dixon,Jackson State,2007-2008,15.1599311295302
865,DeAndre Bray,Jacksonville St.,2007-2008,18.95776443343933
866,DeAndre Coleman,South Alabama,2007-2008,22.9472617916849
867,DeAndre Eggins,Arkansas-Little Rock,2007-2008,20.13989952431535
868,DeAndre Jordan,Texas A&M,2007-2008,15.13341550929567
869,DeAndre Thomas,Indiana,2007-2008,5.476171467262383
870,DeJuan Blair,Pittsburgh,2007-2008,35.88085842298714
871,DeJuan Pursley,Fairleigh Dickinson,2007-2008,15.333684269143712
872,DeLuis Ramirez,Sam Houston St.,2007-2008,18.500624421200573
873,DeMarcus Nelson,Duke,2007-2008,28.43025106060347
874,DeMario Anderson,Quinnipiac,2007-2008,33.32453609429638
875,DeMarre Carroll,Missouri,2007-2008,12.008435101512704
876,DeShaune Griffin,Iona,2007-2008,10.607196546445353
877,DeShawn Sims,Michigan,2007-2008,4.959952953861952
878,DeUndrae Spraggins,Utah St.,2007-2008,11.737476910365038
879,DeVon Hardin,California,2007-2008,15.820977806401753
880,DeVon Jones,North Florida,2007-2008,13.631195588677214
881,DeWayne Reed,Auburn,2007-2008,14.197649149742341
882,Dean Hadley,San Francisco,2007-2008,2.3376162332607056
883,Deion James,Wis.-Milwaukee,2007-2008,18.961319964312967
884,Deirunas Visockas,Lafayette,2007-2008,10.21048916476493
885,Deividas Petravicius,Northwestern St.,2007-2008,6.751231125600238
886,Dejuan Goodwin,Marist,2007-2008,12.958138507698777
887,Dekyron Nicks,Southeastern Louisiana,2007-2008,18.375649124597143
888,Delbert Simpson,Baylor,2007-2008,20.74482794284459
889,Dele Coker,St. John's,2007-2008,7.294493709639017
890,Delroy James,Rhode Island,2007-2008,18.228260957378534
891,Delvin Franklin,Florida Gulf Coast,2007-2008,20.26774798748382
892,Delvon Johnson,Western Illinois,2007-2008,17.789245150093738
893,Demar Dotson,Southern Mississippi,2007-2008,20.93235704832477
894,Demarcus Hall,Cal. State - Bakersfield,2007-2008,25.931294366256985
895,Demarshay Johnson,Nevada,2007-2008,20.148476739205442
896,Demetri McCamey,Illinois,2007-2008,2.3924804879702277
897,Demetric Bennett,South Alabama,2007-2008,36.88855245662367
898,Demetrius Green,Middle Tennessee St.,2007-2008,23.283538648542525
899,Demetrius Jemison,Alabama,2007-2008,5.200124755354009
900,Demetrius Johnson,IUPU - Ft. Wayne,2007-2008,17.306381019537504
901,Demetrius Monroe,Idaho State,2007-2008,21.689487825507303
902,Demetrius Williamson,Niagara,2007-2008,8.67104618927533
903,Demetrius Young,Stony Brook,2007-2008,23.87448410317513
904,Demond Watt,Texas A&M CC,2007-2008,26.730052102483054
905,Demonte Harper,Morehead St.,2007-2008,5.574078039099942
906,Demontez Stitt,Clemson,2007-2008,17.626578848486332
907,Dennis Horner,N.C. State,2007-2008,11.649929632791556
908,Denzel Jackson,Maryland - E. Shore,2007-2008,18.035661979146607
909,Deon Thompson,North Carolina,2007-2008,14.755385860878656
910,Deon Tresvant,CSU Northridge,2007-2008,24.254094079244403
911,Deonta Vaughn,Cincinnati,2007-2008,28.935777926967862
912,Deontay Twyman,Ball St.,2007-2008,15.375712131802215
913,Deonte Huff,Portland St.,2007-2008,29.626124768364466
914,Deonte Roberts,Wis.-Milwaukee,2007-2008,12.002048532448356
915,Derek Drews,Western Michigan,2007-2008,21.67382252494092
916,Derek Fracalossi,Western Michigan,2007-2008,15.419239325972686
917,Derek Glasser,Arizona St.,2007-2008,18.67702011598008
918,Derek Johnson,Prairie View A&M,2007-2008,18.45993499675377
919,Derek Wright,Austin Peay,2007-2008,27.30107389650262
920,Derek Young,Navy,2007-2008,15.330221174964516
921,Derick Nelson,Oakland,2007-2008,28.3607268175908
922,Deron Washington,Virginia Tech,2007-2008,24.021397039804935
923,Derrick Bails,Arkansas-Little Rock,2007-2008,19.851446369655857
924,Derrick Blackwell,Alcorn St.,2007-2008,6.353713314500301
925,Derrick Brown,Xavier,2007-2008,31.251633825063543
926,Derrick Caracter,Louisville,2007-2008,30.36586198677203
927,Derrick Jasper,Kentucky,2007-2008,4.354223898450125
928,Derrick Low,Washington St.,2007-2008,26.994759260334394
929,Derrick Mercer,American U.,2007-2008,18.24627847816148
930,Derrick Roberts,Southern Methodist,2007-2008,15.929443527951983
931,Derrick Roland,Texas A&M,2007-2008,8.512757375122748
932,Derrick Rose,Memphis,2007-2008,33.33369315490143
933,Derrick Simmons,Florida Atlantic,2007-2008,15.3844654317402
934,Deshean Porchea,Alabama St.,2007-2008,18.23198827726227
935,Desmond Jackson,Alabama A&M,2007-2008,10.480042289033166
936,Desmond Stephens,Utah St.,2007-2008,7.138566258157969
937,Desmond Yates,Middle Tennessee St.,2007-2008,31.861799873748524
938,Devan Carter,Elon University,2007-2008,7.7777308829848915
939,Devan Downey,South Carolina,2007-2008,11.14375529117004
940,Deven Dickerson,Georgia St,2007-2008,21.195369838313617
941,Deven Mitchell,Missouri St.,2007-2008,16.195342209473324
942,Devin Ginty,San Diego,2007-2008,4.89951869182001
943,Devin Sweetney,St. Francis (PA),2007-2008,29.54656734653136
944,Devin White,Northwestern St.,2007-2008,22.41557999653879
945,Devion Gibson,Texas-San Antonio,2007-2008,29.063389904515184
946,Devon Austin,Manhattan,2007-2008,24.32216524018251
947,Devon Beitzel,Northern Colorado,2007-2008,19.895320455974176
948,Devon Clarke,Iona,2007-2008,30.717052540076388
949,Devon Mosley,Dartmouth,2007-2008,23.085522971675566
950,Devon Seaford,Lipscomb,2007-2008,8.845235196623767
951,Devonte Thomas,San Jose St.,2007-2008,20.6784794039191
952,Dewayne Pettus,Bethune-Cookman,2007-2008,24.364327378324635
953,Dewitt Scott,IUPU - Ft. Wayne,2007-2008,20.792452010436197
954,Dex Manswell,Missouri St.,2007-2008,9.853677632011992
955,Dexter Gray,Iona,2007-2008,22.746446789871186
956,Dexter Hinkley,Ball St.,2007-2008,2.308954017050276
957,Dexter Shankle,Texas-Pan American,2007-2008,16.37542471374771
958,Dez Willingham,North Texas,2007-2008,29.974786980915972
959,Dezmon Harris,Weber St.,2007-2008,19.23165886923563
960,Diamon Simpson,St. Mary's,2007-2008,16.006630208001422
961,Diante Garrett,Iowa St.,2007-2008,13.350711353123495
962,Diego Kapelan,McNeese St.,2007-2008,16.335090855938514
963,Dijuan Harris,Charlotte,2007-2008,15.370768652517029
964,Dinma Odiakosa,Illinois St.,2007-2008,22.241532442368584
965,Dion Dowell,Houston,2007-2008,15.240636209363725
966,Dionte Christmas,Temple,2007-2008,31.20422849112784
967,Dior Lowhorn,San Francisco,2007-2008,30.829664078280274
968,Divaldo Mbunga,Montana St.,2007-2008,28.573709366845726
969,Djero Riedewald,Tenn-Martin,2007-2008,21.060493651284112
970,Dominic Calegari,UC Davis,2007-2008,34.20169908040803
971,Dominic Friend,Nicholls State,2007-2008,12.622564193106653
972,Dominic James,Marquette,2007-2008,25.75591908426235
973,Dominic Knight,Northwestern St.,2007-2008,6.49113099007045
974,Dominique Archie,South Carolina,2007-2008,8.304740861322085
975,Dominique Jones,South Florida,2007-2008,30.190578383339403
976,Dominique Kirk,Texas A&M,2007-2008,11.110584513151847
977,Dominique Lacy,NC-Wilmington,2007-2008,13.756546331181783
978,Dominique Sutton,Kansas St.,2007-2008,21.72278051725915
979,Dominique Whatley,Bethune-Cookman,2007-2008,18.28373223413104
980,Dominitrix Johnson,Illinois St.,2007-2008,17.45345618648931
981,Domonic Tilford,South Alabama,2007-2008,23.48916979424562
982,Donald Johnson,Delaware State,2007-2008,25.312477043514203
983,Donald Lawson,Western Michigan,2007-2008,14.345823006503469
984,Donald Lee,Cal. State - Bakersfield,2007-2008,31.52785424010256
985,Donald Qualls,Grambling State,2007-2008,-3.9920161242405303
986,Donald Sims,Appalachian St.,2007-2008,29.54198322382383
987,Donald Sloan,Texas A&M,2007-2008,10.100022827750418
988,Donald Thomas,Sacramento State,2007-2008,14.595676879797159
989,Donaries Hair,Middle Tennessee St.,2007-2008,10.737248014116727
990,Donavan Monroe,Charleston,2007-2008,9.91740807663316
991,Doneal Mack,Memphis,2007-2008,27.42777662300328
992,Donnie Carson,Idaho State,2007-2008,19.927805409864938
993,Donnie Stith,Tulane,2007-2008,21.878557954857396
994,Donovan Bragg,Cal. State - Bakersfield,2007-2008,14.408973351630683
995,Donovan Morris,Long Beach St.,2007-2008,31.469424638248583
996,Donte Green,Syracuse,2007-2008,26.89425641793736
997,Donte Harrison,Hampton,2007-2008,21.151215216076086
998,Donte Minter,Appalachian St.,2007-2008,41.814796325395484
999,Dontrell Taylor,Tennessee St.,2007-2008,4.570025433316017
1000,Dorenzo Hudson,Virginia Tech,2007-2008,9.69790731664293
1001,Dorian McDaniel,Prairie View A&M,2007-2008,11.91934604028471
1002,Doug Elwell,Wagner,2007-2008,15.433751399176293
1003,Doug Wiggins,Connecticut,2007-2008,26.242663429688882
1004,Doug Williams,Army,2007-2008,19.801008939404273
1005,Douglas Scott,Southern,2007-2008,1.1248680447233017
1006,Douglass McLaughlin-Williams,Appalachian St.,2007-2008,14.299404021694887
1007,Draelon Burns,DePaul,2007-2008,30.784037032702845
1008,Drake Reed,Austin Peay,2007-2008,24.580419471795867
1009,Dre Smith,George Mason,2007-2008,18.671432564965254
1010,Dreshawn Vance,Cal Poly SLO,2007-2008,32.309798591951356
1011,Drew Conner,Indiana - Purdue,2007-2008,12.34696249523254
1012,Drew Crowell,Wofford,2007-2008,0.9209000710778262
1013,Drew Gibson,Wofford,2007-2008,27.521235000737335
1014,Drew Housman,Harvard,2007-2008,17.483047993075512
1015,Drew Lavender,Xavier,2007-2008,25.543738097452803
1016,Drew Naymick,Michigan St,2007-2008,20.734889151775825
1017,Drew Neitzel,Michigan St,2007-2008,28.0495418588181
1018,Drew Richards,Missouri St.,2007-2008,11.557428050893023
1019,Drew Shiller,Stanford,2007-2008,20.013597666291925
1020,Drew Shubik,Sacred Heart,2007-2008,25.344422845873492
1021,Drew Streicher,Butler,2007-2008,12.48397542095243
1022,Drew Washington,Louisiana Tech,2007-2008,12.581185626803796
1023,Duane Ricks,Radford,2007-2008,13.437060337315847
1024,Duke Crews,Tennessee,2007-2008,5.513453756685911
1025,Dupree Lucas,Portland St.,2007-2008,7.856983862468658
1026,Duran Diaz,Grambling State,2007-2008,16.374916815274076
1027,Durann Neil,Longwood,2007-2008,11.092905739492043
1028,Durell Vinson,Wagner,2007-2008,29.358801473253163
1029,Durrel Nevels,Central Arkansas,2007-2008,21.11447587160175
1030,Durrell Summers,Michigan St,2007-2008,27.499909322463132
1031,Dustin Scott,Charleston,2007-2008,15.797564775954886
1032,Dutch Gaitley,Monmouth-NJ,2007-2008,9.11615739328118
1033,Dwain Williams,Providence,2007-2008,18.681306579704568
1034,Dwayne Anderson,Villanova,2007-2008,26.330184906205933
1035,Dwayne Collins,Miami-Florida,2007-2008,31.886452315198127
1036,Dwayne Curtis,Mississippi,2007-2008,10.60961849723184
1037,Dwayne Day,South Carolina,2007-2008,4.733282288683447
1038,Dwayne Foreman,Georgia Southern,2007-2008,14.805624199889461
1039,Dwayne Harmason,Mississippi Valley State,2007-2008,11.828980922840252
1040,Dwayne Jackson,Binghamton,2007-2008,22.067797465693456
1041,Dwayne Johnson,NC-Greensboro,2007-2008,12.914260139851987
1042,Dwayne Lathan,Louisiana Tech,2007-2008,21.582031617087804
1043,Dwayne Polk,Saint Louis,2007-2008,7.276741691378799
1044,Dwight Burke,Marquette,2007-2008,18.180251342028125
1045,Dwight Holmes,Youngstown St.,2007-2008,20.127183862786147
1046,Dwight Lewis,Southern California,2007-2008,17.100224525454784
1047,Dwight McCombs,Miami (OH),2007-2008,14.195251550901464
1048,Dwight Thorne,Colorado,2007-2008,3.8154515891179908
1049,Dylan Moseley,Texas State,2007-2008,17.931913585728513
1050,E'Twaun Moore,Purdue,2007-2008,13.910275517361528
1051,E.J. Dawson,Longwood,2007-2008,3.1141719464878412
1052,Earl Clark,Louisville,2007-2008,28.85093395580941
1053,Earl Pettis,Rutgers,2007-2008,9.774484738016012
1054,Earnest Bridges,High Point,2007-2008,12.246479201672473
1055,Ed Berrios,UAB,2007-2008,13.942495261641469
1056,Ed Jones,No.Carolina A&T,2007-2008,20.313114448776318
1057,Ed Nixon,VCU,2007-2008,6.642096995149347
1058,Ed Tyson,Maryland - E. Shore,2007-2008,23.396674263976386
1059,Ed Zajac,Quinnipiac,2007-2008,9.839327754560212
1060,Eddie Ard,Lipscomb,2007-2008,25.18167479487449
1061,Eddie Castellanos,Stony Brook,2007-2008,7.146729758293919
1062,Eddie Hayden,Coppin St.,2007-2008,11.358368631532167
1063,Eddie Miller,Fresno St.,2007-2008,23.709756986729854
1064,Eddie Rios,Miami-Florida,2007-2008,9.066643393822536
1065,Eddie Spencer,Central Michigan,2007-2008,10.855262471782035
1066,Eddie Williams,Stephen F. Austin,2007-2008,17.38368766332682
1067,Edgar Segura,Wis.-Green Bay,2007-2008,6.079154986348157
1068,Edgar Sosa,Louisville,2007-2008,15.963561939884588
1069,Eduardo Bermudez,Appalachian St.,2007-2008,15.967090185383897
1070,Edwin Jarrow,Jackson State,2007-2008,4.838064446883279
1071,Edwin Santiago,Delaware,2007-2008,4.05651182418215
1072,Edwin Ubiles,Siena,2007-2008,31.84052910077309
1073,Egan Grafel,Northern Illinois,2007-2008,20.27709784755652
1074,Ekpe Udoh,Michigan,2007-2008,4.830194916571754
1075,Elgin Fitzgerald,Dartmouth,2007-2008,20.872147013930366
1076,Elijah Millsap,Louisiana-Lafayette,2007-2008,20.342146332716
1077,Elton Frazier,Canisius,2007-2008,12.578579746406609
1078,Emanuel Neto,Stony Brook,2007-2008,17.064147008534903
1079,Emmanuel Calloway,Grambling State,2007-2008,2.755785050560674
1080,Emmanuel Holloway,Illinois St.,2007-2008,16.145807684400594
1081,Emmanuel Jones,Texas-Pan American,2007-2008,31.075853980975648
1082,Eniel Polynice,Mississippi,2007-2008,7.500641860350756
1083,Eric Bell,Stephen F. Austin,2007-2008,16.944671935803157
1084,Eric Boateng,Arizona St.,2007-2008,17.870252445226672
1085,Eric Coleman,Northern Iowa,2007-2008,41.83070284281761
1086,Eric Diaz,Stetson,2007-2008,20.662689253975003
1087,Eric Flato,Yale,2007-2008,16.952847507211434
1088,Eric Gilchrese,New Hampshire,2007-2008,22.050110364009885
1089,Eric Gordon,Indiana,2007-2008,12.117957988752764
1090,Eric Hall,Radford,2007-2008,21.072464013828828
1091,Eric Hayes,Maryland,2007-2008,6.887508059956691
1092,Eric Hazard,Fairleigh Dickinson,2007-2008,12.45261551557144
1093,Eric Kenzik,Air Force,2007-2008,18.67558724305871
1094,Eric Maynor,VCU,2007-2008,33.72005607497481
1095,Eric Meister,Holy Cross,2007-2008,17.992826910965547
1096,Eric Petty,Mississippi Valley State,2007-2008,13.981425958909739
1097,Eric Platt,Wyoming,2007-2008,12.545426351024885
1098,Eric Pollitz,Miami (OH),2007-2008,40.58073575856006
1099,Eric Vianney,Tulane,2007-2008,14.004319373443241
1100,Eric Vierneisel,California,2007-2008,6.967762667005324
1101,Eric Wilson,Western Carolina,2007-2008,9.33054647785737
1102,Erick Nsangou,Florida International,2007-2008,14.963870482936242
1103,Erik Adams,Jacksonville St.,2007-2008,20.420248026624762
1104,Erik Kangas,Oakland,2007-2008,26.453878891499873
1105,Ernest Fields,Austin Peay,2007-2008,30.772299975663707
1106,Ernest Maul,Florida A&M,2007-2008,7.713976414226418
1107,Esmir Rizvic,Texas Tech,2007-2008,13.149179443946885
1108,Ethan Niedermeyer,Portland,2007-2008,7.14524137400033
1109,Etienne Brower,Massachusetts,2007-2008,27.30515405039897
1110,Eugene Harris,High Point,2007-2008,19.18496307556907
1111,Eugene Harvey,Seton Hall,2007-2008,20.41038133000192
1112,Eugene Kotorobai,LIU Brooklyn,2007-2008,21.728285926210322
1113,Eugene Lawrence,St. John's,2007-2008,18.51619206097322
1114,Eugene Myatt,Howard,2007-2008,18.48983966363712
1115,Eugene Pettway,Sacred Heart,2007-2008,22.78041391618025
1116,Eugene Spates,Northeastern,2007-2008,18.67983126776467
1117,Eulis Stephens,Detroit,2007-2008,15.27532987444681
1118,Evaldas Baniulis,South Carolina,2007-2008,5.732167131651316
1119,Evan Field,Vermont,2007-2008,18.91589145989859
1120,Evan Harris,Harvard,2007-2008,30.913376296414885
1121,Evan Hilton,Alabama A&M,2007-2008,17.26515944590547
1122,Evan Jefferson,Jacksonville,2007-2008,5.576722573838392
1123,Evan Neisler,Drexel,2007-2008,14.28041844597574
1124,Evan Turner,Ohio St.,2007-2008,21.21236686324636
1125,Evan Washington,Air Force,2007-2008,11.917267227092974
1126,Evann Baker,Quinnipiac,2007-2008,22.169873662291355
1127,Everage Richardson,Coastal Carolina,2007-2008,33.77773618535496
1128,Everest Schmidt,Lafayette,2007-2008,9.218386374996967
1129,Everett Spencer,South Carolina State,2007-2008,12.001989356908519
1130,Fendi Onobun,Arizona,2007-2008,4.883375708279123
1131,Fernandez Lockett,Austin Peay,2007-2008,25.664414600979093
1132,Flip Toncinic,Texas A&M CC,2007-2008,9.669592509621044
1133,Flynn Clayman,Colorado St.,2007-2008,11.111415120841066
1134,Folarin Campbell,George Mason,2007-2008,28.717351301216222
1135,Franck Ndongo,VCU,2007-2008,6.451004521506343
1136,Frank Borden,American U.,2007-2008,3.990873900454056
1137,Frank Davis,Tennessee Tech,2007-2008,16.46114765122051
1138,Frank Elegar,Drexel,2007-2008,34.05218260758684
1139,Frank Hassell,Old Dominion,2007-2008,21.352078304196695
1140,Frank Holmes,UAB,2007-2008,27.063472333759865
1141,Frank Robinson,Cal St. Fullerton,2007-2008,30.965498677209066
1142,Frank Tolbert,Auburn,2007-2008,26.31949933445093
1143,Frank Turner,Canisius,2007-2008,19.38760852052856
1144,Frantz Dorsainvil,Oregon,2007-2008,9.707923364077896
1145,Fred Brown,Kansas St.,2007-2008,23.29249813740062
1146,Fred Coleman,North Dakota State,2007-2008,17.362697871778266
1147,Fred Peete,New Mexico St.,2007-2008,24.56726531264079
1148,Fred Washington,Stanford,2007-2008,16.44599358080838
1149,Freddie Edo,Prairie View A&M,2007-2008,11.958083848291786
1150,Freddie Harris,Robert Morris,2007-2008,13.138467417314406
1151,Frisco Sandidge,Delaware State,2007-2008,21.066623675217574
1152,GW Boon,Bucknell,2007-2008,11.556932076939928
1153,Gabe Blair,East Carolina,2007-2008,25.182009622453847
1154,Gabor Boros,South Carolina Upstate,2007-2008,16.834833863698886
1155,Gabriel McCulley,Texas-El Paso,2007-2008,16.599598715729055
1156,Gabriel Moore,Indiana St.,2007-2008,28.276174151855678
1157,Gaby Bermudez,Samford,2007-2008,1.708762952559185
1158,Gal Mekel,Wichita St.,2007-2008,15.512813174418667
1159,Gani Lawal,Georgia Tech,2007-2008,21.66254779825973
1160,Garfield Blair,Stetson,2007-2008,29.578402111508442
1161,Garrett Callahan,South Dakota State,2007-2008,20.618441298132822
1162,Garrett Green,Louisiana State,2007-2008,7.276839847427731
1163,Garrett Moles,N.C. Asheville,2007-2008,7.017766406385406
1164,Garrett Temple,Louisiana State,2007-2008,14.922465827238405
1165,Garrett Williamson,St. Joseph's,2007-2008,19.287050797604593
1166,Garrison Carr,American U.,2007-2008,29.345015880625745
1167,Garrison Johnson,Jackson State,2007-2008,12.26570953227764
1168,Gary Clark,Wake Forest,2007-2008,10.664332395985472
1169,Gary Correia,Massachusetts,2007-2008,5.4525500519584345
1170,Gary Ervin,Arkansas,2007-2008,5.17864264772949
1171,Gary Forbes,Massachusetts,2007-2008,28.21752341747677
1172,Gary Gibson,Eastern Washington,2007-2008,11.68970593794224
1173,Gary Johnson,Texas,2007-2008,1.8903386493348804
1174,Gary Lee,Maryland - E. Shore,2007-2008,11.714007859812106
1175,Gary Patterson,Indiana - Purdue,2007-2008,24.16958735704605
1176,Gary Springer,Iona,2007-2008,33.9379200609164
1177,Gary Tucker,Duquesne,2007-2008,20.493771443481698
1178,Gary Wallace,Robert Morris,2007-2008,11.76757875873294
1179,Gary Wilkinson,Utah St.,2007-2008,33.768794841553934
1180,Gaston Moliva,Richmond,2007-2008,19.93773378299598
1181,Gavin Edwards,Connecticut,2007-2008,25.253015367666908
1182,Gavin Grant,N.C. State,2007-2008,27.59005684091416
1183,Gavin Montgomery,Arkansas-Pine Bluff,2007-2008,9.21608602436991
1184,Geary Claxton,Penn St.,2007-2008,37.73928764844251
1185,Gemayl Johnson,Youngstown St.,2007-2008,15.102431984303442
1186,Gene Johnson,Morgan St.,2007-2008,6.704406820389533
1187,Geoff McDermott,Providence,2007-2008,24.367609785405485
1188,Geoff Payne,Southern Utah,2007-2008,38.14301309687714
1189,Geoff Reeves,Cornell,2007-2008,13.544934092487992
1190,George Akpele,Grambling State,2007-2008,12.3857640171055
1191,George Brozos,Furman,2007-2008,29.178855745900105
1192,George Cotal,Youngstown St.,2007-2008,-2.4660590580648383
1193,George Davis,Arkansas-Pine Bluff,2007-2008,17.706767015545655
1194,George Drake,Vanderbilt,2007-2008,12.449201099546757
1195,George Hill,Indiana - Purdue,2007-2008,42.99777293426672
1196,George Tandy,Cleveland St.,2007-2008,19.83011336874061
1197,George Valentine,Winthrop,2007-2008,14.91663722001137
1198,Georges Fotso,Murray St.,2007-2008,2.635842128241653
1199,Gerald Brown,Loyola-Maryland,2007-2008,29.683666489208992
1200,Gerald Colds,Drexel,2007-2008,10.009361364124494
1201,Gerald Fonzie,Stephen F. Austin,2007-2008,19.703755440828186
1202,Gerald Henderson,Duke,2007-2008,27.910285935568034
1203,Gerald Lee,Old Dominion,2007-2008,26.993425407788095
1204,Gerald Robinson,Tenn-Martin,2007-2008,23.653496435698255
1205,Gerald Robinson Jr.,Tennessee St.,2007-2008,8.282120758124066
1206,Geri Guillory,Southern,2007-2008,1.1447251210657128
1207,Germaine Sparkes,North Florida,2007-2008,4.33995684009582
1208,Gerrell Thomas,Northwestern St.,2007-2008,12.29320717590345
1209,Giedrius Knysas,Charleston Southern,2007-2008,12.382984240112558
1210,Gifford Blakely,Alcorn St.,2007-2008,6.621042388281155
1211,Gil Verner,Nicholls State,2007-2008,19.650394641106267
1212,Gilbert Brown,Pittsburgh,2007-2008,21.874203284954348
1213,Gilroy Hemsley,Morgan St.,2007-2008,8.183454679679151
1214,Gino Myers-Kyles,Eastern Illinois,2007-2008,15.269219961700152
1215,Giordan Watson,Central Michigan,2007-2008,28.746088679002703
1216,Giovanni Olomo,Binghamton,2007-2008,9.802190366990544
1217,Gjio Bain,Southern Mississippi,2007-2008,19.849663758133985
1218,Glen Andrews,Tulsa,2007-2008,24.188376363098246
1219,Glenn Nelson,No.Carolina A&T,2007-2008,12.938459185331691
1220,Goran Suton,Michigan St,2007-2008,30.815226344241594
1221,Grant Maxey,Jackson State,2007-2008,33.67402082980021
1222,Grant Surprenant,St. Francis (PA),2007-2008,51.1069066139944
1223,Grayson Flittner,Gardner-Webb,2007-2008,24.504495734186047
1224,Greg Gamble,Buffalo,2007-2008,19.033912723658926
1225,Greg Hamlin,East Tennessee St.,2007-2008,22.771556896498314
1226,Greg Johnson,Hofstra,2007-2008,7.617100891678103
1227,Greg Logins,Canisius,2007-2008,21.607342279416077
1228,Greg McCarthy,Holy Cross,2007-2008,13.566940283047341
1229,Greg Nero,Fairfield,2007-2008,23.99614452954898
1230,Greg Paulus,Duke,2007-2008,24.96568525941139
1231,Greg Plater,Long Beach St.,2007-2008,15.74987820342613
1232,Greg Sprink,Navy,2007-2008,27.71432349979274
1233,Greg Stiemsma,Wisconsin,2007-2008,31.996727297160515
1234,Greg Washington,Hofstra,2007-2008,15.589332184848335
1235,Greivis Vasquez,Maryland,2007-2008,9.254423215087415
1236,Gyno Pomare,San Diego,2007-2008,19.81578952759741
1237,Hajji Martin,Chicago St.,2007-2008,-1.188781169709154
1238,Hamady Ndiaye,Rutgers,2007-2008,20.501736269989397
1239,Haminn Quaintance,Kent St.,2007-2008,36.57795608873138
1240,Hank Harris,SE Missouri St.,2007-2008,14.1926152341015
1241,Hank Thorns,Virginia Tech,2007-2008,14.756289174026172
1242,Harold Stewart,North Texas,2007-2008,13.821717723892212
1243,Harper Kamp,California,2007-2008,11.832447401684913
1244,Harris Mansell,Rider,2007-2008,25.65611271906638
1245,Harrison Gaines,Pennsylvania,2007-2008,15.820315152670773
1246,Harry Marshall,Indiana St.,2007-2008,21.450354168296926
1247,Harvey Hale,Wake Forest,2007-2008,15.97246405973744
1248,Hasheem Thabeet,Connecticut,2007-2008,30.546290106758086
