,PLAYER,TEAM,YEAR,PER
1635,Jordan Fouse,Green Bay,2013-2014,24.426652685097185
1636,Jordan Gaither,Tennessee St.,2013-2014,2.4631719123574207
1637,Jordan Gathers,St. Bonaventure,2013-2014,16.018234039117086
1638,Jordan Giusti,St. Mary's,2013-2014,5.399506363924519
1639,Jordan Green,Texas A&M,2013-2014,8.28051583254349
1640,Jordan Gregory,Montana,2013-2014,12.970520931427675
1641,Jordan Harks,Illinois-Chicago,2013-2014,28.7112035333895
1642,Jordan Heath,Canisius,2013-2014,29.84420700053052
1643,Jordan Jackson,Northern Kentucky,2013-2014,32.17112088474046
1644,Jordan Johnson,Tennessee Tech,2013-2014,12.157258797950773
1645,Jordan Latham,Loyola-Maryland,2013-2014,17.67061253580736
1646,Jordan Lauf,Toledo,2013-2014,21.29072675240269
1647,Jordan Lawson,Delaware State,2013-2014,8.33012862821074
1648,Jordan Loveridge,Utah,2013-2014,6.250195070368935
1649,Jordan Mathews,California,2013-2014,11.880284730195298
1650,Jordan McRae,Tennessee,2013-2014,7.322696555541302
1651,Jordan Mickey,Louisiana State,2013-2014,27.747144474867795
1652,Jordan Morgan,Michigan,2013-2014,6.190640287731392
1653,Jordan Parks,North Carolina Central,2013-2014,41.39935559103243
1654,Jordan Percell,Morehead St.,2013-2014,8.244745325263606
1655,Jordan Potts,NC-Greensboro,2013-2014,15.953887015278687
1656,Jordan Prosser,Bradley,2013-2014,14.798869998784644
1657,Jordan Railey,Washington St.,2013-2014,10.844499208548157
1658,Jordan Reed,Binghamton,2013-2014,29.394766910870995
1659,Jordan Richardson,Weber St.,2013-2014,12.896585873444591
1660,Jordan Roper,Clemson,2013-2014,21.640726033291216
1661,Jordan Salley,Sacramento State,2013-2014,25.072061008600606
1662,Jordan Sibert,Dayton,2013-2014,26.49040334885833
1663,Jordan Sims,Texas-San Antonio,2013-2014,19.234741825436206
1664,Jordan Smith,South Carolina State,2013-2014,13.09706940959702
1665,Jordan Stone,Utah St.,2013-2014,13.692597943058542
1666,Jordan Swing,UAB,2013-2014,15.61565077897987
1667,Jordan Threloff,Northern Illinois,2013-2014,28.91202496596632
1668,Jordan Tolbert,Texas Tech,2013-2014,28.578423499460612
1669,Jordan Vandenberg,N.C. State,2013-2014,22.212498232334376
1670,Jordan Washington,Mississippi Valley State,2013-2014,20.349254843488875
1671,Jordan Weethee,VMI,2013-2014,16.627841680137358
1672,Jordan Williams,North Texas,2013-2014,24.304449010446707
1673,Jordan Wilson,Northern Colorado,2013-2014,17.284782960736003
1674,Jordan Woodard,Oklahoma,2013-2014,10.53952671802968
1675,Jorden Kaufman,Oral Roberts,2013-2014,24.09226741840984
1676,Jordon Bronner,New Hampshire,2013-2014,16.54154945046207
1677,Jordon Granger,Auburn,2013-2014,6.137893186682126
1678,Jordyn Martin,Northern Arizona,2013-2014,16.051861197834498
1679,Jorge Bilbao,Texas-Arlington,2013-2014,10.554410173844778
1680,Jorge Perez-Laham,High Point,2013-2014,11.556832883802274
1681,Jose Long,Alabama A&M,2013-2014,11.808675459173
1682,Jose Rodriguez,Texas Southern,2013-2014,23.317529722657234
1683,Joseph Bertrand,Illinois,2013-2014,2.969419136298148
1684,Joseph Young,Oregon,2013-2014,19.37768040503438
1685,Josh Adams,Wyoming,2013-2014,21.414748174874568
1686,Josh Brown,Temple,2013-2014,8.22545131962953
1687,Josh Cameron,Coastal Carolina,2013-2014,20.78450306435428
1688,Josh Castellanos,Gardner-Webb,2013-2014,14.734588105404953
1689,Josh Cleveland,Texas-Pan American,2013-2014,15.42818964583578
1690,Josh Davenport,Winthrop,2013-2014,15.002068768735068
1691,Josh Davis,San Diego St.,2013-2014,22.43174674789915
1692,Josh Elbaum,Vermont,2013-2014,18.635475407865165
1693,Josh Fortune,Providence,2013-2014,13.699295127524804
1694,Josh Freelove,Buffalo,2013-2014,22.01348400699925
1695,Josh Gasser,Wisconsin,2013-2014,19.995161728562454
1696,Josh Gentry,Cal St. Fullerton,2013-2014,17.27482467306532
1697,Josh Greene,CSU Northridge,2013-2014,24.27950589396395
1698,Josh Hagins,Arkansas-Little Rock,2013-2014,23.351645130023396
1699,Josh Hairston,Duke,2013-2014,7.956508230825897
1700,Josh Hart,Villanova,2013-2014,26.046314928285273
1701,Josh Heath,South Florida,2013-2014,11.401609735572631
1702,Josh Herbeck,Army,2013-2014,13.857322714097855
1703,Josh Huestis,Stanford,2013-2014,24.30491725053628
1704,Josh James,Monmouth-NJ,2013-2014,16.616011298292403
1705,Josh Langford,SE Missouri St.,2013-2014,20.28043957608746
1706,Josh Mendenhall,Western Carolina,2013-2014,12.238950497282326
1707,Josh Newkirk,Pittsburgh,2013-2014,14.978843778738824
1708,Josh Nicholas,Alcorn St.,2013-2014,17.10737906658326
1709,Josh Oglesby,Iowa,2013-2014,6.454830611714075
1710,Josh Piper,Eastern Illinois,2013-2014,15.588729890198312
1711,Josh Richardson,Tennessee,2013-2014,4.969631176797321
1712,Josh Schuler,North Dakota,2013-2014,7.597458106296025
1713,Josh Scott,Colorado,2013-2014,13.11674179441311
1714,Josh Sharp,Brigham Young,2013-2014,13.622848058872682
1715,Josh Smith,Clemson,2013-2014,6.2294302427987045
1716,Josh Warren,Troy,2013-2014,19.10984703236868
1717,Josh Williams,Lipscomb,2013-2014,29.35708446771829
1718,Joshua Filmore,Southeastern Louisiana,2013-2014,13.98255854633327
1719,Joshua Montgomery,Savannah State,2013-2014,20.634847283896743
1720,Joshua Oswald,Miami (OH),2013-2014,27.21286084410466
1721,Josiah Heath,Canisius,2013-2014,12.515798573178738
1722,Josiah Moore,Tennessee Tech,2013-2014,16.990513697107385
1723,Joy Williamson,Texas A&M CC,2013-2014,22.61518414497209
1724,Juan Anderson,Marquette,2013-2014,18.759463870626604
1725,Jubril Adekoya,Valparaiso,2013-2014,18.674249042431054
1726,Jules Montgomery,Prairie View A&M,2013-2014,18.976558235447534
1727,Julian Boatner,William & Mary,2013-2014,15.129811923791303
1728,Julian Chiera,Southeastern Louisiana,2013-2014,16.18931836918335
1729,Julian Edmonson,Abilene Christian,2013-2014,16.77915160638821
1730,Julian Jacobs,Southern California,2013-2014,14.622714446072253
1731,Julian Norfleet,Mount St. Mary's,2013-2014,30.467783079089056
1732,Julian Washburn,Texas-El Paso,2013-2014,22.597585355273207
1733,Julius Brown,Toledo,2013-2014,25.72187506551622
1734,Julius Francis,Mississippi Valley State,2013-2014,6.100957070775342
1735,Julius Randle,Kentucky,2013-2014,10.442938808845073
1736,Julysses Nobles,Jackson State,2013-2014,21.511351060215734
1737,Junior Etou,Rutgers,2013-2014,12.267100069073207
1738,Junior Fortunat,Rider,2013-2014,10.318219386648133
1739,Junior Longrus,Washington St.,2013-2014,16.18745430880413
1740,Justan Banks,Alabama A&M,2013-2014,24.826400009558245
1741,Justin Alston,Boston U,2013-2014,20.23993880835521
1742,Justin Anderson,Virginia,2013-2014,8.06719428860949
1743,Justin Black,Morgan St.,2013-2014,29.219597636761993
1744,Justin Browning,Western Carolina,2013-2014,19.940881489300683
1745,Justin Burrell,Holy Cross,2013-2014,15.528352247595198
1746,Justin Childs,Tenn-Martin,2013-2014,17.04309036248399
1747,Justin Cobbs,California,2013-2014,15.26865601126997
1748,Justin Colvin,Alabama A&M,2013-2014,12.142112701967745
1749,Justin Drummond,Toledo,2013-2014,33.52886640181124
1750,Justin Dueck,UC Davis,2013-2014,4.460507735849023
1751,Justin Foreman,Grand Canyon,2013-2014,13.552848585208217
1752,Justin Gant,Indiana St.,2013-2014,21.172547139659684
1753,Justin Goldsborough,Lehigh,2013-2014,21.982324878883517
1754,Justin Gordon,Wofford,2013-2014,14.840757218229896
1755,Justin Graham,Hartford,2013-2014,3.641915271953708
1756,Justin Hammonds,Air Force,2013-2014,16.075502963064363
1757,Justin Jackson,Cincinnati,2013-2014,36.47090985528139
1758,Justin Jenkins,Fairfield,2013-2014,6.068635939293168
1759,Justin Leathers,Texas-Pan American,2013-2014,13.388062904333989
1760,Justin Martin,Xavier,2013-2014,23.059025276396945
1761,Justin McBride,Central Florida,2013-2014,30.912883281237658
1762,Justin Moss,Buffalo,2013-2014,25.243450776156575
1763,Justin Philippe,Incarnate Word,2013-2014,9.257370099275228
1764,Justin Raffington,Florida Atlantic,2013-2014,21.530315528785746
1765,Justin Robinson,Monmouth-NJ,2013-2014,16.618842774613192
1766,Justin Sears,Yale,2013-2014,40.0586504754818
1767,Justin Simmons,Nebraska Omaha,2013-2014,18.809074993208377
1768,Justin Smith,Idaho State,2013-2014,3.2153233109327446
1769,Justus Stanback,Indiana - Purdue,2013-2014,3.2481126544968375
1770,Juvonte Reddic,VCU,2013-2014,30.23650826646589
1771,Juwan Howard Jr.,Detroit,2013-2014,26.124697469542973
1772,Juwan Major,Southern Utah,2013-2014,5.45566836273254
1773,Juwan Newmen,Central Conn. St.,2013-2014,17.530211409959403
1774,Juwan Parker,Georgia,2013-2014,3.8408053526849497
1775,Juwan Staten,West Virginia,2013-2014,32.90153323196647
1776,Jyles Smith,Savannah State,2013-2014,26.975601256409213
1777,K.C. Caudill,Boston College,2013-2014,12.777821451766252
1778,K.C. Ross-Miller,New Mexico St.,2013-2014,19.760435551914973
1779,K.J. McDaniels,Clemson,2013-2014,39.88989188023637
1780,K.J. Rose,Fairfield,2013-2014,11.087257393874353
1781,K.K. Simmons,Kent St.,2013-2014,20.637816851037805
1782,KT Harrell,Auburn,2013-2014,27.17238411553388
1783,Ka'Darryl Bell,Bradley,2013-2014,10.487644748912984
1784,Kadeem Batts,Providence,2013-2014,24.885731992758604
1785,Kadeem Coleby,Wichita St.,2013-2014,14.955663849943184
1786,Kadeem Jack,Rutgers,2013-2014,29.61141265621568
1787,Kader Tapsoba,Texas Tech,2013-2014,16.801782149580703
1788,Kaheem Ransom,Sam Houston St.,2013-2014,20.996906644833974
1789,Kahlil Felder,Oakland,2013-2014,18.63586390764327
1790,Kahlil Thomas,Rider,2013-2014,18.47735541259945
1791,Kaj-Bjrn Sherman,Texas-San Antonio,2013-2014,10.940934151418515
1792,Kale Abrahamson,Northwestern,2013-2014,4.955428378914324
1793,Kaleb Tarczewski,Arizona,2013-2014,9.25086773172603
1794,Kamari Murphy,Oklahoma St.,2013-2014,18.259673962652048
1795,Kameron Mitchell,Stony Brook,2013-2014,6.366260942708174
1796,Kameron Woods,Butler,2013-2014,18.723279561623876
1797,Kammeon Holsey,Georgia Tech,2013-2014,23.906138431124383
1798,Kamren Belin,Youngstown St.,2013-2014,15.90303349707942
1799,Kamryn Williams,Air Force,2013-2014,21.01302242917158
1800,Karachi Edo,Fresno St.,2013-2014,17.846292744453052
1801,Karamo Jawara,North Carolina Central,2013-2014,22.475480059177528
1802,Kareem Canty,Marshall,2013-2014,17.134540730787414
1803,Kareem Jamar,Montana,2013-2014,17.286737192950692
1804,Kareem Storey,Morehead St.,2013-2014,10.794057516713314
1805,Karim Mawuenyega,South Carolina Upstate,2013-2014,13.387804411623533
1806,Karim Rowson,South Dakota,2013-2014,8.705197471052172
1807,Karim York,Prairie View A&M,2013-2014,9.674434846301908
1808,Karl Cochran,Wofford,2013-2014,31.630835719070294
1809,Karl Madison,Drake,2013-2014,7.93838139249059
1810,Karl Ziegler,Longwood,2013-2014,17.836326729066254
1811,Karon Waller,Binghamton,2013-2014,20.613057015585962
1812,Karon Wright,South Carolina State,2013-2014,10.547943947372456
1813,Karrington Ward,Eastern Michigan,2013-2014,28.082176300649156
1814,Karvel Anderson,Robert Morris,2013-2014,39.90367756978936
1815,Karviar Shepherd,Texas Christian,2013-2014,19.983646449626374
1816,Kasey Hill,Florida,2013-2014,2.241113932515794
1817,Kasey Shepherd,Louisiana-Lafayette,2013-2014,29.04368965094209
1818,Kasey Wilson,Central Florida,2013-2014,19.870793155388885
1819,Kasim Chandler,Quinnipiac,2013-2014,18.064434894117724
1820,Kavin Gilder-Tilbury,Texas State,2013-2014,13.884818856280162
1821,Kavon Stewart,Robert Morris,2013-2014,15.486497582079858
1822,Kayel Locke,NC-Greensboro,2013-2014,19.559901243961644
1823,Kaza Keane,Illinois St.,2013-2014,2.590592276370428
1824,Kazembe Abif,Drexel,2013-2014,19.30966748424775
1825,Ke'Ron Brown,Hampton,2013-2014,11.991085593152985
1826,Keanau Post,Missouri,2013-2014,3.6352169277464808
1827,Keaton Jackson,SIU - Edwardsville,2013-2014,40.201414971854845
1828,Keawe Enos,Utah Valley,2013-2014,14.969943094729855
1829,Keelan Garrett,McNeese St.,2013-2014,12.082162518587273
1830,Keenan Anderson,Eastern Illinois,2013-2014,14.456804208820968
1831,Keenan Palmore,Old Dominion,2013-2014,21.943595369861704
1832,Keierre Richards,Savannah State,2013-2014,9.637620196335842
1833,Keifer Sykes,Green Bay,2013-2014,35.34056556403998
1834,Keith Appling,Michigan St,2013-2014,22.48341718790656
1835,Keith Belfield,Furman,2013-2014,13.169103737589948
1836,Keith Carter,Valparaiso,2013-2014,17.12288632589722
1837,Keith Coleman,North Texas,2013-2014,7.441924873943667
1838,Keith Frazier,Southern Methodist,2013-2014,19.201207293440245
1839,Keith McDougald,Jacksonville,2013-2014,10.179736660068151
1840,Keith Pickens,Missouri St.,2013-2014,14.031928627418933
1841,Keith Shamburger,Hawaii,2013-2014,20.227082614654783
1842,Keith Washington,Rice,2013-2014,10.687301379845714
1843,Kellen Dunham,Butler,2013-2014,21.825005182566347
1844,Kellen McCormick,Western Michigan,2013-2014,16.73257891666209
1845,Kellon Thomas,Kent St.,2013-2014,15.66720453011832
1846,Kelsey Barlow,Illinois-Chicago,2013-2014,25.456376652031736
1847,Kelton Ford,Troy,2013-2014,14.019571150751457
1848,Kelvin Downs,Arkansas St.,2013-2014,5.828533661753455
1849,Kelvin Gaines,North Texas,2013-2014,2.918352813853726
1850,Kelvin Penn,Florida Atlantic,2013-2014,21.07323373637085
1851,Kemy Osse,Arkansas-Little Rock,2013-2014,13.07772210914106
1852,Ken Williams,South Alabama,2013-2014,13.059721263197307
1853,Kendal Williams,Delaware State,2013-2014,14.458594575243996
1854,Kendal Yancy,Texas,2013-2014,1.7780196674763833
1855,Kendall Anthony,Richmond,2013-2014,23.659571382223692
1856,Kendall Gray,Delaware State,2013-2014,31.37842524654231
1857,Kendall Griffin,Wright St.,2013-2014,13.438782003845498
1858,Kendall Jackson,Columbia,2013-2014,1.0421554464999434
1859,Kendall Knorr,Navy,2013-2014,18.534909093876152
1860,Kendall Pollard,Dayton,2013-2014,13.350798485786008
1861,Kendall Ramlal,Texas State,2013-2014,20.67108333756574
1862,Kendall Smith,UNLV,2013-2014,10.52588003402682
1863,Kendall Stephens,Purdue,2013-2014,9.738665881840024
1864,Kendall Williams,New Mexico,2013-2014,15.678466312280825
1865,Kendrec Ferrara,Furman,2013-2014,18.275978481540026
1866,Kendrick Nunn,Illinois,2013-2014,3.089620652610415
1867,Kendrick Perry,Youngstown St.,2013-2014,37.699125012155434
1868,Kendrick Washington,Arkansas St.,2013-2014,20.822347676197055
1869,Kennedy Eubanks,Tennessee St.,2013-2014,4.987704753246145
1870,Kennedy Meeks,North Carolina,2013-2014,18.408119310314287
1871,Kenneth Hall,Western Carolina,2013-2014,16.565879535249838
1872,Kenneth Lowe,Green Bay,2013-2014,21.101263024616983
1873,Kenneth Ogbe,Utah,2013-2014,3.7060762039819655
1874,Kenneth Ortiz,Wagner,2013-2014,25.354809374851545
1875,Kenneth Smith,Louisiana Tech,2013-2014,25.823694823836263
1876,Kenny Chery,Baylor,2013-2014,25.447848976808533
1877,Kenny Gaines,Georgia,2013-2014,6.802413776162417
1878,Kenny Kaminski,Michigan St,2013-2014,27.04308787805697
1879,Kentwan Smith,Stetson,2013-2014,23.952370284758562
1880,Kenyon McNeail,Louisiana Tech,2013-2014,25.875415917654024
1881,Keon Hill,Howard,2013-2014,-0.39541442937322757
1882,Keon Johnson,Winthrop,2013-2014,22.696131377226788
1883,Keon Lewis,Texas-San Antonio,2013-2014,18.821284879481567
1884,Keon Moore,Winthrop,2013-2014,29.29156928763749
1885,Keron DeShields,Montana,2013-2014,12.050268123022244
1886,Kerry Carter,St. Mary's,2013-2014,8.563184162762669
1887,Kerry Hammonds,Middle Tennessee St.,2013-2014,23.596740001132954
1888,Kerry Weldon,Massachusetts Lowell,2013-2014,15.434789157267778
1889,Kethan Savage,George Washington,2013-2014,33.973458751137564
1890,Kevin Alter,Navy,2013-2014,9.948178738380731
1891,Kevin Aronis,New Mexico St.,2013-2014,19.21933405577209
1892,Kevin Bailey,Portland,2013-2014,14.101972191712091
1893,Kevin Blake,Elon University,2013-2014,21.521770311207828
1894,Kevin Brown,Louisiana-Lafayette,2013-2014,10.501601045196619
1895,Kevin Canevari,Mercer,2013-2014,15.04041873100821
1896,Kevin Chuisseu,Furman,2013-2014,7.278844333285457
1897,Kevin Crescenzi,Dartmouth,2013-2014,17.337533885076102
1898,Kevin Douglas,St. Francis (NY),2013-2014,24.038520091874606
1899,Kevin Ferguson,Army,2013-2014,27.984094263496242
1900,Kevin Ferrell,Indiana,2013-2014,9.605710439875905
1901,Kevin Gray,Northern Illinois,2013-2014,4.411377841299063
1902,Kevin Hardy,McNeese St.,2013-2014,24.23699629925801
1903,Kevin Hill,New Orleans,2013-2014,24.44981584722894
1904,Kevin Johnson,Cincinnati,2013-2014,20.018930015769005
1905,Kevin Larsen,George Washington,2013-2014,26.127112108889246
1906,Kevin Noreen,West Virginia,2013-2014,13.10667474698123
1907,Kevin Olekaibe,UNLV,2013-2014,18.273285459009628
1908,Kevin Pangos,Gonzaga,2013-2014,25.03675570039773
1909,Kevin Thomas,Troy,2013-2014,19.053608318335687
1910,Kevin Thomas,Tulane,2013-2014,19.616310294422046
1911,Khalen Cumberlander,Central Conn. St.,2013-2014,15.322970792116344
1912,Khalid Lewis,La Salle,2013-2014,2.8028920495861334
1913,Khalid Nwandu,Mount St. Mary's,2013-2014,7.239496584012385
1914,Khalil Alford,Rider,2013-2014,20.16436555740876
1915,Khalil Brown,Monmouth-NJ,2013-2014,18.41913832288667
1916,Khalil Kelley,Pacific,2013-2014,14.165771867176026
1917,Khaliq Spicer,Kent St.,2013-2014,23.73316011404848
1918,Khallid Hart,Marist,2013-2014,23.407402400792424
1919,Khari Price,Dayton,2013-2014,15.924626858732182
1920,Khary Doby,No.Carolina A&T,2013-2014,7.322434988673231
1921,Khem Birch,UNLV,2013-2014,37.65418783609702
1922,Khion Sankey,Lipscomb,2013-2014,20.543995917797357
1923,Khiry White,Savannah State,2013-2014,9.95575498950166
1924,Khristian Smith,Indiana St.,2013-2014,24.1368767982998
1925,Khristian Taylor,Tenn-Martin,2013-2014,12.424083315284394
1926,Khufu Najee,Indiana - Purdue,2013-2014,14.765986153881105
1927,Khyle Marshall,Butler,2013-2014,30.0031855851021
1928,Kievyn Lila-St. Rose,Norfolk State,2013-2014,10.987073004420125
1929,Kikko Haydar,Arkansas,2013-2014,3.580761299081883
1930,Kilian Cato,Maine,2013-2014,13.980282403751882
1931,Killian Larson,Grand Canyon,2013-2014,31.138786853681015
1932,Kinard Gadsden-Gilliard,East Tennessee St.,2013-2014,18.568624767559058
1933,Kindon Crowder,Ball St.,2013-2014,9.298267063490961
1934,Kion Brown,Radford,2013-2014,17.019636688287527
1935,Kirk Korver,UMKC,2013-2014,6.610026165137531
1936,Kirk Van Slyke,Arkansas St.,2013-2014,30.77907033237598
1937,Kofi Andoh,Howard,2013-2014,7.810011840183746
1938,Korey Billbury,Oral Roberts,2013-2014,30.02494189046567
1939,Korey Thieleke,Portland,2013-2014,8.507452171932153
1940,Kory Brown,North Dakota State,2013-2014,24.822652617374793
1941,Kourtney Roberson,Texas A&M,2013-2014,14.933280663555406
1942,Kregg Jones,Cal. State - Bakersfield,2013-2014,15.172117659515532
1943,Kris Brewer,Kent St.,2013-2014,20.191120632225495
1944,Kris Davis,SIU - Edwardsville,2013-2014,15.969542369558024
1945,Kris Drees,Kennesaw St.,2013-2014,5.039116017263933
1946,Kris Gulley,Long Beach St.,2013-2014,10.745651393719449
1947,Kris Jenkins,Villanova,2013-2014,20.072089317708354
1948,Kris Rolle,St. Peter's,2013-2014,15.514191429342853
1949,Kris Yanku,Northern Arizona,2013-2014,24.2253237558042
1950,Kruize Pinkins,San Francisco,2013-2014,30.370731917408573
1951,Kuran Iverson,Memphis,2013-2014,11.29241808543907
1952,Kurt Karis,Chicago St.,2013-2014,5.53510988381497
1953,Kurt Steidl,Vermont,2013-2014,20.86147451260403
1954,Kwan Cheatham Jr.,Akron,2013-2014,8.661851388255801
1955,Ky Howard,New Jersey Tech,2013-2014,17.618968563418065
1956,Kyan Anderson,Texas Christian,2013-2014,29.191587257085146
1957,Kyle Anderson,Delaware,2013-2014,15.645169012918972
1958,Kyle Anderson,UCLA,2013-2014,25.021494858838604
1959,Kyle Boswell,UC Santa Barbara,2013-2014,21.955653487389235
1960,Kyle Cain,NC-Greensboro,2013-2014,27.550054525670916
1961,Kyle Casey,Harvard,2013-2014,26.61274184660998
1962,Kyle Collinsworth,Brigham Young,2013-2014,28.478507676271793
1963,Kyle Davis,Utah St.,2013-2014,26.481137776314743
1964,Kyle Doyle,Georgia Southern,2013-2014,14.753484541083811
1965,Kyle Dranginis,Gonzaga,2013-2014,21.49098509974243
1966,Kyle Fuller,Vanderbilt,2013-2014,16.949330109592104
1967,Kyle Gaillard,William & Mary,2013-2014,18.500424569159687
1968,Kyle Hittle,Incarnate Word,2013-2014,21.429428054010152
1969,Kyle Kager,American U.,2013-2014,20.596195939331132
1970,Kyle Kelm,Wis.-Milwaukee,2013-2014,22.686343706512886
1971,Kyle Koszuta,Louisiana-Monroe,2013-2014,5.073975002169344
1972,Kyle Noreen,Radford,2013-2014,15.37835575945956
1973,Kyle Odister,Cal Poly SLO,2013-2014,18.750708680814025
1974,Kyle Richardson,Portland St.,2013-2014,25.875589355678766
1975,Kyle Sikora,Stetson,2013-2014,11.093420295569764
1976,Kyle Tresnak,Weber St.,2013-2014,27.120257923199357
1977,Kyle Vinales,Central Conn. St.,2013-2014,22.883954587320297
1978,Kyle Washington,N.C. State,2013-2014,12.218494864106122
1979,Kyle Wilson,Army,2013-2014,26.38125070256833
1980,Kyndahl Hill,Weber St.,2013-2014,15.723465111329093
1981,Kyre' Hamer,Campbell,2013-2014,18.350043431007524
1982,Kyree Jones,Maryland - E. Shore,2013-2014,15.946497057818961
1983,L.G. Gill,Duquesne,2013-2014,14.533900457459282
1984,L.J. Rose,Houston,2013-2014,7.185025543629061
1985,LJ McIntosh,Texas-Pan American,2013-2014,6.098713049030803
1986,LaDarius White,Mississippi,2013-2014,6.01219971245931
1987,LaDontae Henton,Providence,2013-2014,26.53244819184712
1988,LaQuentin Miles,Central Arkansas,2013-2014,33.86487195390042
1989,LaQuinton Ross,Ohio St.,2013-2014,30.220558028665266
1990,LaVonte Dority,Valparaiso,2013-2014,24.880874160961223
1991,Ladon Carter,Tennessee Tech,2013-2014,33.74137365897096
1992,Laimonas Chatkevicius,South Carolina,2013-2014,8.926500650978419
1993,Lamar Patterson,Pittsburgh,2013-2014,33.842595629944526
1994,Lamin Fulton,Green Bay,2013-2014,4.67789392469007
1995,Lamond Murray Jr.,Pepperdine,2013-2014,19.60020465865209
1996,Lamont Middleton,No.Carolina A&T,2013-2014,21.242466130628536
1997,Lance Stokes,Chattanooga,2013-2014,8.940042182618102
1998,Landon Atterberry,LIU Brooklyn,2013-2014,21.6415461257793
1999,Landon Drew,CSU Northridge,2013-2014,11.509518497614495
2000,Landry Nnoko,Clemson,2013-2014,22.97285052437648
2001,Langston Galloway,St. Joseph's,2013-2014,30.20236303253198
2002,Langston Hall,Mercer,2013-2014,30.977513729662878
2003,Langston Morris-Walker,Oregon St.,2013-2014,11.682300690631815
2004,Larry Brown,Winthrop,2013-2014,19.509592384380376
2005,Larry Nance Jr.,Wyoming,2013-2014,37.97378861447799
2006,Larry Toomey,Army,2013-2014,12.832122705509668
2007,Larry Wideman,Furman,2013-2014,7.707617561844252
2008,Lasan Kromah,Connecticut,2013-2014,17.367283418946077
2009,Latif Rivers,Wagner,2013-2014,23.416590262269203
2010,Laurent Rivard,Harvard,2013-2014,18.801990103081476
2011,Lauri Toivonen,Texas-Pan American,2013-2014,9.673662542876736
2012,Lavon Long,Siena,2013-2014,17.293445405729145
2013,Lawrence Alexander,North Dakota State,2013-2014,19.124548564983584
2014,Lawrence Cooks,Hampton,2013-2014,14.214039222596545
2015,Lawrence Johnson-Danner,Texas Southern,2013-2014,14.81247614371241
2016,Le'Bryan Nash,Oklahoma St.,2013-2014,26.77018566905478
2017,LeAntwan Luckett,Alcorn St.,2013-2014,25.52224024498122
2018,LeRon Barnes,Houston,2013-2014,5.070059118755594
2019,Ledrick Eackles,McNeese St.,2013-2014,26.23039536375663
2020,Lee Skinner,Wofford,2013-2014,26.43419813653954
2021,Leek Leek,Campbell,2013-2014,17.908812904086705
2022,Lekan Ajayi,Eastern Michigan,2013-2014,3.8242057861503964
2023,Leland King,Brown,2013-2014,26.67793013734818
2024,Len Springs,Northern Arizona,2013-2014,18.431243595072594
2025,Lenell Brown,Central Arkansas,2013-2014,6.997036418701522
2026,Lennard Freeman,N.C. State,2013-2014,17.370165019274626
2027,Lenny Antwi,North Dakota,2013-2014,6.138845951643429
2028,Lenzelle Smith Jr.,Ohio St.,2013-2014,24.20101335166408
2029,Leron Fisher,Longwood,2013-2014,9.753638872846214
2030,Leroy Isler,Arkansas-Little Rock,2013-2014,13.135844264355233
2031,Leslee Smith,Nebraska,2013-2014,12.18730422088934
2032,Leslie McDonald,North Carolina,2013-2014,7.935928883169889
2033,Lester Wilson,East Tennessee St.,2013-2014,20.551631040231428
2034,Levan Shengelia,Albany,2013-2014,16.060742286252097
2035,Levi Randolph,Alabama,2013-2014,4.686533562928323
2036,Lew Evans,Tulsa,2013-2014,9.256807331281495
2037,Lexus Williams,Valparaiso,2013-2014,13.14509505868438
2038,Leyton Hammonds,Oklahoma St.,2013-2014,4.892602027371695
2039,Liam Thomas,Nicholls State,2013-2014,17.540668349936535
2040,Lincoln Davis,Fairfield,2013-2014,6.137993179299516
2041,London Perrantes,Virginia,2013-2014,6.180288466068277
2042,Lonnie Jackson,Boston College,2013-2014,18.188256208391806
2043,Lonnie McClanahan,Texas-Arlington,2013-2014,24.7765575823098
2044,Lorenzo Cugini,High Point,2013-2014,16.877220900451714
2045,Louis Bell,Maryland - E. Shore,2013-2014,8.276998607052732
2046,Louis Dabney,Tulane,2013-2014,24.286979378416166
2047,Louis Montes,Sacred Heart,2013-2014,22.43175040828471
2048,Louis Munks,Prairie View A&M,2013-2014,18.59088943083276
2049,Lowell Ulmer,St. Francis (NY),2013-2014,28.421040681187208
2050,Lucas Devenny,UC Riverside,2013-2014,20.10019526450869
2051,Lucas Eitel,Indiana St.,2013-2014,11.471292762991796
2052,Lucas Nutt,SE Missouri St.,2013-2014,17.724930918562542
2053,Lucas Troutman,Elon University,2013-2014,32.48964446484113
2054,Lucas Woodhouse,Longwood,2013-2014,21.140826349703453
2055,Lucky Jones,Robert Morris,2013-2014,27.506412818670576
2056,Luis Jacobo,IUPU - Ft. Wayne,2013-2014,28.62323600300714
2057,Luiz Bidart,Seattle,2013-2014,9.450685950783113
2058,Luka Pajkovic,Morehead St.,2013-2014,10.522909586526803
2059,Luka Radovic,South Carolina State,2013-2014,11.040498908422094
2060,Lukas Poderis,East Tennessee St.,2013-2014,12.171132156759723
2061,Luke Apfeld,Vermont,2013-2014,23.41687839854628
2062,Luke Devlin,Albany,2013-2014,16.106263080903478
2063,Luke Doyle,Nicholls State,2013-2014,11.343478007455872
2064,Luke Hager,NC-Wilmington,2013-2014,12.89511416065595
2065,Luke Hancock,Louisville,2013-2014,28.757488962912923
