,PLAYER,TEAM,YEAR,PER
797,David Walker,Northeastern,2014-2015,25.413429382099007
798,Daviyon Draper,Florida International,2014-2015,20.713752911816083
799,Davon Bell,Presbyterian,2014-2015,9.206637439955488
800,Davon Hayes,Southern Miss,2014-2015,9.981596074993577
801,Davon Reed,Miami-Florida,2014-2015,24.50195585705946
802,Davonte Fitzgerald,Texas A&M,2014-2015,6.628355976013335
803,Dawson Verhines,Southern Illinois,2014-2015,7.277960633521639
804,Daxter Miles Jr.,West Virginia,2014-2015,20.072310361071636
805,DayJar Dickson,Niagara,2014-2015,2.7432220589802276
806,Dayshawn Watkins,Florida St.,2014-2015,6.745293757271068
807,De'Andre Davis,Grand Canyon,2014-2015,21.85200895248738
808,De'von Barnett,Sacred Heart,2014-2015,26.971053891542763
809,DeAndre Barber,High Point,2014-2015,4.072583146575467
810,DeAndre Bembry,St. Joseph's,2014-2015,30.511428750000185
811,DeAndre Harris,North Texas,2014-2015,12.169216146280448
812,DeAndre Haywood,Delaware State,2014-2015,11.34904833173946
813,DeAndre McIntyre,Arkansas-Pine Bluff,2014-2015,7.878344211570965
814,DeAngelo Priar,Mississippi Valley State,2014-2015,15.91747072565605
815,DeLino Dear,Bethune-Cookman,2014-2015,21.339793539158926
816,DeLovell Earls,Air Force,2014-2015,15.600938654590752
817,DeMarcus Gatlin,Sam Houston St.,2014-2015,30.356962835068156
818,DeMarcus Robinson,Alabama St.,2014-2015,20.94968549544222
819,DeMondre Harvey,Louisiana-Monroe,2014-2015,20.816572204413607
820,DeOndre Haynes,Tennessee Tech,2014-2015,7.973389463535654
821,DeSean Murray,Presbyterian,2014-2015,34.48365850563353
822,DeVante Jones,Middle Tennessee St.,2014-2015,25.987676486706977
823,DeVaughn Akoon-Purcell,Illinois St.,2014-2015,30.812160443006128
824,DeVince Boykins,Marshall,2014-2015,9.98980783094259
825,DeVonte Smith,Arkansas-Little Rock,2014-2015,10.512946084743524
826,DeWayne Russell,Grand Canyon,2014-2015,25.568560190224584
827,Deandre Burnett,Miami-Florida,2014-2015,19.096612219417697
828,Deandre Mathieu,Minnesota,2014-2015,23.99714079400576
829,Dee Davis,Xavier,2014-2015,19.835279027459954
830,Deion Lavender,Southern Illinois,2014-2015,17.239650543025448
831,Deion Taylor,Richmond,2014-2015,11.85188202164512
832,Deji Adekunle,Northwestern St.,2014-2015,2.676678635348209
833,Deji Ibitayo,Akron,2014-2015,32.97320342654825
834,Dejon Davis,South Dakota,2014-2015,6.203601345077378
835,Delbert Love,Kennesaw St.,2014-2015,15.149666506551394
836,Delon Wright,Utah,2014-2015,11.594780639701838
837,Delvin Dickerson,Bowling Green,2014-2015,16.036577531816622
838,Demarco Cox,Georgia Tech,2014-2015,23.23534620209725
839,Demarcus Bryant,Savannah State,2014-2015,7.8148470897397715
840,Demarcus Daniels,North Florida,2014-2015,29.73454970752641
841,Demarcus Holland,Texas,2014-2015,1.6121501606821318
842,Demarion Geter,Longwood,2014-2015,10.862221638671118
843,Demetrious Floyd,Stephen F. Austin,2014-2015,21.566485476888204
844,Demetris Morant,Florida Gulf Coast,2014-2015,21.005130118877197
845,Demetrius Dyson,Massachusetts,2014-2015,9.14395083595929
846,Demetrius Henry,South Carolina,2014-2015,4.312835691668538
847,Demetrius Houston,Mississippi St.,2014-2015,7.740158172359933
848,Demetrius Jackson,Notre Dame,2014-2015,28.641460795922406
849,Demonte Flannigan,Cleveland St.,2014-2015,14.852850725755143
850,Demontez Loman,Tennessee St.,2014-2015,4.682619672047598
851,Denell Henderson,Oral Roberts,2014-2015,26.956138084906332
852,Deng Deng,Baylor,2014-2015,19.534673300114637
853,Dennis Clifford,Boston College,2014-2015,22.1693345727823
854,Dennis Mavin,Florida International,2014-2015,24.26519681011125
855,Denzel Brito,Loyola-Maryland,2014-2015,11.765450615725834
856,Denzel Dulin,Bethune-Cookman,2014-2015,9.315541408770649
857,Denzel Gregg,St. Bonaventure,2014-2015,14.38021301198499
858,Denzel Johnson,Santa Clara,2014-2015,17.185237180037493
859,Denzel Keyes,No.Carolina A&T,2014-2015,19.552370665058316
860,Denzel Livingston,Incarnate Word,2014-2015,37.76328106683473
861,Denzel Richardson,Eastern Kentucky,2014-2015,18.789743504409625
862,Denzel Valentine,Michigan St,2014-2015,30.992948343498945
863,Denzell Taylor,Old Dominion,2014-2015,20.56869572660736
864,Denzell Watts,UAB,2014-2015,15.254642183029071
865,Deon Jones,Monmouth-NJ,2014-2015,29.698140387266577
866,Deon Mitchell,Northern Iowa,2014-2015,25.48485704422856
867,Deondre Parks,South Dakota State,2014-2015,23.290655555510497
868,Deontae Cole,Northern Kentucky,2014-2015,14.756590320773103
869,Deontae Hawkins,Illinois St.,2014-2015,21.16263860988919
870,Deontae North,Long Beach St.,2014-2015,10.68885344671004
871,Derek Cooke Jr.,Wyoming,2014-2015,28.408022173416075
872,Derek Jackson,Kent St.,2014-2015,24.93453605829419
873,Derek Reese,Tennessee,2014-2015,3.9911642094722324
874,Derell Taylor,Jackson State,2014-2015,26.48622227692907
875,Deron Powers,Hampton,2014-2015,20.77115047202407
876,Derrell Robertson Jr.,San Francisco,2014-2015,2.596010598757342
877,Derrick Brooks,Wofford,2014-2015,1.8268973574485539
878,Derrick Colter,Duquesne,2014-2015,24.243112695306536
879,Derrick Gordon,Massachusetts,2014-2015,11.725905333049955
880,Derrick Henry,Winthrop,2014-2015,12.005238236191174
881,Derrick Marks,Boise St.,2014-2015,42.328979003935004
882,Derrick Walton Jr,Michigan,2014-2015,4.031383720936136
883,Derrick Wilson,Marquette,2014-2015,16.508155311913185
884,Desharick Guidry,McNeese St.,2014-2015,36.00584747896571
885,Deshaun Morman,Cincinnati,2014-2015,17.12017771513509
886,Deshaun Thrower,Stony Brook,2014-2015,9.559938400968123
887,Deshawn Delaney,New Mexico,2014-2015,15.483860551843227
888,Deshon Taylor,UMKC,2014-2015,19.22601907730436
889,Desi Rodriguez,Seton Hall,2014-2015,25.040181999524467
890,Desi Washington,St. Peter's,2014-2015,25.035620657577834
891,Desmond Lee,N.C. State,2014-2015,19.836974850082136
892,Desmond Ridenour,Duquesne,2014-2015,12.201341268350193
893,Desmond Simmons,St. Mary's,2014-2015,8.481378528813991
894,Desonta Bradford,East Tennessee St.,2014-2015,17.453133246593364
895,Detrick Mostella,Tennessee,2014-2015,1.0318407618313499
896,Deuce Bello,Missouri,2014-2015,0.8604556962824674
897,Devante Wallace,High Point,2014-2015,26.45590485377279
898,Devareaux Manley,Kent St.,2014-2015,24.40162380435067
899,Devarick Houston,MD Baltimore Cty,2014-2015,16.632592570544265
900,Devaugntah Williams,Texas Tech,2014-2015,23.89979769414456
901,Deverell Biggs,Texas Southern,2014-2015,23.68222978246948
902,Deverin Muff,Eastern Kentucky,2014-2015,10.604071528038563
903,Deville Smith,Tenn-Martin,2014-2015,25.008211525844665
904,Devin Berry,Arkansas-Pine Bluff,2014-2015,15.007120625697219
905,Devin Booker,Kentucky,2014-2015,8.216800218527993
906,Devin Brooks,Creighton,2014-2015,21.94349078130199
907,Devin Cherry,Cornell,2014-2015,13.039358703728093
908,Devin Coleman,Temple,2014-2015,17.718743357681934
909,Devin Foster,Penn St.,2014-2015,16.165602284988502
910,Devin Harris,East Tennessee St.,2014-2015,16.9872618217396
911,Devin Joint,South Carolina State,2014-2015,11.271614350623313
912,Devin Martin,Maryland - E. Shore,2014-2015,25.8167670678137
913,Devin Patterson,Nebraska Omaha,2014-2015,21.300023637104683
914,Devin Peterson,Western Carolina,2014-2015,13.057685505351923
915,Devin Robinson,Florida,2014-2015,2.017287990452625
916,Devin Sibley,Furman,2014-2015,21.83860319592002
917,Devin Thomas,Wake Forest,2014-2015,26.484219261188333
918,Devin Waddell,Auburn,2014-2015,5.865838493271463
919,Devin Watson,San Francisco,2014-2015,18.052216000600165
920,Devin Williams,West Virginia,2014-2015,28.52638067414336
921,Devin Wilson,North Florida,2014-2015,16.427847958721838
922,Devin Wilson,Virginia Tech,2014-2015,17.5434995453843
923,Devon Baulkman,Tennessee,2014-2015,4.818014172775222
924,Devon Begley,Northeastern,2014-2015,12.617302072285288
925,Devon Bookert,Florida St.,2014-2015,15.757505765297694
926,Devon Hall,Virginia,2014-2015,3.5933299006373978
927,Devon Turk,Loyola-Chicago,2014-2015,23.075786121166495
928,Devon Walker,Maryland - E. Shore,2014-2015,20.282664189447747
929,Devon Williams,New Mexico,2014-2015,9.439433736132404
930,Devonne Pinkard,Delaware,2014-2015,4.743164085904671
931,Devonta Abron,Texas Christian,2014-2015,26.603954751273108
932,Devonta Pollard,Houston,2014-2015,9.051813644221328
933,Devonta Walker,Louisiana-Lafayette,2014-2015,26.272082351440616
934,Devontae Watson,Temple,2014-2015,17.123888176388515
935,Devonte Banner,Norfolk State,2014-2015,7.578968683253132
936,Devonte Brown,Indiana St.,2014-2015,18.998412234824933
937,Devonte Elliott,CSU Northridge,2014-2015,16.262029678111237
938,Devonte Graham,Kansas,2014-2015,11.625589883416684
939,Devonte Hall,Northwestern St.,2014-2015,9.813200115771929
940,Devonte Hampton,Alcorn St.,2014-2015,10.76022183916368
941,Devonte Upson,Southeastern Louisiana,2014-2015,25.90994765520866
942,Dexter Kernich-Drew,Washington St.,2014-2015,15.061836231747309
943,Dexter Werner,North Dakota State,2014-2015,32.91211912925892
944,Dezmine Wells,Maryland,2014-2015,10.677331284259171
945,Diante Baldwin,NC-Greensboro,2014-2015,19.816406586665636
946,Dietrich Cole,Jacksonville St.,2014-2015,1.2412961096755772
947,Dillon Brooks,Oregon,2014-2015,13.38541227781472
948,Dimitri Batten,Boston College,2014-2015,17.13187155250806
949,Dimitri Floras,Quinnipiac,2014-2015,7.687469809031798
950,Dimitrije Cabarkapa,James Madison,2014-2015,28.393792075155442
951,Dinero Mercurius,South Florida,2014-2015,15.407121641852418
952,Dinjiyl Walker,Oklahoma,2014-2015,5.7868067738162665
953,Dion Nesmith,Hofstra,2014-2015,25.010145023143497
954,Dion Wiley,Maryland,2014-2015,5.140782110466798
955,Dion Wright,St. Bonaventure,2014-2015,28.437541778051088
956,Dionte Adams,Hampton,2014-2015,14.931617789704964
957,Dionte Ferguson,South Alabama,2014-2015,29.298420431542752
958,Divine Myles,Stetson,2014-2015,20.547650021376466
959,Dmitri Thompson,Elon University,2014-2015,15.675948943469876
960,Dockery Walker,Brown,2014-2015,13.113353510908887
961,Dom Hoffman,Bucknell,2014-2015,16.89086872823452
962,Domantas Sabonis,Gonzaga,2014-2015,33.88011376684454
963,Dominique Collier,Colorado,2014-2015,3.7572970862144532
964,Dominique Dunning,UC Irvine,2014-2015,21.029120370658525
965,Dominique Elliott,Maryland - E. Shore,2014-2015,18.436117038721274
966,Dominique Hawkins,Kentucky,2014-2015,3.316158201638018
967,Dominique Lee,Northern Colorado,2014-2015,37.9718115988909
968,Dominique Major,St. Francis (PA),2014-2015,22.501865901637316
969,Dominique McKoy,Duquesne,2014-2015,23.406318183797723
970,Dominique Reid,Niagara,2014-2015,22.05818139104239
971,Dominique Williams,Florida International,2014-2015,16.69088859420659
972,Dominque Uhl,Iowa,2014-2015,3.830507394549473
973,Donaven Dorsey,Washington,2014-2015,2.3292873265868104
974,Donivine Stewart,SIU - Edwardsville,2014-2015,16.87520941048401
975,Donovan Gilmore,Charleston,2014-2015,12.398188549503795
976,Donovan Kates,Manhattan,2014-2015,7.640492227751504
977,Donovan Ross,Lamar,2014-2015,21.606308630795436
978,Donovon Jack,Penn St.,2014-2015,19.975529606682397
979,Dontaveon Robinson,Jackson State,2014-2015,8.245395564213272
980,Dontavious Sears,Lamar,2014-2015,28.360317731716204
981,Dontay Jackson,Jacksonville St.,2014-2015,4.260297474235106
982,Donte Clark,Massachusetts,2014-2015,12.446751854262109
983,Donte Grantham,Clemson,2014-2015,19.47936895216499
984,Donte Ingram,Loyola-Chicago,2014-2015,17.6599893487523
985,Donte Pretlow,Morgan St.,2014-2015,7.61042187064513
986,Donte Thomas,Bradley,2014-2015,6.471410714577442
987,Donte Williams,Utah Valley,2014-2015,17.980857827658372
988,Dorian Finney-Smith,Florida,2014-2015,3.640115962423296
989,Dorian Pickens,Stanford,2014-2015,15.009943968603789
990,Dorrian Williams,Missouri St.,2014-2015,7.598605642855787
991,Doug Brooks,VCU,2014-2015,20.70317019414774
992,Drake Green,Abilene Christian,2014-2015,7.298435298529408
993,Drake LaMont,Western Michigan,2014-2015,18.476508025605064
994,Dre Wills,Vermont,2014-2015,29.45945295117099
995,Dre' Clayton,South Florida,2014-2015,4.411823748413443
996,Dre'Sean Looney,Jackson State,2014-2015,10.185400864100671
997,Dreon Barlett,Sacramento State,2014-2015,14.44624706938898
998,Drew Brandon,Eastern Washington,2014-2015,27.796131174106844
999,Drew Charles,Texas-Arlington,2014-2015,17.96976804542413
1000,Drew Urquhart,Vermont,2014-2015,12.542053670632065
1001,Duane Gibson,Evansville,2014-2015,16.97530203861416
1002,Duane Notice,South Carolina,2014-2015,6.67285402886695
1003,Duane Wilson,Marquette,2014-2015,21.63007308956513
1004,Duby Okeke,Winthrop,2014-2015,24.717495017847295
1005,Duda Sanadze,San Diego,2014-2015,7.821567504775954
1006,Duje Dukan,Wisconsin,2014-2015,18.73798478592216
1007,Duke Douglas,Denver,2014-2015,6.630011142330707
1008,Duke Ethridge,Chattanooga,2014-2015,25.41754621196442
1009,Dulani Robinson,Pacific,2014-2015,21.476654798099705
1010,Duran Porter,Abilene Christian,2014-2015,14.417192087397751
1011,Durrell McDonald,DePaul,2014-2015,14.149895355082258
1012,Dusan Ristic,Arizona,2014-2015,9.654261252787713
1013,Dustin Clarke,Appalachian St.,2014-2015,16.264345144680988
1014,Dustin Hobaugh,North Dakota,2014-2015,7.528225802079044
1015,Dustin Hogue,Iowa St.,2014-2015,22.669708160867128
1016,Dustin Thomas,Colorado,2014-2015,5.455303331859165
1017,Dwain Whitfield,Mississippi Valley State,2014-2015,3.224246607622683
1018,Dwan Caldwell,Tennessee Tech,2014-2015,23.273686667153758
1019,Dwayne Benjamin,Oregon,2014-2015,15.414482556540339
1020,Dwayne Morgan,UNLV,2014-2015,12.051062082800126
1021,Dwayne Polee II,San Diego St.,2014-2015,24.042862228520253
1022,Dwight Coleby,Mississippi,2014-2015,9.494841707962864
1023,Dwight Meikle,Hampton,2014-2015,28.1294079281168
1024,Dwight Tarwater,California,2014-2015,5.776541940669321
1025,Dyami Starks,Bryant,2014-2015,23.409720005281766
1026,Dylan Chatman,Eastern Illinois,2014-2015,15.127212785876818
1027,Dylan Cox,Army,2014-2015,27.237908092949016
1028,Dylan Ennis,Villanova,2014-2015,23.736076079196582
1029,Dylan Garrity,Sacramento State,2014-2015,27.26005454923238
1030,Dylan Karell,Central Florida,2014-2015,9.401195305512461
1031,Dylan Osetkowski,Tulane,2014-2015,19.8270064657411
1032,Dylan Poston,Gardner-Webb,2014-2015,13.083003118958215
1033,Dylan Sherwood,NC-Wilmington,2014-2015,21.7602486924301
1034,Dylon Maggio,Southeastern Louisiana,2014-2015,4.789217429415233
1035,Dyshawn Pierre,Dayton,2014-2015,27.82458460121696
1036,E. Victor Nickerson,Valparaiso,2014-2015,16.613407455689796
1037,E.C. Matthews,Rhode Island,2014-2015,23.606973180476846
1038,Earl Brown,St. Francis (PA),2014-2015,61.45109950292422
1039,Earl McLaurin,Navy,2014-2015,16.092258698796666
1040,Earl Peterson,Loyola-Chicago,2014-2015,22.372738294348192
1041,Earl Potts Jr.,Fairleigh Dickinson,2014-2015,20.73589679485376
1042,Earl Watson,Rhode Island,2014-2015,21.185224144680504
1043,Earvin Morris Jr,Texas-El Paso,2014-2015,24.651690776371257
1044,Ed Drew,Presbyterian,2014-2015,16.53503516232562
1045,Ed Dyson,Austin Peay,2014-2015,15.418931826142066
1046,Eddie Keith,Towson,2014-2015,11.125194679067723
1047,Eddie Odio,Boston College,2014-2015,10.593744686563376
1048,Edward Alade,Navy,2014-2015,19.211018315893316
1049,Edward Simpson Jr,Middle Tennessee St.,2014-2015,12.006560872535006
1050,Edward Stephens,South Carolina State,2014-2015,25.120116416965292
1051,Egidijus Mockevicius,Evansville,2014-2015,37.3456250987662
1052,Ehab Amin,Texas A&M CC,2014-2015,20.89605328083523
1053,Elgin Cook,Oregon,2014-2015,14.927325244834613
1054,Eli Carter,Florida,2014-2015,1.8827487772133413
1055,Elias Desport,St. Peter's,2014-2015,8.77838143655196
1056,Elijah Bryant,Elon University,2014-2015,26.15399031918952
1057,Elijah Macon,West Virginia,2014-2015,16.89508499066733
1058,Elijah Minnie,Robert Morris,2014-2015,26.617182193163266
1059,Elijah Ray,Indiana - Purdue,2014-2015,20.485933023688588
1060,Elijah Stewart,Southern California,2014-2015,16.14448454081798
1061,Elijah Watson,Texas-Pan American,2014-2015,8.19572462416745
1062,Elijah Wilson,Coastal Carolina,2014-2015,22.456978041441815
1063,Elisha Boone,St. Peter's,2014-2015,13.552034239955447
1064,Elliott Eliason,Minnesota,2014-2015,25.067457024408267
1065,Elliott Pitts,Arizona,2014-2015,4.60552390793808
1066,Elston Jones,Utah St.,2014-2015,15.283775591775614
1067,Elvar Fridriksson,LIU Brooklyn,2014-2015,16.15483195372639
1068,Emani Gant,Texas State,2014-2015,25.471045764027362
1069,Emanuel Pellot,Florida A&M,2014-2015,6.122321804875212
1070,Emerson Murray,Seattle,2014-2015,10.980226737265319
1071,Emile Blackman,Niagara,2014-2015,23.98548153481425
1072,Emmanuel Chibuogwu,Seattle,2014-2015,11.426531327783042
1073,Emmanuel Matey,Morgan St.,2014-2015,12.989955170278375
1074,Emmanuel Ndumanya,Santa Clara,2014-2015,16.566705368142905
1075,Emmanuel Okoroba,Hampton,2014-2015,6.484976163058345
1076,Emmanuel Owootoah,Fresno St.,2014-2015,9.187753442226537
1077,Emmanuel Toney,Texas A&M CC,2014-2015,12.199351545550622
1078,Emmanuel Tselentakis,New Jersey Tech,2014-2015,9.169615726143457
1079,Emmett Naar,St. Mary's,2014-2015,7.892991885949045
1080,Emmitt Holt,Indiana,2014-2015,10.590410733806245
1081,Emmy Andujar,Manhattan,2014-2015,32.31798780604779
1082,Enoch Hood,North Carolina Central,2014-2015,10.628201493449154
1083,Eric Carter,Delaware,2014-2015,4.4427649822339585
1084,Eric Childress,UC Santa Barbara,2014-2015,12.110539688493333
1085,Eric Cooper Jr,Nevada,2014-2015,10.550862496230673
1086,Eric Fanning,Boston U,2014-2015,33.33500675590976
1087,Eric Ferguson,Georgia Southern,2014-2015,23.957018741330753
1088,Eric Garcia,Wofford,2014-2015,20.82594640378951
1089,Eric Green,Holy Cross,2014-2015,17.27920354123709
1090,Eric Jacobsen,Arizona St.,2014-2015,22.609539588676572
1091,Eric James,Duquesne,2014-2015,20.285436428380944
1092,Eric Laster,Loyola-Maryland,2014-2015,17.847561827101156
1093,Eric McClellan,Gonzaga,2014-2015,17.042402535246143
1094,Eric McKnight,Long Beach St.,2014-2015,15.607423954776925
1095,Eric Moeller,Florida Gulf Coast,2014-2015,5.3648987731908635
1096,Eric Norman,Montana St.,2014-2015,17.857207550718186
1097,Eric Paschall,Fordham,2014-2015,23.348544639675687
1098,Eric Robertson,Chattanooga,2014-2015,21.2302162445313
1099,Eric Robertson,South Dakota,2014-2015,10.922030488975421
1100,Eric Stuteville,Sacramento State,2014-2015,21.502195080347448
1101,Eric Stutz,Eastern Kentucky,2014-2015,34.86431303930981
1102,Eric Thompson,Pacific,2014-2015,22.445177055913287
1103,Eric Truog,Marist,2014-2015,18.475771819607214
1104,Eric Washington,Miami (OH),2014-2015,59.93214145677786
1105,Eric Weary,Houston,2014-2015,6.411506400575231
1106,Erick Neal,Texas-Arlington,2014-2015,20.623093605386927
1107,Erik McCree,Louisiana Tech,2014-2015,28.545310963018217
1108,Estan Tyler,North Dakota,2014-2015,9.151842718090789
1109,Ethan Alvano,Eastern Michigan,2014-2015,10.418624238746505
1110,Ethan Jacobs,Colgate,2014-2015,28.293547588803452
1111,Ethan Layer,Liberty,2014-2015,16.88721077415698
1112,Ethan Lee,Central Arkansas,2014-2015,11.055322686706786
1113,Ethan Montalvo,Texas State,2014-2015,17.00476974981271
1114,Ethan O'Day,Vermont,2014-2015,35.142668643346106
1115,Evan Bailey,Charleston,2014-2015,7.7044356148940105
1116,Evan Bradds,Belmont,2014-2015,34.21480665043013
1117,Evan Conti,Quinnipiac,2014-2015,19.051129114815026
1118,Evan Cummins,Harvard,2014-2015,20.008537594430745
1119,Evan Hymes,Siena,2014-2015,21.4087442202504
1120,Evan Kelley,Sacred Heart,2014-2015,22.252618167708082
1121,Evan Nolte,Virginia,2014-2015,3.7278528522842893
1122,Evan Payne,Loyola Marymount,2014-2015,32.46696329102703
1123,Evan Singletary,Albany,2014-2015,23.45769838211462
1124,Evan Smotrycz,Maryland,2014-2015,5.809796005796785
1125,Evan Taylor,Samford,2014-2015,14.514349137383299
1126,Evan Wardlow,Santa Clara,2014-2015,6.172502422475595
1127,Evan Wessel,Wichita St.,2014-2015,16.12163382303851
1128,Evann Hall,Idaho State,2014-2015,9.460292295618055
1129,Everett Osborne,Texas-Pan American,2014-2015,8.965211918457545
1130,Fabijan Krslovic,Montana,2014-2015,9.475373296507415
1131,Fallou Ndoye,Mississippi St.,2014-2015,5.942250872445552
1132,Farad Cobb,Cincinnati,2014-2015,22.726453673070875
1133,Faronte Drakeford,Central Conn. St.,2014-2015,22.942119594046858
1134,Felix Balamou,St. John's,2014-2015,3.452735657981822
1135,Felix Von Hofe,Eastern Washington,2014-2015,17.142750359592238
1136,Femi Olujobi,Oakland,2014-2015,3.210803283527964
1137,Filip Nowicki,Sacred Heart,2014-2015,14.998059852568021
1138,Fletcher Larson,Youngstown St.,2014-2015,8.065831587628132
1139,Forrest Robinson,DePaul,2014-2015,18.083026942051987
1140,Four McGlynn,Towson,2014-2015,24.301758776976904
1141,Francis Kiapway,Ball St.,2014-2015,12.272627667363935
1142,Frank Bartley IV,Brigham Young,2014-2015,20.29294523346176
1143,Frank Booker,Oklahoma,2014-2015,9.138832733312352
1144,Frank Eaves,Appalachian St.,2014-2015,26.07141282703803
1145,Frank Kaminsky,Wisconsin,2014-2015,48.71288312459424
1146,Frank Mason,Kansas,2014-2015,14.383043922838278
1147,Frank Okeke,New Hampshire,2014-2015,8.214206093923993
1148,Frank Snow,Southern,2014-2015,2.73224451841675
1149,"Frank Williams, Jr",UMKC,2014-2015,15.33423388988327
1150,Frankie Ferrari,San Francisco,2014-2015,0.2810585458776086
1151,Franko House,Ball St.,2014-2015,25.10756478305631
1152,Franz Rassman,Loyola-Maryland,2014-2015,21.115282320479814
1153,Fred Iruafemi,VMI,2014-2015,21.001624472132935
1154,Fred Miller,South Carolina Upstate,2014-2015,23.400610743363817
1155,Fred Richardson III,Colorado St.,2014-2015,14.179500429914594
1156,Fred Thomas,Mississippi St.,2014-2015,21.417260019355208
1157,Fred VanVleet,Wichita St.,2014-2015,37.59444540483311
1158,Freddie Jackson,NC-Wilmington,2014-2015,21.61876749359224
1159,Freddie Wilson,Drexel,2014-2015,11.854357812149148
1160,Gabas Maldunas,Dartmouth,2014-2015,29.787189671843137
1161,Gabe DeVoe,Clemson,2014-2015,11.591678516449948
1162,Gabe McCray,South Carolina State,2014-2015,10.809453368745027
1163,Gabe Snider,Illinois-Chicago,2014-2015,15.042230518701617
1164,Gabe Taylor,Portland,2014-2015,10.293241007154261
1165,Gabe Vincent,UC Santa Barbara,2014-2015,23.74772476883686
1166,Gabe York,Arizona,2014-2015,8.650644758950152
1167,Gabriel Aguirre,Pacific,2014-2015,17.166057444210043
1168,Gabriel Olaseni,Iowa,2014-2015,11.564512773802672
1169,Gaellan Bewernick,Northern Arizona,2014-2015,12.970083813252415
1170,Galal Cancer,Cornell,2014-2015,20.11194427867105
1171,Garet Beal,Maine,2014-2015,14.82995436595488
1172,Garland Owens,Boston College,2014-2015,11.801938372178427
1173,Garret Covington,Western Illinois,2014-2015,22.126831808948808
1174,Garrett Jackson,St. Mary's,2014-2015,14.735245504014683
1175,Garrett Mayleben,Bowling Green,2014-2015,0.2045648225704693
1176,Garrett Nevels,Hawaii,2014-2015,19.785466086190134
1177,Garvey Melmed,Maine,2014-2015,0.5334183248157213
1178,Gary Akbar,Kent St.,2014-2015,12.2115801785947
1179,Gary Bell Jr.,Gonzaga,2014-2015,18.1910464985008
1180,Gary Browne,West Virginia,2014-2015,20.25143601122421
1181,Gary Clark,Cincinnati,2014-2015,32.03209535282489
1182,Gary Payton II,Oregon St.,2014-2015,35.07892531950472
1183,Gary Ricks Jr.,Drake,2014-2015,24.098317386333008
1184,Gary Winston,Portland St.,2014-2015,20.08973256389748
1185,Gavin Schilling,Michigan St,2014-2015,21.282299322655724
1186,Gavin Skelly,Northwestern,2014-2015,12.470733379915528
1187,Gavin Thurman,Missouri St.,2014-2015,6.684771661307288
1188,Gavin Ware,Mississippi St.,2014-2015,27.39356637399382
1189,Geno Luzcando,Idaho State,2014-2015,11.342098349792211
1190,Geno Thorpe,Penn St.,2014-2015,20.08228700067056
1191,Geoff Beans,Furman,2014-2015,19.06286220476077
1192,Geoffrey Groselle,Creighton,2014-2015,30.39003803832267
1193,George Brammeier,Lipscomb,2014-2015,9.422782451844403
1194,George Fant,Western Kentucky,2014-2015,32.25194251806511
1195,George Marshall,South Dakota State,2014-2015,19.290739606604525
1196,George Thomas,Alcorn St.,2014-2015,12.688020922822897
1197,Georges Niang,Iowa St.,2014-2015,27.334223823686656
1198,Georgi Boyanov,South Alabama,2014-2015,22.63011732391774
1199,Geovonie McKnight,Miami (OH),2014-2015,35.488669712745825
1200,Gerdarius Troutman,South Carolina State,2014-2015,12.660854167168203
1201,Gerrell Martin,LIU Brooklyn,2014-2015,22.082046767612077
1202,Gerry Blakes,Arizona St.,2014-2015,20.44338397893336
1203,Ghiavonni Robinson,Arkansas-Pine Bluff,2014-2015,16.05245675178388
1204,Giacomo Zilli,N.C. Asheville,2014-2015,26.855418084517453
1205,Gian Clavell,Colorado St.,2014-2015,21.129857376897352
1206,Giddy Potts,Middle Tennessee St.,2014-2015,20.4493155098369
1207,Gilvydas Biruta,Rhode Island,2014-2015,26.30691151428082
1208,Gino Littles,Texas-San Antonio,2014-2015,8.456076378045328
1209,Giovanni Mack,Texas Southern,2014-2015,12.647185104088008
1210,Glenn Feidanga,LIU Brooklyn,2014-2015,19.5911493871078
1211,Glenn Pierre Jr.,Charleston,2014-2015,5.907902070214249
1212,Glenn Sanabria,St. Francis (NY),2014-2015,35.81758461352166
1213,Godwin Okonji,Loyola Marymount,2014-2015,20.641233938973446
1214,Goodluck Okonoboh,UNLV,2014-2015,19.62144717081517
1215,Grant Benzinger,Wright St.,2014-2015,23.017271221477525
1216,Grant Evans,Wright St.,2014-2015,-0.233922626733989
1217,Grant Fiorentinos,SIU - Edwardsville,2014-2015,9.529793294628284
1218,Grant Lozoya,Stetson,2014-2015,20.831657100188416
1219,Grant Prusator,Indiana St.,2014-2015,18.565993253206074
1220,Grayson Allen,Duke,2014-2015,27.340877333093452
1221,Greg Andrade,Central Conn. St.,2014-2015,13.079706994945369
1222,Greg Brown,St. Francis (PA),2014-2015,40.36352906486492
1223,Greg Gainey,Texas-Arlington,2014-2015,24.341260296967455
1224,Greg Kelley,Yale,2014-2015,18.43510426479056
1225,Greg Lewis,Rutgers,2014-2015,16.69679299794824
1226,Greg Louis,Pennsylvania,2014-2015,17.782953792277926
1227,Greg Malinowski,William & Mary,2014-2015,11.85854775906751
1228,Greg Mays,Green Bay,2014-2015,25.320694612826394
1229,Greg McClinton,Wake Forest,2014-2015,15.582135006119804
1230,Greg Mortimer,South Carolina State,2014-2015,15.001852898708925
1231,Greg Pryor,Chattanooga,2014-2015,24.082340439296267
1232,Greg Senat,Wagner,2014-2015,17.676235767687018
