,MATCH,DATE,PT_DIFF
1228,NC-Greensboro vs. Wofford,2007-12-08,-1
1229,Ball St. vs. Indiana St.,2007-12-08,-11
1230,St. Francis (PA) vs. Robert Morris,2007-12-08,-9
1231,Albany vs. St. Bonaventure,2007-12-08,-4
1232,UAB vs. South Florida,2007-12-08,10
1233,Western Kentucky vs. Eastern Kentucky,2007-12-08,-17
1234,Mississippi vs. Central Florida,2007-12-08,-9
1235,Butler vs. Wright St.,2007-12-08,-1
1236,Florida Gulf Coast vs. Florida Atlantic,2007-12-08,14
1237,Maine vs. Florida St.,2007-12-08,40
1238,Richmond vs. VCU,2007-12-08,-20
1239,Georgia St vs. Winston-Salem,2007-12-08,-6
1240,Alabama St. vs. Troy,2007-12-08,-11
1241,Southern vs. Houston,2007-12-08,24
1242,Sam Houston St. vs. Saint Louis,2007-12-08,-8
1243,Wis.-Milwaukee vs. Loyola-Chicago,2007-12-08,5
1244,East Tennessee St. vs. Oklahoma St.,2007-12-08,-13
1245,Indiana - Purdue vs. Western Illinois,2007-12-08,17
1246,South Dakota State vs. Oral Roberts,2007-12-08,29
1247,Tennessee St. vs. Eastern Illinois,2007-12-08,-2
1248,Tennessee Tech vs. SE Missouri St.,2007-12-08,10
1249,Texas-Pan American vs. Drake,2007-12-08,28
1250,Lipscomb vs. Vanderbilt,2007-12-08,-23
1251,Santa Clara vs. San Jose St.,2007-12-08,-10
1252,Pepperdine vs. Pacific,2007-12-08,-18
1253,Montana St. vs. Nevada,2007-12-08,-6
1254,St. Francis (NY) vs. Wagner,2007-12-08,-5
1255,New Jersey Tech vs. Fordham,2007-12-08,44
1256,Nicholls State vs. Alabama,2007-12-08,38
1257,Stephen F. Austin vs. Oklahoma,2007-12-08,-4
1258,DePaul vs. Kansas,2007-12-08,-18
1259,Michigan vs. Duke,2007-12-08,28
1260,Lafayette vs. Columbia,2007-12-08,-14
1261,Dayton vs. Louisville,2007-12-08,5
1262,George Mason vs. Kent St.,2007-12-08,-18
1263,St. Mary's vs. San Diego St.,2007-12-08,-5
1264,Pittsburgh vs. Washington,2007-12-08,1
1265,Southeastern Louisiana vs. Mississippi St.,2007-12-08,25
1266,Michigan St vs. Brigham Young,2007-12-08,-7
1267,Coppin St. vs. Arizona St.,2007-12-08,17
1268,La Salle vs. Morgan St.,2007-12-08,-6
1269,Purdue vs. Missouri,2007-12-08,10
1270,Valparaiso vs. Detroit,2007-12-08,-13
1271,Southern Utah vs. Oakland,2007-12-08,-9
1272,Marquette vs. Wisconsin,2007-12-08,5
1273,Utah vs. Oregon,2007-12-08,11
1274,Jackson State vs. Chicago St.,2007-12-08,14
1275,North Dakota State vs. Centenary,2007-12-08,-3
1276,Northern Illinois vs. Notre Dame,2007-12-08,-46
1277,Jacksonville St. vs. Tenn-Martin,2007-12-08,-9
1278,North Carolina Central vs. Akron,2007-12-08,47
1279,Pennsylvania vs. Monmouth-NJ,2007-12-08,-8
1280,Rhode Island vs. Syracuse,2007-12-08,2
1281,Miami-Florida vs. Florida International,2007-12-08,-14
1282,Drexel vs. Toledo,2007-12-08,-13
1283,Duquesne vs. West Virginia,2007-12-08,-24
1284,Southern Illinois vs. Charlotte,2007-12-08,15
1285,N.C. State vs. East Carolina,2007-12-08,6
1286,Maryland - E. Shore vs. Old Dominion,2007-12-08,-25
1287,Rider vs. Canisius,2007-12-08,-24
1288,Colorado St. vs. Minnesota,2007-12-08,-17
1289,Texas State vs. Texas A&M,2007-12-08,36
1290,Seton Hall vs. Penn St.,2007-12-08,3
1291,CSU Northridge vs. Gonzaga,2007-12-08,-26
1292,Texas vs. Rice,2007-12-08,-26
1293,Texas-El Paso vs. New Mexico St.,2007-12-08,-1
1294,Austin Peay vs. Evansville,2007-12-08,-10
1295,Cincinnati vs. Illinois St.,2007-12-08,-10
1296,Morehead St. vs. Murray St.,2007-12-08,-19
1297,Loyola Marymount vs. Boise St.,2007-12-08,-2
1298,Fresno St. vs. UNLV,2007-12-08,-13
1299,Utah St. vs. Cal. State - Bakersfield,2007-12-08,-22
1300,Manhattan vs. Loyola-Maryland,2007-12-09,23
1301,Niagara vs. Towson,2007-12-09,-3
1302,California vs. Kansas St.,2007-12-09,-7
1303,Central Arkansas vs. Tulsa,2007-12-09,-13
1304,St. Joseph's vs. Creighton,2007-12-09,6
1305,Coastal Carolina vs. NC-Wilmington,2007-12-09,-12
1306,Eastern Washington vs. Idaho,2007-12-09,-9
1307,Boston College vs. Maryland,2007-12-09,6
1308,Portland St. vs. Washington St.,2007-12-09,-12
1309,Long Beach St. vs. Hawaii,2007-12-09,4
1310,Quinnipiac vs. Army,2007-12-09,-4
1311,Jacksonville vs. Georgetown,2007-12-09,32
1312,Iona vs. Siena,2007-12-09,-5
1313,Rutgers vs. Nebraska,2007-12-09,12
1314,George Washington vs. Virginia Tech,2007-12-09,-32
1315,Villanova vs. Temple,2007-12-09,-8
1316,Brown vs. Providence,2007-12-09,-19
1317,Cal Poly SLO vs. Northern Arizona,2007-12-09,-34
1318,New Jersey Tech vs. Stony Brook,2007-12-10,-9
1319,Norfolk State vs. Fairleigh Dickinson,2007-12-10,16
1320,St. Francis (NY) vs. Columbia,2007-12-10,19
1321,LIU Brooklyn vs. New Hampshire,2007-12-10,6
1322,Coppin St. vs. Ohio St.,2007-12-10,-8
1323,MD Baltimore Cty vs. Central Conn. St.,2007-12-11,4
1324,Kennesaw St. vs. Maryland - E. Shore,2007-12-11,-5
1325,Monmouth-NJ vs. Hartford,2007-12-11,14
1326,Louisiana-Monroe vs. Nicholls State,2007-12-11,-13
1327,Evansville vs. Valparaiso,2007-12-11,-8
1328,Prairie View A&M vs. New Mexico St.,2007-12-11,37
1329,Oregon St. vs. Cal. State - Bakersfield,2007-12-11,-14
1330,Louisiana-Lafayette vs. Central Florida,2007-12-11,13
1331,Bradley vs. Wright St.,2007-12-11,7
1332,Boston U vs. Yale,2007-12-11,9
1333,Savannah State vs. Nebraska,2007-12-11,45
1334,St. Mary's vs. Southern Illinois,2007-12-11,15
1335,Arkansas-Pine Bluff vs. Louisiana Tech,2007-12-11,12
1336,Sacramento State vs. Oregon,2007-12-11,27
1337,Cincinnati vs. Xavier,2007-12-12,-5
1338,Stony Brook vs. Hofstra,2007-12-12,-3
1339,Wisconsin vs. Wis.-Milwaukee,2007-12-12,-22
1340,Ohio vs. Maryland,2007-12-12,-6
1341,Texas-San Antonio vs. Arkansas,2007-12-12,25
1342,Massachusetts vs. Boston College,2007-12-12,-3
1343,South Dakota State vs. Minnesota,2007-12-12,6
1344,San Diego vs. Nevada,2007-12-12,14
1345,Oakland vs. Michigan,2007-12-12,16
1346,Princeton vs. Penn St.,2007-12-12,23
1347,Belmont vs. Middle Tennessee St.,2007-12-12,-6
1348,Vanderbilt vs. DePaul,2007-12-12,-6
1349,New Orleans vs. Colorado,2007-12-12,-2
1350,Lamar vs. Brigham Young,2007-12-12,22
1351,Pacific vs. Santa Clara,2007-12-12,6
1352,Cal Poly SLO vs. Portland St.,2007-12-12,-8
1353,Harvard vs. LIU Brooklyn,2007-12-13,-11
1354,George Washington vs. Binghamton,2007-12-13,12
1355,Citadel vs. Davidson,2007-12-13,-21
1356,Winthrop vs. Mississippi,2007-12-13,5
1357,Miami-Florida vs. Mississippi St.,2007-12-13,6
1358,Norfolk State vs. Air Force,2007-12-13,12
1359,Campbell vs. N.C. Asheville,2007-12-13,-3
1360,Florida Gulf Coast vs. Army,2007-12-13,3
1361,Rutgers vs. New Jersey Tech,2007-12-13,-10
1362,Centenary vs. Louisiana Tech,2007-12-13,12
1363,McNeese St. vs. Louisiana-Lafayette,2007-12-13,-6
1364,Boise St. vs. Utah Valley,2007-12-13,10
1365,Hartford vs. Villanova,2007-12-14,-28
1366,Drake vs. Iowa,2007-12-14,5
1367,Temple vs. Drexel,2007-12-15,-13
1368,Oklahoma St. vs. Pittsburgh,2007-12-15,-17
1369,Denver vs. Penn St.,2007-12-15,-21
1370,Sacramento State vs. Marquette,2007-12-15,31
1371,Colorado St. vs. North Dakota State,2007-12-15,-14
1372,St. Francis (NY) vs. Albany,2007-12-15,13
1373,Mount St. Mary's vs. Maine,2007-12-15,-7
1374,South Carolina State vs. N.C. State,2007-12-15,25
1375,Iona vs. New Hampshire,2007-12-15,6
1376,Lipscomb vs. Nicholls State,2007-12-15,-12
1377,MD Baltimore Cty vs. West Virginia,2007-12-15,-24
1378,Texas Tech vs. New Mexico,2007-12-15,17
1379,Stephen F. Austin vs. San Diego,2007-12-15,-6
1380,Niagara vs. St. John's,2007-12-15,4
1381,Ohio vs. Kansas,2007-12-15,37
1382,Sam Houston St. vs. Texas Southern,2007-12-15,3
1383,Montana St. vs. Wyoming,2007-12-15,7
1384,Texas State vs. Texas,2007-12-15,15
1385,Portland vs. Washington,2007-12-15,-4
1386,Auburn vs. Southern,2007-12-15,8
1387,Coppin St. vs. Dayton,2007-12-15,-32
1388,Charleston vs. Chattanooga,2007-12-15,-16
1389,East Tennessee St. vs. Syracuse,2007-12-15,-50
1390,Maryland - E. Shore vs. Wagner,2007-12-15,-19
1391,Wofford vs. Elon University,2007-12-15,9
1392,Rider vs. Monmouth-NJ,2007-12-15,-21
1393,Stony Brook vs. Fairleigh Dickinson,2007-12-15,3
1394,Radford vs. Georgetown,2007-12-15,59
1395,Longwood vs. VCU,2007-12-15,-33
1396,Liberty vs. Campbell,2007-12-15,3
1397,Northern Illinois vs. Loyola-Chicago,2007-12-15,4
1398,Northwestern St. vs. Louisiana State,2007-12-15,24
1399,McNeese St. vs. Missouri,2007-12-15,-37
1400,Idaho vs. South Dakota State,2007-12-15,-11
1401,Mississippi St. vs. South Alabama,2007-12-15,-4
1402,Illinois-Chicago vs. DePaul,2007-12-15,-5
1403,Pepperdine vs. Brigham Young,2007-12-15,19
1404,Utah Valley vs. Southern Utah,2007-12-15,-3
1405,Western Kentucky vs. Tennessee,2007-12-15,6
1406,Loyola Marymount vs. UC Riverside,2007-12-15,-12
1407,San Francisco vs. UC Irvine,2007-12-15,-13
1408,Presbyterian vs. Ohio St.,2007-12-15,44
1409,Texas A&M CC vs. Troy,2007-12-15,-11
1410,Oregon vs. Nebraska,2007-12-15,9
1411,Missouri St. vs. Utah,2007-12-15,-12
1412,UAB vs. Kentucky,2007-12-15,-3
1413,Central Michigan vs. Michigan,2007-12-15,11
1414,Arkansas vs. Oklahoma,2007-12-15,-11
1415,Georgia Southern vs. Florida,2007-12-15,3
1416,Louisville vs. Purdue,2007-12-15,-8
1417,Xavier vs. Arizona St.,2007-12-15,22
1418,Charlotte vs. Hofstra,2007-12-15,-2
1419,North Florida vs. Florida A&M,2007-12-15,4
1420,Coastal Carolina vs. Canisius,2007-12-15,26
1421,Alabama St. vs. Southern Mississippi,2007-12-15,-14
1422,Savannah State vs. New Orleans,2007-12-15,15
1423,IUPU - Ft. Wayne vs. Michigan St,2007-12-15,-22
1424,Wis.-Green Bay vs. Wisconsin,2007-12-15,-18
1425,Florida St. vs. Butler,2007-12-15,11
1426,Miami (OH) vs. Wright St.,2007-12-15,-1
1427,St. Bonaventure vs. Hampton,2007-12-15,7
1428,Furman vs. NC-Greensboro,2007-12-15,-12
1429,Western Michigan vs. Indiana - Purdue,2007-12-15,8
1430,Middle Tennessee St. vs. Memphis,2007-12-15,24
1431,Toledo vs. Massachusetts,2007-12-15,7
1432,Gardner-Webb vs. Charleston Southern,2007-12-15,11
1433,Southern Illinois vs. Saint Louis,2007-12-15,5
1434,Texas-San Antonio vs. Georgia St,2007-12-15,5
1435,Idaho State vs. UCLA,2007-12-15,-40
1436,Florida International vs. Arkansas-Little Rock,2007-12-15,8
1437,Texas-Pan American vs. Tulsa,2007-12-15,-29
1438,Western Carolina vs. Indiana,2007-12-15,48
1439,Wichita St. vs. UMKC,2007-12-15,3
1440,Chicago St. vs. Valparaiso,2007-12-15,-29
1441,Akron vs. Austin Peay,2007-12-15,9
1442,Prairie View A&M vs. Utah St.,2007-12-15,-26
1443,Montana vs. Pacific,2007-12-15,-5
1444,Cal. State - Bakersfield vs. Cal Poly SLO,2007-12-15,10
1445,Northern Arizona vs. San Jose St.,2007-12-15,5
1446,Delaware vs. Central Conn. St.,2007-12-16,33
1447,Vermont vs. Harvard,2007-12-16,-5
1448,Quinnipiac vs. Connecticut,2007-12-16,33
1449,Ball St. vs. Arkansas St.,2007-12-16,10
1450,Virginia Tech vs. Old Dominion,2007-12-16,3
1451,Manhattan vs. Princeton,2007-12-16,5
1452,Tennessee Tech vs. Oregon St.,2007-12-16,-17
1453,Central Florida vs. Nevada,2007-12-16,-12
1454,Bucknell vs. Wake Forest,2007-12-16,-16
1455,Arkansas-Pine Bluff vs. Texas A&M,2007-12-16,-27
1456,Illinois St. vs. Bowling Green,2007-12-16,-11
1457,Fresno St. vs. Arizona,2007-12-16,19
1458,Louisiana-Lafayette vs. Louisiana-Monroe,2007-12-16,1
1459,North Carolina Central vs. NC-Wilmington,2007-12-16,24
1460,North Carolina vs. Rutgers,2007-12-16,22
1461,Florida Gulf Coast vs. Indiana - Purdue,2007-12-17,-22
1462,Albany vs. Duke,2007-12-17,-41
1463,Radford vs. James Madison,2007-12-17,11
1464,Tenn-Martin vs. Morehead St.,2007-12-17,5
1465,Eastern Illinois vs. Eastern Kentucky,2007-12-17,-3
1466,Robert Morris vs. Youngstown St.,2007-12-17,3
1467,No.Carolina A&T vs. Missouri,2007-12-17,28
1468,Indiana St. vs. Tulane,2007-12-17,-12
1469,Western Carolina vs. Illinois,2007-12-17,23
1470,Lipscomb vs. Southeastern Louisiana,2007-12-17,-5
1471,Jacksonville vs. Troy,2007-12-17,-18
1472,Detroit vs. Texas A&M CC,2007-12-17,-15
1473,Florida A&M vs. Kansas St.,2007-12-17,-27
1474,Texas-Pan American vs. Missouri St.,2007-12-17,11
1475,Stetson vs. Miami-Florida,2007-12-17,36
1476,Navy vs. San Diego St.,2007-12-17,-10
1477,Southern Utah vs. Cal St. Fullerton,2007-12-17,36
1478,Presbyterian vs. UC Davis,2007-12-17,-13
1479,Alabama A&M vs. Winston-Salem,2007-12-17,-2
1480,Texas Southern vs. Purdue,2007-12-17,20
1481,South Carolina State vs. N.C. Asheville,2007-12-17,11
1482,Wofford vs. Alabama,2007-12-17,7
1483,IUPU - Ft. Wayne vs. Marquette,2007-12-17,-24
1484,Southern vs. North Texas,2007-12-17,21
1485,Texas-Arlington vs. Texas Christian,2007-12-17,3
1486,Bethune-Cookman vs. Iowa St.,2007-12-17,-23
1487,Tennessee St. vs. Belmont,2007-12-17,11
1488,Northern Colorado vs. Gonzaga,2007-12-17,20
1489,Montana vs. Santa Clara,2007-12-17,-11
1490,Portland vs. Eastern Washington,2007-12-17,9
1491,Delaware State vs. Southern California,2007-12-17,-29
1492,Oral Roberts vs. Texas,2007-12-18,-10
1493,Savannah State vs. High Point,2007-12-18,16
1494,Elon University vs. Chattanooga,2007-12-18,10
1495,Ohio St. vs. Cleveland St.,2007-12-18,-17
1496,Kansas vs. Georgia Tech,2007-12-18,-5
1497,Charleston vs. Florida St.,2007-12-18,-5
1498,Alcorn St. vs. Louisiana Tech,2007-12-18,-9
1499,Chicago St. vs. Miami (OH),2007-12-18,-6
1500,Florida International vs. Middle Tennessee St.,2007-12-18,-9
1501,Kennesaw St. vs. Texas State,2007-12-18,-4
1502,North Carolina Central vs. Western Kentucky,2007-12-18,-31
1503,SE Missouri St. vs. Samford,2007-12-18,1
1504,Montana St. vs. Arizona St.,2007-12-18,4
1505,New Orleans vs. Southern Mississippi,2007-12-18,-22
1506,San Francisco vs. Long Beach St.,2007-12-18,3
1507,Western Illinois vs. UCLA,2007-12-18,25
1508,Marshall vs. Louisville,2007-12-18,10
1509,North Florida vs. Florida Atlantic,2007-12-18,6
1510,Southern Illinois vs. Western Michigan,2007-12-18,-16
1511,Winthrop vs. Mount St. Mary's,2007-12-18,5
1512,St. Bonaventure vs. Wright St.,2007-12-18,-9
1513,Colgate vs. Syracuse,2007-12-18,-28
1514,Norfolk State vs. Campbell,2007-12-18,5
1515,Charlotte vs. Tulsa,2007-12-18,-12
1516,Pepperdine vs. Arkansas-Little Rock,2007-12-18,5
1517,Denver vs. South Dakota State,2007-12-18,-4
1518,South Carolina Upstate vs. Southern Methodist,2007-12-18,2
1519,Murray St. vs. Jacksonville St.,2007-12-18,-14
1520,Kentucky vs. Houston,2007-12-18,14
1521,Cal. State - Bakersfield vs. Weber St.,2007-12-18,-31
1522,Central Arkansas vs. Idaho,2007-12-18,-22
1523,Portland St. vs. Washington,2007-12-18,-19
1524,Harvard vs. Northeastern,2007-12-19,-3
1525,West Virginia vs. Radford,2007-12-19,-30
1526,Cornell vs. Bucknell,2007-12-19,13
1527,Alcorn St. vs. New Orleans,2007-12-19,-29
1528,Iona vs. St. Francis (PA),2007-12-19,10
1529,Liberty vs. Virginia Tech,2007-12-19,-12
1530,Wofford vs. Purdue,2007-12-19,-3
1531,Charleston Southern vs. Florida,2007-12-19,-25
1532,Canisius vs. Robert Morris,2007-12-19,-18
1533,Memphis vs. Cincinnati,2007-12-19,-10
1534,Eastern Illinois vs. Morehead St.,2007-12-19,-5
1535,N.C. Asheville vs. Tennessee,2007-12-19,-13
1536,Lafayette vs. Towson,2007-12-19,10
1537,Texas Southern vs. Iowa St.,2007-12-19,24
1538,San Jose St. vs. Michigan St,2007-12-19,40
1539,Toledo vs. Illinois-Chicago,2007-12-19,10
1540,Central Michigan vs. Wis.-Milwaukee,2007-12-19,-3
1541,Lipscomb vs. McNeese St.,2007-12-19,4
1542,Northern Iowa vs. UMKC,2007-12-19,4
1543,Northwestern St. vs. Arkansas,2007-12-19,31
1544,Nicholls State vs. North Carolina,2007-12-19,-10
1545,Southeastern Louisiana vs. Texas-El Paso,2007-12-19,-9
1546,Ohio vs. St. John's,2007-12-19,2
1547,Mississippi St. vs. Loyola Marymount,2007-12-19,-31
1548,Santa Clara vs. Stanford,2007-12-19,-26
1549,Old Dominion vs. Richmond,2007-12-19,-6
1550,No.Carolina A&T vs. Akron,2007-12-19,18
1551,Hampton vs. Virginia,2007-12-19,-14
1552,Dartmouth vs. Quinnipiac,2007-12-19,-22
1553,UC Santa Barbara vs. Ball St.,2007-12-19,-27
1554,NC-Wilmington vs. Coastal Carolina,2007-12-19,4
1555,Bradley vs. Butler,2007-12-19,-19
1556,Delaware vs. Vermont,2007-12-19,11
1557,American U. vs. Dayton,2007-12-19,-7
1558,South Florida vs. Wake Forest,2007-12-19,-13
1559,Sacred Heart vs. Providence,2007-12-19,5
1560,Tenn-Martin vs. Eastern Kentucky,2007-12-19,19
1561,Baylor vs. South Carolina,2007-12-19,8
1562,Loyola-Chicago vs. Saint Louis,2007-12-19,-17
1563,Detroit vs. Texas A&M,2007-12-19,-40
1564,Texas-Pan American vs. Alabama,2007-12-19,10
1565,Austin Peay vs. Belmont,2007-12-19,9
1566,Mercer vs. Auburn,2007-12-19,9
1567,Louisiana State vs. Wichita St.,2007-12-19,-20
1568,Bethune-Cookman vs. Missouri St.,2007-12-19,-14
1569,Louisiana Tech vs. Southern Mississippi,2007-12-19,-24
1570,New Mexico St. vs. New Mexico,2007-12-19,14
1571,Arizona vs. UNLV,2007-12-19,3
1572,Northern Colorado vs. Oregon St.,2007-12-19,-9
1573,Colorado St. vs. Nevada,2007-12-19,-8
1574,Louisiana-Lafayette vs. Hawaii,2007-12-19,-2
1575,Louisiana Tech vs. New Orleans,2007-12-20,-9
1576,IUPU - Ft. Wayne vs. Kent St.,2007-12-20,-2
1577,Stetson vs. Savannah State,2007-12-20,-8
1578,Elon University vs. Pennsylvania,2007-12-20,-3
1579,VMI vs. William & Mary,2007-12-20,11
1580,UC Irvine vs. Sam Houston St.,2007-12-20,7
1581,Troy vs. South Alabama,2007-12-20,11
1582,Prairie View A&M vs. Southern Methodist,2007-12-20,-8
1583,SE Missouri St. vs. Jacksonville St.,2007-12-20,-1
1584,Gonzaga vs. Oklahoma,2007-12-20,-4
1585,Howard vs. Northwestern,2007-12-20,-26
1586,Presbyterian vs. Fresno St.,2007-12-20,26
1587,Citadel vs. Washington St.,2007-12-20,-22
1588,East Tennessee St. vs. Georgia,2007-12-20,18
1589,Mississippi vs. DePaul,2007-12-20,-6
1590,Pittsburgh vs. Duke,2007-12-20,-1
1591,St. Peter's vs. LIU Brooklyn,2007-12-20,5
1592,Oral Roberts vs. Oklahoma St.,2007-12-20,-15
1593,Miami (OH) vs. Illinois,2007-12-20,-3
1594,North Florida vs. Miami-Florida,2007-12-20,22
1595,Furman vs. Northern Arizona,2007-12-20,-12
1596,Centenary vs. North Texas,2007-12-20,-22
1597,North Carolina Central vs. Creighton,2007-12-20,34
1598,Florida Atlantic vs. Arkansas St.,2007-12-20,2
1599,Murray St. vs. Samford,2007-12-20,-1
1600,Alcorn St. vs. Southern Mississippi,2007-12-20,-25
1601,Tulane vs. St. Mary's,2007-12-20,7
1602,Montana vs. Cal St. Fullerton,2007-12-20,3
1603,Utah Valley vs. Utah St.,2007-12-20,22
1604,Delaware State vs. California,2007-12-20,17
1605,DePaul vs. Clemson,2007-12-21,16
1606,La Salle vs. Mississippi,2007-12-21,-7
1607,Lafayette vs. Mount St. Mary's,2007-12-21,4
1608,Davidson vs. N.C. State,2007-12-21,-1
1609,Longwood vs. Morgan St.,2007-12-21,-25
1610,St. Joseph's vs. Fairfield,2007-12-21,-8
1611,Rider vs. Rutgers,2007-12-21,4
1612,Mississippi St. vs. Texas A&M CC,2007-12-21,25
1613,Youngstown St. vs. Akron,2007-12-21,20
1614,Coppin St. vs. Marquette,2007-12-21,-47
1615,Louisiana-Lafayette vs. Ohio,2007-12-21,-6
1616,Northern Colorado vs. Portland,2007-12-21,-7
1617,St. John's vs. Hawaii,2007-12-21,-6
1618,Tulane vs. Georgia,2007-12-21,-1
1619,Old Dominion vs. Winthrop,2007-12-21,-3
1620,Pepperdine vs. Manhattan,2007-12-21,1
1621,George Mason vs. Florida International,2007-12-21,-18
1622,St. Francis (PA) vs. Duquesne,2007-12-21,19
1623,Furman vs. Utah Valley,2007-12-21,-5
1624,Baylor vs. Southern,2007-12-21,11
1625,UC Davis vs. Jackson State,2007-12-21,24
1626,Southern Utah vs. Brigham Young,2007-12-21,15
1627,South Carolina Upstate vs. Texas-El Paso,2007-12-21,-8
1628,East Tennessee St. vs. St. Mary's,2007-12-21,-24
1629,Northern Arizona vs. Utah St.,2007-12-21,-16
1630,Buffalo vs. Wyoming,2007-12-21,-3
1631,Brown vs. Hartford,2007-12-22,18
1632,Harvard vs. Sacred Heart,2007-12-22,-9
1633,James Madison vs. Seton Hall,2007-12-22,-2
1634,Holy Cross vs. Siena,2007-12-22,-7
1635,UC Santa Barbara vs. North Carolina,2007-12-22,35
1636,Eastern Michigan vs. Temple,2007-12-22,-3
1637,Dartmouth vs. Army,2007-12-22,3
1638,Navy vs. Maryland - E. Shore,2007-12-22,-24
1639,Loyola-Chicago vs. UMKC,2007-12-22,-11
1640,Elon University vs. Virginia,2007-12-22,-30
1641,Illinois St. vs. Ball St.,2007-12-22,-16
1642,Alabama A&M vs. Auburn,2007-12-22,-11
1643,Gardner-Webb vs. Charlotte,2007-12-22,32
1644,Chicago St. vs. Binghamton,2007-12-22,20
1645,Kennesaw St. vs. Western Illinois,2007-12-22,-12
1646,UC Irvine vs. Texas A&M,2007-12-22,22
1647,Western Michigan vs. Iona,2007-12-22,5
1648,New Mexico St. vs. Louisville,2007-12-22,5
1649,Nevada vs. Northern Iowa,2007-12-22,3
1650,Texas-Arlington vs. Oklahoma St.,2007-12-22,5
1651,Charleston vs. South Carolina,2007-12-22,-3
1652,Oregon St. vs. Louisiana State,2007-12-22,6
1653,La Salle vs. DePaul,2007-12-22,5
1654,Appalachian St. vs. Arkansas,2007-12-22,7
1655,Norfolk State vs. Evansville,2007-12-22,9
1656,Northeastern vs. Boston College,2007-12-22,2
1657,American U. vs. Maryland,2007-12-22,8
1658,Tenn-Martin vs. UNLV,2007-12-22,-26
1659,Idaho vs. Arizona St.,2007-12-22,11
1660,Florida St. vs. Providence,2007-12-22,-6
1661,SE Missouri St. vs. Tulsa,2007-12-22,-38
1662,Mississippi vs. Clemson,2007-12-22,-3
1663,CSU Northridge vs. Washington,2007-12-22,-14
1664,Bucknell vs. Drexel,2007-12-22,-12
1665,Wright St. vs. Cal St. Fullerton,2007-12-22,-4
1666,St. John's vs. Tulane,2007-12-22,-8
1667,South Carolina Upstate vs. Buffalo,2007-12-22,14
1668,Butler vs. Florida Gulf Coast,2007-12-22,12
1669,NC-Wilmington vs. East Carolina,2007-12-22,-4
1670,Quinnipiac vs. Vermont,2007-12-22,-8
1671,Boston U vs. Delaware,2007-12-22,-18
1672,St. Francis (NY) vs. South Florida,2007-12-22,20
1673,Central Conn. St. vs. Massachusetts,2007-12-22,-24
1674,Missouri St. vs. Alabama,2007-12-22,8
1675,Rice vs. Lamar,2007-12-22,17
1676,Cal Poly SLO vs. Southern California,2007-12-22,-23
1677,UAB vs. Wichita St.,2007-12-22,-9
1678,Middle Tennessee St. vs. South Alabama,2007-12-22,-5
1679,Missouri vs. Illinois,2007-12-22,1
1680,Tennessee St. vs. Vanderbilt,2007-12-22,-9
1681,Wyoming vs. Texas-El Paso,2007-12-22,6
1682,Pacific vs. Fresno St.,2007-12-22,17
1683,Cal. State - Bakersfield vs. UC Riverside,2007-12-22,18
1684,Iowa St. vs. Purdue,2007-12-22,3
1685,Coppin St. vs. Indiana,2007-12-22,-27
1686,Georgetown vs. Memphis,2007-12-22,-14
1687,Marist vs. Niagara,2007-12-22,-5
1688,Maine vs. Connecticut,2007-12-22,45
1689,NC-Greensboro vs. Fordham,2007-12-22,-4
1690,Tennessee Tech vs. Kentucky,2007-12-22,22
1691,Miami (OH) vs. Kansas,2007-12-22,24
1692,Central Michigan vs. Cleveland St.,2007-12-22,-16
1693,Prairie View A&M vs. Texas Christian,2007-12-22,-12
1694,Hofstra vs. Rhode Island,2007-12-22,-19
1695,Bowling Green vs. Indiana St.,2007-12-22,-5
1696,Hampton vs. MD Baltimore Cty,2007-12-22,-18
1697,Centenary vs. Georgia Tech,2007-12-22,-45
1698,UCLA vs. Michigan,2007-12-22,-15
1699,High Point vs. Savannah State,2007-12-22,-3
1700,Tennessee vs. Xavier,2007-12-22,7
1701,Texas Southern vs. Wofford,2007-12-22,-7
1702,San Diego St. vs. Arizona,2007-12-22,16
1703,Princeton vs. Marshall,2007-12-22,6
1704,Northern Illinois vs. Wis.-Green Bay,2007-12-22,-11
1705,Western Kentucky vs. Southern Illinois,2007-12-22,10
1706,Arkansas-Little Rock vs. Creighton,2007-12-22,-19
1707,Florida vs. Ohio St.,2007-12-22,-13
1708,Georgia vs. Hawaii,2007-12-22,8
1709,Texas-San Antonio vs. San Diego,2007-12-22,15
1710,San Francisco vs. Notre Dame,2007-12-22,8
1711,Howard vs. Illinois-Chicago,2007-12-22,-39
1712,West Virginia vs. Canisius,2007-12-22,-23
1713,Stanford vs. Texas Tech,2007-12-22,1
1714,Texas-Pan American vs. Bethune-Cookman,2007-12-22,2
1715,Utah vs. California,2007-12-22,-2
1716,North Texas vs. Denver,2007-12-22,4
1717,Wagner vs. Loyola Marymount,2007-12-22,-3
1718,Texas vs. Michigan St,2007-12-22,6
1719,Loyola-Maryland vs. Dayton,2007-12-22,17
1720,St. Peter's vs. Fairleigh Dickinson,2007-12-22,11
1721,Georgia St vs. Coastal Carolina,2007-12-22,11
1722,Cornell vs. Syracuse,2007-12-22,-16
1723,Boise St. vs. Albany,2007-12-22,-6
1724,Santa Clara vs. Minnesota,2007-12-22,18
1725,Columbia vs. Villanova,2007-12-22,-16
1726,Eastern Kentucky vs. Austin Peay,2007-12-22,33
1727,North Carolina Central vs. Nebraska,2007-12-22,43
