,PLAYER,TEAM,YEAR,PER
1702,Jordan Martin,Missouri St.,2015-2016,4.982672711399734
1703,Jordan Mathews,California,2015-2016,11.442246480439294
1704,Jordan McLaughlin,Southern California,2015-2016,26.877925709092334
1705,Jordan McNeil,Towson,2015-2016,8.640925418103418
1706,Jordan Murphy,Minnesota,2015-2016,27.734718685814155
1707,Jordan Naughton,Wyoming,2015-2016,19.777310877429056
1708,Jordan Nobles,Eastern Michigan,2015-2016,18.27443912897332
1709,Jordan Pickett,Indiana - Purdue,2015-2016,16.65340915108826
1710,Jordan Potts,Bethune-Cookman,2015-2016,20.3342786278838
1711,Jordan Price,La Salle,2015-2016,22.50358643053957
1712,Jordan Robertson,Colgate,2015-2016,15.94809726301693
1713,Jordan Robinson,Duquesne,2015-2016,25.481106597205
1714,Jordan Roper,Clemson,2015-2016,19.142653578876413
1715,Jordan Scott,Idaho,2015-2016,4.144912812195378
1716,Jordan Session,Georgia St,2015-2016,10.225582357101567
1717,Jordan Strawberry,Mercer,2015-2016,19.67742780784406
1718,Jordan Swopshire,Colgate,2015-2016,23.256136710061977
1719,Jordan Talley,NC-Wilmington,2015-2016,21.94970168999419
1720,Jordan Tolbert,Southern Methodist,2015-2016,35.26351399479404
1721,Jordan Tyson,St. Bonaventure,2015-2016,7.654569409770744
1722,Jordan Washington,Iona,2015-2016,35.88704384521935
1723,Jordan Watkins,Davidson,2015-2016,13.62143768131324
1724,Jordan Weethee,VMI,2015-2016,11.172204170061883
1725,Jordan Wilson,Northern Colorado,2015-2016,22.35205391661256
1726,Jordan Woodard,Oklahoma,2015-2016,15.57489925489314
1727,Jorden Kaufman,Youngstown St.,2015-2016,22.76001805723512
1728,Jordon Granger,Auburn,2015-2016,13.911671643609843
1729,Jordon Varnado,Troy,2015-2016,28.58607272748115
1730,Jorge Bilbao,Texas-Arlington,2015-2016,17.96267900158634
1731,Jorge Perez-Laham,High Point,2015-2016,11.27659248952701
1732,Jose Rodriguez,Texas Southern,2015-2016,20.96568454074521
1733,Joseph Chartouny,Fordham,2015-2016,25.027591716302286
1734,Joseph Lewis,Delaware State,2015-2016,15.782892139275267
1735,Joseph Uchebo,Charlotte,2015-2016,36.97953161339401
1736,Josh Adams,Wyoming,2015-2016,37.91112877312197
1737,Josh Adeyeye,Jacksonville,2015-2016,12.194664873736468
1738,Josh Brown,Temple,2015-2016,20.05498449080603
1739,Josh Cuthbertson,South Carolina Upstate,2015-2016,20.6328501458006
1740,Josh Davenport,Winthrop,2015-2016,22.336846904369345
1741,Josh Davis,Western Michigan,2015-2016,2.588210519539054
1742,Josh Delaney,Sam Houston St.,2015-2016,17.44347444970041
1743,Josh Fortune,Colorado,2015-2016,6.845800042642948
1744,Josh Fox,UC Davis,2015-2016,27.370452938762345
1745,Josh Gantz,Massachusetts Lowell,2015-2016,13.379135821939498
1746,Josh Gray,Louisiana State,2015-2016,17.446429751785786
1747,Josh Hagins,Arkansas-Little Rock,2015-2016,32.852048031491385
1748,Josh Hart,Villanova,2015-2016,32.77812803053152
1749,Josh Hawkinson,Washington St.,2015-2016,31.881667314655598
1750,Josh Heath,Georgia Tech,2015-2016,13.557750866637507
1751,Josh Henderson,Vanderbilt,2015-2016,21.30081767536761
1752,Josh Ibarra,Houston Baptist,2015-2016,28.794060902561895
1753,Josh James,Monmouth-NJ,2015-2016,8.941507983025692
1754,Josh Kozinski,Central Michigan,2015-2016,18.88594730296005
1755,Josh Martin,Cal Poly SLO,2015-2016,16.861779078597426
1756,Josh McFolley,Detroit,2015-2016,16.472382834556893
1757,Josh Nebo,St. Francis (PA),2015-2016,38.13692239893733
1758,Josh Nzeakor,Lamar,2015-2016,24.074034609413552
1759,Josh Perkins,Gonzaga,2015-2016,21.37169249130538
1760,Josh Pierre,Arkansas St.,2015-2016,2.1196689989703406
1761,Josh Reaves,Penn St.,2015-2016,19.043834410745262
1762,Josh Robinson,Austin Peay,2015-2016,22.301526947523453
1763,Josh Scott,Colorado,2015-2016,13.544327728149835
1764,Josh Sharma,Stanford,2015-2016,18.885182808810868
1765,Josh Smith,Clemson,2015-2016,9.89778443983815
1766,Josh Steel,Duquesne,2015-2016,14.875462239788936
1767,Josh Williams,Akron,2015-2016,20.10135087651928
1768,Joshua Batson,Chicago St.,2015-2016,4.835926125336863
1769,Joshua Braun,Grand Canyon,2015-2016,32.02377682284422
1770,Joshua Filmore,Southeastern Louisiana,2015-2016,15.587253633287371
1771,Joshua Spiers,Loyola Marymount,2015-2016,16.637948731233518
1772,Joshua Treadwell,Coppin St.,2015-2016,24.66052540500593
1773,Josue Salaam,Bethune-Cookman,2015-2016,14.888167568648344
1774,Jourdan Grant,MD Baltimore Cty,2015-2016,16.533343852853246
1775,Jourdan Stickler,Houston Baptist,2015-2016,14.512804824042508
1776,Jovan Crnic,Abilene Christian,2015-2016,12.672058983694988
1777,Jovante' Spivey,Sam Houston St.,2015-2016,15.50698756610472
1778,Juan'ya Green,Hofstra,2015-2016,30.294328857041673
1779,Jubril Adekoya,Valparaiso,2015-2016,20.628533418406146
1780,Julian DeBose,Florida Gulf Coast,2015-2016,16.298718558604577
1781,Julian Eleby,VMI,2015-2016,20.39566996610546
1782,Julian Harrell,Eastern Washington,2015-2016,21.135535794505948
1783,Julian Jacobs,Southern California,2015-2016,25.075399753786773
1784,Julian Moore,Penn St.,2015-2016,17.28613066968345
1785,Julian Torres,Illinois-Chicago,2015-2016,9.033692620741112
1786,Julien Lewis,Fresno St.,2015-2016,19.185790935355463
1787,Julion Pearre,Utah St.,2015-2016,16.85402771833263
1788,Julius Johnson,Richmond,2015-2016,4.4651569581052835
1789,Julius Rajala,Loyola-Chicago,2015-2016,17.807971145797218
1790,Junior Lomomba,Providence,2015-2016,11.052514450275016
1791,Junior Longrus,Washington St.,2015-2016,12.896474245898455
1792,Junior Robinson,Mount St. Mary's,2015-2016,19.911229276182073
1793,Jure Span,South Carolina Upstate,2015-2016,14.47004762581801
1794,Justin Bibbins,Long Beach St.,2015-2016,25.321779547448806
1795,Justin Bibbs,Virginia Tech,2015-2016,18.756610067793634
1796,Justin Brickman,Bryant,2015-2016,8.290873001786375
1797,Justin Browning,Western Carolina,2015-2016,24.290536169752627
1798,Justin Coleman,Alabama,2015-2016,3.7582385685791886
1799,Justin Cousin,Radford,2015-2016,12.849491926045461
1800,Justin Edmonds,Marshall,2015-2016,7.858692558072059
1801,Justin Edwards,Kansas St.,2015-2016,28.064577138042573
1802,Justin Foreman,Central Arkansas,2015-2016,15.231746827831202
1803,Justin Goldsborough,Lehigh,2015-2016,13.467178733757686
1804,Justin Goode,Rutgers,2015-2016,7.2758823044342895
1805,Justin Gordon,Wofford,2015-2016,21.329421117401754
1806,Justin Graham,Hartford,2015-2016,9.503465778358548
1807,Justin Gray,Texas Tech,2015-2016,26.449255785274865
1808,Justin Hollins,Cal. State - Bakersfield,2015-2016,15.429400284211601
1809,Justin Jackson,North Carolina,2015-2016,15.481601166149964
1810,Justin James,Wyoming,2015-2016,15.282283869005813
1811,Justin Jenifer,Cincinnati,2015-2016,18.27949639020176
1812,Justin Johnson,Western Kentucky,2015-2016,34.57777897632949
1813,Justin Leon,Florida,2015-2016,2.4924486693377945
1814,Justin McBride,Central Florida,2015-2016,28.80497910546836
1815,Justin McCloud,Illinois St.,2015-2016,13.662908225056105
1816,Justin McFadden,Binghamton,2015-2016,10.71479732462522
1817,Justin McKie,South Carolina,2015-2016,3.093468896484185
1818,Justin Mitchell,Wright St.,2015-2016,20.447370399907715
1819,Justin Pride,Cal. State - Bakersfield,2015-2016,14.597648728964053
1820,Justin Ravenal,Florida A&M,2015-2016,11.789419254931516
1821,Justin Roberson,Louisiana-Monroe,2015-2016,25.1240955012101
1822,Justin Robinson,Monmouth-NJ,2015-2016,27.26000046688325
1823,Justin Robinson,Virginia Tech,2015-2016,28.761015755298047
1824,Justin Satchell,Niagara,2015-2016,17.303124171624578
1825,Justin Sears,Yale,2015-2016,36.37570486470626
1826,Justin Seymour,Murray St.,2015-2016,16.230277843180872
1827,Justin Simon,Arizona,2015-2016,5.941851598418216
1828,Justin Strings,Sacramento State,2015-2016,30.382343163047427
1829,Justin Tillman,VCU,2015-2016,34.39722543303894
1830,Justin Tuoyo,Chattanooga,2015-2016,32.694547142138184
1831,Juwan Major,Southern Utah,2015-2016,5.497151610296959
1832,Juwan Morgan,Indiana,2015-2016,7.546586211715237
1833,Jy'lan Washington,Louisiana Tech,2015-2016,15.556347013110331
1834,K'ja Johnson,Florida A&M,2015-2016,11.317890497845402
1835,K.J. Lee,Marist,2015-2016,11.59625559592129
1836,K.J. Malveau,Texas State,2015-2016,3.0752845049863446
1837,K.J. Walton,Missouri,2015-2016,7.900243498830761
1838,KJ Feagin,Santa Clara,2015-2016,19.527657664242632
1839,Ka'Darryl Bell,Bradley,2015-2016,1.622073097650355
1840,Kadeem Allen,Arizona,2015-2016,8.40229757430729
1841,Kaelon Wilson,Texas-Arlington,2015-2016,25.840703460568225
1842,Kahlil Felder,Oakland,2015-2016,40.16891316538639
1843,Kahlil Thomas,Rider,2015-2016,29.246378326465194
1844,Kahron Ross,Lehigh,2015-2016,23.79864544581505
1845,Kai Healy,Santa Clara,2015-2016,16.438853032493434
1846,Kain Harris,Tulane,2015-2016,8.756648010881692
1847,Kaiser Gates,Xavier,2015-2016,18.720542941759454
1848,Kale Abrahamson,Drake,2015-2016,17.488375673625985
1849,Kaleb Johnson,Georgetown,2015-2016,15.325758452468564
1850,Kaleb Tarczewski,Arizona,2015-2016,10.248142916382974
1851,Kalif Wright,Miami (OH),2015-2016,31.394096571451982
1852,Kalin Fisher,Hampton,2015-2016,10.506126896822792
1853,Kam Williams,Ohio St.,2015-2016,22.26881418562366
1854,Kamari Murphy,Miami-Florida,2015-2016,18.641359696533563
1855,Kamau Stokes,Kansas St.,2015-2016,16.720144090252425
1856,Kameron Edwards,Pepperdine,2015-2016,15.94454633587483
1857,Kameron Mitchell,Stony Brook,2015-2016,1.4015703052511597
1858,Kameron Murrell,George Mason,2015-2016,1.9454293684171664
1859,Kameron Rooks,California,2015-2016,9.815491897220268
1860,Kamil Williams,Savannah State,2015-2016,13.65199578052814
1861,Kanayo Obi-Rapu Jr,Longwood,2015-2016,15.163164001001203
1862,Kanu Aja,East Carolina,2015-2016,11.177711042180869
1863,Karachi Edo,Fresno St.,2015-2016,30.031846096191156
1864,Kareem Canty,Auburn,2015-2016,25.344101853113088
1865,Karim York,Prairie View A&M,2015-2016,14.887746720767991
1866,Karl Charles,Holy Cross,2015-2016,24.157440705881402
1867,Karl Harris,La Salle,2015-2016,8.602865269744079
1868,Karl Madison,Drake,2015-2016,0.9010377330921534
1869,Karonn Davis,Niagara,2015-2016,8.99871269639138
1870,Karviar Shepherd,Texas Christian,2015-2016,16.794319626099295
1871,Kasey Hill,Florida,2015-2016,2.1395369013015384
1872,Kasey Shepherd,Louisiana-Lafayette,2015-2016,26.679376292777484
1873,Kassius Robertson,Canisius,2015-2016,20.264207378751582
1874,Kassoum Yakwe,St. John's,2015-2016,19.87241064854657
1875,Katin Reinhardt,Southern California,2015-2016,21.63176519494322
1876,Kaven Bernard,Jackson State,2015-2016,21.780532242414857
1877,Kavin Gilder-Tilbury,Texas State,2015-2016,23.575312186728272
1878,Kavon Stewart,Robert Morris,2015-2016,13.202940795447955
1879,Kavon Waller,Delaware State,2015-2016,13.540730846473577
1880,Kayel Locke,NC-Greensboro,2015-2016,19.817697939976252
1881,Kazembe Abif,Drexel,2015-2016,18.963175581946654
1882,KeVaughn Allen,Florida,2015-2016,2.885068876169997
1883,Kealen Ives,Rider,2015-2016,11.309434014410227
1884,Keaton Miles,Arkansas,2015-2016,2.225734420848524
1885,Keaton Moffitt,South Dakota State,2015-2016,18.02749323385312
1886,Kedar Edwards,Tenn-Martin,2015-2016,24.92180349559321
1887,Keenan Evans,Texas Tech,2015-2016,21.602822790704078
1888,Keenan Simmons,SIU - Edwardsville,2015-2016,19.346822225156124
1889,Keita Bates-Diop,Ohio St.,2015-2016,25.296500149076287
1890,Keith Carter,Valparaiso,2015-2016,25.1875844866683
1891,Keith Hayes II,Massachusetts Lowell,2015-2016,20.93683593605206
1892,Keith Hornsby,Louisiana State,2015-2016,24.710380130170144
1893,Keith Shivers,Coppin St.,2015-2016,15.518553989079308
1894,Kelan Martin,Butler,2015-2016,30.127330538708936
1895,Keljin Blevins,Southern Miss,2015-2016,8.332487148271822
1896,Kellen Dunham,Butler,2015-2016,25.321220254104
1897,Kellen McCormick,Western Michigan,2015-2016,16.50636585789141
1898,Kellon Thomas,Kent St.,2015-2016,18.382168555109587
1899,Kelton Ford,Troy,2015-2016,4.214373346838094
1900,Kemy Osse,Arkansas-Little Rock,2015-2016,18.86264568960235
1901,Ken Williams,South Alabama,2015-2016,21.432519756192363
1902,Kendal Yancy,Texas,2015-2016,1.6403645959148756
1903,Kendall Knorr,Navy,2015-2016,12.286490134232059
1904,Kendall Pollard,Dayton,2015-2016,19.868358936203826
1905,Kendall Ramlal,Texas State,2015-2016,7.408805301611788
1906,Kendall Small,Oregon,2015-2016,6.2172420280277345
1907,Kendall Smith,CSU Northridge,2015-2016,17.759967369059964
1908,Kendall Stephens,Purdue,2015-2016,9.724542169768979
1909,Kendrec Ferrara,Furman,2015-2016,19.736736484727906
1910,Kendrick Nunn,Illinois,2015-2016,4.156034908532751
1911,Kendrick Ray,Kennesaw St.,2015-2016,30.217016414805776
1912,Kennedy Edwards,Army,2015-2016,18.988632551866008
1913,Kennedy Esume,Cal St. Fullerton,2015-2016,11.203320927041736
1914,Kennedy Eubanks,Texas-Arlington,2015-2016,17.192001194957925
1915,Kennedy Meeks,North Carolina,2015-2016,19.111552755596428
1916,Kenneth Lowe,Green Bay,2015-2016,21.301677610206216
1917,Kenny Carpenter,Cleveland St.,2015-2016,17.32991817960962
1918,Kenny Gaines,Georgia,2015-2016,5.40693335049601
1919,Kenny Goins,Michigan St,2015-2016,21.32108003625387
1920,Kenny Jones,Austin Peay,2015-2016,19.20001267158973
1921,Kenny Kaminski,Ohio,2015-2016,9.271301848603544
1922,Kenny Paul Geno,Georgia,2015-2016,3.498778050827714
1923,Kenny Wormley,Siena,2015-2016,10.265677739996574
1924,Kentan Facey,Connecticut,2015-2016,22.600794319857062
1925,Kentrall Brooks,Marist,2015-2016,14.05936329928317
1926,Kentrell Barkley,East Carolina,2015-2016,28.925330836471215
1927,Keon Burns,New Hampshire,2015-2016,9.138645265914942
1928,Keon Hill,Howard,2015-2016,4.63535115136177
1929,Keon Johnson,Winthrop,2015-2016,28.268894079285865
1930,Keon Williams,St. Francis (NY),2015-2016,20.383041201536546
1931,Keonta Vernon,Grand Canyon,2015-2016,17.885963798312602
1932,Keron DeShields,Tennessee St.,2015-2016,8.178548647906561
1933,Kerry Blackshear Jr.,Virginia Tech,2015-2016,21.840658927977508
1934,Kerwin Roach Jr.,Texas,2015-2016,2.1222974390553855
1935,Kevarrius Hayes,Florida,2015-2016,2.518906533675904
1936,Kevin Bleeker,Canisius,2015-2016,21.85427933677978
1937,Kevin Booze,Lamar,2015-2016,20.561321123689165
1938,Kevin Crescenzi,Dartmouth,2015-2016,15.236175217585908
1939,Kevin Degnan,Fairfield,2015-2016,24.363640484608073
1940,Kevin Dorsey,Minnesota,2015-2016,14.865427432873968
1941,Kevin Ferguson,Army,2015-2016,35.55013259735091
1942,Kevin Hill,New Orleans,2015-2016,25.475787880472456
1943,Kevin Holmes Jr.,Coastal Carolina,2015-2016,4.67913703155341
1944,Kevin Johnson,Cincinnati,2015-2016,14.980389712377692
1945,Kevin Larsen,George Washington,2015-2016,28.33895764322612
1946,Kevin Little,Maine,2015-2016,19.341184888211107
1947,Kevin Mays,Cal. State - Bakersfield,2015-2016,31.317715087121584
1948,Kevin McClain,Belmont,2015-2016,15.730568071023825
1949,Kevin Mickle,Florida Gulf Coast,2015-2016,8.546218864996115
1950,Kevin Punter,Tennessee,2015-2016,7.910680795415563
1951,Kevin Puryear,Missouri,2015-2016,8.268176058972447
1952,Kevin Seymour,Central Conn. St.,2015-2016,11.147106635117472
1953,Kevin Vannatta,N.C. Asheville,2015-2016,22.519994702408336
1954,Kevin Ware,Georgia St,2015-2016,18.895850112748033
1955,Khadeem Lattin,Oklahoma,2015-2016,14.28234027844646
1956,Khadeen Carrington,Seton Hall,2015-2016,22.59307908902114
1957,Khadre Lane,Campbell,2015-2016,17.69117013048475
1958,Khalen Cumberlander,Central Conn. St.,2015-2016,13.612596017040504
1959,Khalen Pinkett,Savannah State,2015-2016,3.601836997045606
1960,Khalid Lewis,Illinois,2015-2016,2.0562593423441915
1961,Khalid Nwandu,Mount St. Mary's,2015-2016,14.979976384633488
1962,Khalil Ahmad,Cal St. Fullerton,2015-2016,26.179935281799406
1963,Khalil Alford,Rider,2015-2016,17.20641497204881
1964,Khalil Davis,Austin Peay,2015-2016,18.09568397698986
1965,Khalil Fuller,North Texas,2015-2016,7.001577146104906
1966,Khalil Iverson,Wisconsin,2015-2016,14.307207541676659
1967,Khalil Small,Green Bay,2015-2016,20.667509932057254
1968,Khaliq Ghani,Yale,2015-2016,12.568119873056313
1969,Khaliq Spicer,Kent St.,2015-2016,30.17873559778149
1970,Khallid Hart,Marist,2015-2016,30.311184983287905
1971,Khari Harley,Ohio,2015-2016,5.189336128708688
1972,Khari Holloway,Portland St.,2015-2016,8.660430269919393
1973,Khari Price,Southern Miss,2015-2016,21.545295739716337
1974,Khary Doby,No.Carolina A&T,2015-2016,11.620617397691124
1975,Khris Lane,Longwood,2015-2016,21.541335603132378
1976,Khristian Smith,Indiana St.,2015-2016,17.427329597600508
1977,Khwan Fore,Richmond,2015-2016,22.011020719898948
1978,Khy Kabellis,North Dakota State,2015-2016,16.673401423255772
1979,Khyri Thomas,Creighton,2015-2016,21.277915160770654
1980,Kiefer Douse,Canisius,2015-2016,11.136482647791691
1981,Kieran Woods,Chicago St.,2015-2016,19.72091989479538
1982,Kimani Jackson,Colorado St.,2015-2016,8.857149788659529
1983,Kimar Williams,Florida International,2015-2016,13.228424056222478
1984,Kimbal MacKenzie,Bucknell,2015-2016,10.399777683509447
1985,King McClure,Baylor,2015-2016,21.450625526170704
1986,Kingsley Okoroh,California,2015-2016,5.772696619187097
1987,Kion Brown,Radford,2015-2016,15.390332643149732
1988,Klint Carlson,Northern Iowa,2015-2016,23.141551706576436
1989,Kodi Justice,Arizona State,2015-2016,16.774958422270206
1990,Kofi Andoh,Howard,2015-2016,12.154361851297596
1991,Konner Frey,Utah Valley,2015-2016,22.273319678401624
1992,Konstantinos Mitoglou,Wake Forest,2015-2016,21.672064936321878
1993,Korey Billbury,VCU,2015-2016,20.24610477182852
1994,Kori Babineaux,Jacksonville,2015-2016,12.167511175170189
1995,Kory Brown,North Dakota State,2015-2016,27.047631875908376
1996,Kory Holden,Delaware,2015-2016,11.180819724188858
1997,Kourtlin Jackson,Southern Miss,2015-2016,30.071969139528235
1998,Kris Acox,Furman,2015-2016,27.176443773237455
1999,Kris Dunn,Providence,2015-2016,32.34460173148022
2000,Kris Jenkins,Villanova,2015-2016,29.294480154745358
2001,Kris Martin,Oral Roberts,2015-2016,16.678724990637377
2002,Kris Yanku,Northern Arizona,2015-2016,24.73143898372839
2003,Kristinn Palsson,Marist,2015-2016,13.494007904420267
2004,Kuran Iverson,Rhode Island,2015-2016,23.48882661513838
2005,Kurt Steidl,Vermont,2015-2016,23.192017028496956
2006,Kwan Cheatham Jr.,Akron,2015-2016,18.677754874183858
2007,Kwesi Abakah,Northeastern,2015-2016,6.555663763714331
2008,Ky Howard,New Jersey Tech,2015-2016,22.94321883626051
2009,Kylan Phillips,Mississippi Valley State,2015-2016,3.399021952412904
2010,Kyle Alexander,Tennessee,2015-2016,3.622997240002495
2011,Kyle Allman,Cal St. Fullerton,2015-2016,7.078021917825171
2012,Kyle Benton,North Carolina Central,2015-2016,25.5034073119744
2013,Kyle Broekhuis,Air Force,2015-2016,9.18886657781981
2014,Kyle Castlin,Columbia,2015-2016,15.296729927784524
2015,Kyle Caudill,Nicholls State,2015-2016,16.783317125113566
2016,Kyle Clark,St. Mary's,2015-2016,6.676852469000321
2017,Kyle Clarke,Kennesaw St.,2015-2016,11.362415653678498
2018,Kyle Collinsworth,Brigham Young,2015-2016,32.45982839943874
2019,Kyle Davis,Brigham Young,2015-2016,23.914831824010022
2020,Kyle Davis,Dayton,2015-2016,25.830782126798198
2021,Kyle Dranginis,Gonzaga,2015-2016,18.510316266692136
2022,Kyle Foreman,Boston U,2015-2016,17.429986706218774
2023,Kyle Gullett,SE Missouri St.,2015-2016,6.771165496243609
2024,Kyle Haber,Brown,2015-2016,9.04779949233043
2025,Kyle Hittle,Incarnate Word,2015-2016,28.26589509626733
2026,Kyle Ingram,Idaho State,2015-2016,20.689938765622742
2027,Kyle Kuzma,Utah,2015-2016,7.490442365781617
2028,Kyle Leufroy,Lehigh,2015-2016,17.79639114130175
2029,Kyle Meyer,Houston,2015-2016,4.986086997955177
2030,Kyle Steward,UMKC,2015-2016,21.730343635248076
2031,Kyle Thomas,Morgan St.,2015-2016,13.64587399539964
2032,Kyle Williams,Grambling State,2015-2016,7.229867326342744
2033,Kyle Wilson,Army,2015-2016,17.23985958164741
2034,Kyle Wiltjer,Gonzaga,2015-2016,35.185370172283776
2035,Kyle de Laveaga,Northern Arizona,2015-2016,7.37504200491303
2036,Kyler Erickson,Nebraska Omaha,2015-2016,9.85454543879136
2037,Kyndahl Hill,Weber St.,2015-2016,26.48970214436043
2038,Kyre' Hamer,Campbell,2015-2016,19.226866054168827
2039,Kyron Cartwright,Providence,2015-2016,15.148497062639922
2040,L'Hassane Niangane,Gardner-Webb,2015-2016,13.421226832129696
2041,L.G. Gill,Duquesne,2015-2016,18.358468921768164
2042,L.J. Peak,Georgetown,2015-2016,26.45894008818749
2043,LJ Livingston,Miami (OH),2015-2016,53.62152634967262
2044,LaQuentin Collins,Southern,2015-2016,0.46918829755352875
2045,LaRon Smith,Bethune-Cookman,2015-2016,26.760533317610886
2046,LaVell Boyd,UMKC,2015-2016,23.676210500548766
2047,LaVone Holland,Northern Kentucky,2015-2016,16.585264850207444
2048,Ladarius Tabb,Alabama A&M,2015-2016,29.422067314395317
2049,Laimonas Chatkevicius,South Carolina,2015-2016,10.09079650301378
2050,Lamarr Kimble,St. Joseph's,2015-2016,18.228765754161408
2051,Lamond Murray Jr.,Pepperdine,2015-2016,27.46482868969452
2052,Lamonte Bearden,Buffalo,2015-2016,25.741752049257638
2053,Lamontray Harris,Morehead St.,2015-2016,17.24070114352873
2054,Lance Potier,McNeese St.,2015-2016,11.211060431862574
2055,Lance Tejada,East Carolina,2015-2016,10.192499530632414
2056,Lance Whitaker,Illinois-Chicago,2015-2016,11.398502211601835
2057,Landen Lucas,Kansas,2015-2016,15.13193980814318
2058,Landry Nnoko,Clemson,2015-2016,29.40074507570303
2059,Lane Severyn,South Dakota State,2015-2016,10.032375197665177
2060,Langston Morris-Walker,Oregon St.,2015-2016,17.271609107122668
2061,Laquincy Rideau,Gardner-Webb,2015-2016,21.407480136001265
2062,Larry Austin Jr.,Xavier,2015-2016,11.2953261226614
2063,Larry Toomey,Army,2015-2016,16.201128513946397
2064,Larry Wideman,Furman,2015-2016,14.073763456100975
2065,Latin Davis,Youngstown St.,2015-2016,14.568249772819678
2066,Latrell Love,Mississippi Valley State,2015-2016,14.556886964696908
2067,Lavar Harewood,Maine,2015-2016,13.785985191606613
2068,Lavon Long,Siena,2015-2016,21.260610639698644
2069,Lawrence Brown,Mercer,2015-2016,16.288083012947705
2070,Lawrence Cooks,Hampton,2015-2016,13.545517726294987
2071,Lawrence Fejokwu,Coppin St.,2015-2016,6.028674509390486
2072,Lawrence White,UC Davis,2015-2016,13.075860228150942
2073,Laytwan Porter,Northern Illinois,2015-2016,15.521645088474603
2074,LeMon Gregory,Lamar,2015-2016,11.04133349431486
2075,LeRon Barnes,Houston,2015-2016,7.755185560634522
2076,Leantwan Luckett,Louisiana Tech,2015-2016,6.6415744615984575
2077,Lee Moore,Texas-El Paso,2015-2016,29.713656401134404
2078,Lenjo Kilo,Savannah State,2015-2016,18.177861362711617
2079,Lennard Freeman,N.C. State,2015-2016,17.459557841435412
2080,Leo Goodman,Stetson,2015-2016,19.91164665432879
2081,Leo Vincent,Southern Illinois,2015-2016,18.77953332735827
2082,Leon Bahner,San Jose St.,2015-2016,10.397322825044006
2083,Leon Tolksdorf,American U.,2015-2016,16.554173832377305
2084,Lester Medford,Baylor,2015-2016,20.756568498875257
2085,Lester Wilson,East Tennessee St.,2015-2016,20.56181498210553
2086,Levi Bradley,Northern Illinois,2015-2016,23.779267802693315
2087,Levi Yancy,Northwestern St.,2015-2016,5.030302047573893
2088,Lew Evans,Utah St.,2015-2016,20.975203181247554
2089,Lewis Sullivan,UAB,2015-2016,24.816357630717206
2090,Leyton Hammonds,Oklahoma St.,2015-2016,20.02394340501589
2091,Liam Thomas,Nicholls State,2015-2016,25.432483160727752
2092,Lincoln Davis,Lamar,2015-2016,12.655373473545946
2093,Lindsey Drew,Nevada,2015-2016,13.671341516265471
2094,Lionel Ellison III,Fresno St.,2015-2016,8.700810730466454
2095,Lionheart Leslie,Cal St. Fullerton,2015-2016,19.030817898377457
2096,Lis Shoshi,Arkansas-Little Rock,2015-2016,24.32664306809283
2097,Lloyd Burgess,NC-Greensboro,2015-2016,13.112425340084679
2098,Logan McLane,Miami (OH),2015-2016,26.354467960516
2099,Logan Primerano,Massachusetts Lowell,2015-2016,20.589778396813884
2100,London Perrantes,Virginia,2015-2016,8.119652786835337
2101,Lonnie Jackson,Boise St.,2015-2016,14.575414248332967
2102,Lonnie Rivera,American U.,2015-2016,9.251656271319494
2103,Loomis Gerring,Missouri St.,2015-2016,3.40663055671468
2104,Lorenzo Bonam,Utah,2015-2016,7.581947114827424
2105,Lorenzo Cugini,High Point,2015-2016,18.763211503832114
2106,Lotanna Nwogbo,Longwood,2015-2016,33.61744203053133
2107,Louis Dabney,Tulane,2015-2016,19.715433069330352
2108,Lourawls Nairn Jr,Michigan St,2015-2016,10.107066328397572
2109,Lovell Cabbil,Liberty,2015-2016,16.163865218704732
2110,Lucas Jones,Eastern Illinois,2015-2016,12.721854218701354
2111,Lucas O'Brien,Texas-San Antonio,2015-2016,16.95805762023614
2112,Lucas Woodhouse,Stony Brook,2015-2016,19.930606354594605
2113,Lucian Brownlee,Coppin St.,2015-2016,9.570668774382892
2114,Luka Kamber,Nicholls State,2015-2016,7.091833536848769
2115,Luka Radovic,South Carolina State,2015-2016,6.05563891711141
2116,Lukas Meisner,Columbia,2015-2016,20.15791837338602
2117,Luke Doyle,Stetson,2015-2016,18.397125482925304
2118,Luke Eddy,Elon University,2015-2016,19.036152365754063
2119,Luke Fischer,Marquette,2015-2016,28.480943123025092
2120,Luke Kennard,Duke,2015-2016,26.712960179113413
2121,Luke Kornet,Vanderbilt,2015-2016,26.32473750894831
2122,Luke Meikle,Cal Poly SLO,2015-2016,19.144096043368776
2123,Luke Meyer,Central Michigan,2015-2016,27.808984995287727
2124,Luke Morrison,Army,2015-2016,22.260011885628273
2125,Luke Nelson,UC Irvine,2015-2016,27.18023510234639
2126,Luke Norman,Eastern Illinois,2015-2016,5.215030009606405
2127,Luke Petrasek,Columbia,2015-2016,28.80341236986666
2128,Luke Piotrowski,Eastern Illinois,2015-2016,25.52809386656952
2129,Luke van Bree,Bradley,2015-2016,13.34094734305312
2130,Lyonell Gaines,Morehead St.,2015-2016,24.552331004316795
2131,Mac Hoffman,Army,2015-2016,9.840227974171043
2132,Mack Foster,Louisiana-Monroe,2015-2016,12.195256847030214
2133,Mack Mercer,Belmont,2015-2016,38.09817388041042
