,PLAYER,TEAM,YEAR,PER
1631,Jordan Lewis,Cal Poly SLO,2011-2012,12.84653671522998
1632,Jordan Loyd,Furman,2011-2012,16.387065221603585
1633,Jordan McCoy,Florida Atlantic,2011-2012,21.853732658473728
1634,Jordan McRae,Tennessee,2011-2012,4.640080489611649
1635,Jordan Morgan,Michigan,2011-2012,5.116995071637611
1636,Jordan Percell,Morehead St.,2011-2012,4.343117484444878
1637,Jordan Pope-Didier,Texas A&M CC,2011-2012,4.742896599930528
1638,Jordan Printy,Indiana St.,2011-2012,19.654635218532235
1639,Jordan Prosser,Bradley,2011-2012,19.16432902996925
1640,Jordan Reves,Texas-Arlington,2011-2012,32.367181260629096
1641,Jordan Richardson,Weber St.,2011-2012,11.590027369289894
1642,Jordan Robertson,Citadel,2011-2012,15.355387002338004
1643,Jordan Scott,Charleston,2011-2012,7.274996984490131
1644,Jordan Sibert,Ohio St.,2011-2012,12.954790705487598
1645,Jordan Sims,Texas-San Antonio,2011-2012,2.3999126847986383
1646,Jordan Springer,Army,2011-2012,19.118737662009032
1647,Jordan Stevens,Holy Cross,2011-2012,22.083598474545386
1648,Jordan Stone,Utah St.,2011-2012,20.194166793377274
1649,Jordan Sugars,Navy,2011-2012,21.32601258774517
1650,Jordan Swing,UAB,2011-2012,21.268884402398147
1651,Jordan Taylor,Wisconsin,2011-2012,32.99898759420498
1652,Jordan Theodore,Seton Hall,2011-2012,31.967616656586415
1653,Jordan Threloff,Illinois St.,2011-2012,27.01597221027382
1654,Jordan Tolbert,Texas Tech,2011-2012,29.44893312687632
1655,Jordan Weethee,VMI,2011-2012,22.56212387533258
1656,Jordan Williams,North Texas,2011-2012,23.93548381521442
1657,Jordan Wood,Montana,2011-2012,1.3542613274885427
1658,Jorden Page,St. Mary's,2011-2012,8.276742495552385
1659,Jordin Mayes,Arizona,2011-2012,6.079301494606071
1660,Jordon Bronner,New Hampshire,2011-2012,12.221252571493302
1661,Jordon Crawford,Bowling Green,2011-2012,23.554212845351397
1662,Jorge Brian Diaz,Nebraska,2011-2012,14.407824499780881
1663,Jorge Gutierrez,California,2011-2012,15.61911631126277
1664,Joseph Bertrand,Illinois,2011-2012,3.5175501337614454
1665,Joseph Thomas,Niagara,2011-2012,19.531950743458342
1666,Joseph Young,Houston,2011-2012,7.708673323736819
1667,Josh Armstrong,Jackson State,2011-2012,5.466072236327786
1668,Josh Biber,Brown,2011-2012,14.324227426170921
1669,Josh Bonney,Elon University,2011-2012,6.549402884885574
1670,Josh Brinkley,Delaware,2011-2012,12.789898009847875
1671,Josh Brown,Louisiana-Lafayette,2011-2012,24.7979953075767
1672,Josh Castellanos,Mount St. Mary's,2011-2012,10.768943331369924
1673,Josh Chojnacki,Youngstown St.,2011-2012,4.847133379971367
1674,Josh Cleveland,Texas-Pan American,2011-2012,16.76013932236519
1675,Josh Crittle,Central Florida,2011-2012,16.662991685540682
1676,Josh Davis,Tulane,2011-2012,26.989196057200765
1677,Josh Duinker,Richmond,2011-2012,18.643833404778427
1678,Josh Elbaum,Vermont,2011-2012,15.622048665854555
1679,Josh Figini,Cornell,2011-2012,25.395049918240836
1680,Josh Gasser,Wisconsin,2011-2012,20.941353446497804
1681,Josh Greene,CSU Northridge,2011-2012,20.75828645396639
1682,Josh Hairston,Duke,2011-2012,16.90959025287899
1683,Josh Herbeck,Army,2011-2012,17.72995530036326
1684,Josh Huestis,Stanford,2011-2012,24.74688704794094
1685,Josh Humphrey,Green Bay,2011-2012,5.9946435385695835
1686,Josh Johnson,Presbyterian,2011-2012,19.221208718667018
1687,Josh Jones,Creighton,2011-2012,21.47839769459645
1688,Josh McCarver,Sacramento State,2011-2012,25.532153940829723
1689,Josh Micheaux,Georgia St,2011-2012,25.01992126602523
1690,Josh Oglesby,Iowa,2011-2012,7.634493219680887
1691,Josh Owens,Stanford,2011-2012,33.79475979318438
1692,Josh Parker,Dayton,2011-2012,21.21095708943042
1693,Josh Piper,Eastern Illinois,2011-2012,20.337150956851932
1694,Josh Richardson,Tennessee,2011-2012,2.1463030530292335
1695,Josh Ritchart,UC Davis,2011-2012,25.963561306874432
1696,Josh Schuler,North Dakota,2011-2012,7.547880981888752
1697,Josh Sewell,Miami (OH),2011-2012,32.37767572932981
1698,Josh Swan,Southern Illinois,2011-2012,6.84007324069933
1699,Josh Terry,Austin Peay,2011-2012,27.34564368382359
1700,Josh Thompson,Wagner,2011-2012,22.111140267587896
1701,Josh Turner,Niagara,2011-2012,20.00198062013636
1702,Josh Wallace,Auburn,2011-2012,16.062841946106776
1703,Josh Watkins,Utah,2011-2012,5.758813950243771
1704,Joshua Clyburn,Presbyterian,2011-2012,14.399280718133216
1705,Joshua Jones,Eastern Kentucky,2011-2012,22.101591982419563
1706,Joshua Lowery,Pepperdine,2011-2012,18.55411525081623
1707,Joshua Mason,Alabama St.,2011-2012,2.840090432034266
1708,Joshua Montgomery,Savannah State,2011-2012,22.360711265239292
1709,Joshua Smith,UCLA,2011-2012,37.95601563575901
1710,Josiah Heath,Canisius,2011-2012,23.209341688753064
1711,Josiah Moore,Nebraska,2011-2012,9.798737339317999
1712,Josiah Turner,Arizona,2011-2012,7.411837057935747
1713,Joston Thomas,Hawaii,2011-2012,30.66739469255593
1714,Jourdain Allou,Montana St.,2011-2012,18.554909262870634
1715,Jourdan Demunyck,Prairie View A&M,2011-2012,23.821513703643344
1716,Juan Fernandez,Temple,2011-2012,20.989484627357328
1717,Juan'ya Green,Niagara,2011-2012,28.931708037042256
1718,Jud Dillard,Tennessee Tech,2011-2012,35.42687172678208
1719,Jules Montgomery,Prairie View A&M,2011-2012,16.87609748236951
1720,Julian Boatner,William & Mary,2011-2012,9.69677198459007
1721,Julian Boyd,LIU Brooklyn,2011-2012,41.631818345228766
1722,Julian DeBose,Rice,2011-2012,15.412734378418952
1723,Julian Demalleville,Sacramento State,2011-2012,5.494787345509383
1724,Julian Mavunga,Miami (OH),2011-2012,65.27961881624913
1725,Julian Norfleet,Mount St. Mary's,2011-2012,21.49597361631577
1726,Julian Royal,Georgia Tech,2011-2012,18.58152708346054
1727,Julian Scott,Southern Utah,2011-2012,5.277299689170469
1728,Julian Simmons,Army,2011-2012,22.567217681973425
1729,Julian Washburn,Texas-El Paso,2011-2012,18.472849686827534
1730,Julian Welch,Minnesota,2011-2012,26.606653406191583
1731,Julien Lewis,Texas,2011-2012,1.5890164817513344
1732,Julius Brown,Toledo,2011-2012,20.639154108668897
1733,Julius Mays,Wright St.,2011-2012,29.877172795877787
1734,Julysses Nobles,Arkansas,2011-2012,4.630174305399895
1735,Junior Cadougan,Marquette,2011-2012,15.87661408558376
1736,Junior Fortunat,Rider,2011-2012,16.854995596608436
1737,Justan Banks,Alabama A&M,2011-2012,12.80725636211976
1738,Justin Black,Morgan St.,2011-2012,16.175427634443245
1739,Justin Blake,Austin Peay,2011-2012,9.006852559399952
1740,Justin Bocot,Southern Illinois,2011-2012,13.45933757168239
1741,Justin Burrell,Holy Cross,2011-2012,14.134445570732884
1742,Justin Cecil,Mercer,2011-2012,25.62868791152198
1743,Justin Cheek,High Point,2011-2012,10.909886413698437
1744,Justin Cobbs,California,2011-2012,16.59990991031175
1745,Justin Coleman,Marshall,2011-2012,20.850898424568783
1746,Justin Coughlin,Denver,2011-2012,29.770703351515234
1747,Justin Drummond,Loyola-Maryland,2011-2012,24.29597768245394
1748,Justin Edwards,Maine,2011-2012,26.74158310740326
1749,Justin Gant,Indiana St.,2011-2012,17.863522142846026
1750,Justin Glenn,Lipscomb,2011-2012,26.21763746808045
1751,Justin Greene,Kent St.,2011-2012,28.09738355801644
1752,Justin Hamilton,Louisiana State,2011-2012,34.10166516997271
1753,Justin Hammonds,Air Force,2011-2012,18.7186179328763
1754,Justin Hawkins,UNLV,2011-2012,22.164116988833403
1755,Justin Jackson,Cincinnati,2011-2012,24.156816800205924
1756,Justin Jordan,IUPU - Ft. Wayne,2011-2012,15.78141984569082
1757,Justin Leemow,North Carolina Central,2011-2012,11.497655618845904
1758,Justin Maneri,Lehigh,2011-2012,17.405671712494943
1759,Justin Manns,Kent St.,2011-2012,24.48693602412545
1760,Justin Martin,Xavier,2011-2012,18.437544031289736
1761,Justin Newton,St. Francis (NY),2011-2012,18.960367317795118
1762,Justin Raffington,San Francisco,2011-2012,12.116992346598892
1763,Justin Swidowski,Sacred Heart,2011-2012,32.66741659660294
1764,Justin Watts,North Carolina,2011-2012,7.749635425041651
1765,Justin Wesley,Kansas,2011-2012,6.130337801129511
1766,Justin Wright,Troy,2011-2012,22.77393253506869
1767,Juvonte Reddic,VCU,2011-2012,32.43438962591457
1768,Jvonte Brooks,Dartmouth,2011-2012,24.8572022013919
1769,Jyles Smith,Savannah State,2011-2012,20.201761107410647
1770,K.C. Caudill,Boston College,2011-2012,7.130920893996239
1771,K.C. Whitaker,UAB,2011-2012,9.389009628002405
1772,K.J. McDaniels,Clemson,2011-2012,32.08427305581194
1773,K.K. Simmons,NC-Wilmington,2011-2012,14.568624364941826
1774,KJ Sherrill,Charlotte,2011-2012,11.425211038621551
1775,Kadeem Batts,Providence,2011-2012,17.122269741924242
1776,Kadeem Coleby,Louisiana-Lafayette,2011-2012,26.442635692630724
1777,Kadeem Jack,Rutgers,2011-2012,3.6507554334145467
1778,Kadeem Pantophlet,Duquesne,2011-2012,18.07287187285295
1779,Kaewe Enos,Utah Valley,2011-2012,2.4258964437835058
1780,Kahlil McDonald,Western Kentucky,2011-2012,16.55463112336841
1781,Kahlil Owens,Morehead St.,2011-2012,31.031999565818627
1782,Kaipo Sabas,Colorado St.,2011-2012,14.256213402826148
1783,Kam Cerroni,Green Bay,2011-2012,21.9488151419311
1784,Kameron Ritter,St. Francis (PA),2011-2012,27.23866569473735
1785,Kameron Woods,Butler,2011-2012,19.309663268153585
1786,Kamil Janton,Eastern Michigan,2011-2012,10.737950064637564
1787,Kammeon Holsey,Georgia Tech,2011-2012,26.987256462786107
1788,Kamryn Williams,Air Force,2011-2012,20.428560269411506
1789,Kannon Burrage,Texas-San Antonio,2011-2012,32.29897930919123
1790,Karamo Jawara,North Carolina Central,2011-2012,8.692244765594685
1791,Karee Ferguson,St. Peter's,2011-2012,10.758530618555158
1792,Kareem Jamar,Montana,2011-2012,16.46039451225691
1793,Kareem Nitoto,UC Riverside,2011-2012,13.367488931241557
1794,Kareem Storey,Utah,2011-2012,2.1357466938932808
1795,Karl Cochran,Wofford,2011-2012,22.385886854647197
1796,Karl Madison,Drake,2011-2012,9.647857070110016
1797,Karol Gruszecki,Texas-Arlington,2011-2012,13.635873808001666
1798,Kashief Edwards,Northeastern,2011-2012,17.72745012475115
1799,Kauri Black,Northeastern,2011-2012,15.811893452205611
1800,Kaylin Johnson,Samford,2011-2012,7.056420065364548
1801,Kaylon Williams,Wis.-Milwaukee,2011-2012,22.293641063595253
1802,KeDorian Sullivan,Alcorn St.,2011-2012,18.50135849279291
1803,Keaton Cole,Western Carolina,2011-2012,26.23618980596661
1804,Keaton Miles,West Virginia,2011-2012,11.198959094426437
1805,Kedren Johnson,Vanderbilt,2011-2012,13.771495003696675
1806,Keegan Bell,Chattanooga,2011-2012,14.470897609733411
1807,Keegan Hornbuckle,UC Santa Barbara,2011-2012,19.622327708145104
1808,Keeslee Stewart,Jackson State,2011-2012,4.298229226811898
1809,Keierre Richards,Savannah State,2011-2012,1.279701584076216
1810,Keifer Sykes,Green Bay,2011-2012,21.598053188944217
1811,Keith Appling,Michigan St,2011-2012,26.035589037982394
1812,Keith Armstrong,Robert Morris,2011-2012,13.899574988727402
1813,Keith Clanton,Central Florida,2011-2012,35.061796207152234
1814,Keith Davis,Texas A&M,2011-2012,4.874286074568605
1815,Keith Gabriel,VMI,2011-2012,34.24988429124553
1816,Keith Gray,Northern Illinois,2011-2012,13.035230674988325
1817,Keith Hornsby,N.C. Asheville,2011-2012,16.46684330857562
1818,Keith Matthews,Fairfield,2011-2012,19.088901357258234
1819,Keith McDougald,Jacksonville,2011-2012,10.639078650685446
1820,Keith Pickens,Missouri St.,2011-2012,12.127982070294438
1821,Keith Rendleman,NC-Wilmington,2011-2012,38.1558761358053
1822,Keith Shamburger,San Jose St.,2011-2012,23.991671366652437
1823,Keith Thompson,Utah Valley,2011-2012,28.437540636200627
1824,Keith Wright,Harvard,2011-2012,32.55509011064932
1825,Keiton Page,Oklahoma St.,2011-2012,30.302183254010362
1826,Kellen Thornton,Tennessee St.,2011-2012,9.576302499597942
1827,Kelsey Barlow,Purdue,2011-2012,14.086854479490546
1828,Kelsey Howard,Jackson State,2011-2012,23.39379290235407
1829,Kelvin Martin,Charleston Southern,2011-2012,39.181342645688744
1830,Kelvin McNeil,Delaware,2011-2012,5.776118608825715
1831,Kelvin Parker,Mount St. Mary's,2011-2012,23.917635593822656
1832,Kelvin Penn,Florida Atlantic,2011-2012,14.783020709882258
1833,Ken Horton,Central Conn. St.,2011-2012,44.19210889329919
1834,Ken Rancifer,San Diego,2011-2012,9.300248455421718
1835,Kendal Brown-Surles,Southern Illinois,2011-2012,19.672994534432195
1836,Kendall Anthony,Richmond,2011-2012,28.49634751034016
1837,Kendall Gray,Delaware State,2011-2012,27.416237771613126
1838,Kendall Griffin,Wright St.,2011-2012,5.0386990619712915
1839,Kendall Marshall,North Carolina,2011-2012,15.53556111822729
1840,Kendall Wallace,UNLV,2011-2012,15.497872863351695
1841,Kendall Williams,New Mexico,2011-2012,15.041714081075192
1842,Kendrick Hogans,North Texas,2011-2012,14.889118080029684
1843,Kendrick McDonald,Alcorn St.,2011-2012,19.7718827820151
1844,Kendrick Perry,Youngstown St.,2011-2012,37.654134095756575
1845,Kendrix Brown,William & Mary,2011-2012,16.064418135816812
1846,Kene Anyigbo,Western Kentucky,2011-2012,13.138344036090295
1847,Kenneth Harris,Evansville,2011-2012,28.449314692884847
1848,Kenneth Ortiz,Wagner,2011-2012,20.802861824634157
1849,Kenneth Smith,Louisiana Tech,2011-2012,14.508372628599508
1850,Kenny Boynton,Florida,2011-2012,4.088914539016236
1851,Kenny Buckner,Boise St.,2011-2012,30.118179960736363
1852,Kenny Frease,Xavier,2011-2012,28.099133293853683
1853,Kenny Gabriel,Auburn,2011-2012,29.506259913309975
1854,Kenny Hall,Tennessee,2011-2012,4.42267986859939
1855,Kenny Hall,Western Carolina,2011-2012,20.717436594693986
1856,Kenny Kadji,Miami - Florida,2011-2012,32.21813328760688
1857,Kenny McGowen,Idaho State,2011-2012,24.092773466441407
1858,Kenny Moore,Tennessee St.,2011-2012,7.495282293118516
1859,Kenny Onyechi,LIU Brooklyn,2011-2012,19.688239464495204
1860,Kent Bazemore,Old Dominion,2011-2012,31.778518907452913
1861,Kentavious Caldwell-Pope,Georgia,2011-2012,7.658967602221692
1862,Kenton Walker II,St. Mary's,2011-2012,17.524802411168846
1863,Kenyon McNeail,Louisiana Tech,2011-2012,16.975701114813713
1864,Kerron Johnson,Belmont,2011-2012,36.45425276318108
1865,Kerry Hammonds,Middle Tennessee St.,2011-2012,23.603205749709605
1866,Kervin Bristol,Fordham,2011-2012,26.706697542545605
1867,Kevin Bailey,Portland,2011-2012,10.756520693506342
1868,Kevin Blake,Elon University,2011-2012,9.597801036725595
1869,Kevin Bleeker,Canisius,2011-2012,10.731709148012824
1870,Kevin Bradshaw,UC Riverside,2011-2012,18.029921044545702
1871,Kevin Burwell,Mississippi Valley State,2011-2012,18.36033288399934
1872,Kevin Butler,Texas-Arlington,2011-2012,28.042410837726884
1873,Kevin Cantinol,Florida Gulf Coast,2011-2012,10.145491610580894
1874,Kevin Dillard,Dayton,2011-2012,29.650443704974176
1875,Kevin Douglas,St. Francis (NY),2011-2012,26.985863497813195
1876,Kevin Dukes,Bethune-Cookman,2011-2012,22.74202246191757
1877,Kevin Foster,Fresno St.,2011-2012,26.827433683737695
1878,Kevin Foster,Santa Clara,2011-2012,25.1280426341469
1879,Kevin Giltner,Wofford,2011-2012,23.268596347898523
1880,Kevin Gray,Northern Illinois,2011-2012,7.182022556622182
1881,Kevin Hardy,McNeese St.,2011-2012,24.211609830265644
1882,Kevin Hartley,Gardner-Webb,2011-2012,14.059535032919765
1883,Kevin Jones,West Virginia,2011-2012,43.10254033724278
1884,Kevin Kaspar,Western Kentucky,2011-2012,16.662233620300682
1885,Kevin McShane,Oregon St.,2011-2012,11.267741052710944
1886,Kevin Murphy,Tennessee Tech,2011-2012,30.875948702746037
1887,Kevin Noreen,West Virginia,2011-2012,19.26613177970347
1888,Kevin Olekaibe,Fresno St.,2011-2012,26.981550973555937
1889,Kevin Pangos,Gonzaga,2011-2012,30.450657962851697
1890,Kevin Panzer,Nevada,2011-2012,16.282317658688147
1891,Kevin Parrom,Arizona,2011-2012,9.568424427894923
1892,Kevin Stineman,SIU - Edwardsville,2011-2012,8.110901713510913
1893,Kevin Thomas,Tulane,2011-2012,16.41267849004981
1894,Kevin Thompson,Morgan St.,2011-2012,27.982835001777868
1895,Kevin Van Wijk,Valparaiso,2011-2012,38.034103165728524
1896,Kevin Wagner,Texas Tech,2011-2012,7.002439661379004
1897,Kevin Winford,Eastern Washington,2011-2012,6.574398021238431
1898,Kevin Woods,Utah Valley,2011-2012,15.223695435758811
1899,Kevin Young,Kansas,2011-2012,14.994095689730887
1900,Khalid Lewis,Delaware,2011-2012,6.273542011337291
1901,Khalid Mutakabbir,Presbyterian,2011-2012,22.59554157175358
1902,Khalif Toombs,South Carolina State,2011-2012,16.889592262134965
1903,Khalif Wyatt,Temple,2011-2012,38.37280007840423
1904,Khalil Kelley,Pacific,2011-2012,17.124272771594327
1905,Kharon Butcher,Tennessee St.,2011-2012,3.363787124944383
1906,Kherel Silcott,New Jersey Tech,2011-2012,18.091092012745076
1907,Khris Middleton,Texas A&M,2011-2012,14.203982031866712
1908,Khyle Marshall,Butler,2011-2012,33.334644168052016
1909,Kidani Brutus,Manhattan,2011-2012,18.732129341159006
1910,Kieondre Arkwright,Texas-Pan American,2011-2012,11.770944454952463
1911,Kierre Greenwood,Coastal Carolina,2011-2012,25.89609340435404
1912,Kilian Cato,Maine,2011-2012,12.262835679480945
1913,Kim English,Missouri,2011-2012,11.782259416629659
1914,Kinu Rochford,Fairleigh Dickinson,2011-2012,29.711753403580886
1915,Kirk Crecco,Dartmouth,2011-2012,19.779208695173175
1916,Kirk Korver,UMKC,2011-2012,20.623351418407143
1917,Kirk Van Slyke,Houston,2011-2012,8.852070672518996
1918,Kodi Maduka,Tulsa,2011-2012,30.335178558409485
1919,Konner Tucker,Sam Houston St.,2011-2012,15.32538834195728
1920,Konner Veteto,Sacramento State,2011-2012,24.321189012454347
1921,Kore White,Florida Atlantic,2011-2012,21.38382612910832
1922,Korey Van Dussen,NC-Greensboro,2011-2012,13.925073843502753
1923,Kourtney Goff,Southern Illinois,2011-2012,6.25288623668696
1924,Kraidon Woods,Drake,2011-2012,20.07880100627278
1925,Kris Brewer,Kent St.,2011-2012,17.95262679186743
1926,Kris Davis,SIU - Edwardsville,2011-2012,19.45595584531593
1927,Kris Joseph,Syracuse,2011-2012,29.63745340285192
1928,Kris Walden,Towson,2011-2012,3.42533378020476
1929,Kristijan Krajina,Mount St. Mary's,2011-2012,11.482463090265181
1930,Krys Faber,DePaul,2011-2012,18.308568504971227
1931,Kurt Alexander,Drake,2011-2012,22.190926411235857
1932,Kwamain Mitchell,Saint Louis,2011-2012,28.184764715136396
1933,Kwame Vaughn,Cal St. Fullerton,2011-2012,30.441680540740585
1934,Kyan Anderson,Texas Christian,2011-2012,18.361318229531307
1935,Kyisean Reed,Utah St.,2011-2012,33.57742097241921
1936,Kyle Anderson,Delaware,2011-2012,8.807950240709975
1937,Kyle Barone,Idaho,2011-2012,14.879187332032261
1938,Kyle Boswell,UC Santa Barbara,2011-2012,23.797137776265483
1939,Kyle Bullinger,Weber St.,2011-2012,15.221653330123493
1940,Kyle Cain,Arizona St.,2011-2012,19.19159971572537
1941,Kyle Casey,Harvard,2011-2012,34.34247686561749
1942,Kyle Cassity,Saint Louis,2011-2012,19.1849973886077
1943,Kyle Downey,Siena,2011-2012,20.16855921158186
1944,Kyle Fogg,Arizona,2011-2012,11.099233796605606
1945,Kyle Green,Air Force,2011-2012,22.52564150088422
1946,Kyle Jones,Arkansas-Pine Bluff,2011-2012,8.71350873241406
1947,Kyle Kelm,Wis.-Milwaukee,2011-2012,22.84734332013734
1948,Kyle Kuric,Louisville,2011-2012,24.173357312715897
1949,Kyle Noreen,Radford,2011-2012,12.104713824468917
1950,Kyle O'Quinn,Norfolk State,2011-2012,43.658905045075905
1951,Kyle Odister,Cal Poly SLO,2011-2012,26.310844530013146
1952,Kyle Randall,NC-Greensboro,2011-2012,12.546646307703902
1953,Kyle Sikora,Oakland,2011-2012,14.204469736847216
1954,Kyle Smyth,Iona,2011-2012,17.694017675934646
1955,Kyle Tresnak,Weber St.,2011-2012,26.43954602598971
1956,Kyle Vinales,Central Conn. St.,2011-2012,25.27485483505622
1957,Kyle Weems,Missouri St.,2011-2012,16.39804522933217
1958,Kyle Wiltjer,Kentucky,2011-2012,10.4587062233223
1959,Kyryl Natyazhko,Arizona,2011-2012,3.133867480822481
1960,L.C. Doss,Eastern Illinois,2011-2012,15.319108089423667
1961,LaBradford Franklin,San Diego St.,2011-2012,10.797175626692528
1962,LaDarius White,Mississippi,2011-2012,5.331958853228586
1963,LaDontae Henton,Providence,2011-2012,29.16055444095899
1964,LaMarcus Lowe,Detroit,2011-2012,24.97761522162498
1965,LaMarcus Reed III,Texas-Arlington,2011-2012,32.54048519206164
1966,LaQuentin Miles,Central Arkansas,2011-2012,31.908932568011394
1967,LaRon Armstead,Loyola Marymount,2011-2012,24.115607693067027
1968,LaRon Dendy,Middle Tennessee St.,2011-2012,36.94796580067617
1969,LaShay Page,Southern Miss,2011-2012,2.981276080350274
1970,LaShay Page,Southern Mississippi,2011-2012,18.455201756374397
1971,LaVanne Pennington,San Jose St.,2011-2012,12.601395482674933
1972,Lakeem Jackson,South Carolina,2011-2012,5.7005111471526115
1973,Lamar Kearse,New Jersey Tech,2011-2012,16.38705574360261
1974,Lamar Patterson,Pittsburgh,2011-2012,30.651154333938678
1975,Lamar Thomas,Houston Baptist,2011-2012,3.5016995949050846
1976,Lamin Fulton,St. Peter's,2011-2012,13.464154814189826
1977,Lamont Austin,Morehead St.,2011-2012,15.897482405937678
1978,Lamont Jones,Iona,2011-2012,25.814739683739653
1979,Lamount Samuell,Fordham,2011-2012,6.596121978016437
1980,Lance Goulbourne,Vanderbilt,2011-2012,27.488073368898945
1981,Lance Stokes,Chattanooga,2011-2012,12.06786064322294
1982,Landon Tatum,Idaho,2011-2012,8.998316440387214
1983,Langston Galloway,St. Joseph's,2011-2012,32.620024289656875
1984,Langston Hall,Mercer,2011-2012,22.53972441308775
1985,Laron Buggs,Gardner-Webb,2011-2012,15.61106860343362
1986,Laron Griffin,Eastern Washington,2011-2012,32.793493379959514
1987,Larry Anderson,Long Beach St.,2011-2012,31.07246847957426
1988,Larry Bastfield,Morgan St.,2011-2012,7.6271551531786566
1989,Larry Brown,Winthrop,2011-2012,17.415761586330603
1990,Larry McGaughey,Fresno St.,2011-2012,17.467561939955885
1991,Larry Nance Jr.,Wyoming,2011-2012,23.285645174303202
1992,Larry Savage,Delaware,2011-2012,2.917593103917053
1993,Lasan Kromah,George Washington,2011-2012,25.801815058448803
1994,Lateef McMullan,Portland St.,2011-2012,15.687922416290665
1995,Latif Rivers,Wagner,2011-2012,26.021381725348583
1996,Latreze Mushatt,Murray St.,2011-2012,19.42179490087133
1997,Laurent Rivard,Harvard,2011-2012,27.580933589477777
1998,Laval Lucas-Perry,Oakland,2011-2012,18.70590845178378
1999,Lavoris Weathers,Arkansas-Pine Bluff,2011-2012,10.224796024766874
2000,Lawrence Alexander,North Dakota State,2011-2012,24.985241909322323
2001,Lawrence Bridges,Robert Morris,2011-2012,13.355280663164887
2002,Lawrence Johnson-Danner,Texas Southern,2011-2012,12.113303913009883
2003,Lawrence Miller,Citadel,2011-2012,17.55549310922202
2004,Lawrence Smith,No.Carolina A&T,2011-2012,14.410171204800681
2005,Lazabian Jackson,Arkansas-Pine Bluff,2011-2012,18.54713910637558
2006,Lazeric Jones,UCLA,2011-2012,28.50548189966032
2007,Le'Bryan Nash,Oklahoma St.,2011-2012,22.0360435424086
2008,Lee Fisher,Chicago St.,2011-2012,22.913890102807432
2009,Lee Goldsbrough,Providence,2011-2012,14.087187480732634
2010,Lee Skinner,Wofford,2011-2012,22.732922922996654
2011,Lenell Brown,Central Arkansas,2011-2012,10.656842948542725
2012,Lenny Antwi,North Dakota,2011-2012,6.999492388626369
2013,Lenzelle Smith Jr.,Ohio St.,2011-2012,23.71978120277853
2014,Leon Gibson,Houston,2011-2012,7.332454230568109
2015,Leon Powell,SE Missouri St.,2011-2012,30.251131487388825
2016,Leonard Hayes,Stony Brook,2011-2012,11.773301451284253
2017,Leonard Washington,Wyoming,2011-2012,40.85779999496774
2018,Les Smith,Lafayette,2011-2012,4.902800272544497
2019,Leslee Smith,Southern Methodist,2011-2012,21.53108511144605
2020,Levan Shengelia,Rhode Island,2011-2012,11.410207076268991
2021,Levi Giese,Lafayette,2011-2012,4.569374188179747
2022,Levi Randolph,Alabama,2011-2012,5.450834170360526
2023,Lewis Jackson,Purdue,2011-2012,17.00599448689575
2024,Lewis Jones,Evansville,2011-2012,11.24738057085389
2025,Liam McCabe-Moran,Manhattan,2011-2012,17.948809484505006
2026,Liam McInerney,Stetson,2011-2012,15.299093246835016
2027,Liam McMorrow,Tennessee Tech,2011-2012,20.46756202637001
2028,Lijah Thompson,Robert Morris,2011-2012,27.822908557181528
2029,Linden Smith-Hyde,Nicholls State,2011-2012,8.848200563020058
2030,Logan Aronhalt,Albany,2011-2012,26.843199239680462
2031,Logan Nutt,SE Missouri St.,2011-2012,7.512170452945283
2032,Logan Wiens,Coppin St.,2011-2012,30.249940396692388
2033,London Dokubo,Loyola-Chicago,2011-2012,1.738565729478246
2034,London Giles,Southern Methodist,2011-2012,21.173792207948797
2035,Lonnie Jackson,Boston College,2011-2012,19.613482643206385
2036,Lonnie Robinson,Fairleigh Dickinson,2011-2012,10.405621402852825
2037,Lorenzo Brown,N.C. State,2011-2012,30.326045939608775
2038,Lorenzo McCloud,Pacific,2011-2012,24.581870597350758
2039,Lorne Merthie,Campbell,2011-2012,21.664183130959252
2040,Lotanna Nwogbo,Tulane,2011-2012,16.83790480836819
2041,Louie Krogman,South Dakota,2011-2012,14.129211901181773
2042,Louis Bell,Maryland - E. Shore,2011-2012,11.175322245301716
2043,Louis Ellis,Northwestern St.,2011-2012,24.396463722291372
2044,Louis Green,Seattle,2011-2012,15.934474492534127
2045,Louis Montes,Sacred Heart,2011-2012,24.019781008921832
2046,Louis Munks,Prairie View A&M,2011-2012,22.391788852844734
2047,Lucas Eitel,Indiana St.,2011-2012,19.597467720816077
2048,Lucas Kuipers,Rice,2011-2012,18.153330503432592
2049,Lucas Nutt,SE Missouri St.,2011-2012,15.43367886585067
2050,Lucas Troutman,Elon University,2011-2012,31.466221483978494
2051,Lucky Jones,Robert Morris,2011-2012,26.79308768644252
2052,Ludovic Ndaye,Cleveland St.,2011-2012,6.314623096293599
2053,Luka Mirkovic,Northwestern,2011-2012,11.792040825149586
2054,Luka Pajkovic,Mississippi Valley State,2011-2012,11.122278061814214
2055,Luka Radovic,South Carolina State,2011-2012,15.578017747456508
2056,Lukas Poderis,East Tennessee St.,2011-2012,19.703842664306396
2057,Lukas Winegarner,Radford,2011-2012,13.110664896833656
2058,Luke Adams,Texas Tech,2011-2012,8.99098093781281
2059,Luke Apfeld,Vermont,2011-2012,33.54251337216517
2060,Luke Devlin,Albany,2011-2012,21.939490463637874
2061,Luke Fabrizius,Dayton,2011-2012,23.028250833360442
