,PLAYER,TEAM,YEAR,PER
1666,Jonathan Isaac,Florida St.,2016-2017,37.59879218703393
1667,Jonathan Jean,Furman,2016-2017,10.987037093978076
1668,Jonathan Kasibabu,Fairfield,2016-2017,25.06716773780127
1669,Jonathan Laurent,Rutgers,2016-2017,12.241110725411058
1670,Jonathan Milligan,Pittsburgh,2016-2017,8.962848103674146
1671,Jonathan Mulmore,Georgetown,2016-2017,9.32818883632781
1672,Jonathan Stark,Murray St.,2016-2017,32.22236187422898
1673,Jonathan Wade,Norfolk State,2016-2017,28.222715480335903
1674,Jonathan Wiley,Southern Illinois,2016-2017,14.687134127783708
1675,Jonathan Williams,Toledo,2016-2017,23.867536121454556
1676,Jonathan Williams,VCU,2016-2017,24.016483024662584
1677,Joniah White,Louisiana Tech,2016-2017,27.9205358527186
1678,Jontray Harris,Oral Roberts,2016-2017,13.435192538519434
1679,Jordan Ashton,Northern Iowa,2016-2017,16.209147299127622
1680,Jordan Baker,Old Dominion,2016-2017,14.29945981062207
1681,Jordan Barnes,Indiana St.,2016-2017,17.215533991743676
1682,Jordan Barnett,Missouri,2016-2017,8.32588819016927
1683,Jordan Bell,Northwestern St.,2016-2017,30.924988742306827
1684,Jordan Bell,Oregon,2016-2017,16.504206792199493
1685,Jordan Bohannon,Iowa,2016-2017,6.7876271941153385
1686,Jordan Bone,Tennessee,2016-2017,3.3156320323952415
1687,Jordan Bowden,Tennessee,2016-2017,4.202335132860339
1688,Jordan Bruner,Yale,2016-2017,26.744839671206588
1689,Jordan Burgess,VCU,2016-2017,12.935463937273088
1690,Jordan Butler,Norfolk State,2016-2017,20.634714361527596
1691,Jordan Caroline,Nevada,2016-2017,26.242428398709542
1692,Jordan Chatman,Boston College,2016-2017,15.960877003442786
1693,Jordan Cohen,Lehigh,2016-2017,16.282130174124053
1694,Jordan Dallas,Weber St.,2016-2017,13.817395340490734
1695,Jordan Dartis,Ohio,2016-2017,11.89220079122966
1696,Jordan Davis,Northern Colorado,2016-2017,27.63524650978411
1697,Jordan Fox,Army,2016-2017,20.59677542421835
1698,Jordan Gaines,Savannah State,2016-2017,5.3409563724158575
1699,Jordan Garnett,Northern Kentucky,2016-2017,16.256392099667345
1700,Jordan Geist,Missouri,2016-2017,5.309609095232839
1701,Jordan Giddings,Prairie View A&M,2016-2017,12.154684971923034
1702,Jordan Griffin,Long Beach St.,2016-2017,9.794740593260144
1703,Jordan Harris,Georgia,2016-2017,3.223471160039811
1704,Jordan Hill,Wisconsin,2016-2017,9.153446785851092
1705,Jordan Howard,Central Arkansas,2016-2017,29.87615227969822
1706,Jordan Hughes,Western Illinois,2016-2017,15.467170674560483
1707,Jordan Hunter,New Mexico,2016-2017,11.398469838628753
1708,Jordan Jones,Charleston Southern,2016-2017,14.441347389148229
1709,Jordan Jones,Kennesaw St.,2016-2017,13.327004756349384
1710,Jordan Lauf,Toledo,2016-2017,21.690316930204066
1711,Jordan Lyons,Furman,2016-2017,18.783674211304483
1712,Jordan Martin,Missouri St.,2016-2017,5.595274653276612
1713,Jordan Mathews,Gonzaga,2016-2017,22.35986590188926
1714,Jordan McLaughlin,Southern California,2016-2017,26.27732142878534
1715,Jordan McNeil,Towson,2016-2017,15.566013790952695
1716,Jordan Murphy,Minnesota,2016-2017,25.73775317652501
1717,Jordan Naughton,Wyoming,2016-2017,18.311589072978713
1718,Jordan Nobles,Eastern Michigan,2016-2017,15.039860640758778
1719,Jordan Poydras,Utah Valley,2016-2017,19.348354965770223
1720,Jordan Price,La Salle,2016-2017,23.824621778628444
1721,Jordan Ratinho,San Francisco,2016-2017,20.944438762395407
1722,Jordan Reed,New Hampshire,2016-2017,14.297147213868662
1723,Jordan Reed,Tennessee St.,2016-2017,4.714889561013666
1724,Jordan Robertson,Colgate,2016-2017,7.7727140704445405
1725,Jordan Robinson,Duquesne,2016-2017,28.27887160480495
1726,Jordan Roland,George Washington,2016-2017,23.527819287038998
1727,Jordan Scott,Idaho,2016-2017,6.964524989266729
1728,Jordan Session,Georgia St,2016-2017,14.120670052677502
1729,Jordan Shea,Massachusetts Lowell,2016-2017,8.817948891825306
1730,Jordan Shepherd,Oklahoma,2016-2017,6.543316606315501
1731,Jordan Strawberry,Mercer,2016-2017,29.22689057514775
1732,Jordan Swopshire,Colgate,2016-2017,21.370144159534757
1733,Jordan Talley,NC-Wilmington,2016-2017,22.0771144151277
1734,Jordan Walker,Morehead St.,2016-2017,22.331778838425898
1735,Jordan Washington,Iona,2016-2017,45.092394079364105
1736,Jordan Watkins,Davidson,2016-2017,9.011227930420954
1737,Jordan Woodard,Oklahoma,2016-2017,14.409367095706111
1738,Jorden Kaufman,Youngstown St.,2016-2017,25.99015241001574
1739,Jorden Kite,Incarnate Word,2016-2017,14.582127527610288
1740,Jordon Harris,Louisiana-Monroe,2016-2017,14.131709351797364
1741,Jordon King,IUPU - Ft. Wayne,2016-2017,19.74264742865753
1742,Jordon Varnado,Troy,2016-2017,34.94353227449847
1743,Jordy Kuiper,NC-Greensboro,2016-2017,16.683026962874674
1744,Jordy Tshimanga,Nebraska,2016-2017,9.062894783870194
1745,Jordyn Martin,Northern Arizona,2016-2017,27.899252112184108
1746,Jorge Bilbao,Texas-Arlington,2016-2017,26.119618175760102
1747,Jorge Rosa,New Orleans,2016-2017,17.65026018144535
1748,Joseph Chartouny,Fordham,2016-2017,26.76426591586486
1749,Joseph Frenchwood IV,Lamar,2016-2017,16.521501563545694
1750,Joseph Gripper,Coppin St.,2016-2017,9.323313583880225
1751,Joseph Kilgore,Texas A&M CC,2016-2017,18.17837771487193
1752,Joseph Lewis,Delaware State,2016-2017,5.454551520703607
1753,Joseph Lopez,Sacred Heart,2016-2017,32.09876173677278
1754,Joseph Smoyer,Portland,2016-2017,10.030041354866224
1755,Joseph Williams-Powell,Coastal Carolina,2016-2017,14.487162475658144
1756,Josh Ajayi,South Alabama,2016-2017,23.751968603847377
1757,Josh Ayeni,St. Bonaventure,2016-2017,19.857746603136118
1758,Josh Boyd,Northwestern St.,2016-2017,10.921604018555023
1759,Josh Coleman,Coastal Carolina,2016-2017,12.973859379226013
1760,Josh Collins,North Dakota,2016-2017,3.2018339907077493
1761,Josh Cuthbertson,South Carolina Upstate,2016-2017,15.301381284227483
1762,Josh Davis,Western Michigan,2016-2017,7.636013207772845
1763,Josh Delaney,Sam Houston St.,2016-2017,14.372039841870107
1764,Josh Ferguson,Winthrop,2016-2017,20.116925984128812
1765,Josh Fortune,Colorado,2016-2017,5.157552368187476
1766,Josh Hall,Nevada,2016-2017,16.708521715656044
1767,Josh Hart,Villanova,2016-2017,39.87114540494822
1768,Josh Hawkinson,Washington St.,2016-2017,32.13950714457061
1769,Josh Hearlihy,Vermont,2016-2017,9.786853217409725
1770,Josh Heath,Georgia Tech,2016-2017,12.476167468949326
1771,Josh Huntley,Stephen F. Austin,2016-2017,9.040717595227171
1772,Josh Ibarra,Houston Baptist,2016-2017,31.531359961801655
1773,Josh Jackson,Kansas,2016-2017,17.954351210208582
1774,Josh James,Indiana - Purdue,2016-2017,11.646875904954964
1775,Josh James,Monmouth-NJ,2016-2017,11.447514353826422
1776,Josh Kozinski,Central Michigan,2016-2017,13.210742831838436
1777,Josh McFolley,Detroit,2016-2017,5.629069104582599
1778,Josh McFolley,Detroit Mercy,2016-2017,23.355513542614307
1779,Josh Nebo,St. Francis (PA),2016-2017,56.95765531305719
1780,Josh Newkirk,Indiana,2016-2017,5.399631480578283
1781,Josh Nzeakor,Lamar,2016-2017,23.24893059532558
1782,Josh Okogie,Georgia Tech,2016-2017,27.662610731702152
1783,Josh Perkins,Gonzaga,2016-2017,18.28626007787891
1784,Josh Reaves,Penn St.,2016-2017,19.97005386460511
1785,Josh Robinson,Austin Peay,2016-2017,26.469620520849983
1786,Josh Sharkey,Samford,2016-2017,23.636596829922237
1787,Josh Sharma,Stanford,2016-2017,13.502994352544542
1788,Josh Warren,Cornell,2016-2017,19.594703238207757
1789,Josh White,SIU - Edwardsville,2016-2017,16.753833635895845
1790,Josh Williams,Akron,2016-2017,20.92021454527408
1791,Josh Williams,Lipscomb,2016-2017,18.384511042538012
1792,Joshua Batson,Chicago St.,2016-2017,3.6029105823810785
1793,Joshua Braun,Grand Canyon,2016-2017,28.64140518519131
1794,Joshua Davenport,Winthrop,2016-2017,20.683847678988315
1795,Joshua Floyd,Savannah State,2016-2017,14.986826140563345
1796,Joshua Howard,Brown,2016-2017,25.32462735601043
1797,Joshua Langford,Michigan St,2016-2017,17.301457657943626
1798,Joshua Nurse,St. Francis (NY),2016-2017,23.97023718667605
1799,Joshua Patton,Sacramento State,2016-2017,20.176052140644746
1800,Joshua Treadwell,Coppin St.,2016-2017,14.544227118687928
1801,Josue Salaam,Bethune-Cookman,2016-2017,13.726237990859792
1802,Jourdan Grant,MD Baltimore City,2016-2017,18.925219602860583
1803,Jourdan Grant,MD Baltimore Cty,2016-2017,18.633957727951064
1804,Jovan Grujic,Stephen F. Austin,2016-2017,2.496594586802984
1805,Jovan Mooring,UNLV,2016-2017,22.006634367345157
1806,Jovante' Spivey,Sam Houston St.,2016-2017,16.022534263369845
1807,Juan Davis Jr.,Troy,2016-2017,24.497610785852903
1808,Julian Batts,LIU Brooklyn,2016-2017,10.664809968351364
1809,Julian Eleby,VMI,2016-2017,20.41431728079232
1810,Julian Harris,Texas-Arlington,2016-2017,13.58119182560527
1811,Julian Moore,Penn St.,2016-2017,13.102045198697423
1812,Julion Pearre,Utah St.,2016-2017,11.212965418060271
1813,Julius Johnson,Richmond,2016-2017,14.098717804478541
1814,Julius Van Sauers,LIU Brooklyn,2016-2017,13.95441375950728
1815,Junior Etou,Tulsa,2016-2017,27.081222815042707
1816,Junior Lomomba,Western Kentucky,2016-2017,7.921165496097199
1817,Junior Robinson,Mount St. Mary's,2016-2017,20.501168264377302
1818,Junior Saintel,Stony Brook,2016-2017,17.221855363952695
1819,Jure Span,South Carolina Upstate,2016-2017,8.670211226933484
1820,Justas Furmanavicius,Mississippi,2016-2017,6.853156235989595
1821,Justice Kithcart,Pittsburgh,2016-2017,3.9254793247063806
1822,Justin Alston,Boston U,2016-2017,30.99082397795957
1823,Justin Bassey,Harvard,2016-2017,17.68152551028354
1824,Justin Benton,SIU - Edwardsville,2016-2017,1.3565830932637204
1825,Justin Bibbins,Long Beach St.,2016-2017,19.41943720975091
1826,Justin Bibbs,Virginia Tech,2016-2017,14.893035277555272
1827,Justin Cousin,Radford,2016-2017,15.930197796733783
1828,Justin Gorham,Towson,2016-2017,18.33008576122966
1829,Justin Gray,Texas Tech,2016-2017,25.97199830750769
1830,Justin Hopkins,Samford,2016-2017,20.962590889858493
1831,Justin Jackson,Maryland,2016-2017,9.54419725204847
1832,Justin Jackson,North Carolina,2016-2017,14.782626634740538
1833,Justin James,Wyoming,2016-2017,31.98689910921064
1834,Justin Jenifer,Cincinnati,2016-2017,19.429273483288917
1835,Justin Johnson,Western Kentucky,2016-2017,33.305682656083754
1836,Justin Kier,George Mason,2016-2017,12.404591980328393
1837,Justin Leon,Florida,2016-2017,2.1195195069947306
1838,Justin Massey,Florida Atlantic,2016-2017,16.854631886635204
1839,Justin McKie,South Carolina,2016-2017,5.039585324992732
1840,Justin Miller,Louisiana-Lafayette,2016-2017,23.746444560096702
1841,Justin Mitchell,Wright St.,2016-2017,24.2006239040729
1842,Justin Moore,Georgia Tech,2016-2017,11.045900995798373
1843,Justin Patton,Creighton,2016-2017,37.146858565512375
1844,Justin Pierce,William & Mary,2016-2017,16.760897502434386
1845,Justin Pride,Cal. State - Bakersfield,2016-2017,14.99554203315774
1846,Justin Ravenel,Florida A&M,2016-2017,19.67484274872724
1847,Justin Roberts,Toledo,2016-2017,7.779399858201465
1848,Justin Robinson,Monmouth-NJ,2016-2017,26.912086787818314
1849,Justin Robinson,Virginia Tech,2016-2017,27.740945583880414
1850,Justin Strings,Sacramento State,2016-2017,22.80122326701396
1851,Justin Thomas,Northern Illinois,2016-2017,13.927172857287456
1852,Justin Tillman,VCU,2016-2017,34.15017513170696
1853,Justin Tucker,Wofford,2016-2017,7.874416000592333
1854,Justin Tuoyo,Chattanooga,2016-2017,39.90999190063723
1855,Justin Wright-Foreman,Hofstra,2016-2017,35.85650862248308
1856,Justinian Jessup,Boise St.,2016-2017,16.848524885871168
1857,Juwan Durham,Connecticut,2016-2017,17.617841005754844
1858,Juwan Gray,San Diego,2016-2017,8.923486913420103
1859,Juwan Henderson,Alcorn St.,2016-2017,1.6326379921721343
1860,Juwan McCloud,Northern Iowa,2016-2017,7.452997242675791
1861,Juwan Morgan,Indiana,2016-2017,9.07973801969036
1862,Juwan Parker,Georgia,2016-2017,4.5061872467549975
1863,Jy'lan Washington,Louisiana Tech,2016-2017,17.02221208740959
1864,K.J. Lawson,Memphis,2016-2017,21.30338153833476
1865,K.J. Maura,MD Baltimore City,2016-2017,20.042950227307657
1866,K.J. Maura,MD Baltimore Cty,2016-2017,19.823267895369053
1867,K.J. Santos,Illinois-Chicago,2016-2017,11.482291941016367
1868,K.J. Smith,Pacific,2016-2017,9.738857651642004
1869,K.J. Walton,Missouri,2016-2017,6.820476422537221
1870,KJ Feagin,Santa Clara,2016-2017,28.17279039890526
1871,KJ Langston,Washington St.,2016-2017,2.7449569160292304
1872,KJ Robinson,Nebraska Omaha,2016-2017,6.824221335789692
1873,KaVaughn Scott,Loyola-Maryland,2016-2017,12.481876620419525
1874,Kadeem Allen,Arizona,2016-2017,7.310342949422466
1875,Kadeem Smithen,Siena,2016-2017,9.543828470797738
1876,Kaelon Harris,The Citadel,2016-2017,20.457802467207202
1877,Kaelon Wilson,Texas-Arlington,2016-2017,24.26802852097514
1878,Kahari Beaufort,Tenn-Martin,2016-2017,12.0107150490018
1879,Kahlil Dukes,Niagara,2016-2017,23.686324449400544
1880,Kahlil Thomas,Rider,2016-2017,28.933208105918098
1881,Kahron Ross,Lehigh,2016-2017,22.746049801143638
1882,Kai Edwards,Northern Colorado,2016-2017,20.57849343499885
1883,Kai Healy,Santa Clara,2016-2017,17.600454530976744
1884,Kain Harris,Tulane,2016-2017,16.695406638320208
1885,Kaiser Gates,Xavier,2016-2017,16.96681072684714
1886,Kajon Mack,Tennessee Tech,2016-2017,26.283023423843147
1887,Kale Abrahamson,Duquesne,2016-2017,12.74499124296836
1888,Kaleb Bishop,Fairleigh Dickinson,2016-2017,16.331778604723116
1889,Kaleb Johnson,Georgetown,2016-2017,14.981408052892725
1890,Kalif Young,Providence,2016-2017,16.709942005755607
1891,Kalin Fisher,Hampton,2016-2017,16.392406684043557
1892,Kalob Ledoux,McNeese St.,2016-2017,18.511401521422492
1893,Kam Williams,Ohio St.,2016-2017,14.083113316500034
1894,Kamar Baldwin,Butler,2016-2017,27.07721330092433
1895,Kamari Murphy,Miami-Florida,2016-2017,19.323240459822962
1896,Kamau Stokes,Kansas St.,2016-2017,18.51772980105914
1897,Kameron McGusty,Oklahoma,2016-2017,10.040052952639602
1898,Kameron Mitchell,Stony Brook,2016-2017,8.701000465379947
1899,Kameron Rooks,California,2016-2017,10.613475450015192
1900,Kareem South,Texas A&M CC,2016-2017,18.364119020154632
1901,Kari Jonsson,Drexel,2016-2017,20.785800035122634
1902,Karl Charles,Holy Cross,2016-2017,23.940599905153064
1903,Karlos Odum,North Florida,2016-2017,10.89892501198172
1904,Karmari Newman,George Mason,2016-2017,14.115023937580935
1905,Karolis Kundrotas,Elon University,2016-2017,11.787337301851453
1906,Karviar Shepherd,Texas Christian,2016-2017,20.446436636397422
1907,Kasey Hill,Florida,2016-2017,2.1482377535565083
1908,Kasheem Thomas,Cleveland St.,2016-2017,16.07424954372734
1909,Kason Harrell,IUPU - Ft. Wayne,2016-2017,21.916901775931308
1910,Kassius Robertson,Canisius,2016-2017,26.011968183338524
1911,Kassoum Yakwe,St. John's,2016-2017,14.427463666553788
1912,Katin Reinhardt,Marquette,2016-2017,22.922206032309685
1913,Kavell Bigby-Williams,Oregon,2016-2017,10.657889419424176
1914,Kavin Gilder-Tilbury,Texas State,2016-2017,35.463905203808935
1915,Kavon Stewart,Robert Morris,2016-2017,17.920328679894308
1916,Kavon Waller,Delaware State,2016-2017,14.355512363489334
1917,KeVaughn Allen,Florida,2016-2017,3.358033126824626
1918,Kealen Washington-Ives,Rider,2016-2017,11.033064175909313
1919,Keanu Pinder,Arizona,2016-2017,5.853474062409211
1920,Kedar Edwards,Tenn-Martin,2016-2017,24.032858116532253
1921,Keenan Evans,Texas Tech,2016-2017,33.84471892683601
1922,Keenan Simmons,SIU - Edwardsville,2016-2017,23.536891783613466
1923,Keith Braxton,St. Francis (PA),2016-2017,61.03271342000903
1924,Keith Shivers,Coppin St.,2016-2017,15.151405213282366
1925,Keith Smith,VMI,2016-2017,13.801388617346113
1926,Keith Stone,Florida,2016-2017,2.0552769000497264
1927,Kelan Martin,Butler,2016-2017,28.284144226762248
1928,Kellon Thomas,Indiana - Purdue,2016-2017,16.73692842486108
1929,Kelvin Amayo,Loyola Marymount,2016-2017,20.718537971356042
1930,Kelvin Jones,Texas-El Paso,2016-2017,22.40021104671922
1931,Kelvin Robinson,Appalachian St.,2016-2017,17.311109106767702
1932,Kemy Osse,Arkansas-Little Rock,2016-2017,17.649643369606245
1933,Kemy Osse,Little Rock,2016-2017,4.957208560522944
1934,Ken Williams,South Alabama,2016-2017,22.24324965882066
1935,Ken'Darrius Hamilton,Tennessee St.,2016-2017,5.822535231993506
1936,Kendal Manuel,Oregon St.,2016-2017,11.125238845044814
1937,Kendal Yancy,Texas,2016-2017,1.7568820998511223
1938,Kendall Pollard,Dayton,2016-2017,32.27347760619939
1939,Kendall Smith,CSU Northridge,2016-2017,27.588434595442973
1940,Kendrick Ray,Kennesaw St.,2016-2017,29.48486115734403
1941,Kennedy Edwards,Army,2016-2017,17.380036775637926
1942,Kennedy McKinney,Arkansas-Pine Bluff,2016-2017,13.240083239987754
1943,Kennedy Meeks,North Carolina,2016-2017,20.499755602588856
1944,Kenneth Lowe,Green Bay,2016-2017,27.09605135111423
1945,Kenneth Ogbe,Utah Valley,2016-2017,18.175607239524876
1946,Kenny Carpenter,Cleveland St.,2016-2017,10.067278278918735
1947,Kenny Cooper,Lipscomb,2016-2017,18.180684537301687
1948,Kenny Goins,Michigan St,2016-2017,13.740490367165238
1949,Kenny Jones,Austin Peay,2016-2017,29.61363771498882
1950,Kenny Kaminski,Ohio,2016-2017,9.296795476018204
1951,Kenny Paul Geno,Georgia,2016-2017,2.7195533260606846
1952,Kenny Williams,North Carolina,2016-2017,9.936451029057041
1953,Kenrich Williams,Texas Christian,2016-2017,28.227304598250853
1954,Kentan Facey,Connecticut,2016-2017,23.312633236172378
1955,Kentrall Brooks,Marist,2016-2017,21.344874316379297
1956,Kentrell Barkley,East Carolina,2016-2017,25.390748685864935
1957,Keon Burns,New Hampshire,2016-2017,1.1350562698134763
1958,Keon Clergeot,Memphis,2016-2017,13.140355427355441
1959,Keon Johnson,Winthrop,2016-2017,32.98183301454531
1960,Keon Williams,St. Francis (NY),2016-2017,20.83428478873217
1961,Keonta Vernon,Grand Canyon,2016-2017,26.887955847274362
1962,Kerem Kanter,Green Bay,2016-2017,29.974254955840326
1963,Kershon Montague,Pacific,2016-2017,7.219193376966029
1964,Kerwin Okoro,Norfolk State,2016-2017,16.118177948906936
1965,Kerwin Roach Jr.,Texas,2016-2017,1.8478516483735592
1966,Kerwin Smith,Grand Canyon,2016-2017,16.476228312670813
1967,Kethan Savage,Butler,2016-2017,24.969403336006256
1968,Kevarrius Hayes,Florida,2016-2017,3.808431831788105
1969,Kevin Baker,Troy,2016-2017,18.547618047915552
1970,Kevin Hempy,Pepperdine,2016-2017,9.555661380394028
1971,Kevin Hervey,Texas-Arlington,2016-2017,38.13687705957586
1972,Kevin Holland,Southern Miss,2016-2017,7.58206549057645
1973,Kevin Huerter,Maryland,2016-2017,7.046696060230057
1974,Kevin Johnson,Cincinnati,2016-2017,17.674216320023564
1975,Kevin Larkin,Niagara,2016-2017,24.58460501165763
1976,Kevin Marfo,George Washington,2016-2017,16.77100450329354
1977,Kevin McClain,Belmont,2016-2017,15.228853768551001
1978,Kevin Mickle,Florida Gulf Coast,2016-2017,7.774299264030904
1979,Kevin Puryear,Missouri,2016-2017,5.73415287489573
1980,Kevin Scott,Texas Southern,2016-2017,22.975334357926673
1981,Kevin Seymour,Central Conn. St.,2016-2017,10.422824134052597
1982,Kevin Vannatta,N.C. Asheville,2016-2017,18.76593166670612
1983,Kevin Zabo,Kent St.,2016-2017,10.194102859404763
1984,Kevon Harris,Stephen F. Austin,2016-2017,20.3209500416546
1985,Keyshawn Evans,Illinois St.,2016-2017,18.688242724739403
1986,Keyshawn Woods,Wake Forest,2016-2017,25.223935761488487
1987,Khadeem Lattin,Oklahoma,2016-2017,15.135634145698873
1988,Khadeen Carrington,Seton Hall,2016-2017,27.47972529570287
1989,Khadim Gueye,South Carolina,2016-2017,-0.46127033812817464
1990,Khadim Sy,Virginia Tech,2016-2017,23.071712574588368
1991,Khalen Cumberlander,Central Conn. St.,2016-2017,17.965583683059844
1992,Khalid Nwandu,Mount St. Mary's,2016-2017,8.009552333660677
1993,Khalil Ahmad,Cal St. Fullerton,2016-2017,17.09461017673262
1994,Khalil Iverson,Wisconsin,2016-2017,23.83289417532891
1995,Khalil Richard,Siena,2016-2017,14.714393552307415
1996,Khalil Small,Green Bay,2016-2017,19.500814184519097
1997,Khallid Hart,Marist,2016-2017,28.668944645380446
1998,Khari Holloway,Portland St.,2016-2017,18.863420890394718
1999,Khris Lane,Longwood,2016-2017,29.01019103286323
2000,Khwan Fore,Richmond,2016-2017,19.7104768738856
2001,Khy Kabellis,North Dakota State,2016-2017,16.014539730917665
2002,Khyri Thomas,Creighton,2016-2017,29.878201257582965
2003,KiShawn Pritchett,Davidson,2016-2017,12.940824699208282
2004,Kiefer Douse,Canisius,2016-2017,23.878687654583654
2005,Kieran Hayward,Louisiana State,2016-2017,5.816991159728333
2006,Kijana Love,New Hampshire,2016-2017,3.474732874638811
2007,Killian Tillie,Gonzaga,2016-2017,29.32899769044492
2008,Kimar Williams,Florida International,2016-2017,14.541182133095498
2009,Kimbal MacKenzie,Bucknell,2016-2017,23.04615124270627
2010,King McClure,Baylor,2016-2017,17.44753126341478
2011,Kingsley Okoroh,California,2016-2017,11.56360111195115
2012,Kipper Nichols,Illinois,2016-2017,2.932395436407165
2013,Klint Carlson,Northern Iowa,2016-2017,15.09640839151203
2014,Knox Hellums,Pepperdine,2016-2017,9.632339331987257
2015,Kobe Gantz,Delaware State,2016-2017,10.033977346831408
2016,Kobi Simmons,Arizona,2016-2017,6.172860597355833
2017,Koby McEwen,Utah St.,2016-2017,25.911917589831848
2018,Koch Bar,Bradley,2016-2017,21.96508541461
2019,Kodi Justice,Arizona State,2016-2017,17.978688666007965
2020,Kofi Andoh,Howard,2016-2017,11.170852774822347
2021,Koh Flippin,UC Riverside,2016-2017,20.10789413831806
2022,Konstantinos Mitoglou,Wake Forest,2016-2017,22.169145873279703
2023,Kory Kuenstling,Drake,2016-2017,15.351274935069787
2024,Kris Acox,Furman,2016-2017,33.97288796684674
2025,Kris Clyburn,UNLV,2016-2017,17.226831374688064
2026,Kris Jenkins,Villanova,2016-2017,25.810831257542674
2027,Kris Martin,Oral Roberts,2016-2017,21.753320785939614
2028,Kristian Doolittle,Oklahoma,2016-2017,11.267805487978404
2029,Kristinn Palsson,Marist,2016-2017,8.589049830041136
2030,Kuran Iverson,Rhode Island,2016-2017,27.21164848417057
2031,Kurk Lee,Drexel,2016-2017,23.49377780239958
2032,Kurt Steidl,Vermont,2016-2017,20.955348190553764
2033,Kwan Cheatham Jr.,Akron,2016-2017,25.469332713014218
2034,Kwe Parker,Tennessee,2016-2017,0.37060993272972836
2035,Ky Bowman,Boston College,2016-2017,26.9577135996506
2036,Ky're Allison,Marshall,2016-2017,8.31052419500766
2037,Kylan Phillips,Mississippi Valley State,2016-2017,7.81609147634097
2038,Kyle Ahrens,Michigan St,2016-2017,12.815675471304553
2039,Kyle Alexander,Tennessee,2016-2017,4.338702662368329
2040,Kyle Allman,Cal St. Fullerton,2016-2017,12.919610848707656
2041,Kyle Benton,North Carolina Central,2016-2017,28.596161463383407
2042,Kyle Carey,Northern Colorado,2016-2017,-0.4365530244246638
2043,Kyle Clark,St. Mary's,2016-2017,7.93806829396456
2044,Kyle Clarke,Kennesaw St.,2016-2017,8.422578482359855
2045,Kyle Davis,Dayton,2016-2017,26.614891975710144
2046,Kyle Foreman,Boston U,2016-2017,18.686867522023903
2047,Kyle Guice,Illinois-Chicago,2016-2017,16.024680534803935
2048,Kyle Guy,Virginia,2016-2017,8.665974237927275
2049,Kyle Kuzma,Utah,2016-2017,8.534739459408106
2050,Kyle Leufroy,Lehigh,2016-2017,22.90237461855295
2051,Kyle Mallers,Ball St.,2016-2017,10.656429910411546
2052,Kyle Meyer,Houston,2016-2017,4.87839511695538
2053,Kyle Rhoades,Western Carolina,2016-2017,16.06836321535253
2054,Kyle Steward,UMKC,2016-2017,20.51881745126189
2055,Kyle Stout,Lafayette,2016-2017,5.545925549659335
2056,Kyle Thomas,Morgan St.,2016-2017,14.633810972774938
2057,Kyle Toth,Cal Poly SLO,2016-2017,21.691585670214444
2058,Kyle Washington,Cincinnati,2016-2017,34.44900819047474
2059,Kyle Williams,Norfolk State,2016-2017,12.230302550515496
2060,Kyle de Laveaga,Northern Arizona,2016-2017,9.232296145470887
2061,Kyndahl Hill,Weber St.,2016-2017,25.368992353804096
2062,Kyre' Hamer,Campbell,2016-2017,21.314838591958488
2063,Kyrin Galloway,NC-Greensboro,2016-2017,30.57754663742708
2064,Kyron Cartwright,Providence,2016-2017,23.067689992280517
2065,L'Hassane Niangane,Gardner-Webb,2016-2017,12.123876464722489
2066,L.G. Gill,Maryland,2016-2017,4.786460680303145
2067,L.J. Peak,Georgetown,2016-2017,27.743985774786378
2068,L.J. Rose,Brigham Young,2016-2017,17.87463253571817
2069,LaBarrius Hill,McNeese St.,2016-2017,11.727422069752222
2070,LaDarien Griffin,St. Bonaventure,2016-2017,17.80097756124801
2071,LaQuentin Collins,Southern,2016-2017,1.4988700077810337
2072,LaRon Smith,Auburn,2016-2017,16.755797846471058
2073,LaRond Williams,Long Beach St.,2016-2017,4.993140928890596
2074,LaVell Boyd,UMKC,2016-2017,29.073870261384837
2075,LaVone Holland II,Northern Kentucky,2016-2017,23.708723402740763
2076,Lafayette Rutledge,Nicholls State,2016-2017,20.546141305813745
2077,Lagerald Vick,Kansas,2016-2017,9.585411196551288
2078,Lamar Peters,Mississippi St.,2016-2017,22.430495784676804
2079,Lamar Stevens,Penn St.,2016-2017,23.556449096325853
2080,Lamarr Kimble,St. Joseph's,2016-2017,17.602137845034843
2081,Lamond Murray Jr.,Pepperdine,2016-2017,30.242797852693087
2082,Lamont Walker,Texas Southern,2016-2017,15.223435930301191
2083,Lamont West,West Virginia,2016-2017,25.71215600606789
2084,Lamonte Turner,Tennessee,2016-2017,4.280357901916929
2085,Lamontray Harris,Morehead St.,2016-2017,22.45339429891984
2086,Lance Potier,McNeese St.,2016-2017,16.299955075257547
2087,Landen Lucas,Kansas,2016-2017,13.896504057026464
2088,Landry Shamet,Wichita St.,2016-2017,29.40836521463848
2089,Lane Severyn,South Dakota State,2016-2017,13.060904723835314
2090,Laquarious Paige,Indiana St.,2016-2017,13.39312015678255
2091,Laquincy Rideau,Gardner-Webb,2016-2017,32.41481591790897
2092,Larry Dennis,Stetson,2016-2017,11.684031791051126
2093,Latin Davis,Youngstown St.,2016-2017,11.23334363913405
2094,Lauri Markkanen,Arizona,2016-2017,11.295784254984426
2095,Lavelle Scottie,Air Force,2016-2017,18.982034384884688
