,MATCH,DATE,PT_DIFF
1059,South Florida vs. Central Florida,2008-12-06,8.0
1060,Tenn-Martin vs. Eastern Kentucky,2008-12-06,3.0
1061,Samford vs. Georgia Southern,2008-12-06,7.0
1062,Texas A&M CC vs. Texas Christian,2008-12-06,-13.0
1063,New Mexico St. vs. North Texas,2008-12-06,-2.0
1064,Loyola-Chicago vs. Illinois-Chicago,2008-12-06,14.0
1065,Austin Peay vs. Eastern Illinois,2008-12-06,8.0
1066,IUPU - Ft. Wayne vs. UMKC,2008-12-06,-8.0
1067,Bowling Green vs. Illinois St.,2008-12-06,-13.0
1068,Ball St. vs. Evansville,2008-12-06,-10.0
1069,Oral Roberts vs. South Dakota State,2008-12-06,9.0
1070,Jacksonville St. vs. Tennessee Tech,2008-12-06,16.0
1071,Tennessee St. vs. SE Missouri St.,2008-12-06,-11.0
1072,Grambling State vs. Louisiana Tech,2008-12-06,-30.0
1073,Central Michigan vs. Cal St. Fullerton,2008-12-06,14.0
1074,Air Force vs. Northern Colorado,2008-12-06,7.0
1075,Texas Southern vs. Washington,2008-12-06,-36.0
1076,Wyoming vs. Loyola Marymount,2008-12-06,-7.0
1077,Cal. State - Bakersfield vs. UC Davis,2008-12-06,-1.0
1078,Long Beach St. vs. San Francisco,2008-12-06,-4.0
1079,Montana St. vs. Eastern Washington,2008-12-06,6.0
1080,Fresno St. vs. Pacific,2008-12-06,2.0
1081,Baylor vs. Washington St.,2008-12-06,6.0
1082,St. Francis (NY) vs. St. Francis (PA),2008-12-06,-4.0
1083,N.C. State vs. Davidson,2008-12-06,5.0
1084,Western Michigan vs. Holy Cross,2008-12-06,6.0
1085,Cleveland St. vs. West Virginia,2008-12-06,-10.0
1086,American U. vs. Georgetown,2008-12-06,-24.0
1087,Louisiana-Monroe vs. Auburn,2008-12-06,23.0
1088,Binghamton vs. Rutgers,2008-12-06,10.0
1089,Jackson State vs. Kansas,2008-12-06,-24.0
1090,Vanderbilt vs. Georgia Tech,2008-12-06,12.0
1091,Rhode Island vs. Providence,2008-12-06,1.0
1092,Yale vs. Wagner,2008-12-06,9.0
1093,New Jersey Tech vs. Maryland - E. Shore,2008-12-06,4.0
1094,Gardner-Webb vs. Liberty,2008-12-06,-20.0
1095,Western Kentucky vs. Tulane,2008-12-06,-15.0
1096,Marshall vs. Boston U,2008-12-06,-4.0
1097,Florida International vs. Buffalo,2008-12-06,14.0
1098,Chicago St. vs. Northern Illinois,2008-12-06,-12.0
1099,Lipscomb vs. Jacksonville,2008-12-06,16.0
1100,DePaul vs. Northwestern,2008-12-06,-27.0
1101,Ohio St. vs. Notre Dame,2008-12-06,-5.0
1102,Norfolk State vs. No.Carolina A&T,2008-12-06,27.0
1103,Coppin St. vs. Morgan St.,2008-12-06,-22.0
1104,Winston-Salem vs. South Carolina State,2008-12-06,-3.0
1105,Murray St. vs. Morehead St.,2008-12-06,5.0
1106,Lamar vs. Ohio,2008-12-06,9.0
1107,George Mason vs. Drexel,2008-12-06,-1.0
1108,Miami-Florida vs. Kentucky,2008-12-06,-6.0
1109,Southern Mississippi vs. New Mexico,2008-12-06,2.0
1110,Delaware State vs. Richmond,2008-12-06,-10.0
1111,Howard vs. Hampton,2008-12-06,6.0
1112,Vermont vs. Pittsburgh,2008-12-06,29.0
1113,Bethune-Cookman vs. Florida A&M,2008-12-06,17.0
1114,Presbyterian vs. High Point,2008-12-06,-17.0
1115,Georgia St vs. NC-Wilmington,2008-12-06,22.0
1116,Dayton vs. Akron,2008-12-06,-4.0
1117,Western Carolina vs. Kent St.,2008-12-06,-5.0
1118,Western Illinois vs. Indiana - Purdue,2008-12-06,-10.0
1119,Butler vs. Youngstown St.,2008-12-06,8.0
1120,Bucknell vs. Wake Forest,2008-12-06,-29.0
1121,Centenary vs. North Dakota State,2008-12-06,-21.0
1122,Arkansas-Pine Bluff vs. Purdue,2008-12-06,-48.0
1123,Savannah State vs. Saint Louis,2008-12-06,18.0
1124,Detroit vs. Wis.-Green Bay,2008-12-06,-11.0
1125,Arkansas St. vs. Missouri St.,2008-12-06,-5.0
1126,Boston College vs. Massachusetts,2008-12-06,4.0
1127,Utah Valley vs. Northern Arizona,2008-12-06,1.0
1128,Texas-Arlington vs. Montana,2008-12-06,2.0
1129,Utah vs. Idaho State,2008-12-06,4.0
1130,Colorado St. vs. Boise St.,2008-12-06,9.0
1131,Sam Houston St. vs. Texas-El Paso,2008-12-06,-11.0
1132,Wisconsin vs. Marquette,2008-12-06,3.0
1133,Sacramento State vs. Santa Clara,2008-12-06,-19.0
1134,Southern Utah vs. UC Riverside,2008-12-06,-4.0
1135,San Diego vs. San Diego St.,2008-12-06,-11.0
1136,UNLV vs. Nevada,2008-12-06,-7.0
1137,Niagara vs. Loyola-Maryland,2008-12-07,-16.0
1138,Louisiana-Lafayette vs. Alabama,2008-12-07,17.0
1139,Nebraska vs. Arizona St.,2008-12-07,20.0
1140,Manhattan vs. Rider,2008-12-07,-3.0
1141,Houston Baptist vs. South Alabama,2008-12-07,-30.0
1142,Bradley vs. Michigan St,2008-12-07,-16.0
1143,Ohio vs. Louisville,2008-12-07,35.0
1144,UC Irvine vs. Pepperdine,2008-12-07,-8.0
1145,Lamar vs. Indiana St.,2008-12-07,2.0
1146,Kansas St. vs. Oregon,2008-12-07,-5.0
1147,North Carolina Central vs. Texas-Pan American,2008-12-07,-7.0
1148,Toledo vs. Oakland,2008-12-07,9.0
1149,California vs. Missouri,2008-12-07,-27.0
1150,Canisius vs. St. Peter's,2008-12-07,-24.0
1151,Liberty vs. Clemson,2008-12-07,5.0
1152,Iona vs. Fairfield,2008-12-07,2.0
1153,Mississippi Valley State vs. Kentucky,2008-12-07,23.0
1154,Oklahoma vs. Tulsa,2008-12-07,25.0
1155,Virginia Tech vs. Navy,2008-12-07,-9.0
1156,Florida vs. Florida St.,2008-12-07,-2.0
1157,Maryland vs. George Washington,2008-12-07,-23.0
1158,CSU Northridge vs. UCLA,2008-12-07,-18.0
1159,Indiana St. vs. Ohio,2008-12-08,-12.0
1160,Colgate vs. Maine,2008-12-08,-11.0
1161,Lamar vs. Louisville,2008-12-08,-22.0
1162,Albany vs. Lehigh,2008-12-08,-1.0
1163,New Jersey Tech vs. St. John's,2008-12-08,-28.0
1164,Hawaii vs. Illinois,2008-12-08,-10.0
1165,Arkansas-Little Rock vs. Oral Roberts,2008-12-08,3.0
1166,San Jose St. vs. San Diego,2008-12-08,-4.0
1167,Lafayette vs. Fordham,2008-12-08,21.0
1168,Army vs. Bryant,2008-12-08,11.0
1169,Savannah State vs. Georgetown,2008-12-08,62.0
1170,Fairleigh Dickinson vs. Monmouth-NJ,2008-12-08,4.0
1171,Wichita St. vs. Texas Christian,2008-12-08,9.0
1172,Purdue vs. Ball St.,2008-12-09,-29.0
1173,Marist vs. Siena,2008-12-09,-17.0
1174,Binghamton vs. Bucknell,2008-12-09,-3.0
1175,Virginia Tech vs. Georgia,2008-12-09,1.0
1176,Campbell vs. VMI,2008-12-09,-12.0
1177,Columbia vs. St. Francis (NY),2008-12-09,-2.0
1178,Idaho State vs. Wisconsin,2008-12-09,-2.0
1179,Texas vs. Villanova,2008-12-09,9.0
1180,San Francisco vs. Pacific,2008-12-09,6.0
1181,Denver vs. CSU Northridge,2008-12-09,27.0
1182,Navy vs. Mount St. Mary's,2008-12-09,-3.0
1183,Delaware vs. Hampton,2008-12-09,9.0
1184,Toledo vs. Wright St.,2008-12-09,-15.0
1185,New Hampshire vs. Rhode Island,2008-12-09,-32.0
1186,Hartford vs. Brown,2008-12-09,10.0
1187,Northern Iowa vs. Iowa,2008-12-09,19.0
1188,West Virginia vs. Davidson,2008-12-09,3.0
1189,St. Joseph's vs. Towson,2008-12-09,21.0
1190,Drake vs. Iowa St.,2008-12-09,3.0
1191,Cal St. Fullerton vs. Montana St.,2008-12-09,-14.0
1192,Utah Valley vs. Sacramento State,2008-12-09,-20.0
1193,Bryant vs. Boston College,2008-12-10,19.0
1194,Duquesne vs. Radford,2008-12-10,19.0
1195,Hofstra vs. Stony Brook,2008-12-10,5.0
1196,St. Peter's vs. New Jersey Tech,2008-12-10,-13.0
1197,Rutgers vs. Princeton,2008-12-10,-5.0
1198,Monmouth-NJ vs. Rider,2008-12-10,-12.0
1199,Central Conn. St. vs. MD Baltimore Cty,2008-12-10,-11.0
1200,Texas Christian vs. Indiana,2008-12-10,10.0
1201,SE Missouri St. vs. Western Illinois,2008-12-10,-5.0
1202,Chicago St. vs. Illinois,2008-12-10,-39.0
1203,California vs. Utah,2008-12-10,3.0
1204,Missouri St. vs. Tulsa,2008-12-10,-3.0
1205,Butler vs. Bradley,2008-12-10,-12.0
1206,Morgan St. vs. DePaul,2008-12-10,-4.0
1207,San Diego St. vs. Arizona,2008-12-10,13.0
1208,Boise St. vs. Brigham Young,2008-12-10,-38.0
1209,Gonzaga vs. Washington St.,2008-12-10,22.0
1210,Colorado St. vs. Colorado,2008-12-10,19.0
1211,Army vs. Penn St.,2008-12-10,-15.0
1212,Holy Cross vs. Massachusetts,2008-12-10,-14.0
1213,Charlotte vs. Mississippi St.,2008-12-10,6.0
1214,Iona vs. LIU Brooklyn,2008-12-10,7.0
1215,Coppin St. vs. Loyola-Maryland,2008-12-10,-3.0
1216,Yale vs. Boston U,2008-12-10,12.0
1217,Northeastern vs. Harvard,2008-12-10,-5.0
1218,Idaho vs. South Carolina State,2008-12-10,-7.0
1219,Ohio vs. Xavier,2008-12-10,-22.0
1220,Florida Gulf Coast vs. Florida,2008-12-10,34.0
1221,Alabama A&M vs. Vanderbilt,2008-12-10,-23.0
1222,Louisiana-Monroe vs. Louisiana Tech,2008-12-10,12.0
1223,Maine vs. Oklahoma,2008-12-10,-26.0
1224,Dayton vs. Creighton,2008-12-10,18.0
1225,Eastern Illinois vs. Evansville,2008-12-10,-4.0
1226,North Carolina Central vs. Arkansas,2008-12-10,28.0
1227,South Dakota State vs. Minnesota,2008-12-10,14.0
1228,IUPU - Ft. Wayne vs. Valparaiso,2008-12-10,17.0
1229,Cal. State - Bakersfield vs. Fresno St.,2008-12-10,-15.0
1230,New Mexico vs. San Diego,2008-12-10,3.0
1231,Fairfield vs. Fordham,2008-12-11,3.0
1232,Idaho State vs. Wis.-Green Bay,2008-12-11,-15.0
1233,Troy vs. Middle Tennessee St.,2008-12-11,28.0
1234,Long Beach St. vs. Weber St.,2008-12-11,-9.0
1235,Wis.-Milwaukee vs. Miami (OH),2008-12-11,24.0
1236,Southern Mississippi vs. Kansas St.,2008-12-11,19.0
1237,St. Joseph's vs. Villanova,2008-12-11,-3.0
1238,Sacramento State vs. New Mexico St.,2008-12-11,11.0
1239,North Dakota State vs. Stephen F. Austin,2008-12-12,-1.0
1240,Florida International vs. Miami-Florida,2008-12-12,-26.0
1241,Delaware State vs. Maryland,2008-12-12,-28.0
1242,Iowa St. vs. Iowa,2008-12-12,16.0
1243,Wright St. vs. Arkansas-Little Rock,2008-12-12,-7.0
1244,Gardner-Webb vs. Wichita St.,2008-12-12,-12.0
1245,Georgia Southern vs. Drake,2008-12-12,11.0
1246,Tennessee vs. Temple,2008-12-13,16.0
1247,Butler vs. Ohio St.,2008-12-13,-3.0
1248,Texas State vs. Texas,2008-12-13,8.0
1249,Winston-Salem vs. N.C. State,2008-12-13,28.0
1250,South Carolina State vs. Clemson,2008-12-13,27.0
1251,Maryland - E. Shore vs. St. Bonaventure,2008-12-13,-15.0
1252,Eastern Kentucky vs. Ball St.,2008-12-13,-13.0
1253,Seton Hall vs. St. Peter's,2008-12-13,14.0
1254,Massachusetts vs. Kansas,2008-12-13,-1.0
1255,Prairie View A&M vs. Baylor,2008-12-13,27.0
1256,Valparaiso vs. Miami (OH),2008-12-13,12.0
1257,Utah vs. Oklahoma,2008-12-13,18.0
1258,Indiana vs. Kentucky,2008-12-13,-18.0
1259,Louisiana-Monroe vs. McNeese St.,2008-12-13,-9.0
1260,Central Conn. St. vs. Rhode Island,2008-12-13,-8.0
1261,New Hampshire vs. LIU Brooklyn,2008-12-13,4.0
1262,St. Mary's vs. San Diego St.,2008-12-13,1.0
1263,Texas-Pan American vs. Air Force,2008-12-13,21.0
1264,Northern Iowa vs. Wyoming,2008-12-13,-9.0
1265,Oral Roberts vs. North Carolina,2008-12-13,16.0
1266,Towson vs. High Point,2008-12-13,-14.0
1267,Colgate vs. Monmouth-NJ,2008-12-13,1.0
1268,NC-Greensboro vs. East Carolina,2008-12-13,44.0
1269,Southeastern Louisiana vs. Florida Atlantic,2008-12-13,14.0
1270,Quinnipiac vs. Wagner,2008-12-13,8.0
1271,MD Baltimore Cty vs. Pittsburgh,2008-12-13,-35.0
1272,Texas-Arlington vs. Marshall,2008-12-13,13.0
1273,Boston U vs. Notre Dame,2008-12-13,-7.0
1274,Kennesaw St. vs. Florida A&M,2008-12-13,5.0
1275,Oregon vs. San Diego,2008-12-13,-7.0
1276,Xavier vs. Cincinnati,2008-12-13,-10.0
1277,Nebraska vs. Oregon St.,2008-12-13,-1.0
1278,Western Illinois vs. Eastern Illinois,2008-12-13,7.0
1279,South Alabama vs. Mississippi St.,2008-12-13,19.0
1280,Northern Colorado vs. Creighton,2008-12-13,19.0
1281,Central Arkansas vs. Missouri St.,2008-12-13,-17.0
1282,Stephen F. Austin vs. Drake,2008-12-13,-2.0
1283,Cal. State - Bakersfield vs. Cal St. Fullerton,2008-12-13,23.0
1284,Weber St. vs. Southern Utah,2008-12-13,-4.0
1285,Portland vs. Brigham Young,2008-12-13,15.0
1286,Long Beach St. vs. Syracuse,2008-12-13,-24.0
1287,Austin Peay vs. Louisville,2008-12-13,-19.0
1288,Mount St. Mary's vs. Penn St.,2008-12-13,-5.0
1289,IUPU - Ft. Wayne vs. Marquette,2008-12-13,-19.0
1290,Indiana St. vs. Purdue,2008-12-13,-14.0
1291,Ohio vs. Delaware,2008-12-13,9.0
1292,VCU vs. Richmond,2008-12-13,-1.0
1293,Memphis vs. Georgetown,2008-12-13,9.0
1294,Harvard vs. George Washington,2008-12-13,15.0
1295,Campbell vs. Florida Gulf Coast,2008-12-13,-4.0
1296,St. Francis (NY) vs. Hofstra,2008-12-13,16.0
1297,Florida St. vs. Georgia St,2008-12-13,5.0
1298,UMKC vs. Loyola-Chicago,2008-12-13,5.0
1299,Mississippi vs. New Mexico,2008-12-13,-33.0
1300,Nicholls State vs. Southern,2008-12-13,6.0
1301,Eastern Michigan vs. Michigan,2008-12-13,-31.0
1302,Pacific vs. Pepperdine,2008-12-13,18.0
1303,Samford vs. Saint Louis,2008-12-13,21.0
1304,Alcorn St. vs. Michigan St,2008-12-13,-58.0
1305,South Dakota State vs. Denver,2008-12-13,4.0
1306,Chattanooga vs. Davidson,2008-12-13,-5.0
1307,East Tennessee St. vs. Appalachian St.,2008-12-13,-19.0
1308,DePaul vs. UCLA,2008-12-13,-18.0
1309,Murray St. vs. Missouri,2008-12-13,11.0
1310,West Virginia vs. Duquesne,2008-12-13,-5.0
1311,Canisius vs. Albany,2008-12-13,28.0
1312,Fairleigh Dickinson vs. Army,2008-12-13,22.0
1313,No.Carolina A&T vs. Akron,2008-12-13,17.0
1314,Cleveland St. vs. Marist,2008-12-13,19.0
1315,Centenary vs. Louisiana Tech,2008-12-13,-6.0
1316,Texas A&M vs. Alabama,2008-12-13,-8.0
1317,Mississippi Valley State vs. Houston,2008-12-13,34.0
1318,Wis.-Green Bay vs. Wisconsin,2008-12-13,-20.0
1319,Grambling State vs. Louisiana State,2008-12-13,-46.0
1320,Coppin St. vs. Dayton,2008-12-13,-17.0
1321,New Orleans vs. Houston Baptist,2008-12-13,-4.0
1322,Western Kentucky vs. Evansville,2008-12-13,32.0
1323,Texas Tech vs. Lamar,2008-12-13,6.0
1324,San Francisco vs. Boise St.,2008-12-13,-3.0
1325,Utah St. vs. Utah Valley,2008-12-13,19.0
1326,Montana St. vs. Washington St.,2008-12-13,-19.0
1327,Loyola Marymount vs. UC Santa Barbara,2008-12-13,-20.0
1328,Eastern Washington vs. Hawaii,2008-12-13,-20.0
1329,Robert Morris vs. Miami-Florida,2008-12-14,8.0
1330,Niagara vs. South Florida,2008-12-14,15.0
1331,Delaware State vs. Rutgers,2008-12-14,-5.0
1332,James Madison vs. Radford,2008-12-14,4.0
1333,Longwood vs. Virginia Tech,2008-12-14,-22.0
1334,SE Missouri St. vs. Bradley,2008-12-14,13.0
1335,Northern Illinois vs. Arkansas-Little Rock,2008-12-14,12.0
1336,Morehead St. vs. Illinois St.,2008-12-14,6.0
1337,Drexel vs. Fairfield,2008-12-14,-6.0
1338,Oklahoma St. vs. Texas A&M CC,2008-12-14,23.0
1339,Bethune-Cookman vs. St. John's,2008-12-14,-18.0
1340,Wright St. vs. Wake Forest,2008-12-14,13.0
1341,North Carolina Central vs. Old Dominion,2008-12-14,-25.0
1342,Hartford vs. Sacred Heart,2008-12-14,4.0
1343,Detroit vs. Bowling Green,2008-12-14,20.0
1344,Gonzaga vs. Arizona,2008-12-14,5.0
1345,Gardner-Webb vs. Kansas St.,2008-12-14,-59.0
1346,Stanford vs. Colorado St.,2008-12-14,-11.0
1347,Portland St. vs. Washington,2008-12-14,-1.0
1348,NC-Wilmington vs. Vermont,2008-12-14,-21.0
1349,South Carolina Upstate vs. Boston College,2008-12-14,12.0
1350,Illinois-Chicago vs. Georgia Tech,2008-12-14,-6.0
1351,St. Francis (PA) vs. Iona,2008-12-14,17.0
1352,Presbyterian vs. Tulsa,2008-12-14,-14.0
1353,Indiana - Purdue vs. Arizona St.,2008-12-14,1.0
1354,Texas-El Paso vs. New Mexico St.,2008-12-14,12.0
1355,Princeton vs. Manhattan,2008-12-14,10.0
1356,Montana vs. Fresno St.,2008-12-14,-4.0
1357,Tennessee St. vs. Alabama A&M,2008-12-14,2.0
1358,Southern Illinois vs. Nevada,2008-12-14,14.0
1359,Western Michigan vs. UNLV,2008-12-14,9.0
1360,Villanova vs. La Salle,2008-12-14,-11.0
1361,Cleveland St. vs. Syracuse,2008-12-15,3.0
1362,Youngstown St. vs. Kent St.,2008-12-15,8.0
1363,Stony Brook vs. Connecticut,2008-12-15,34.0
1364,Charleston Southern vs. Cincinnati,2008-12-15,-19.0
1365,Louisiana Tech vs. McNeese St.,2008-12-15,-17.0
1366,New Orleans vs. Texas State,2008-12-15,4.0
1367,Houston Baptist vs. North Texas,2008-12-15,-12.0
1368,Tenn-Martin vs. Middle Tennessee St.,2008-12-15,-7.0
1369,Southern vs. Creighton,2008-12-15,11.0
1370,UC Riverside vs. Loyola Marymount,2008-12-15,-7.0
1371,Chicago St. vs. Hawaii,2008-12-15,-10.0
1372,Campbell vs. Stetson,2008-12-15,-7.0
1373,Alcorn St. vs. Central Michigan,2008-12-15,-8.0
1374,UC Davis vs. Citadel,2008-12-15,-18.0
1375,Arkansas-Pine Bluff vs. Southern Methodist,2008-12-15,2.0
1376,UMKC vs. Northwestern,2008-12-15,15.0
1377,Alabama St. vs. Mississippi,2008-12-15,-4.0
1378,Florida A&M vs. Texas A&M,2008-12-15,-10.0
1379,Mississippi Valley State vs. Arkansas St.,2008-12-15,17.0
1380,Louisiana-Monroe vs. Louisiana-Lafayette,2008-12-15,28.0
1381,Pepperdine vs. Southern California,2008-12-15,-14.0
1382,North Florida vs. Clemson,2008-12-16,40.0
1383,Tennessee Tech vs. Florida St.,2008-12-16,10.0
1384,North Carolina Central vs. South Carolina,2008-12-16,-47.0
1385,Cal. State - Bakersfield vs. South Dakota State,2008-12-16,-21.0
1386,Florida Atlantic vs. Denver,2008-12-16,11.0
1387,Portland vs. Northern Colorado,2008-12-16,3.0
1388,South Florida vs. Vanderbilt,2008-12-16,-19.0
1389,Kennesaw St. vs. Savannah State,2008-12-16,-4.0
1390,Texas Southern vs. Texas,2008-12-16,16.0
1391,Marquette vs. Tennessee,2008-12-16,-12.0
1392,Bethune-Cookman vs. LIU Brooklyn,2008-12-17,-25.0
1393,Norfolk State vs. Wright St.,2008-12-17,-23.0
1394,Ohio vs. Marshall,2008-12-17,5.0
1395,Rider vs. La Salle,2008-12-17,17.0
1396,Canisius vs. Syracuse,2008-12-17,-22.0
1397,Quinnipiac vs. Dartmouth,2008-12-17,-2.0
1398,Chattanooga vs. East Tennessee St.,2008-12-17,-12.0
1399,Illinois St. vs. Central Michigan,2008-12-17,-3.0
1400,St. Francis (PA) vs. St. Bonaventure,2008-12-17,7.0
1401,American U. vs. George Washington,2008-12-17,-13.0
1402,Georgia St vs. Georgia Tech,2008-12-17,-20.0
1403,Southern Methodist vs. Texas A&M,2008-12-17,-10.0
1404,Northwestern St. vs. Grambling State,2008-12-17,-4.0
1405,Mercer vs. Oklahoma St.,2008-12-17,-30.0
1406,Nicholls State vs. Louisiana State,2008-12-17,12.0
1407,Jacksonville St. vs. UAB,2008-12-17,-27.0
1408,Arkansas-Little Rock vs. Memphis,2008-12-17,-8.0
1409,Austin Peay vs. Arkansas,2008-12-17,9.0
1410,Liberty vs. DePaul,2008-12-17,1.0
1411,Harvard vs. Rice,2008-12-17,-4.0
1412,Jacksonville vs. Ohio St.,2008-12-17,-13.0
1413,Texas Tech vs. Texas-El Paso,2008-12-17,-18.0
1414,Siena vs. Pittsburgh,2008-12-17,13.0
1415,St. Mary's vs. Oregon,2008-12-17,-5.0
1416,Arkansas-Pine Bluff vs. Nevada,2008-12-17,-29.0
1417,Northern Arizona vs. Stanford,2008-12-17,-9.0
1418,Old Dominion vs. Duquesne,2008-12-17,-26.0
1419,Jackson State vs. Providence,2008-12-17,-14.0
1420,Coastal Carolina vs. Charleston,2008-12-17,15.0
1421,UC Davis vs. Presbyterian,2008-12-17,13.0
1422,Longwood vs. Virginia,2008-12-17,-29.0
1423,East Carolina vs. N.C. State,2008-12-17,-11.0
1424,Gardner-Webb vs. Western Carolina,2008-12-17,6.0
1425,Robert Morris vs. Lafayette,2008-12-17,-13.0
1426,N.C. Asheville vs. Duke,2008-12-17,43.0
1427,Akron vs. VCU,2008-12-17,-4.0
1428,Southern Illinois vs. Northern Illinois,2008-12-17,-15.0
1429,Citadel vs. Michigan St,2008-12-17,-14.0
1430,South Carolina Upstate vs. Saint Louis,2008-12-17,17.0
1431,Southern vs. Chicago St.,2008-12-17,8.0
1432,Tennessee St. vs. Alabama,2008-12-17,9.0
1433,Middle Tennessee St. vs. Belmont,2008-12-17,13.0
1434,Oral Roberts vs. New Mexico,2008-12-17,3.0
1435,Prairie View A&M vs. New Mexico St.,2008-12-17,14.0
1436,UC Santa Barbara vs. Weber St.,2008-12-17,-7.0
1437,Utah St. vs. Southern Utah,2008-12-17,-7.0
1438,Portland St. vs. Cal Poly SLO,2008-12-17,3.0
1439,South Carolina State vs. Idaho,2008-12-17,13.0
1440,Santa Clara vs. UNLV,2008-12-17,-12.0
1441,Loyola Marymount vs. UCLA,2008-12-17,-31.0
1442,James Madison vs. Morehead St.,2008-12-18,12.0
1443,NC-Greensboro vs. Kent St.,2008-12-18,11.0
1444,Charleston Southern vs. Florida St.,2008-12-18,-23.0
1445,Texas A&M CC vs. Savannah State,2008-12-18,5.0
1446,Winston-Salem vs. North Carolina Central,2008-12-18,-15.0
1447,McNeese St. vs. Southern Mississippi,2008-12-18,-19.0
1448,No.Carolina A&T vs. Tulane,2008-12-18,-26.0
1449,Florida Atlantic vs. Troy,2008-12-18,-7.0
1450,Florida International vs. Arkansas St.,2008-12-18,20.0
1451,North Texas vs. Louisiana-Lafayette,2008-12-18,-14.0
1452,Texas Southern vs. Gonzaga,2008-12-18,42.0
1453,Pepperdine vs. CSU Northridge,2008-12-18,35.0
1454,Northern Colorado vs. Fresno St.,2008-12-18,5.0
1455,Mississippi St. vs. Cincinnati,2008-12-18,12.0
1456,Niagara vs. Drexel,2008-12-18,-5.0
1457,Evansville vs. North Carolina,2008-12-18,-18.0
1458,North Florida vs. Furman,2008-12-18,-11.0
1459,Texas-San Antonio vs. Texas-Pan American,2008-12-18,2.0
1460,Oakland vs. Wis.-Green Bay,2008-12-18,3.0
1461,Iona vs. Western Michigan,2008-12-18,-13.0
1462,Louisiana Tech vs. Samford,2008-12-18,-13.0
1463,Western Kentucky vs. South Alabama,2008-12-18,-3.0
1464,Mississippi vs. Louisville,2008-12-18,9.0
1465,Montana vs. UC Riverside,2008-12-18,-5.0
1466,UMKC vs. Eastern Washington,2008-12-18,-7.0
1467,Radford vs. George Mason,2008-12-19,12.0
1468,NC-Wilmington vs. Charleston,2008-12-19,20.0
1469,Youngstown St. vs. High Point,2008-12-19,-3.0
1470,New Orleans vs. Louisiana-Monroe,2008-12-19,6.0
1471,Western Carolina vs. Marquette,2008-12-19,17.0
1472,Prairie View A&M vs. Colorado,2008-12-19,25.0
1473,St. Peter's vs. Monmouth-NJ,2008-12-19,18.0
1474,Wake Forest vs. Richmond,2008-12-19,-7.0
1475,Liberty vs. Saint Louis,2008-12-19,-3.0
1476,Stephen F. Austin vs. Austin Peay,2008-12-19,-39.0
1477,Southern vs. DePaul,2008-12-19,37.0
1478,Miami (OH) vs. West Virginia,2008-12-20,-36.0
1479,Robert Morris vs. Central Michigan,2008-12-20,-13.0
1480,Mount St. Mary's vs. Georgetown,2008-12-20,11.0
1481,Rice vs. Duquesne,2008-12-20,16.0
1482,Florida Gulf Coast vs. Butler,2008-12-20,20.0
1483,La Salle vs. Cornell,2008-12-20,9.0
1484,Duke vs. Xavier,2008-12-20,18.0
1485,Columbia vs. Virginia Tech,2008-12-20,-12.0
1486,Navy vs. Canisius,2008-12-20,5.0
1487,North Carolina vs. Valparaiso,2008-12-20,22.0
1488,Wofford vs. Georgia,2008-12-20,1.0
1489,Temple vs. Kansas,2008-12-20,12.0
1490,South Florida vs. Murray St.,2008-12-20,-9.0
1491,Arizona vs. UNLV,2008-12-20,-15.0
1492,New Jersey Tech vs. Rider,2008-12-20,-21.0
1493,St. Bonaventure vs. Eastern Michigan,2008-12-20,-8.0
1494,Davidson vs. Purdue,2008-12-20,-18.0
1495,Jackson State vs. Southeastern Louisiana,2008-12-20,-19.0
1496,Connecticut vs. Gonzaga,2008-12-20,5.0
1497,Oakland vs. Michigan,2008-12-20,13.0
1498,Coastal Carolina vs. Georgia St,2008-12-20,17.0
1499,Iowa vs. Drake,2008-12-20,17.0
1500,Marist vs. St. John's,2008-12-20,-21.0
1501,Citadel vs. South Carolina,2008-12-20,-14.0
1502,Louisiana State vs. Texas A&M,2008-12-20,-11.0
1503,Oral Roberts vs. Wright St.,2008-12-20,-13.0
1504,Coppin St. vs. Wisconsin,2008-12-20,-11.0
1505,Syracuse vs. Memphis,2008-12-20,-7.0
1506,Weber St. vs. Utah,2008-12-20,10.0
1507,Northern Colorado vs. San Jose St.,2008-12-20,-11.0
1508,Montana St. vs. Long Beach St.,2008-12-20,-14.0
1509,Eastern Kentucky vs. Cincinnati,2008-12-20,8.0
1510,St. Mary's vs. Southern Illinois,2008-12-20,-13.0
1511,Delaware State vs. Notre Dame,2008-12-20,-38.0
1512,Winthrop vs. Old Dominion,2008-12-20,12.0
1513,American U. vs. MD Baltimore Cty,2008-12-20,13.0
1514,Bowling Green vs. Central Arkansas,2008-12-20,-2.0
1515,South Alabama vs. Florida International,2008-12-20,-5.0
1516,Detroit vs. Illinois,2008-12-20,-31.0
1517,NC-Greensboro vs. Dayton,2008-12-20,31.0
1518,Portland vs. Oregon,2008-12-20,3.0
1519,Stephen F. Austin vs. Arkansas,2008-12-20,16.0
1520,Illinois-Chicago vs. Illinois St.,2008-12-20,7.0
1521,Southern Utah vs. Utah Valley,2008-12-20,-6.0
1522,Norfolk State vs. Missouri St.,2008-12-20,9.0
1523,New Mexico St. vs. Texas-El Paso,2008-12-20,-15.0
1524,South Carolina Upstate vs. Fresno St.,2008-12-20,25.0
1525,Boise St. vs. Cal. State - Bakersfield,2008-12-20,4.0
