,PLAYER,TEAM,YEAR,PER
860,De'Suan Dixon,Jackson State,2009-2010,23.172880338564674
861,DeAndre Brown,Louisiana Tech,2009-2010,17.002595556663827
862,DeAndre Hersey,South Alabama,2009-2010,13.819614437766965
863,DeAndre Liggins,Kentucky,2009-2010,7.033166578163759
864,DeAndre Mays,Youngstown St.,2009-2010,18.665445858557064
865,DeAngelo Casto,Washington St.,2009-2010,26.33633931322123
866,DeAngelo Jones,Northern Arizona,2009-2010,21.92704927432452
867,DeAntre Jefferson,Chattanooga,2009-2010,19.340637682073503
868,DeAundre Cranston,Mississippi,2009-2010,5.8784189561385105
869,DeJuan Pursley,Fairleigh Dickinson,2009-2010,-0.8523169373070727
870,DeMarcus Cousins,Kentucky,2009-2010,18.995238429954735
871,DeMario Williams,Middle Tennessee St.,2009-2010,9.092641642735057
872,DeMonte Simpson,Florida Atlantic,2009-2010,13.033585740928581
873,DeShawn Dockery,Fairleigh Dickinson,2009-2010,8.379532957851147
874,DeShawn Patterson,Southeastern Louisiana,2009-2010,18.397766107980523
875,DeShawn Sims,Michigan,2009-2010,7.0655811348004445
876,DeVaughn Washington,Ohio,2009-2010,14.194648710080536
877,DeWayne Reed,Auburn,2009-2010,23.04822532796019
878,Deandre Hall,Texas Southern,2009-2010,28.140929767487187
879,Dee Bost,Mississippi St.,2009-2010,23.45666632333132
880,Dee Brown(Bowl),Bowling Green,2009-2010,19.711861449845326
881,Dee Giger,Harvard,2009-2010,14.779538624580443
882,Dee Goens,Holy Cross,2009-2010,14.84120837962871
883,Deilvez Yearby,IUPU - Ft. Wayne,2009-2010,31.976807616111397
884,Deividas Dulkys,Florida St.,2009-2010,23.260586754571616
885,Dejuan Goodwin,Marist,2009-2010,7.398610205131492
886,Dele Coker,St. John's,2009-2010,20.11038118511994
887,Delroy James,Rhode Island,2009-2010,31.89904643524212
888,Delvon Johnson,Arkansas,2009-2010,3.2747052219316846
889,Delvon Roe,Michigan St,2009-2010,26.65844584452299
890,Demarco Stepter,Texas-San Antonio,2009-2010,27.570256100732546
891,Demetrece Young,Pacific,2009-2010,19.81018842394649
892,Demetri Goodson,Gonzaga,2009-2010,13.644161044108062
893,Demetri McCamey,Illinois,2009-2010,5.309313618862695
894,Demetric Williams,Wichita St.,2009-2010,14.078695216316817
895,Demetrius Monroe,Idaho State,2009-2010,26.024680972901237
896,Demetrius Walker,Arizona St.,2009-2010,14.4584292855365
897,Demetrius Ward,Western Michigan,2009-2010,8.787783824111191
898,Demetrius Williamson,Niagara,2009-2010,18.725819636945133
899,Demitrius Conger,St. Bonaventure,2009-2010,17.597058012151102
900,Demond Watt,Texas A&M CC,2009-2010,33.67148502425083
901,Demonte Harper,Morehead St.,2009-2010,20.036415625501203
902,Demontez Stitt,Clemson,2009-2010,23.42768667629976
903,Denis Clemente,Kansas St.,2009-2010,24.471824139980544
904,Dennis Harris,Louisiana State,2009-2010,22.29097055378132
905,Dennis Horner,N.C. State,2009-2010,29.201200029004927
906,Denver Holmes,Evansville,2009-2010,15.594546175999984
907,Denykco Bowles,SIU - Edwardsville,2009-2010,17.981832935913957
908,Denzel Barnes,Stephen F. Austin,2009-2010,14.52508562403162
909,Denzel Bowles,James Madison,2009-2010,41.96545022790663
910,Deon Thompson,North Carolina,2009-2010,19.20674808224515
911,Deonta Vaughn,Cincinnati,2009-2010,23.45807410081422
912,Deontay Twyman,Quinnipiac,2009-2010,23.014947271294986
913,Deonte Roberts,Wis.-Milwaukee,2009-2010,22.420719219515043
914,Dequan Jones,Miami-Florida,2009-2010,18.63228494238242
915,Derek Benter,North Dakota,2009-2010,6.772124433973123
916,Derek Brooks,Air Force,2009-2010,27.648443829380547
917,Derek Elston,Indiana,2009-2010,8.558289113202111
918,Derek Glasser,Arizona St.,2009-2010,23.48427192669971
919,Derek Needham,Fairfield,2009-2010,22.832921590790747
920,Derek Selvig,Montana,2009-2010,12.632698952452454
921,Derek Thompson,SE Missouri St.,2009-2010,14.006840357166645
922,Derek Williams,Southern Methodist,2009-2010,27.917253144408328
923,Derick Nelson,Oakland,2009-2010,22.872271658668772
924,Derrek Tartt,Albany,2009-2010,5.433641599137113
925,Derrick Bails,Arkansas-Little Rock,2009-2010,19.55086039780807
926,Derrick Blackwell,Alcorn St.,2009-2010,1.8384929438482922
927,Derrick Caracter,Texas-El Paso,2009-2010,33.76195342142162
928,Derrick Favors,Georgia Tech,2009-2010,34.87876666165832
929,Derrick Jasper,UNLV,2009-2010,22.34813062447394
930,Derrick Nix,Michigan St,2009-2010,21.51351590363377
931,Derrick O'Neil,Florida Gulf Coast,2009-2010,18.488711200180134
932,Derrick Strings,UC Irvine,2009-2010,13.145409684091025
933,Derrick Thomas,Drexel,2009-2010,13.981172868948672
934,Derrick Williams,Arizona,2009-2010,13.689216765358621
935,Derrio Green,Charlotte,2009-2010,24.64855963986282
936,Derwin Kitchen,Florida St.,2009-2010,23.29404914649951
937,Desmar Jackson,Wyoming,2009-2010,30.25478672696468
938,Desmond Jackson,Alabama A&M,2009-2010,-3.6682204470702406
939,Desmond Wade,Houston,2009-2010,6.0513994630310295
940,Desmond Yates,Middle Tennessee St.,2009-2010,29.04593372952498
941,Destin Damachoua,New Orleans,2009-2010,5.82662760292552
942,Devan Bailey,Central Conn. St.,2009-2010,6.585208826059347
943,Devan Bawinkell,Iowa,2009-2010,4.069993780216951
944,Devan Carter,Elon University,2009-2010,9.437389836060293
945,Devan Downey,South Carolina,2009-2010,12.636931991234388
946,Devan Dumes,Indiana,2009-2010,4.726841346457865
947,Devin Booker,Clemson,2009-2010,23.8668653750442
948,Devin Brown,Holy Cross,2009-2010,24.686848763319965
949,Devin Ebanks,West Virginia,2009-2010,27.28761830981833
950,Devin Gibson,Texas-San Antonio,2009-2010,25.69898297477622
951,Devin Ginty,San Diego,2009-2010,4.802453616502445
952,Devin Hill,DePaul,2009-2010,14.00874149711804
953,Devin McDonald,New Orleans,2009-2010,12.222301919694436
954,Devin Price,Marist,2009-2010,18.90329993912169
955,Devin Searcy,Dayton,2009-2010,20.167499717975495
956,Devin Sweetney,St. Francis (PA),2009-2010,63.47970891330172
957,Devoe Joseph,Minnesota,2009-2010,21.666789100091496
958,Devon Baker,Northwestern St.,2009-2010,23.106356536177195
959,Devon Beitzel,Northern Colorado,2009-2010,34.36766788600476
960,Devon Peltier,Cal St. Fullerton,2009-2010,23.270710476481867
961,Devon White,La Salle,2009-2010,20.10906494913178
962,Devron Bostick,Minnesota,2009-2010,26.218373473673843
963,Dewan Clayborn,Central Arkansas,2009-2010,9.705024798444075
964,Dewayne Jackson,Morgan St.,2009-2010,25.94575693092082
965,Dewayne Wright,Eastern Illinois,2009-2010,13.287868575738289
966,Dexter Fields,UAB,2009-2010,20.044142098537733
967,Dexter Moore,Coastal Carolina,2009-2010,15.793605418704214
968,Dexter Pittman,Texas,2009-2010,4.201002557540807
969,Dexter Strickland,North Carolina,2009-2010,9.855930854403224
970,Diante Garrett,Iowa St.,2009-2010,19.103487115294364
971,Diego Kapelan,McNeese St.,2009-2010,19.24519710288214
972,Dijon Manns,North Carolina Central,2009-2010,10.063861542727961
973,Dijuan Harris,Charlotte,2009-2010,18.658046008410167
974,Dinma Odiakosa,Illinois St.,2009-2010,33.22188225704538
975,Dino Gregory,Maryland,2009-2010,5.572720159924189
976,Dion Dixon,Cincinnati,2009-2010,16.575327732034488
977,Dior Lowhorn,San Francisco,2009-2010,34.82791105490796
978,Djibril Coulibaly,Manhattan,2009-2010,7.319548730900372
979,Djibril Thiam,Wyoming,2009-2010,20.36529652621597
980,Dobrivoje Mavrak,SIU - Edwardsville,2009-2010,6.14974980682316
981,Dogus Balbay,Texas,2009-2010,2.191852684600766
982,Domineek Daniel,Sacramento State,2009-2010,18.500719313124147
983,Dominic Calegari,UC Davis,2009-2010,32.40409987898596
984,Dominic Cheek,Villanova,2009-2010,22.89375107878129
985,Dominic Friend,Nicholls State,2009-2010,6.725592713806196
986,Dominic Knight,Northwestern St.,2009-2010,14.530641510996114
987,Dominic Moore,Arkansas-Pine Bluff,2009-2010,7.7953581166560095
988,Dominic Waters,Portland St.,2009-2010,32.05997163822687
989,Dominique Jones,South Florida,2009-2010,37.592088952156935
990,Dominique Keller,Illinois,2009-2010,4.186794741218831
991,Dominique Lacy,NC-Wilmington,2009-2010,13.42565713751142
992,Dominique Morrison,Oral Roberts,2009-2010,26.465116644080837
993,Dominique Mpondo,Tenn-Martin,2009-2010,11.55570829337365
994,Dominique Shellman,Jacksonville St.,2009-2010,10.105965033820441
995,Dominique Sutton,Kansas St.,2009-2010,21.442060567420533
996,Donald Johnson,Cal. State - Bakersfield,2009-2010,12.073780428786748
997,Donald Lawson,Western Michigan,2009-2010,21.846492118116263
998,Donald Qualls,Grambling State,2009-2010,22.61951789992692
999,Donald Sims,Appalachian St.,2009-2010,35.97573480987947
1000,Donald Sloan,Texas A&M,2009-2010,15.443212855332579
1001,Donavan Foster,Detroit,2009-2010,18.120550027361258
1002,Donavan Monroe,Charleston,2009-2010,13.707711945273065
1003,Doneal Mack,Memphis,2009-2010,22.242362707402926
1004,Donley Minor,Lamar,2009-2010,10.321508491924833
1005,Donnell Beverly,Connecticut,2009-2010,13.14945964505375
1006,Donnie Carson,Idaho State,2009-2010,15.311991176673594
1007,Donovan Bragg,Cal. State - Bakersfield,2009-2010,15.777421041583294
1008,Dontae Bryant,San Francisco,2009-2010,13.735098057610386
1009,Dontae Cannon,McNeese St.,2009-2010,14.770719684971947
1010,Donte Lopez,Lamar,2009-2010,5.933700021920321
1011,Donte Medder,Tulsa,2009-2010,17.136901558415037
1012,Donte Poole,Murray St.,2009-2010,21.70407682784564
1013,Donte Smith,Southern California,2009-2010,9.380608582959537
1014,Dorenzo Hudson,Virginia Tech,2009-2010,23.46708309215442
1015,Dorian Green,Colorado St.,2009-2010,16.45340248479335
1016,Dorian McDaniel,Prairie View A&M,2009-2010,14.687251142922054
1017,Dorvell Carter,Marist,2009-2010,15.8217167695292
1018,Doug Archer,North Dakota,2009-2010,4.45365690458868
1019,Doug Davis,Princeton,2009-2010,22.52811532478476
1020,Doug Elwell,Wagner,2009-2010,17.981198549947
1021,Doug Miller,Harvard,2009-2010,12.963254992681845
1022,Douglas Scott,Southern,2009-2010,1.8009739986158926
1023,Drae Murray,Sam Houston St.,2009-2010,14.281358984071186
1024,Draymond Green,Michigan St,2009-2010,34.930270552724984
1025,Drazen Zlovaric,Georgia,2009-2010,-0.0002873789280847224
1026,Drew Allen,Southern Utah,2009-2010,8.116120339662084
1027,Drew Crawford,Northwestern,2009-2010,13.176701987335509
1028,Drew Hanlen,Belmont,2009-2010,21.426667573652228
1029,Drew Lundberg,North Dakota State,2009-2010,10.626469843677338
1030,Drew Maynard,Oakland,2009-2010,19.53341922925346
1031,Drew Shiller,Stanford,2009-2010,17.13754166221121
1032,Drew Spradlin,Elon University,2009-2010,20.125853900073167
1033,Drew Viney,Loyola Marymount,2009-2010,30.319190891814234
1034,Drew Wiley,Oregon,2009-2010,7.192399450030236
1035,Duke Mondy,Providence,2009-2010,17.051780193805392
1036,Duran Roberson,Austin Peay,2009-2010,19.2267958792676
1037,Durand Scott,Miami-Florida,2009-2010,22.812451591993735
1038,Duro Bjegovic,Sacramento State,2009-2010,24.47832848120219
1039,Durrell Summers,Michigan St,2009-2010,23.113659042792428
1040,Dustin Monsebroten,North Dakota,2009-2010,6.711748557948048
1041,Dustin Ware,Georgia,2009-2010,4.263879427399606
1042,Dutch Gaitley,Monmouth-NJ,2009-2010,9.39256175635593
1043,Duwan Kornegay,Prairie View A&M,2009-2010,15.15651566939972
1044,Dwane Joshua,No.Carolina A&T,2009-2010,17.707750965951224
1045,Dwayne Collins,Miami-Florida,2009-2010,34.870064692464375
1046,Dwayne Lathan,Indiana St.,2009-2010,34.30987280845141
1047,Dwayne Sims,North Carolina Central,2009-2010,16.817591204171524
1048,Dwayne Smith,George Washington,2009-2010,21.758201891078276
1049,Dwight Buycks,Marquette,2009-2010,17.841766864379057
1050,Dwight Gentry II,Texas-Arlington,2009-2010,18.77189787875126
1051,Dwight Gordon,UC Riverside,2009-2010,13.501930745123984
1052,Dwight Hardy,St. John's,2009-2010,23.10782008611895
1053,Dwight Lewis,Southern California,2009-2010,18.779367111529982
1054,Dwight Thorne,Colorado,2009-2010,6.73402187214264
1055,Dylan Hale,Texas State,2009-2010,14.551684381566396
1056,Dylan Talley,Binghamton,2009-2010,19.641459332927127
1057,Dynile Forbes,Louisiana-Monroe,2009-2010,24.70558074626343
1058,Dyricus Simms-Edwards,Bradley,2009-2010,16.2642021734359
1059,E'Twaun Moore,Purdue,2009-2010,14.963256144374471
1060,E.J. Dawson,Longwood,2009-2010,7.698463811613597
1061,E.J. Kusnyer,Mercer,2009-2010,16.768210410887207
1062,E.J. Singler,Oregon,2009-2010,9.583458173864875
1063,Earl Gee,Longwood,2009-2010,15.283418298715441
1064,Earnest Bridges,High Point,2009-2010,15.030634756839637
1065,Earnest Jones,Southern,2009-2010,2.3658067775294938
1066,Earnest Ross,Auburn,2009-2010,14.472358780282624
1067,Ebuka Anyaorah,Georgia,2009-2010,3.5959176029629663
1068,Ed Davis,North Carolina,2009-2010,23.225809677850783
1069,Ed Nixon,VCU,2009-2010,22.805356676312687
1070,Ed Rolax,Florida Gulf Coast,2009-2010,8.437073065577232
1071,Ed Waite,Monmouth-NJ,2009-2010,22.771660944976677
1072,Eddie Castellanos,Stony Brook,2009-2010,7.169247816176022
1073,Eddie D'Haita,Youngstown St.,2009-2010,10.542372990407314
1074,Eddie Hayden,Coppin St.,2009-2010,10.267769296250274
1075,Eddie Ludwig,Louisiana State,2009-2010,14.713919269612745
1076,Eddie Murray,Florida Gulf Coast,2009-2010,19.127106519236566
1077,Eddie Williams,Stephen F. Austin,2009-2010,29.566608353963083
1078,Eddren McCain,Bradley,2009-2010,10.1666800103484
1079,Edgar Sosa,Louisville,2009-2010,27.135042221485676
1080,Edin Suljic,Eastern Illinois,2009-2010,17.205384280645006
1081,Edvinas Ruzgas,Texas Christian,2009-2010,19.69022437524514
1082,Edward Daniel,Murray St.,2009-2010,20.12427098953303
1083,Edwin Santiago,Delaware,2009-2010,6.676345275829695
1084,Edwin Ubiles,Siena,2009-2010,27.206393929296446
1085,Ejike Hart,New Orleans,2009-2010,10.007534297766693
1086,Ekpe Udoh,Baylor,2009-2010,34.479671503120116
1087,Elbryan Neal,McNeese St.,2009-2010,14.832994757682826
1088,Elhanan Bone,NC-Greensboro,2009-2010,8.333507658070317
1089,Eli Holman,Detroit,2009-2010,33.675227986768476
1090,Elias Harris,Gonzaga,2009-2010,34.385370588042406
1091,Elijah Millsap,UAB,2009-2010,30.80777530601481
1092,Elijah Muhammad,Tennessee Tech,2009-2010,21.99975674215076
1093,Ella Ellis,Army,2009-2010,10.853037052137712
1094,Elliot Williams,Memphis,2009-2010,33.291194937923315
1095,Elliott Bullock,Stanford,2009-2010,0.7869885779186951
1096,Elliott Lloyd,Northern Colorado,2009-2010,13.738302875219066
1097,Elston Turner,Washington,2009-2010,6.275204470668747
1098,Elton Frazier,Canisius,2009-2010,24.366985962557195
1099,Emeka Okafor Jr.,Western Illinois,2009-2010,16.299438461354775
1100,Emil Kim,UC Irvine,2009-2010,10.808251683056623
1101,Emmanuel Bidias a Moute,Texas State,2009-2010,21.572332343787693
1102,Emmanuel Igbinosa,Stanford,2009-2010,20.49065987849924
1103,Eni Cuka,North Florida,2009-2010,12.73277388847796
1104,Eniel Polynice,Mississippi,2009-2010,6.117699305552411
1105,Eric Bell,Stephen F. Austin,2009-2010,11.47537599682669
1106,Eric Bledsoe,Kentucky,2009-2010,7.993509704887214
1107,Eric Boateng,Arizona St.,2009-2010,26.758279680735466
1108,Eric Carlson,North Dakota State,2009-2010,26.22919963045287
1109,Eric Dearden,Utah Valley,2009-2010,12.714496224552933
1110,Eric Evans,Duquesne,2009-2010,16.117167339837824
1111,Eric Hayes,Maryland,2009-2010,9.211946289000636
1112,Eric May,Iowa,2009-2010,6.1229347551721895
1113,Eric McCrary,SE Missouri St.,2009-2010,16.595339328408244
1114,Eric Meister,Holy Cross,2009-2010,17.765523780252263
1115,Eric Obeysekere,Holy Cross,2009-2010,15.977593006237518
1116,Eric Stubbs,N.C. Asheville,2009-2010,8.892592181109071
1117,Eric Tramiel,North Texas,2009-2010,28.18225937534016
1118,Eric Vianney,Tulane,2009-2010,15.620850774848604
1119,Eric Wallace,DePaul,2009-2010,20.19229962905933
1120,Eric Wise,UC Irvine,2009-2010,31.4348338405532
1121,Eric Zastoupil,Army,2009-2010,14.312001346827056
1122,Erick Green,Virginia Tech,2009-2010,9.101477601847094
1123,Erick Peguero,Tennessee St.,2009-2010,2.769066533609433
1124,Erick Smith,Bryant,2009-2010,6.429983083305045
1125,Erik Marschall,Bowling Green,2009-2010,23.150535259773683
1126,Erik Murphy,Florida,2009-2010,3.315694602891497
1127,Erik Rush,Montana St.,2009-2010,20.770943522295187
1128,Erin Straughn,East Carolina,2009-2010,14.90840729614437
1129,Errick Peck,Cornell,2009-2010,25.07694718453904
1130,Erving Walker,Florida,2009-2010,2.704246646815918
1131,Eshaunte Jones,Nebraska,2009-2010,21.612422525345295
1132,Ethan Niedermeyer,Portland,2009-2010,6.2764291572592
1133,Ethan Wragge,Creighton,2009-2010,25.169108875455297
1134,Eugene Blue,Detroit,2009-2010,12.376386252359222
1135,Eugene Harris,High Point,2009-2010,22.637759570272298
1136,Eugene Harvey,Seton Hall,2009-2010,24.392096061110244
1137,Eugene Phelps,Long Beach St.,2009-2010,21.38205751534493
1138,Eulis Stephens,Detroit,2009-2010,17.96024855374014
1139,Evaldas Baniulis,South Carolina,2009-2010,3.2951741245075223
1140,Evan Faulkner,Radford,2009-2010,5.089519773744092
1141,Evan Fjeld,Vermont,2009-2010,28.2548465567221
1142,Evan Gordon,Liberty,2009-2010,20.593519378544368
1143,Evan Hilton,Alabama A&M,2009-2010,15.274487338884873
1144,Evan Neisler,Drexel,2009-2010,17.4939488645766
1145,Evan Ravenel,Boston College,2009-2010,18.31342302091485
1146,Evan Turner,Ohio St.,2009-2010,42.50725582213852
1147,Evan Washington,Air Force,2009-2010,21.549636757941727
1148,Fahro Alihodzic,Fordham,2009-2010,8.532357230333632
1149,Farnold Degand,N.C. State,2009-2010,15.893124798196046
1150,Ferg Myrick,New Hampshire,2009-2010,24.805436736450588
1151,Ferrakohn Hall,Seton Hall,2009-2010,17.618761959325443
1152,Festus Ezeli,Vanderbilt,2009-2010,17.170530813380463
1153,Filip Toncinic,Texas A&M CC,2009-2010,14.604425614497528
1154,Finis Craddock,Central Michigan,2009-2010,-0.41498544091117123
1155,Flenard Whitfield,Western Michigan,2009-2010,24.53744623518626
1156,Fran Urli,Albany,2009-2010,18.110701984175357
1157,Francis-Cedric Martel,Richmond,2009-2010,20.99199937212606
1158,Frank Ben-Eze,Davidson,2009-2010,11.023707005096004
1159,Frank Davis,Tennessee Tech,2009-2010,23.79913197283562
1160,Frank Gaines,IUPU - Ft. Wayne,2009-2010,14.457975602051631
1161,Frank Hassell,Old Dominion,2009-2010,32.12587377282799
1162,Frank Henry-Ala,Kent St.,2009-2010,20.20929721271056
1163,Frank Otis,Southern Methodist,2009-2010,14.219044002438169
1164,Frank Turner,Canisius,2009-2010,29.822177851879577
1165,Frank Wiseler,Drake,2009-2010,13.46609942974413
1166,Frankie Sullivan,Auburn,2009-2010,25.574640784149626
1167,Franklin Session,Weber St.,2009-2010,22.90541189475269
1168,Fred Chatmon,UMKC,2009-2010,9.254798441888644
1169,Fred Gulley,Oklahoma St.,2009-2010,2.8258186661709774
1170,Fred HinnenKamp,Houston Baptist,2009-2010,10.975200959130962
1171,Fred Hunter,Nicholls State,2009-2010,28.8556814810394
1172,Freddie Riley,Massachusetts,2009-2010,18.901861727908237
1173,Freddy Obame Obame,Maryland - E. Shore,2009-2010,9.940976362224472
1174,Frisco Sandidge,Delaware State,2009-2010,27.9111363226551
1175,G.J. Vilarino,Gonzaga,2009-2010,13.075010954224274
1176,GW Boon,Bucknell,2009-2010,18.247723926455887
1177,Gabe Blair,Wichita St.,2009-2010,23.48450210370215
1178,Gabe Knutson,Lehigh,2009-2010,22.9392149420904
1179,Gabe Rogers,Northern Arizona,2009-2010,17.012793399478088
1180,Gabriel Harris,Stanford,2009-2010,5.92621888301043
1181,Gaby Bermudez,Samford,2009-2010,3.356014460940044
1182,Gani Lawal,Georgia Tech,2009-2010,32.240776589202724
1183,Garlon Green,Texas Christian,2009-2010,11.10744905940233
1184,Garrett Callahan,South Dakota State,2009-2010,23.20302876710918
1185,Garrett Green,Louisiana State,2009-2010,7.519823240850086
1186,Garrett Johnson,Fresno St.,2009-2010,2.6224358285684928
1187,Garrett Kissel,Vermont,2009-2010,9.52272552528806
1188,Garrett Leffelman,Brown,2009-2010,23.00696963656877
1189,Garrett Lever,Seattle,2009-2010,12.4933480428497
1190,Garrett Sim,Oregon,2009-2010,8.491891533571657
1191,Garrett Stutz,Wichita St.,2009-2010,29.392610759208804
1192,Garrett Williamson,St. Joseph's,2009-2010,25.03406816275011
1193,Garrick Sherman,Michigan St,2009-2010,15.917969607270267
1194,Garrison Johnson,Jackson State,2009-2010,27.176104154727042
1195,Garrius Adams,Miami-Florida,2009-2010,13.558799499852986
1196,Garvey Young,Vermont,2009-2010,12.291013165153311
1197,Gary Clark,Wake Forest,2009-2010,20.51178763843669
1198,Gary Correia,Massachusetts,2009-2010,6.836433602036782
1199,Gary Dixon,Southeastern Louisiana,2009-2010,16.917196069380616
1200,Gary Flowers,Southern Mississippi,2009-2010,33.211754432466655
1201,Gary Gibson,Eastern Washington,2009-2010,8.15034961113021
1202,Gary Johnson,Texas,2009-2010,2.750520359035985
1203,Gary McGhee,Pittsburgh,2009-2010,27.164112240904586
1204,Gary Redus II,South Alabama,2009-2010,19.177298875124155
1205,Gary Wallace,Robert Morris,2009-2010,16.04570992341286
1206,Gavin Edwards,Connecticut,2009-2010,28.636657058577427
1207,Gavin Gilmore,Seattle,2009-2010,14.210755177381428
1208,Gavin Montgomery,Arkansas-Pine Bluff,2009-2010,13.301864059077598
1209,Gene Teague,Southern Illinois,2009-2010,20.840542191713173
1210,Geoff Hogan,Tulane,2009-2010,6.675461720865392
1211,Geoff McCammon,Loyola-Chicago,2009-2010,23.869102167378585
1212,Geoff Reeves,Cornell,2009-2010,20.983886821813726
1213,George Akpele,Grambling State,2009-2010,15.646941614246634
1214,George Davis,Arkansas-Pine Bluff,2009-2010,18.8537881010806
1215,George DeLeon,Cal. State - Bakersfield,2009-2010,7.366099403612647
1216,George Drake,UAB,2009-2010,14.577570188402104
1217,George Jackson,Coppin St.,2009-2010,-2.0310353739923315
1218,George Odufuwa,North Texas,2009-2010,29.76201085898746
1219,Gerald Colds,Drexel,2009-2010,13.165253252914301
1220,Gerald Lee,Old Dominion,2009-2010,32.246546719705044
1221,Gerald McLemore,Maine,2009-2010,18.376315730163864
1222,Gerard Anderson,Cal St. Fullerton,2009-2010,23.73739559760723
1223,Germaine Sparkes,North Florida,2009-2010,13.095516108877492
1224,Gertavian Blake,Jackson State,2009-2010,9.373115866380287
1225,Gideon Gamble,Winthrop,2009-2010,11.601132820107265
1226,Gilbert Brown,Pittsburgh,2009-2010,27.82153773953877
1227,Gilberto Clavell,Sam Houston St.,2009-2010,32.79028949423226
1228,Given Kalipinde,Loyola Marymount,2009-2010,19.853643534695
1229,Glen Dean,Eastern Washington,2009-2010,22.210629994716403
1230,Glen Izevbigie,Savannah State,2009-2010,5.583898711828775
1231,Glen Rice Jr.,Georgia Tech,2009-2010,20.84321978506639
1232,Glenn Bryant,Arkansas,2009-2010,4.865065490849325
1233,Glenn Powell,Jacksonville,2009-2010,9.86756630616695
1234,Gordon Hayward,Butler,2009-2010,34.47838225642701
1235,Gorkem Sonmez,Radford,2009-2010,8.02028129862667
1236,Graeme Radford,Stetson,2009-2010,7.427558195533681
1237,Graham Hatch,Wichita St.,2009-2010,20.729624895638818
1238,Grant Gibbs,Gonzaga,2009-2010,12.84375872079574
1239,Grant Parker,Air Force,2009-2010,25.247471874032513
1240,Grayson Flittner,Gardner-Webb,2009-2010,19.806875936987282
1241,Greer Wright,Binghamton,2009-2010,28.68573802438062
1242,Greg Brown,Navy,2009-2010,11.773515532478939
1243,Greg Gantt,Florida Atlantic,2009-2010,26.508754779472437
1244,Greg Hill,Texas Christian,2009-2010,24.152190328432113
1245,Greg Logins,Canisius,2009-2010,20.87519905293449
1246,Greg Mangano,Yale,2009-2010,28.343721673816216
1247,Greg Monroe,Georgetown,2009-2010,35.55527466217246
1248,Greg Plater,Long Beach St.,2009-2010,23.510394634849295
1249,Greg Smith,Colorado St.,2009-2010,22.25196481916936
1250,Greg Smith,Delaware State,2009-2010,25.026502719995054
1251,Greg Smith,Fresno St.,2009-2010,20.88641941937535
1252,Greg Somogyi,UC Santa Barbara,2009-2010,16.174981661098975
1253,Greg Washington,Hofstra,2009-2010,22.406680352718087
1254,Greivis Vasquez,Maryland,2009-2010,12.668352638200277
1255,Griffan Callahan,South Dakota State,2009-2010,15.055489702095915
1256,Gus Clardy,Pepperdine,2009-2010,17.354649428709827
1257,Hajji Martin,Chicago St.,2009-2010,9.122633547528212
1258,Hakim McCullar,Delaware,2009-2010,4.869956183782864
1259,Halil Kanacevic,Hofstra,2009-2010,21.460572838537246
1260,Hamady Ndiaye,Rutgers,2009-2010,31.950143750712524
1261,Hamidu Rahman,New Mexico St.,2009-2010,26.506085303194883
1262,Hamilton Nash,Tennessee St.,2009-2010,1.9414655845543964
1263,Haram Thompson,Hawaii,2009-2010,15.663453993540518
1264,Harouna Mutombo,Western Carolina,2009-2010,17.093783430175208
1265,Harrison DuPont,Citadel,2009-2010,23.920755421632432
1266,Harry Marshall,Indiana St.,2009-2010,28.14913595998068
1267,Harvey Perry,Colorado St.,2009-2010,0.08829590449125074
1268,Hashim Bailey,Massachusetts,2009-2010,17.412018633990495
1269,Hassan Whiteside,Marshall,2009-2010,38.679628990599056
1270,Herb Pope,Seton Hall,2009-2010,28.12579984107084
1271,Herb Tanner,Fordham,2009-2010,8.998717967439145
1272,Herm Opoku,George Washington,2009-2010,18.106130756093
1273,Herman Wrice,St. Francis (NY),2009-2010,27.0350084515246
1274,Hernst Laroche,New Mexico St.,2009-2010,14.788011532980676
1275,Herve Kouna Metsam,Dartmouth,2009-2010,10.536102755797618
1276,Hillary Haley,Maryland - E. Shore,2009-2010,19.09825519082858
1277,Holden Greiner,Lehigh,2009-2010,16.513843005596147
1278,Hollis Thompson,Georgetown,2009-2010,18.214085404077547
1279,Horace Bond,Texas A&M CC,2009-2010,11.747704742080456
1280,Howard Crawford,UAB,2009-2010,22.500490963147165
1281,Howard Little,Valparaiso,2009-2010,21.02746362956359
1282,Hunter Houston,VMI,2009-2010,12.922198939097045
1283,Hunter Miller,Florida Gulf Coast,2009-2010,4.3695649746271865
1284,Ian Anderson,Charlotte,2009-2010,13.272614039062507
1285,Ian Clark,Belmont,2009-2010,24.33570009211822
1286,Ian Francis,Alcorn St.,2009-2010,18.11153876258757
1287,Ian Hummer,Princeton,2009-2010,25.91572685279318
1288,Ian Salter,Toledo,2009-2010,9.358629744872298
1289,Ibrahima Thomas,Cincinnati,2009-2010,19.991990436628033
1290,Idris Hilliard,St. Joseph's,2009-2010,20.056758403142595
1291,Ike Okoye,Boise St.,2009-2010,31.73967287838482
1292,Imad Qahwash,Central Arkansas,2009-2010,15.03298792500619
1293,Iman Shumpert,Georgia Tech,2009-2010,18.769514290036014
1294,Isaac Brown,Florida A&M,2009-2010,-2.495493404694705
1295,Isaac Gordon,Texas-El Paso,2009-2010,11.873501310870038
1296,Isaac Miles,Murray St.,2009-2010,25.28537468096135
