,MATCH,DATE,PT_DIFF
2568,Georgia Tech vs. Notre Dame,2016-01-13,-8
2569,Wichita St. vs. Missouri St.,2016-01-13,-16
2570,San Diego St. vs. Colorado St.,2016-01-13,-7
2571,Oregon St. vs. Colorado,2016-01-13,17
2572,Wofford vs. The Citadel,2016-01-14,-3
2573,Kennesaw St. vs. Jacksonville,2016-01-14,13
2574,Connecticut vs. Tulsa,2016-01-14,-9
2575,N.C. Asheville vs. Radford,2016-01-14,-5
2576,Cleveland St. vs. Wright St.,2016-01-14,-17
2577,South Carolina Upstate vs. Stetson,2016-01-14,-3
2578,Southern Miss vs. Florida Atlantic,2016-01-14,7
2579,UAB vs. Old Dominion,2016-01-14,-1
2580,St. Francis (NY) vs. Bryant,2016-01-14,2
2581,Presbyterian vs. Coastal Carolina,2016-01-14,29
2582,Drexel vs. Hofstra,2016-01-14,-21
2583,NC-Wilmington vs. Elon University,2016-01-14,-9
2584,Sacred Heart vs. Central Conn. St.,2016-01-14,-2
2585,Fairleigh Dickinson vs. St. Francis (PA),2016-01-14,12
2586,Oral Roberts vs. Indiana - Purdue,2016-01-14,-9
2587,Louisiana-Monroe vs. Georgia St,2016-01-14,14
2588,William & Mary vs. Charleston,2016-01-14,-2
2589,Denver vs. Western Illinois,2016-01-14,7
2590,East Tennessee St. vs. Samford,2016-01-14,4
2591,Green Bay vs. Illinois-Chicago,2016-01-14,2
2592,Chicago St. vs. Texas Rio Grande Valley,2016-01-14,-10
2593,Texas State vs. South Alabama,2016-01-14,-11
2594,Appalachian St. vs. Arkansas-Little Rock,2016-01-14,-26
2595,Austin Peay vs. Tennessee St.,2016-01-14,-12
2596,Brigham Young vs. Gonzaga,2016-01-14,-3
2597,Pittsburgh vs. Louisville,2016-01-14,18
2598,Murray St. vs. Belmont,2016-01-14,8
2599,Eastern Kentucky vs. Eastern Illinois,2016-01-14,12
2600,Southern Utah vs. Eastern Washington,2016-01-14,26
2601,UC Santa Barbara vs. Cal Poly SLO,2016-01-14,-3
2602,Oregon vs. Utah,2016-01-14,18
2603,Loyola Marymount vs. San Francisco,2016-01-14,4
2604,Idaho State vs. Sacramento State,2016-01-14,-11
2605,UC Irvine vs. Long Beach St.,2016-01-14,-4
2606,California vs. Stanford,2016-01-14,-6
2607,New Jersey Tech vs. Florida Gulf Coast,2016-01-14,4
2608,Lipscomb vs. North Florida,2016-01-14,-12
2609,Longwood vs. Campbell,2016-01-14,-17
2610,Iowa vs. Michigan St,2016-01-14,17
2611,High Point vs. Winthrop,2016-01-14,-20
2612,Middle Tennessee St. vs. Charlotte,2016-01-14,-1
2613,Louisiana Tech vs. Florida International,2016-01-14,14
2614,Youngstown St. vs. Northern Kentucky,2016-01-14,20
2615,Mount St. Mary's vs. Robert Morris,2016-01-14,24
2616,Towson vs. Delaware,2016-01-14,-2
2617,James Madison vs. Northeastern,2016-01-14,12
2618,Western Carolina vs. Chattanooga,2016-01-14,23
2619,Furman vs. Mercer,2016-01-14,-4
2620,LIU Brooklyn vs. Wagner,2016-01-14,-15
2621,Louisiana-Lafayette vs. Georgia Southern,2016-01-14,-9
2622,Liberty vs. Charleston Southern,2016-01-14,1
2623,IUPU - Ft. Wayne vs. South Dakota State,2016-01-14,-16
2624,Marist vs. Rider,2016-01-14,-2
2625,Marshall vs. North Texas,2016-01-14,19
2626,Washington St. vs. Arizona State,2016-01-14,11
2627,Wis.-Milwaukee vs. Valparaiso,2016-01-14,12
2628,Montana St. vs. North Dakota,2016-01-14,-17
2629,Texas-Arlington vs. Troy,2016-01-14,27
2630,Montana vs. Northern Colorado,2016-01-14,7
2631,Western Kentucky vs. Rice,2016-01-14,10
2632,UMKC vs. New Mexico St.,2016-01-14,15
2633,Washington vs. Arizona,2016-01-14,32
2634,Morehead St. vs. SIU - Edwardsville,2016-01-14,3
2635,Northern Arizona vs. Idaho,2016-01-14,7
2636,San Diego vs. Portland,2016-01-14,-11
2637,Hawaii vs. UC Riverside,2016-01-14,9
2638,Pepperdine vs. Santa Clara,2016-01-14,-2
2639,Weber St. vs. Portland St.,2016-01-14,-15
2640,CSU Northridge vs. UC Davis,2016-01-14,-1
2641,Pacific vs. St. Mary's,2016-01-14,-16
2642,Albany vs. Maine,2016-01-15,-2
2643,Canisius vs. Manhattan,2016-01-15,3
2644,Siena vs. Quinnipiac,2016-01-15,-12
2645,Monmouth-NJ vs. Iona,2016-01-15,-8
2646,George Washington vs. Dayton,2016-01-15,7
2647,Niagara vs. Fairfield,2016-01-15,5
2648,Akron vs. Toledo,2016-01-15,-14
2649,Evansville vs. Illinois St.,2016-01-15,11
2650,South Florida vs. Memphis,2016-01-16,15
2651,Virginia Tech vs. Georgia Tech,2016-01-16,-1
2652,Ohio St. vs. Maryland,2016-01-16,35
2653,Massachusetts Lowell vs. MD Baltimore Cty,2016-01-16,-6
2654,Harvard vs. Howard,2016-01-16,8
2655,Mount St. Mary's vs. St. Francis (PA),2016-01-16,10
2656,Massachusetts vs. Davidson,2016-01-16,12
2657,Stony Brook vs. New Hampshire,2016-01-16,-30
2658,Fordham vs. St. Joseph's,2016-01-16,-25
2659,Furman vs. The Citadel,2016-01-16,-3
2660,Lehigh vs. Holy Cross,2016-01-16,-21
2661,Texas Christian vs. Kansas,2016-01-16,7
2662,Eastern Kentucky vs. SIU - Edwardsville,2016-01-16,-2
2663,Northeastern vs. Delaware,2016-01-16,-9
2664,Boston College vs. Pittsburgh,2016-01-16,-23
2665,Miami-Florida vs. Clemson,2016-01-16,11
2666,VCU vs. Richmond,2016-01-16,-5
2667,Louisiana-Lafayette vs. Georgia St,2016-01-16,-33
2668,La Salle vs. Rhode Island,2016-01-16,-11
2669,Oakland vs. Detroit,2016-01-16,-4
2670,New Jersey Tech vs. Stetson,2016-01-16,12
2671,Central Michigan vs. Buffalo,2016-01-16,13
2672,Texas-El Paso vs. Texas-San Antonio,2016-01-16,-4
2673,West Virginia vs. Oklahoma,2016-01-16,2
2674,Loyola-Chicago vs. Northern Iowa,2016-01-16,10
2675,Fairleigh Dickinson vs. Robert Morris,2016-01-16,-6
2676,Sam Houston St. vs. McNeese St.,2016-01-16,4
2677,Middle Tennessee St. vs. Old Dominion,2016-01-16,3
2678,Wis.-Milwaukee vs. Illinois-Chicago,2016-01-16,-25
2679,Norfolk State vs. North Carolina Central,2016-01-16,9
2680,Pepperdine vs. San Francisco,2016-01-16,14
2681,Drexel vs. Towson,2016-01-16,-19
2682,Utah St. vs. Colorado St.,2016-01-16,-4
2683,Delaware State vs. South Carolina State,2016-01-16,-11
2684,East Carolina vs. Central Florida,2016-01-16,20
2685,Gardner-Webb vs. N.C. Asheville,2016-01-16,-6
2686,Alcorn St. vs. Mississippi Valley State,2016-01-16,6
2687,Brown vs. Yale,2016-01-16,-9
2688,Texas-Arlington vs. South Alabama,2016-01-16,3
2689,South Dakota State vs. North Dakota State,2016-01-16,11
2690,Alabama vs. Vanderbilt,2016-01-16,-8
2691,St. Bonaventure vs. Duquesne,2016-01-16,7
2692,Alabama A&M vs. Alabama St.,2016-01-16,5
2693,Brigham Young vs. Portland,2016-01-16,-3
2694,Morgan St. vs. Florida A&M,2016-01-16,7
2695,South Carolina Upstate vs. Florida Gulf Coast,2016-01-16,29
2696,San Jose St. vs. Fresno St.,2016-01-16,7
2697,Kennesaw St. vs. North Florida,2016-01-16,-15
2698,Radford vs. Presbyterian,2016-01-16,1
2699,Ohio vs. Kent St.,2016-01-16,7
2700,UAB vs. Charlotte,2016-01-16,-2
2701,Washington vs. Arizona State,2016-01-16,-4
2702,Cleveland St. vs. Northern Kentucky,2016-01-16,5
2703,Abilene Christian vs. Stephen F. Austin,2016-01-16,-35
2704,Vermont vs. Hartford,2016-01-16,-15
2705,Southern Miss vs. Florida International,2016-01-16,-6
2706,Houston Baptist vs. New Orleans,2016-01-16,4
2707,Marshall vs. Rice,2016-01-16,4
2708,Austin Peay vs. Belmont,2016-01-16,-17
2709,Green Bay vs. Valparaiso,2016-01-16,-8
2710,Appalachian St. vs. Arkansas St.,2016-01-16,14
2711,Missouri St. vs. Bradley,2016-01-16,-19
2712,SE Missouri St. vs. Tennessee Tech,2016-01-16,-36
2713,Arkansas vs. Louisiana State,2016-01-16,-2
2714,Murray St. vs. Tennessee St.,2016-01-16,-2
2715,Chicago St. vs. New Mexico St.,2016-01-16,-18
2716,Washington St. vs. Arizona,2016-01-16,24
2717,Idaho State vs. Portland St.,2016-01-16,3
2718,Southern Utah vs. Idaho,2016-01-16,-2
2719,Weber St. vs. Sacramento State,2016-01-16,-11
2720,UC Riverside vs. CSU Northridge,2016-01-16,-3
2721,Cincinnati vs. Temple,2016-01-16,-2
2722,Syracuse vs. Wake Forest,2016-01-16,28
2723,N.C. State vs. North Carolina,2016-01-16,-12
2724,St. John's vs. Butler,2016-01-16,20
2725,Charleston Southern vs. Campbell,2016-01-16,-7
2726,Indiana vs. Minnesota,2016-01-16,7
2727,Missouri vs. South Carolina,2016-01-16,-9
2728,Villanova vs. Georgetown,2016-01-16,-5
2729,Denver vs. Indiana - Purdue,2016-01-16,-15
2730,Tenn-Martin vs. Jacksonville St.,2016-01-16,22
2731,Texas A&M vs. Georgia,2016-01-16,-34
2732,William & Mary vs. NC-Wilmington,2016-01-16,3
2733,Bowling Green vs. Eastern Michigan,2016-01-16,5
2734,IUPU - Ft. Wayne vs. Nebraska Omaha,2016-01-16,5
2735,Notre Dame vs. Duke,2016-01-16,-4
2736,Xavier vs. Marquette,2016-01-16,-8
2737,Miami (OH) vs. Ball St.,2016-01-16,0
2738,Nebraska vs. Illinois,2016-01-16,-11
2739,Montana vs. North Dakota,2016-01-16,4
2740,Baylor vs. Texas Tech,2016-01-16,3
2741,Northern Arizona vs. Eastern Washington,2016-01-16,45
2742,Tennessee vs. Mississippi St.,2016-01-16,-5
2743,Wyoming vs. New Mexico,2016-01-16,-2
2744,Kentucky vs. Auburn,2016-01-16,5
2745,Iowa St. vs. Kansas St.,2016-01-16,13
2746,Sacred Heart vs. St. Francis (NY),2016-01-16,-18
2747,Central Conn. St. vs. Wagner,2016-01-16,-22
2748,Liberty vs. Winthrop,2016-01-16,-16
2749,Coppin St. vs. Bethune-Cookman,2016-01-16,-8
2750,Hampton vs. No.Carolina A&T,2016-01-16,17
2751,LIU Brooklyn vs. Bryant,2016-01-16,-18
2752,Elon University vs. Charleston,2016-01-16,-1
2753,James Madison vs. Hofstra,2016-01-16,-4
2754,Wofford vs. Mercer,2016-01-16,1
2755,Morehead St. vs. Eastern Illinois,2016-01-16,2
2756,Seton Hall vs. Providence,2016-01-16,-9
2757,Louisiana-Monroe vs. Georgia Southern,2016-01-16,15
2758,Incarnate Word vs. Southeastern Louisiana,2016-01-16,4
2759,East Tennessee St. vs. Chattanooga,2016-01-16,16
2760,Texas State vs. Troy,2016-01-16,-9
2761,Northwestern St. vs. Lamar,2016-01-16,4
2762,Oklahoma St. vs. Texas,2016-01-16,-5
2763,Maryland - E. Shore vs. Savannah State,2016-01-16,-7
2764,Prairie View A&M vs. Grambling State,2016-01-16,3
2765,Utah Valley vs. Grand Canyon,2016-01-16,11
2766,Texas Southern vs. Jackson State,2016-01-16,-6
2767,Montana St. vs. Northern Colorado,2016-01-16,-2
2768,Colgate vs. Bucknell,2016-01-16,-11
2769,Lipscomb vs. Jacksonville,2016-01-16,0
2770,Youngstown St. vs. Wright St.,2016-01-16,36
2771,Lafayette vs. Navy,2016-01-16,-34
2772,Louisiana Tech vs. Florida Atlantic,2016-01-16,2
2773,UC Irvine vs. UC Santa Barbara,2016-01-16,9
2774,Cornell vs. Columbia,2016-01-16,4
2775,Western Carolina vs. Samford,2016-01-16,16
2776,Coastal Carolina vs. High Point,2016-01-16,3
2777,Northern Illinois vs. Western Michigan,2016-01-16,-14
2778,Florida vs. Mississippi,2016-01-16,9
2779,San Diego vs. Gonzaga,2016-01-16,36
2780,Western Kentucky vs. North Texas,2016-01-16,-5
2781,Nicholls State vs. Texas A&M CC,2016-01-16,-5
2782,Oral Roberts vs. Western Illinois,2016-01-16,9
2783,UMKC vs. Texas Rio Grande Valley,2016-01-16,5
2784,Southern vs. Arkansas-Pine Bluff,2016-01-16,-14
2785,Penn St. vs. Northwestern,2016-01-16,-9
2786,Hawaii vs. Cal St. Fullerton,2016-01-16,-7
2787,Air Force vs. UNLV,2016-01-16,-42
2788,San Diego St. vs. Boise St.,2016-01-16,-3
2789,Long Beach St. vs. Cal Poly SLO,2016-01-16,4
2790,Cal. State - Bakersfield vs. Seattle,2016-01-16,27
2791,Loyola Marymount vs. Santa Clara,2016-01-16,10
2792,American U. vs. Army,2016-01-17,-20
2793,VMI vs. NC-Greensboro,2016-01-17,17
2794,Canisius vs. Quinnipiac,2016-01-17,10
2795,Marist vs. St. Peter's,2016-01-17,-9
2796,Southern Methodist vs. Tulane,2016-01-17,15
2797,Southern Illinois vs. Drake,2016-01-17,-5
2798,Iona vs. Rider,2016-01-17,-4
2799,Virginia vs. Florida St.,2016-01-17,7
2800,Oregon St. vs. Utah,2016-01-17,-6
2801,Creighton vs. DePaul,2016-01-17,11
2802,Michigan St vs. Wisconsin,2016-01-17,-1
2803,Niagara vs. Manhattan,2016-01-17,5
2804,Connecticut vs. Houston,2016-01-17,12
2805,George Mason vs. Saint Louis,2016-01-17,13
2806,Indiana St. vs. Wichita St.,2016-01-17,-20
2807,Michigan vs. Iowa,2016-01-17,11
2808,Oregon vs. Colorado,2016-01-17,4
2809,Stony Brook vs. Hartford,2016-01-18,-34
2810,Norfolk State vs. No.Carolina A&T,2016-01-18,-7
2811,Syracuse vs. Duke,2016-01-18,-2
2812,Binghamton vs. Albany,2016-01-18,21
2813,Massachusetts Lowell vs. Vermont,2016-01-18,11
2814,Illinois-Chicago vs. Cleveland St.,2016-01-18,17
2815,Morgan St. vs. Bethune-Cookman,2016-01-18,12
2816,Nicholls State vs. Sam Houston St.,2016-01-18,-12
2817,Coppin St. vs. Florida A&M,2016-01-18,4
2818,Delaware State vs. Savannah State,2016-01-18,-22
2819,Prairie View A&M vs. Jackson State,2016-01-18,21
2820,Arkansas-Little Rock vs. Arkansas St.,2016-01-18,3
2821,Oklahoma vs. Iowa St.,2016-01-18,5
2822,Stephen F. Austin vs. New Orleans,2016-01-18,-24
2823,Siena vs. Monmouth-NJ,2016-01-18,16
2824,Texas Tech vs. Texas Christian,2016-01-18,-7
2825,Detroit vs. Wright St.,2016-01-18,-11
2826,New Hampshire vs. Maine,2016-01-18,-8
2827,Purdue vs. Rutgers,2016-01-18,50
2828,Valparaiso vs. Youngstown St.,2016-01-18,31
2829,Loyola-Maryland vs. Boston U,2016-01-18,3
2830,Maryland - E. Shore vs. South Carolina State,2016-01-18,-5
2831,Lamar vs. Southeastern Louisiana,2016-01-18,-28
2832,Texas Southern vs. Grambling State,2016-01-18,-15
2833,Southern vs. Mississippi Valley State,2016-01-18,-13
2834,Alcorn St. vs. Arkansas-Pine Bluff,2016-01-18,8
2835,Hampton vs. North Carolina Central,2016-01-18,1
2836,Butler vs. Providence,2016-01-19,-17
2837,South Carolina vs. Mississippi,2016-01-19,-3
2838,Longwood vs. Liberty,2016-01-19,2
2839,Tulsa vs. East Carolina,2016-01-19,-15
2840,Illinois vs. Indiana,2016-01-19,-34
2841,Eastern Michigan vs. Akron,2016-01-19,6
2842,Toledo vs. Bowling Green,2016-01-19,-7
2843,Western Michigan vs. Ohio,2016-01-19,18
2844,Texas A&M CC vs. Northwestern St.,2016-01-19,-10
2845,Northwestern vs. Maryland,2016-01-19,6
2846,Houston Baptist vs. Central Arkansas,2016-01-19,-11
2847,McNeese St. vs. Abilene Christian,2016-01-19,8
2848,Green Bay vs. Chicago St.,2016-01-19,-33
2849,Alabama vs. Auburn,2016-01-19,-6
2850,Houston vs. Southern Methodist,2016-01-19,-4
2851,UNLV vs. Utah St.,2016-01-19,12
2852,Mississippi St. vs. Florida,2016-01-19,3
2853,Kansas vs. Oklahoma St.,2016-01-19,-19
2854,Tulane vs. Connecticut,2016-01-19,18
2855,Northern Kentucky vs. Oakland,2016-01-19,17
2856,Dayton vs. St. Bonaventure,2016-01-19,6
2857,Kent St. vs. Ball St.,2016-01-19,-8
2858,Buffalo vs. Miami (OH),2016-01-19,17
2859,St. Peter's vs. Fairfield,2016-01-19,-6
2860,Georgia Southern vs. Georgia St,2016-01-19,-3
2861,N.C. State vs. Pittsburgh,2016-01-19,17
2862,Clemson vs. Virginia,2016-01-19,-7
2863,Central Michigan vs. Northern Illinois,2016-01-19,-5
2864,Georgetown vs. Xavier,2016-01-19,9
2865,Louisiana State vs. Texas A&M,2016-01-19,-47
2866,Loyola-Chicago vs. Evansville,2016-01-19,8
2867,Fresno St. vs. San Diego St.,2016-01-19,-1
2868,Central Florida vs. South Florida,2016-01-20,10
2869,Bucknell vs. Loyola-Maryland,2016-01-20,9
2870,Georgia vs. Missouri,2016-01-20,3
2871,Charleston Southern vs. Presbyterian,2016-01-20,1
2872,Campbell vs. Radford,2016-01-20,-12
2873,Wake Forest vs. North Carolina,2016-01-20,15
2874,George Mason vs. Fordham,2016-01-20,11
2875,Navy vs. Lehigh,2016-01-20,-3
2876,Duquesne vs. VCU,2016-01-20,-22
2877,DePaul vs. Marquette,2016-01-20,1
2878,Indiana St. vs. Southern Illinois,2016-01-20,-13
2879,Western Illinois vs. South Dakota,2016-01-20,9
2880,Davidson vs. Saint Louis,2016-01-20,-9
2881,Minnesota vs. Michigan,2016-01-20,5
2882,San Jose St. vs. Boise St.,2016-01-20,25
2883,Vanderbilt vs. Tennessee,2016-01-20,-14
2884,Florida St. vs. Louisville,2016-01-20,-19
2885,St. Joseph's vs. Pennsylvania,2016-01-20,-15
2886,Long Beach St. vs. UC Santa Barbara,2016-01-20,10
2887,UCLA vs. Oregon St.,2016-01-20,-9
2888,Nebraska vs. Michigan St,2016-01-20,-1
2889,Temple vs. La Salle,2016-01-20,-13
2890,Texas vs. West Virginia,2016-01-20,7
2891,Winthrop vs. Gardner-Webb,2016-01-20,-13
2892,Virginia Tech vs. Notre Dame,2016-01-20,2
2893,Boston U vs. Colgate,2016-01-20,-7
2894,American U. vs. Lafayette,2016-01-20,8
2895,N.C. Asheville vs. High Point,2016-01-20,-7
2896,Army vs. Holy Cross,2016-01-20,-4
2897,Illinois St. vs. Bradley,2016-01-20,-3
2898,Wichita St. vs. Northern Iowa,2016-01-20,-19
2899,Missouri St. vs. Drake,2016-01-20,-9
2900,Kansas St. vs. Baylor,2016-01-20,7
2901,Nevada vs. Wyoming,2016-01-20,6
2902,Colorado St. vs. Air Force,2016-01-20,-4
2903,Miami-Florida vs. Boston College,2016-01-20,-14
2904,Villanova vs. Seton Hall,2016-01-20,-1
2905,Colorado vs. Washington,2016-01-20,-12
2906,Cal St. Fullerton vs. UC Irvine,2016-01-20,-13
2907,Charleston vs. Towson,2016-01-21,3
2908,Drexel vs. James Madison,2016-01-21,-23
2909,Elon University vs. William & Mary,2016-01-21,-22
2910,Tennessee Tech vs. Morehead St.,2016-01-21,7
2911,Jacksonville vs. New Jersey Tech,2016-01-21,-20
2912,Memphis vs. Cincinnati,2016-01-21,4
2913,Vermont vs. Binghamton,2016-01-21,-9
2914,Hartford vs. MD Baltimore Cty,2016-01-21,11
2915,Marshall vs. Charlotte,2016-01-21,8
2916,North Dakota State vs. IUPU - Ft. Wayne,2016-01-21,4
2917,St. Francis (PA) vs. Bryant,2016-01-21,-6
2918,Mercer vs. East Tennessee St.,2016-01-21,18
2919,Wagner vs. St. Francis (NY),2016-01-21,-24
2920,Jacksonville St. vs. Eastern Kentucky,2016-01-21,3
2921,Stetson vs. Lipscomb,2016-01-21,-16
2922,North Texas vs. Middle Tennessee St.,2016-01-21,22
2923,Hofstra vs. Northeastern,2016-01-21,4
2924,Wisconsin vs. Penn St.,2016-01-21,-6
2925,SIU - Edwardsville vs. Austin Peay,2016-01-21,4
2926,South Dakota State vs. Oral Roberts,2016-01-21,-12
2927,Grand Canyon vs. Chicago St.,2016-01-21,-25
2928,South Alabama vs. Louisiana-Lafayette,2016-01-21,32
2929,North Dakota vs. Northern Arizona,2016-01-21,42
2930,Idaho vs. Montana,2016-01-21,-4
2931,Ohio St. vs. Purdue,2016-01-21,-11
2932,Arizona State vs. California,2016-01-21,-5
2933,Southern California vs. Oregon,2016-01-21,8
2934,Texas Rio Grande Valley vs. Cal. State - Bakersfield,2016-01-21,19
2935,Eastern Washington vs. Montana St.,2016-01-21,-14
2936,Cal Poly SLO vs. CSU Northridge,2016-01-21,2
2937,UC Riverside vs. UC Davis,2016-01-21,3
2938,San Francisco vs. Santa Clara,2016-01-21,13
2939,Arizona vs. Stanford,2016-01-21,14
2940,Delaware vs. NC-Wilmington,2016-01-21,-9
2941,Chattanooga vs. NC-Greensboro,2016-01-21,13
2942,Mount St. Mary's vs. Sacred Heart,2016-01-21,-5
2943,Florida Gulf Coast vs. Kennesaw St.,2016-01-21,5
2944,Kentucky vs. Arkansas,2016-01-21,-14
2945,Iowa vs. Rutgers,2016-01-21,14
2946,New Hampshire vs. Massachusetts Lowell,2016-01-21,-2
2947,North Florida vs. South Carolina Upstate,2016-01-21,16
2948,Western Kentucky vs. Old Dominion,2016-01-21,18
2949,Rider vs. Siena,2016-01-21,-11
2950,Robert Morris vs. Central Conn. St.,2016-01-21,-14
2951,Samford vs. VMI,2016-01-21,-7
2952,LIU Brooklyn vs. Fairleigh Dickinson,2016-01-21,6
2953,Georgia St vs. Appalachian St.,2016-01-21,9
2954,The Citadel vs. Western Carolina,2016-01-21,1
2955,Monmouth-NJ vs. Manhattan,2016-01-21,7
2956,Troy vs. Louisiana-Monroe,2016-01-21,11
2957,Florida International vs. Texas-San Antonio,2016-01-21,16
2958,Eastern Illinois vs. Murray St.,2016-01-21,-26
2959,Utah Valley vs. UMKC,2016-01-21,-11
2960,Arkansas St. vs. Texas-Arlington,2016-01-21,-27
2961,Arkansas-Little Rock vs. Texas State,2016-01-21,3
2962,Northern Colorado vs. Southern Utah,2016-01-21,10
2963,San Diego vs. Pepperdine,2016-01-21,18
2964,Belmont vs. Tenn-Martin,2016-01-21,10
2965,Nebraska Omaha vs. Denver,2016-01-21,-14
2966,Rice vs. UAB,2016-01-21,-12
2967,Florida Atlantic vs. Texas-El Paso,2016-01-21,-15
2968,New Mexico St. vs. Seattle,2016-01-21,8
2969,Portland vs. Pacific,2016-01-21,9
2970,Brigham Young vs. Loyola Marymount,2016-01-21,11
2971,Gonzaga vs. St. Mary's,2016-01-21,7
2972,Utah vs. Washington St.,2016-01-21,21
2973,Duquesne vs. George Mason,2016-01-22,11
2974,Toledo vs. Northern Illinois,2016-01-22,9
2975,St. Peter's vs. Iona,2016-01-22,6
2976,Canisius vs. Niagara,2016-01-22,9
2977,Yale vs. Brown,2016-01-22,-24
2978,Rhode Island vs. George Washington,2016-01-22,4
2979,Fairfield vs. Marist,2016-01-22,12
2980,Valparaiso vs. Wright St.,2016-01-22,-11
2981,Illinois-Chicago vs. Northern Kentucky,2016-01-22,-13
2982,Albany vs. Stony Brook,2016-01-22,-6
2983,Boston College vs. Notre Dame,2016-01-23,-27
2984,Wake Forest vs. Miami-Florida,2016-01-23,14
2985,Georgetown vs. Connecticut,2016-01-23,6
2986,Oklahoma vs. Baylor,2016-01-23,-10
2987,Towson vs. Northeastern,2016-01-23,-7
2988,West Virginia vs. Texas Tech,2016-01-23,-4
2989,Louisiana State vs. Alabama,2016-01-23,-2
2990,Texas vs. Kansas,2016-01-23,9
2991,Michigan vs. Nebraska,2016-01-23,13
2992,Jacksonville vs. South Carolina Upstate,2016-01-23,9
2993,Marshall vs. Old Dominion,2016-01-23,3
2994,Tennessee Tech vs. Eastern Kentucky,2016-01-23,-6
2995,St. Francis (NY) vs. LIU Brooklyn,2016-01-23,-15
2996,Bradley vs. Wichita St.,2016-01-23,-34
2997,North Dakota State vs. Western Illinois,2016-01-23,13
2998,Northern Colorado vs. Northern Arizona,2016-01-23,-5
2999,Iowa St. vs. Texas Christian,2016-01-23,13
3000,Pittsburgh vs. Florida St.,2016-01-23,-2
3001,Gonzaga vs. Pacific,2016-01-23,10
3002,The Citadel vs. East Tennessee St.,2016-01-23,9
3003,Vanderbilt vs. Kentucky,2016-01-23,19
3004,Northwestern St. vs. McNeese St.,2016-01-23,1
3005,Kent St. vs. Bowling Green,2016-01-23,-3
3006,Northern Iowa vs. Illinois St.,2016-01-23,9
3007,Robert Morris vs. Bryant,2016-01-23,-11
3008,Idaho vs. Montana St.,2016-01-23,-2
3009,Presbyterian vs. N.C. Asheville,2016-01-23,12
3010,Buffalo vs. Western Michigan,2016-01-23,-20
3011,New Mexico vs. San Jose St.,2016-01-23,19
3012,Houston Baptist vs. Lamar,2016-01-23,13
3013,Coastal Carolina vs. Charleston Southern,2016-01-23,-15
3014,Arkansas-Pine Bluff vs. Prairie View A&M,2016-01-23,1
3015,Utah St. vs. San Diego St.,2016-01-23,21
3016,San Diego vs. Loyola Marymount,2016-01-23,7
3017,Alabama St. vs. Southern,2016-01-23,-24
3018,South Carolina State vs. Norfolk State,2016-01-23,11
3019,Alabama A&M vs. Alcorn St.,2016-01-23,-5
3020,Cal Poly SLO vs. Cal St. Fullerton,2016-01-23,8
3021,Miami (OH) vs. Akron,2016-01-23,29
3022,Long Beach St. vs. UC Riverside,2016-01-23,-2
3023,Oklahoma St. vs. Kansas St.,2016-01-23,20
3024,Sam Houston St. vs. Stephen F. Austin,2016-01-23,-12
3025,Troy vs. Louisiana-Lafayette,2016-01-23,23
3026,Auburn vs. Florida,2016-01-23,-32
3027,Eastern Illinois vs. Austin Peay,2016-01-23,-1
3028,New Orleans vs. Texas A&M CC,2016-01-23,-21
3029,North Texas vs. UAB,2016-01-23,-21
3030,Grand Canyon vs. UMKC,2016-01-23,7
3031,Mississippi Valley State vs. Texas Southern,2016-01-23,-15
3032,Illinois vs. Minnesota,2016-01-23,5
3033,Eastern Washington vs. Montana,2016-01-23,-5
3034,Florida International vs. Texas-El Paso,2016-01-23,2
3035,New Mexico St. vs. Cal. State - Bakersfield,2016-01-23,-1
3036,Portland St. vs. Sacramento State,2016-01-23,18
3037,Portland vs. St. Mary's,2016-01-23,-15
3038,Ball St. vs. Eastern Michigan,2016-01-23,1
3039,Northwestern vs. Indiana,2016-01-23,32
3040,High Point vs. Liberty,2016-01-23,-2
3041,South Carolina vs. Tennessee,2016-01-23,-9
3042,Saint Louis vs. Massachusetts,2016-01-23,-11
3043,Bucknell vs. Boston U,2016-01-23,-3
3044,Fresno St. vs. Air Force,2016-01-23,-1
3045,Mississippi vs. Mississippi St.,2016-01-23,-6
3046,Oakland vs. Green Bay,2016-01-23,-16
3047,Duke vs. N.C. State,2016-01-23,10
3048,Seton Hall vs. Xavier,2016-01-23,-4
3049,Drake vs. Loyola-Chicago,2016-01-23,-5
3050,Bethune-Cookman vs. Maryland - E. Shore,2016-01-23,-2
3051,Florida Atlantic vs. Texas-San Antonio,2016-01-23,15
3052,Utah Valley vs. Chicago St.,2016-01-23,-6
3053,St. Francis (PA) vs. Central Conn. St.,2016-01-23,-15
3054,Missouri vs. Texas A&M,2016-01-23,-13
3055,South Florida vs. Houston,2016-01-23,-9
3056,Louisville vs. Georgia Tech,2016-01-23,-4
3057,Detroit vs. Wis.-Milwaukee,2016-01-23,-3
3058,Delaware vs. Charleston,2016-01-23,5
3059,Central Arkansas vs. Nicholls State,2016-01-23,11
3060,Wofford vs. Furman,2016-01-23,1
3061,Columbia vs. Cornell,2016-01-23,11
3062,UCLA vs. Oregon,2016-01-23,14
3063,Boise St. vs. Wyoming,2016-01-23,10
3064,Stetson vs. Kennesaw St.,2016-01-23,-5
3065,Ohio vs. Central Michigan,2016-01-23,23
3066,South Alabama vs. Louisiana-Monroe,2016-01-23,32
