,MATCH,DATE,PT_DIFF
1509,Texas A&M CC vs. Denver,2014-12-17,10
1510,Tenn-Martin vs. Illinois St.,2014-12-17,10
1511,Texas State vs. Stephen F. Austin,2014-12-17,6
1512,South Carolina Upstate vs. Memphis,2014-12-17,10
1513,Northern Colorado vs. Nebraska Omaha,2014-12-17,10
1514,Abilene Christian vs. Loyola-Chicago,2014-12-17,-39
1515,Central Michigan vs. Northwestern,2014-12-17,13
1516,South Carolina State vs. Texas Tech,2014-12-17,-62
1517,Loyola Marymount vs. Stanford,2014-12-17,-9
1518,Incarnate Word vs. Grand Canyon,2014-12-17,-2
1519,San Diego St. vs. Cincinnati,2014-12-17,9
1520,Northeastern vs. Cal Poly SLO,2014-12-17,2
1521,Portland vs. UNLV,2014-12-17,-2
1522,Grambling State vs. Washington,2014-12-17,-48
1523,Florida International vs. LIU Brooklyn,2014-12-18,-11
1524,Temple vs. Delaware,2014-12-18,-20
1525,Georgia Southern vs. Stetson,2014-12-18,9
1526,Cleveland St. vs. Virginia,2014-12-18,-18
1527,Yale vs. Vermont,2014-12-18,-1
1528,Nicholls State vs. Louisiana Tech,2014-12-18,25
1529,Appalachian St. vs. Charlotte,2014-12-18,-10
1530,Southern Miss vs. Jackson State,2014-12-18,20
1531,Duke vs. Connecticut,2014-12-18,-10
1532,Montana St. vs. South Dakota,2014-12-18,-2
1533,Ohio vs. Evansville,2014-12-18,12
1534,Nevada vs. Pacific,2014-12-18,-4
1535,Cal. State - Bakersfield vs. Utah St.,2014-12-18,-1
1536,Lehigh vs. Quinnipiac,2014-12-18,-15
1537,Wright St. vs. Western Carolina,2014-12-18,-13
1538,South Alabama vs. Richmond,2014-12-18,11
1539,Seton Hall vs. South Florida,2014-12-18,20
1540,Stony Brook vs. Canisius,2014-12-18,1
1541,Morgan St. vs. Rider,2014-12-18,-14
1542,Idaho State vs. South Dakota State,2014-12-18,-3
1543,Coastal Carolina vs. Mississippi,2014-12-18,-3
1544,Louisiana State vs. UAB,2014-12-18,9
1545,DePaul vs. Oregon St.,2014-12-18,-31
1546,Portland St. vs. San Francisco,2014-12-18,-37
1547,Siena vs. Radford,2014-12-19,10
1548,Niagara vs. Buffalo,2014-12-19,26
1549,North Florida vs. Florida A&M,2014-12-19,-18
1550,Bethune-Cookman vs. Mercer,2014-12-19,-21
1551,Northern Illinois vs. Dartmouth,2014-12-19,3
1552,No.Carolina A&T vs. Kent St.,2014-12-19,14
1553,Clemson vs. South Carolina,2014-12-19,-23
1554,South Dakota State vs. Cal. State - Bakersfield,2014-12-19,-4
1555,Winthrop vs. Southeastern Louisiana,2014-12-19,10
1556,Chattanooga vs. Middle Tennessee St.,2014-12-19,-10
1557,Lipscomb vs. Princeton,2014-12-19,-22
1558,Colorado St. vs. Denver,2014-12-19,1
1559,Arkansas-Pine Bluff vs. Texas Tech,2014-12-19,-21
1560,Eastern Washington vs. California,2014-12-19,11
1561,Arizona vs. Texas-El Paso,2014-12-19,5
1562,Jackson State vs. Tulane,2014-12-19,-7
1563,Northern Kentucky vs. Morehead St.,2014-12-19,-23
1564,Maryland - E. Shore vs. Old Dominion,2014-12-19,-17
1565,Tennessee Tech vs. Tennessee,2014-12-19,3
1566,Tennessee St. vs. Hampton,2014-12-19,12
1567,Eastern Kentucky vs. Miami-Florida,2014-12-19,28
1568,St. Mary's vs. St. John's,2014-12-19,6
1569,Northern Arizona vs. Norfolk State,2014-12-19,19
1570,Furman vs. Florida Gulf Coast,2014-12-19,5
1571,Southern Utah vs. Loyola-Chicago,2014-12-19,16
1572,Seattle vs. Minnesota,2014-12-19,35
1573,New Orleans vs. Southern Illinois,2014-12-19,4
1574,Alabama A&M vs. Marquette,2014-12-19,-34
1575,Texas-Pan American vs. Creighton,2014-12-19,15
1576,Idaho State vs. Utah St.,2014-12-19,-13
1577,Louisville vs. Western Kentucky,2014-12-20,9
1578,Charlotte vs. Georgetown,2014-12-20,-3
1579,Massachusetts Lowell vs. Duquesne,2014-12-20,16
1580,Abilene Christian vs. Boise St.,2014-12-20,-44
1581,South Alabama vs. Indiana - Purdue,2014-12-20,6
1582,Massachusetts vs. Providence,2014-12-20,-20
1583,Belmont vs. Fairfield,2014-12-20,12
1584,Albany vs. Yale,2014-12-20,4
1585,St. Bonaventure vs. Binghamton,2014-12-20,-18
1586,Vanderbilt vs. Georgia Tech,2014-12-20,5
1587,Toledo vs. McNeese St.,2014-12-20,-14
1588,Delaware vs. Fairleigh Dickinson,2014-12-20,-2
1589,South Florida vs. Florida St.,2014-12-20,13
1590,Butler vs. Indiana,2014-12-20,-9
1591,MD Baltimore Cty vs. Kennesaw St.,2014-12-20,-13
1592,Florida Atlantic vs. St. Francis (NY),2014-12-20,-5
1593,Western Michigan vs. Northwestern,2014-12-20,6
1594,Marshall vs. Arkansas St.,2014-12-20,9
1595,Eastern Michigan vs. Missouri St.,2014-12-20,12
1596,UCLA vs. Kentucky,2014-12-20,39
1597,UC Davis vs. Air Force,2014-12-20,-6
1598,Southern vs. Wyoming,2014-12-20,-18
1599,Louisiana-Lafayette vs. Northwestern St.,2014-12-20,-4
1600,Oakland vs. Pittsburgh,2014-12-20,-4
1601,Illinois St. vs. Murray St.,2014-12-20,-12
1602,Davidson vs. Charleston,2014-12-20,-12
1603,Northeastern vs. Santa Clara,2014-12-20,6
1604,High Point vs. James Madison,2014-12-20,9
1605,Purdue vs. Notre Dame,2014-12-20,31
1606,Xavier vs. Auburn,2014-12-20,1
1607,Valparaiso vs. IUPU - Ft. Wayne,2014-12-20,-3
1608,Iona vs. George Mason,2014-12-20,5
1609,New Jersey Tech vs. Central Conn. St.,2014-12-20,-8
1610,Texas A&M vs. Kansas St.,2014-12-20,7
1611,East Carolina vs. NC-Wilmington,2014-12-20,-12
1612,Northern Iowa vs. Iowa,2014-12-20,-12
1613,Cal. State - Bakersfield vs. Idaho State,2014-12-20,9
1614,Texas-San Antonio vs. Texas Christian,2014-12-20,31
1615,Utah Valley vs. Weber St.,2014-12-20,-12
1616,Oklahoma vs. Washington,2014-12-20,-2
1617,West Virginia vs. N.C. State,2014-12-20,-14
1618,Cal Poly SLO vs. Gonzaga,2014-12-20,-13
1619,Fresno St. vs. Pacific,2014-12-20,-3
1620,South Dakota State vs. Utah St.,2014-12-20,3
1621,Utah vs. UNLV,2014-12-20,-13
1622,VCU vs. Cincinnati,2014-12-20,-21
1623,Southern Methodist vs. Michigan,2014-12-20,-11
1624,Syracuse vs. Villanova,2014-12-20,-5
1625,Mount St. Mary's vs. American U.,2014-12-20,1
1626,Ohio St. vs. North Carolina,2014-12-20,8
1627,Citadel vs. Virginia Tech,2014-12-20,-3
1628,Drexel vs. Penn St.,2014-12-20,-5
1629,Illinois vs. Missouri,2014-12-20,3
1630,Elon University vs. NC-Greensboro,2014-12-20,7
1631,St. Francis (PA) vs. Rutgers,2014-12-20,-5
1632,South Carolina State vs. Houston,2014-12-20,-8
1633,Eastern Illinois vs. Indiana St.,2014-12-20,4
1634,Lafayette vs. Kansas,2014-12-20,27
1635,Delaware State vs. Oregon,2014-12-20,-13
1636,Oral Roberts vs. Memphis,2014-12-20,15
1637,Detroit vs. Rhode Island,2014-12-20,-14
1638,Presbyterian vs. Tenn-Martin,2014-12-20,-17
1639,South Carolina Upstate vs. Mississippi St.,2014-12-20,-2
1640,Monmouth-NJ vs. Wagner,2014-12-20,8
1641,Houston Baptist vs. UC Riverside,2014-12-20,-11
1642,North Carolina Central vs. Mississippi Valley State,2014-12-20,-34
1643,Texas Southern vs. Michigan St,2014-12-20,-7
1644,Wake Forest vs. Florida,2014-12-20,13
1645,New Hampshire vs. Sacred Heart,2014-12-20,-13
1646,Drake vs. Iowa St.,2014-12-20,-29
1647,Prairie View A&M vs. Sam Houston St.,2014-12-20,-17
1648,Richmond vs. Pepperdine,2014-12-20,-2
1649,St. Joseph's vs. Marist,2014-12-20,-17
1650,Morgan St. vs. Manhattan,2014-12-20,4
1651,Hofstra vs. Columbia,2014-12-20,5
1652,La Salle vs. Towson,2014-12-20,14
1653,Boston U vs. Dayton,2014-12-20,-16
1654,Incarnate Word vs. UMKC,2014-12-20,6
1655,Wis.-Milwaukee vs. SIU - Edwardsville,2014-12-20,5
1656,Long Beach St. vs. Texas,2014-12-20,-10
1657,SE Missouri St. vs. Arkansas,2014-12-20,17
1658,Jacksonville St. vs. Northern Colorado,2014-12-20,-9
1659,Lehigh vs. Arizona St.,2014-12-20,-3
1660,New Mexico vs. New Mexico St.,2014-12-20,2
1661,Texas A&M CC vs. CSU Northridge,2014-12-20,-7
1662,Montana St. vs. Portland,2014-12-20,-27
1663,Ball St. vs. San Diego St.,2014-12-20,-13
1664,Stanford vs. Brigham Young,2014-12-20,2
1665,Harvard vs. Virginia,2014-12-21,-49
1666,Maine vs. Army,2014-12-21,3
1667,Oregon St. vs. Quinnipiac,2014-12-21,-8
1668,Texas-Pan American vs. Nebraska Omaha,2014-12-21,5
1669,Western Carolina vs. N.C. Asheville,2014-12-21,-4
1670,Maryland vs. Oklahoma St.,2014-12-21,9
1671,Green Bay vs. Arkansas-Little Rock,2014-12-21,-20
1672,Vermont vs. Saint Louis,2014-12-21,3
1673,Florida International vs. Hartford,2014-12-21,-13
1674,Bryant vs. Denver,2014-12-21,2
1675,Austin Peay vs. Lipscomb,2014-12-21,-6
1676,Tennessee St. vs. Middle Tennessee St.,2014-12-21,18
1677,Southern California vs. Boston College,2014-12-21,-4
1678,Troy vs. Nicholls State,2014-12-21,-1
1679,Appalachian St. vs. Alabama,2014-12-21,1
1680,Kent St. vs. North Dakota State,2014-12-21,1
1681,Sacramento State vs. Seattle,2014-12-21,-19
1682,San Francisco vs. Cleveland St.,2014-12-21,4
1683,Coastal Carolina vs. Central Arkansas,2014-12-21,-17
1684,Southern Miss vs. Georgia St,2014-12-21,13
1685,Cornell vs. Radford,2014-12-21,-13
1686,Holy Cross vs. Canisius,2014-12-21,19
1687,Loyola-Maryland vs. Stony Brook,2014-12-21,-15
1688,Creighton vs. North Texas,2014-12-21,-4
1689,Alabama St. vs. Evansville,2014-12-21,-18
1690,Louisiana-Monroe vs. Samford,2014-12-21,-14
1691,South Dakota vs. Montana,2014-12-21,-5
1692,Northern Arizona vs. Hampton,2014-12-21,9
1693,UC Irvine vs. Bradley,2014-12-21,-8
1694,Seton Hall vs. Georgia,2014-12-21,18
1695,San Jose St. vs. Washington St.,2014-12-21,-29
1696,Alcorn St. vs. Texas-El Paso,2014-12-21,-33
1697,Illinois-Chicago vs. Northwestern,2014-12-22,-17
1698,Brown vs. Central Conn. St.,2014-12-22,12
1699,Ohio vs. George Washington,2014-12-22,28
1700,Southern Utah vs. Arkansas-Pine Bluff,2014-12-22,9
1701,DePaul vs. Colorado,2014-12-22,14
1702,Citadel vs. Michigan St,2014-12-22,-26
1703,Gardner-Webb vs. Purdue,2014-12-22,5
1704,Tenn-Martin vs. Butler,2014-12-22,27
1705,Kansas vs. Temple,2014-12-22,-25
1706,Bucknell vs. Wake Forest,2014-12-22,-7
1707,Northern Illinois vs. Notre Dame,2014-12-22,-25
1708,New Orleans vs. Indiana,2014-12-22,20
1709,Delaware vs. Robert Morris,2014-12-22,-3
1710,Colgate vs. Syracuse,2014-12-22,-35
1711,William & Mary vs. Old Dominion,2014-12-22,7
1712,IUPU - Ft. Wayne vs. Illinois St.,2014-12-22,-25
1713,Binghamton vs. Mount St. Mary's,2014-12-22,-1
1714,Florida A&M vs. East Carolina,2014-12-22,18
1715,Eastern Kentucky vs. Florida Atlantic,2014-12-22,-3
1716,North Dakota State vs. Alcorn St.,2014-12-22,-11
1717,Long Beach St. vs. St. John's,2014-12-22,-17
1718,Furman vs. Minnesota,2014-12-22,-10
1719,Pennsylvania vs. Vanderbilt,2014-12-22,-29
1720,Chicago St. vs. SIU - Edwardsville,2014-12-22,-25
1721,Coppin St. vs. Michigan,2014-12-22,-16
1722,North Florida vs. Iowa,2014-12-22,10
1723,Central Michigan vs. McNeese St.,2014-12-22,29
1724,Rice vs. Lamar,2014-12-22,7
1725,Texas Tech vs. Loyola-Chicago,2014-12-22,18
1726,Oral Roberts vs. Missouri St.,2014-12-22,7
1727,North Dakota vs. Marquette,2014-12-22,13
1728,Charleston vs. Louisiana State,2014-12-22,-24
1729,UC Davis vs. Northern Colorado,2014-12-22,-10
1730,Miami-Florida vs. Providence,2014-12-22,-14
1731,Kent St. vs. Texas-El Paso,2014-12-22,-3
1732,Marshall vs. Nevada,2014-12-22,-28
1733,Tulane vs. Washington,2014-12-22,-9
1734,UC Riverside vs. San Diego St.,2014-12-22,28
1735,Stetson vs. Florida St.,2014-12-22,4
1736,Bradley vs. Arkansas-Little Rock,2014-12-22,10
1737,Elon University vs. Kennesaw St.,2014-12-22,2
1738,Dartmouth vs. Penn St.,2014-12-22,-20
1739,Green Bay vs. UC Irvine,2014-12-22,-2
1740,Abilene Christian vs. South Carolina State,2014-12-22,6
1741,Fordham vs. Manhattan,2014-12-22,-14
1742,Miami (OH) vs. Ohio St.,2014-12-22,-38
1743,Idaho vs. Northern Kentucky,2014-12-22,-13
1744,Oakland vs. Clemson,2014-12-22,10
1745,LIU Brooklyn vs. New Hampshire,2014-12-22,1
1746,Southeastern Louisiana vs. Central Florida,2014-12-22,5
1747,VMI vs. Virginia Tech,2014-12-22,-13
1748,Liberty vs. Princeton,2014-12-22,-18
1749,Maryland - E. Shore vs. St. Bonaventure,2014-12-22,2
1750,Towson vs. Navy,2014-12-22,5
1751,Alabama A&M vs. Western Michigan,2014-12-22,-9
1752,Norfolk State vs. James Madison,2014-12-22,-3
1753,Mercer vs. Tennessee,2014-12-22,-10
1754,East Tennessee St. vs. VCU,2014-12-22,-24
1755,Fairfield vs. Albany,2014-12-22,11
1756,Wofford vs. West Virginia,2014-12-22,33
1757,Columbia vs. Connecticut,2014-12-22,-15
1758,Charleston Southern vs. Colorado St.,2014-12-22,-21
1759,Weber St. vs. Oklahoma,2014-12-22,34
1760,North Carolina Central vs. Jackson State,2014-12-22,-3
1761,Incarnate Word vs. Tulsa,2014-12-22,-29
1762,Southern vs. Baylor,2014-12-22,4
1763,Grambling State vs. Texas Christian,2014-12-22,-41
1764,SE Missouri St. vs. Mississippi,2014-12-22,31
1765,UAB vs. Chattanooga,2014-12-22,16
1766,Murray St. vs. Southern Illinois,2014-12-22,12
1767,Tennessee Tech vs. UMKC,2014-12-22,21
1768,Wisconsin vs. California,2014-12-22,-12
1769,Wis.-Milwaukee vs. Arkansas,2014-12-22,30
1770,Northeastern vs. St. Mary's,2014-12-22,-4
1771,UC Santa Barbara vs. Oregon,2014-12-22,4
1772,Jacksonville St. vs. Air Force,2014-12-22,1
1773,Texas A&M CC vs. Cal St. Fullerton,2014-12-22,5
1774,Boise St. vs. Houston,2014-12-22,2
1775,Loyola Marymount vs. Wichita St.,2014-12-22,-27
1776,Nebraska vs. Hawaii,2014-12-22,8
1777,Indiana - Purdue vs. Richmond,2014-12-23,-4
1778,Massachusetts vs. Brigham Young,2014-12-23,6
1779,Eastern Illinois vs. Cleveland St.,2014-12-23,-2
1780,Ohio vs. DePaul,2014-12-23,-21
1781,South Carolina State vs. Southern Utah,2014-12-23,-10
1782,Fairleigh Dickinson vs. St. Peter's,2014-12-23,-9
1783,Cal Poly SLO vs. Santa Clara,2014-12-23,11
1784,Abilene Christian vs. Arkansas-Pine Bluff,2014-12-23,8
1785,Sacred Heart vs. Rutgers,2014-12-23,25
1786,Louisiana Tech vs. N.C. State,2014-12-23,-8
1787,Arkansas St. vs. Niagara,2014-12-23,5
1788,Wagner vs. Cincinnati,2014-12-23,24
1789,Holy Cross vs. Pittsburgh,2014-12-23,-19
1790,CSU Northridge vs. Louisville,2014-12-23,-25
1791,Texas Southern vs. Auburn,2014-12-23,1
1792,Western Illinois vs. Memphis,2014-12-23,27
1793,Howard vs. South Alabama,2014-12-23,13
1794,Wichita St. vs. Hawaii,2014-12-23,-1
1795,New Mexico vs. Grand Canyon,2014-12-23,3
1796,Wyoming vs. Montana St.,2014-12-23,-10
1797,Loyola-Chicago vs. Boise St.,2014-12-23,-3
1798,Southeastern Louisiana vs. South Florida,2014-12-23,15
1799,Florida Gulf Coast vs. Iona,2014-12-23,-19
1800,NC-Wilmington vs. Campbell,2014-12-23,6
1801,Detroit vs. Arizona St.,2014-12-23,39
1802,La Salle vs. Hofstra,2014-12-23,-9
1803,George Washington vs. Colorado,2014-12-23,-3
1804,Coppin St. vs. Eastern Michigan,2014-12-23,-23
1805,Cornell vs. Siena,2014-12-23,18
1806,St. Francis (NY) vs. Monmouth-NJ,2014-12-23,-25
1807,Stanford vs. Texas,2014-12-23,3
1808,American U. vs. Stony Brook,2014-12-23,-12
1809,George Mason vs. Wright St.,2014-12-23,8
1810,New Jersey Tech vs. Villanova,2014-12-23,-25
1811,Georgia Tech vs. Dayton,2014-12-23,14
1812,Jacksonville vs. Mississippi St.,2014-12-23,-23
1813,Prairie View A&M vs. North Texas,2014-12-23,-3
1814,Texas Tech vs. Houston,2014-12-23,13
1815,South Dakota State vs. Utah,2014-12-23,-14
1816,Idaho State vs. Utah Valley,2014-12-23,-4
1817,Arizona vs. UNLV,2014-12-23,-4
1818,Loyola Marymount vs. Nebraska,2014-12-23,-8
1819,DePaul vs. Loyola Marymount,2014-12-25,-3
1820,Colorado vs. Hawaii,2014-12-25,-3
1821,Ohio vs. Nebraska,2014-12-25,13
1822,George Washington vs. Wichita St.,2014-12-25,6
1823,Maine vs. Seton Hall,2014-12-27,-29
1824,Georgia St vs. Green Bay,2014-12-27,-17
1825,Kentucky vs. Louisville,2014-12-27,8
1826,Northern Kentucky vs. Northwestern,2014-12-27,-21
1827,Santa Clara vs. St. Mary's,2014-12-27,-13
1828,Oakland vs. Maryland,2014-12-27,16
1829,San Francisco vs. Pacific,2014-12-27,-6
1830,Presbyterian vs. Virginia Tech,2014-12-27,-22
1831,Colorado St. vs. New Mexico St.,2014-12-27,1
1832,Kennesaw St. vs. Illinois,2014-12-27,48
1833,Southern Utah vs. UNLV,2014-12-27,-34
1834,Indiana vs. Georgetown,2014-12-27,4
1835,NC-Wilmington vs. Minnesota,2014-12-27,26
1836,Jacksonville St. vs. Jacksonville,2014-12-27,14
1837,Indiana - Purdue vs. Pepperdine,2014-12-27,2
1838,UAB vs. North Carolina,2014-12-27,31
1839,Mercer vs. Georgia,2014-12-27,9
1840,Gonzaga vs. Brigham Young,2014-12-27,-7
1841,Wright St. vs. Ohio St.,2014-12-27,45
1842,Tennessee St. vs. Tennessee,2014-12-27,21
1843,Portland vs. San Diego,2014-12-27,3
1844,Sacramento State vs. Utah Valley,2014-12-27,25
1845,St. John's vs. Tulane,2014-12-28,25
1846,Morgan St. vs. Marquette,2014-12-28,28
1847,Long Beach St. vs. Syracuse,2014-12-28,-18
1848,Campbell vs. Samford,2014-12-28,-9
1849,Colgate vs. Columbia,2014-12-28,-5
1850,New Jersey Tech vs. Lafayette,2014-12-28,5
1851,Marist vs. Elon University,2014-12-28,5
1852,UMKC vs. Indiana St.,2014-12-28,-3
1853,Texas Southern vs. Kansas St.,2014-12-28,-2
1854,Wis.-Milwaukee vs. South Dakota,2014-12-28,24
1855,Bowling Green vs. South Florida,2014-12-28,9
1856,Northwestern St. vs. Arkansas,2014-12-28,8
1857,Wake Forest vs. Richmond,2014-12-28,-2
1858,Fairfield vs. Loyola-Maryland,2014-12-28,-2
1859,Mississippi Valley State vs. Houston,2014-12-28,27
1860,Illinois-Chicago vs. Bradley,2014-12-28,8
1861,Howard vs. Fordham,2014-12-28,15
1862,Abilene Christian vs. Grand Canyon,2014-12-28,-2
1863,UCLA vs. Alabama,2014-12-28,6
1864,Buffalo vs. Wisconsin,2014-12-28,-12
1865,Iona vs. Drexel,2014-12-28,-19
1866,Central Conn. St. vs. Connecticut,2014-12-28,-33
1867,Longwood vs. Ball St.,2014-12-28,5
1868,Sacred Heart vs. Brown,2014-12-28,3
1869,NC-Greensboro vs. East Carolina,2014-12-28,21
1870,Harvard vs. Arizona St.,2014-12-28,10
1871,Maryland - E. Shore vs. Duquesne,2014-12-28,-9
1872,Bucknell vs. Siena,2014-12-28,-2
1873,Coppin St. vs. Evansville,2014-12-28,-5
1874,Hofstra vs. LIU Brooklyn,2014-12-28,26
1875,Rutgers vs. Monmouth-NJ,2014-12-28,-1
1876,South Dakota State vs. Northern Iowa,2014-12-28,11
1877,Florida Gulf Coast vs. Xavier,2014-12-28,-14
1878,St. Peter's vs. Cornell,2014-12-28,-7
1879,Delaware State vs. Temple,2014-12-28,-10
1880,Lehigh vs. MD Baltimore Cty,2014-12-28,3
1881,Belmont vs. Butler,2014-12-28,-11
1882,UC Davis vs. Washington St.,2014-12-28,-7
1883,Stony Brook vs. Washington,2014-12-28,5
1884,Cal. State - Bakersfield vs. California,2014-12-28,3
1885,Rice vs. Texas,2014-12-29,-11
1886,North Florida vs. Tennessee Tech,2014-12-29,-3
1887,Valparaiso vs. James Madison,2014-12-29,-27
1888,Toledo vs. Duke,2014-12-29,17
1889,Lipscomb vs. Chattanooga,2014-12-29,18
1890,Southern Miss vs. Louisiana State,2014-12-29,20
1891,Florida International vs. Florida A&M,2014-12-29,-21
1892,Tennessee St. vs. Texas Christian,2014-12-29,-20
1893,Nebraska Omaha vs. Chicago St.,2014-12-29,3
1894,St. Joseph's vs. Denver,2014-12-29,4
1895,Pepperdine vs. Loyola Marymount,2014-12-29,-13
1896,Santa Clara vs. Pacific,2014-12-29,-17
1897,UC Irvine vs. Oregon,2014-12-29,2
1898,Gonzaga vs. San Diego,2014-12-29,12
1899,Massachusetts Lowell vs. Boston College,2014-12-29,23
1900,Fairleigh Dickinson vs. Towson,2014-12-29,1
1901,Maine vs. Quinnipiac,2014-12-29,-17
1902,Cleveland St. vs. VCU,2014-12-29,-9
1903,Indiana - Purdue vs. North Carolina Central,2014-12-29,-21
1904,Rider vs. Wagner,2014-12-29,5
1905,Mount St. Mary's vs. Old Dominion,2014-12-29,-34
1906,Morehead St. vs. Central Arkansas,2014-12-29,-35
1907,Hampton vs. Northern Illinois,2014-12-29,-32
1908,North Texas vs. Texas Tech,2014-12-29,-15
1909,San Francisco vs. St. Mary's,2014-12-29,-13
1910,Middle Tennessee St. vs. Auburn,2014-12-29,16
1911,Portland vs. Brigham Young,2014-12-29,23
1912,Stephen F. Austin vs. CSU Northridge,2014-12-29,-4
1913,Arkansas-Pine Bluff vs. Stanford,2014-12-29,-35
1914,Southern vs. Hawaii,2014-12-29,14
1915,Northwestern vs. Rutgers,2014-12-30,4
1916,Eastern Kentucky vs. Coppin St.,2014-12-30,-3
1917,Iowa vs. Ohio St.,2014-12-30,6
1918,Virginia Tech vs. West Virginia,2014-12-30,-31
1919,Illinois vs. Michigan,2014-12-30,-8
1920,Maryland vs. Michigan St,2014-12-30,2
1921,Davidson vs. Virginia,2014-12-30,-11
1922,William & Mary vs. North Carolina,2014-12-30,22
1923,Columbia vs. St. Francis (NY),2014-12-30,-8
1924,Marshall vs. Akron,2014-12-30,7
1925,Oral Roberts vs. Detroit,2014-12-30,-4
1926,Florida Atlantic vs. Jacksonville,2014-12-30,18
1927,St. Bonaventure vs. Delaware,2014-12-30,5
1928,No.Carolina A&T vs. South Carolina,2014-12-30,-37
1929,Robert Morris vs. Clemson,2014-12-30,7
1930,St. Francis (PA) vs. New Jersey Tech,2014-12-30,12
1931,Buffalo vs. Binghamton,2014-12-30,-26
1932,UMKC vs. Canisius,2014-12-30,12
1933,Albany vs. Niagara,2014-12-30,-18
1934,NC-Wilmington vs. Ohio,2014-12-30,-19
1935,Hartford vs. Notre Dame,2014-12-30,-27
1936,Florida Gulf Coast vs. Pittsburgh,2014-12-30,-17
1937,Kent St. vs. Kansas,2014-12-30,16
1938,McNeese St. vs. Mississippi St.,2014-12-30,19
1939,Alabama A&M vs. Murray St.,2014-12-30,-37
1940,Arkansas St. vs. South Alabama,2014-12-30,3
1941,Texas Southern vs. New Mexico St.,2014-12-30,2
1942,Morgan St. vs. UC Riverside,2014-12-30,-5
1943,Vermont vs. Southern California,2014-12-30,8
1944,Prairie View A&M vs. Hawaii,2014-12-30,8
1945,Yale vs. Sacred Heart,2014-12-30,-6
1946,Cincinnati vs. N.C. State,2014-12-30,16
1947,Long Beach St. vs. Louisville,2014-12-30,-15
1948,Maryland - E. Shore vs. Tenn-Martin,2014-12-30,3
1949,Iona vs. Massachusetts,2014-12-30,-5
1950,Charleston vs. Miami-Florida,2014-12-30,-27
1951,VMI vs. George Washington,2014-12-30,20
1952,Charlotte vs. Georgia Tech,2014-12-30,-1
1953,Pennsylvania vs. La Salle,2014-12-30,17
1954,New Hampshire vs. Western Michigan,2014-12-30,-14
1955,Florida vs. Florida St.,2014-12-30,0
1956,Louisiana-Monroe vs. Georgia St,2014-12-30,20
1957,Bethune-Cookman vs. Citadel,2014-12-30,-4
1958,Texas-Pan American vs. Duquesne,2014-12-30,6
1959,Harvard vs. Grand Canyon,2014-12-30,-13
1960,Norfolk State vs. Baylor,2014-12-30,41
1961,Cal Poly SLO vs. IUPU - Ft. Wayne,2014-12-30,14
1962,Mercer vs. Texas A&M,2014-12-30,-15
1963,Mississippi vs. Dayton,2014-12-30,4
1964,Georgia Southern vs. Texas-Arlington,2014-12-30,-1
1965,Texas State vs. Troy,2014-12-30,11
1966,Louisiana-Lafayette vs. Arkansas-Little Rock,2014-12-30,-4
1967,Oklahoma St. vs. Missouri,2014-12-30,-2
1968,UC Santa Barbara vs. Oregon St.,2014-12-30,12
1969,UC Davis vs. Seattle,2014-12-30,9
1970,Tulane vs. East Carolina,2014-12-31,-8
1971,St. John's vs. Seton Hall,2014-12-31,11
1972,Northern Kentucky vs. Youngstown St.,2014-12-31,-4
1973,Temple vs. Connecticut,2014-12-31,-4
1974,East Tennessee St. vs. Tennessee,2014-12-31,-10
1975,Penn St. vs. Wisconsin,2014-12-31,-17
1976,Houston vs. Memphis,2014-12-31,-19
1977,Colgate vs. Lehigh,2014-12-31,7
1978,Vanderbilt vs. Saint Louis,2014-12-31,-15
1979,Boston U vs. Holy Cross,2014-12-31,3
1980,American U. vs. Bucknell,2014-12-31,-10
1981,Wofford vs. Duke,2014-12-31,29
1982,Kennesaw St. vs. Tennessee St.,2014-12-31,-11
1983,Indiana St. vs. Illinois St.,2014-12-31,-2
1984,N.C. Asheville vs. Radford,2014-12-31,2
1985,Georgia vs. Kansas St.,2014-12-31,4
1986,South Florida vs. Southern Methodist,2014-12-31,-34
1987,Marquette vs. DePaul,2014-12-31,3
1988,Indiana vs. Nebraska,2014-12-31,5
1989,Cornell vs. Syracuse,2014-12-31,-17
1990,Wichita St. vs. Drake,2014-12-31,-8
1991,Fresno St. vs. New Mexico,2014-12-31,-12
1992,Creighton vs. Providence,2014-12-31,-12
1993,UNLV vs. Wyoming,2014-12-31,-5
1994,Georgetown vs. Xavier,2014-12-31,-17
1995,Tulsa vs. Central Florida,2014-12-31,-2
1996,South Carolina State vs. Fordham,2014-12-31,20
1997,Longwood vs. Winthrop,2014-12-31,-23
1998,Dartmouth vs. Bryant,2014-12-31,-17
1999,Princeton vs. Wake Forest,2014-12-31,-14
2000,Chicago St. vs. Green Bay,2014-12-31,-4
2001,Liberty vs. Campbell,2014-12-31,7
2002,Bradley vs. Loyola-Chicago,2014-12-31,-15
2003,Butler vs. Villanova,2014-12-31,-12
2004,Lafayette vs. Army,2014-12-31,-14
2005,North Florida vs. Austin Peay,2014-12-31,5
2006,Minnesota vs. Purdue,2014-12-31,-4
2007,Northeastern vs. Richmond,2014-12-31,1
2008,Brown vs. Rhode Island,2014-12-31,-20
2009,Hofstra vs. Central Conn. St.,2014-12-31,-28
2010,Loyola-Maryland vs. Navy,2014-12-31,-23
2011,George Mason vs. Oklahoma,2014-12-31,-18
