,PLAYER,TEAM,YEAR,PER
789,Da'Quan Cook,St. Bonaventure,2008-2009,11.972855179415324
790,Da'Sean Butler,West Virginia,2008-2009,30.159615063860613
791,Da'Veed Dildy,Stanford,2008-2009,16.362449399014398
792,DaJuan Summers,Georgetown,2008-2009,23.662143362981904
793,DaShaun Williams,Houston,2008-2009,5.299012499222103
794,DaShawn Wright,San Jose St.,2008-2009,18.169266881978256
795,Dago Pena,Marshall,2008-2009,23.87951615059138
796,Dairese Gary,New Mexico,2008-2009,11.839910098526111
797,Dale Hughes,Florida A&M,2008-2009,16.306503030814252
798,Dale Moss,South Dakota State,2008-2009,21.51278246122034
799,Dallas Blocker,Youngstown St.,2008-2009,23.497805051641134
800,Dallas Green,Robert Morris,2008-2009,27.619651926205684
801,Dallas Lauderdale,Ohio St.,2008-2009,17.922363153456022
802,Dallis Joyner,Stony Brook,2008-2009,11.041725722364225
803,Damian Eargle,NC-Greensboro,2008-2009,23.862050362736415
804,Damian Henderson,Texas Southern,2008-2009,22.01092932838487
805,Damian Hollis,George Washington,2008-2009,22.512309597430804
806,Damian Johnson,Minnesota,2008-2009,30.383527663694313
807,Damian Lillard,Weber St.,2008-2009,24.21615412229813
808,Damian Saunders,Duquesne,2008-2009,35.08233299410143
809,Damier Pitts,Marshall,2008-2009,15.170076950447372
810,Damion James,Texas,2008-2009,3.0018569612411934
811,Damir Suljagic,Texas Tech,2008-2009,13.848149206042399
812,Damon Forest,Southeastern Louisiana,2008-2009,18.871372598264518
813,Damon Jones,Northwestern St.,2008-2009,25.130480753514416
814,Dan Biber,Dartmouth,2008-2009,12.871916877164447
815,Dan Boulder,Youngstown St.,2008-2009,23.944359219798336
816,Dan Ficke,Loyola-Maryland,2008-2009,10.381087122421151
817,Dan Mavraides,Princeton,2008-2009,23.763856138241366
818,Dan McGeary,Harvard,2008-2009,19.24583431432119
819,Dan Nelms,Davidson,2008-2009,12.217858144287165
820,Dan Stonkus,New Jersey Tech,2008-2009,8.892982812617658
821,Dan Vandervieren,Colorado St.,2008-2009,23.580522812035092
822,Dan Waterstradt,Oakland,2008-2009,24.353001635845562
823,Dan Werner,Florida,2008-2009,2.7677627415392787
824,Dana Smith,Longwood,2008-2009,23.755557119265223
825,Dane Brumagin,UMKC,2008-2009,29.778026030011628
826,Dane Diliegro,New Hampshire,2008-2009,18.311970681727527
827,Dane Johnson,Hofstra,2008-2009,17.92280339846257
828,Dane Suttle Jr,Pepperdine,2008-2009,20.20249377008326
829,Danero Thomas,Murray St.,2008-2009,19.8778341926031
830,Daniel Brady,UMKC,2008-2009,18.82791834806396
831,Daniel Bryant,Arkansas St.,2008-2009,16.017645225518084
832,Daniel Deane,Oregon St.,2008-2009,14.947902223306205
833,Daniel Emerson,Mercer,2008-2009,25.9655902010393
834,Daniel Eykyn,Citadel,2008-2009,6.440372394145186
835,Daniel Faris,New Mexico,2008-2009,14.482088398944276
836,Daniel Hackett,Southern California,2008-2009,21.746316899665736
837,Daniel Huggins,Jackson State,2008-2009,5.215138896476843
838,Daniel Mercer,NC-Wilmington,2008-2009,11.66895548242213
839,Daniel Moore,Indiana,2008-2009,3.2887376823319867
840,Daniel Northern,Tennessee Tech,2008-2009,32.78327133409518
841,Daniel Oliver,NC-Greensboro,2008-2009,7.236751410115647
842,Daniel Puckett,Tulane,2008-2009,19.834259535143246
843,Danny Brown,San Diego,2008-2009,5.219285700736592
844,Danny Carter,Stony Brook,2008-2009,22.38755297508125
845,Danny Green,North Carolina,2008-2009,19.287658857426372
846,Danny Morrissey,Penn St.,2008-2009,15.745171839325995
847,Danny Piepoli,Montana St.,2008-2009,12.501619392634739
848,Danny Sumner,William & Mary,2008-2009,21.42306674177273
849,Dante Cunningham,Villanova,2008-2009,27.29259935000819
850,Dante Curry,Georgia St,2008-2009,12.803117105666317
851,Dante Harvey,Chattanooga,2008-2009,9.897935115108062
852,Dante' Jackson,Xavier,2008-2009,21.286706734992464
853,Dar Tucker,DePaul,2008-2009,23.87223583810169
854,Darian Norris,Bradley,2008-2009,16.47207497840277
855,Darin Mahoney,Weber St.,2008-2009,20.06041006758955
856,Dario Hunt,Nevada,2008-2009,18.780148535970536
857,Darion Anderson,Northern Illinois,2008-2009,26.058506838424126
858,Darion Benbow,Lafayette,2008-2009,5.081111482548848
859,Darion Jeralds,NC-Wilmington,2008-2009,9.908160177476084
860,Darius Cox,Tennessee St.,2008-2009,8.51125406850851
861,Darius Hobson,Alcorn St.,2008-2009,7.784810937323748
862,Darius James,Old Dominion,2008-2009,20.651756540167515
863,Darius Miller,Kentucky,2008-2009,6.484479054662057
864,Darius Richardson,Northwestern St.,2008-2009,12.596073938084063
865,Darius Steger,Coastal Carolina,2008-2009,19.474380140554338
866,Darko Cohadarevic,Texas Tech,2008-2009,12.007647386312316
867,Darnell Brown,Bowling Green,2008-2009,13.433742879545546
868,Darnell Gant,Washington,2008-2009,4.876556649479491
869,Darnell Hugee,Prairie View A&M,2008-2009,20.30073870256383
870,Darnell Lindsay,Tennessee Tech,2008-2009,21.377020925074827
871,Darnell Wilks,Cincinnati,2008-2009,19.82902409382303
872,Darren Collison,UCLA,2008-2009,33.242655127917814
873,Darren Kent,Kansas St.,2008-2009,20.511329452894437
874,Darren Townes,Hofstra,2008-2009,28.242154672949404
875,Darrin Govens,St. Joseph's,2008-2009,23.19901554558781
876,Darrin Williams,Loyola-Chicago,2008-2009,19.701443352867386
877,Darrion Griffin,Jackson State,2008-2009,31.96266375458225
878,Darrion Pellum,Hampton,2008-2009,9.684751667533396
879,Darris Santee,UNLV,2008-2009,16.89165340825303
880,Darrius Morrow,East Carolina,2008-2009,27.104555295659857
881,Darryl Bryant,West Virginia,2008-2009,19.459312772738755
882,Darryl Clements,Bowling Green,2008-2009,23.123660495059937
883,Darryl Crawford,Manhattan,2008-2009,28.594312628851686
884,Darryl Demps,Florida A&M,2008-2009,3.6417365109030775
885,Darryl Felder,NC-Wilmington,2008-2009,14.673016747353161
886,Darryl Merthie,Marshall,2008-2009,13.325237411201512
887,Darryl Monroe,George Mason,2008-2009,28.14859236863788
888,Darryl Partin,La Salle,2008-2009,13.40763198083845
889,Darryl Proctor,MD Baltimore Cty,2008-2009,27.052045571511048
890,Darryl Roberts,Akron,2008-2009,19.319725728747315
891,Darryl Shazier,Bucknell,2008-2009,17.79653106100978
892,Darshawn McClellan,Vanderbilt,2008-2009,17.887096123621717
893,Dash Harris,Texas A&M,2008-2009,7.030446908674114
894,Dave Buchberger,Lehigh,2008-2009,18.12132517237455
895,Dave Neal,Maryland,2008-2009,7.677308335015372
896,Daven Harmeling,Washington St.,2008-2009,16.62672146749038
897,David (DJ) Jackson,Penn St.,2008-2009,17.336768429681804
898,David Booker,Tulane,2008-2009,17.112071236178384
899,David Bookman,Hartford,2008-2009,0.3041342970497501
900,David Brewster,Towson,2008-2009,15.274850506126228
901,David Buchanon,Florida A&M,2008-2009,11.048033372530796
902,David Burrell,Texas Southern,2008-2009,14.961535588124365
903,David Campbell,High Point,2008-2009,16.17623065019295
904,David Carson,IUPU - Ft. Wayne,2008-2009,19.693294934885436
905,David Carter,UC Davis,2008-2009,18.420699908247215
906,David Collins,Bradley,2008-2009,18.63914924986619
907,David Cubillan,Marquette,2008-2009,11.4757717726564
908,David Devezin,Marist,2008-2009,19.608394601467655
909,David Dubois,Western Illinois,2008-2009,28.38228695900486
910,David Fine,Binghamton,2008-2009,8.748120307732364
911,David Gibbs,Massachusetts,2008-2009,18.841287907659076
912,David Gonzalvez,Richmond,2008-2009,29.380125177513754
913,David Hanson,Cal Poly SLO,2008-2009,19.44551013442391
914,David Hicks,LIU Brooklyn,2008-2009,17.293689398604926
915,David Holston,Chicago St.,2008-2009,36.38726775010906
916,David Huertas,Mississippi,2008-2009,8.194710547697577
917,David Jackson,Louisiana Tech,2008-2009,19.13464825309672
918,David Kool,Western Michigan,2008-2009,21.071116903707228
919,David Kyles,Wichita St.,2008-2009,17.492493584884873
920,David Loubeau,Texas A&M,2008-2009,9.691461142048373
921,David Marek,Southern Utah,2008-2009,14.144266142272473
922,David McClure,Duke,2008-2009,21.043280734245382
923,David Merritt,Michigan,2008-2009,2.6936658934970135
924,David Ndoumba,Southeastern Louisiana,2008-2009,15.394543044744104
925,David Nurse,Western Illinois,2008-2009,14.301537856754535
926,David Palmer,Iowa,2008-2009,5.481627780083136
927,David Perez,Centenary,2008-2009,13.199243986725753
928,David Potter,Clemson,2008-2009,15.623216736708056
929,David Rufful,Dartmouth,2008-2009,12.657320453008365
930,David Schneider,William & Mary,2008-2009,23.970387428804063
931,David Simmons,Central Conn. St.,2008-2009,19.959199225552478
932,David Singleton,High Point,2008-2009,19.898251286427378
933,David Theis,Duquesne,2008-2009,13.806286106498087
934,David Weaver,Wake Forest,2008-2009,21.481120301594004
935,Davide Curletti,Northwestern,2008-2009,6.158971118594025
936,Daviin Davis,Weber St.,2008-2009,25.68854837524727
937,Davis Baker,Southern Utah,2008-2009,20.621882294871305
938,Dayvon Ellis,Eastern Kentucky,2008-2009,14.600697850002907
939,Dazzmond Thornton,James Madison,2008-2009,13.863200562543302
940,De'Andre Haskins,Valparaiso,2008-2009,11.348633713925265
941,De'Jon Jackson,San Diego,2008-2009,10.175329892905932
942,De'Marion Gordon,South Carolina Upstate,2008-2009,15.806413629912058
943,De'Suan Dixon,Jackson State,2008-2009,15.319100939660702
944,DeAndre Bray,Jacksonville St.,2008-2009,19.09983039596699
945,DeAndre Coleman,South Alabama,2008-2009,24.659090596038027
946,DeAndre Liggins,Kentucky,2008-2009,5.67039035341746
947,DeAndre Mays,Youngstown St.,2008-2009,17.140846604334012
948,DeAngelo Casto,Washington St.,2008-2009,22.56234551533859
949,DeAngelo Jackson,NC-Greensboro,2008-2009,10.7124834697774
950,DeAundre Cranston,Mississippi,2008-2009,6.851119467150176
951,DeJuan Blair,Pittsburgh,2008-2009,42.47440519563629
952,DeLuis Ramirez,Sam Houston St.,2008-2009,20.23810587351175
953,DeMar DeRozan,Southern California,2008-2009,22.232108518816357
954,DeMario Williams,Middle Tennessee St.,2008-2009,21.991512075856253
955,DeMarre Carroll,Missouri,2008-2009,14.60270843008535
956,DeShawn Mitchell,UNLV,2008-2009,25.47762214106688
957,DeShawn Patterson,Southeastern Louisiana,2008-2009,14.283442675720906
958,DeShawn Sims,Michigan,2008-2009,6.055689604169579
959,DeVaughn Washington,Ohio,2008-2009,6.1705139266984945
960,DeWayne Reed,Auburn,2008-2009,25.843221390570065
961,Deandrae Ross,South Alabama,2008-2009,13.597855596169234
962,Deandre Bynum,Quinnipiac,2008-2009,11.401356880558222
963,Deandre Hall,Texas Southern,2008-2009,18.75505290165634
964,Dee Bost,Mississippi St.,2008-2009,20.787231783471857
965,Dee Proby,West Virginia,2008-2009,8.569207284824484
966,Deilvez Yearby,IUPU - Ft. Wayne,2008-2009,23.298875081537812
967,Deion James,Wis.-Milwaukee,2008-2009,18.320986306486088
968,Deividas Busma,Idaho State,2008-2009,20.27261421195175
969,Deividas Dulkys,Florida St.,2008-2009,13.812001996596067
970,Deividas Petravicius,Northwestern St.,2008-2009,19.242781455517978
971,Dejam Cvoro,Western Kentucky,2008-2009,13.82307414605382
972,Dejuan Flowers,North Dakota State,2008-2009,14.612915558653253
973,Dejuan Goodwin,Marist,2008-2009,9.784175695373658
974,Dele Coker,St. John's,2008-2009,21.034057084501413
975,Delrico Lane,Tenn-Martin,2008-2009,27.87600499285377
976,Delroy James,Rhode Island,2008-2009,29.676366841134037
977,Delvin Franklin,Florida Gulf Coast,2008-2009,16.61726301005268
978,Delvon Roe,Michigan St,2008-2009,24.33797523959227
979,Delwan Graham,Louisiana State,2008-2009,22.17112241982744
980,Demarco Stepter,Texas-San Antonio,2008-2009,19.87522752535889
981,Demetri Goodson,Gonzaga,2008-2009,18.15614707852882
982,Demetri McCamey,Illinois,2008-2009,3.915162391539794
983,Demetrius Green,Middle Tennessee St.,2008-2009,21.99271211108126
984,Demetrius Jemison,Alabama,2008-2009,4.973139109537655
985,Demetrius Monroe,Idaho State,2008-2009,19.61106446338568
986,Demetrius Nelson,Citadel,2008-2009,30.424192458663313
987,Demetrius Ward,Western Michigan,2008-2009,12.638765632140172
988,Demetrius Williamson,Niagara,2008-2009,22.101630487930798
989,Demetrius Young,Stony Brook,2008-2009,33.704027398708384
990,Demetrus Judge,Houston Baptist,2008-2009,7.408754819435117
991,Demond Watt,Texas A&M CC,2008-2009,25.23037796429395
992,Demonte Harper,Morehead St.,2008-2009,16.250455944086823
993,Demontez Stitt,Clemson,2008-2009,25.113795614101658
994,Denis Clemente,Kansas St.,2008-2009,21.79149428820347
995,Dennis Horner,N.C. State,2008-2009,18.29370091088052
996,Denver Holmes,Evansville,2008-2009,17.070065100619033
997,Deon Thompson,North Carolina,2008-2009,15.163260355063654
998,Deonta Vaughn,Cincinnati,2008-2009,23.948406663984127
999,Deonte Roberts,Wis.-Milwaukee,2008-2009,19.09083047565279
1000,Dequan Jones,Miami-Florida,2008-2009,16.9296617823255
1001,Derek Drews,Western Michigan,2008-2009,18.80370230848918
1002,Derek Glasser,Arizona St.,2008-2009,19.84299011955035
1003,Derek Johnson,Prairie View A&M,2008-2009,24.780913231507256
1004,Derek Oestreicher,UC Davis,2008-2009,11.621788746071253
1005,Derek Selvig,Montana,2008-2009,7.667505094487644
1006,Derek Williams,Southern Methodist,2008-2009,18.615060233346636
1007,Derek Wolfley,Iona,2008-2009,8.95669007146842
1008,Deremy Geiger,Utah St.,2008-2009,15.633441159295955
1009,Derick Echols,Morehead St.,2008-2009,9.456990853476254
1010,Derrek Brown,Xavier,2008-2009,30.45988031755534
1011,Derrian Mckinstry,New Orleans,2008-2009,22.724822354352337
1012,Derrick Bails,Arkansas-Little Rock,2008-2009,15.672147001942925
1013,Derrick Mercer,American U.,2008-2009,22.288454761198214
1014,Derrick O'Neil,Florida Gulf Coast,2008-2009,23.133978520434347
1015,Derrick Roland,Texas A&M,2008-2009,6.148954720854578
1016,Derrick Strings,UC Irvine,2008-2009,13.552700999467172
1017,Derwin Kitchen,Florida St.,2008-2009,25.13130707911352
1018,Desmond Griffin,Southern,2008-2009,0.7077992297020204
1019,Desmond Jackson,Alabama A&M,2008-2009,14.952758853725166
1020,Desmond Thomas,Morgan St.,2008-2009,7.720057965673296
1021,Desmond Wade,Houston,2008-2009,7.8094348422928395
1022,Desmond Yates,Middle Tennessee St.,2008-2009,23.58174341493719
1023,Destin Damachoua,New Orleans,2008-2009,10.352528877408389
1024,Devan Bawinkell,Iowa,2008-2009,5.971490762117273
1025,Devan Carter,Elon University,2008-2009,13.31633957858915
1026,Devan Downey,South Carolina,2008-2009,13.801348904380186
1027,Devan Dumes,Indiana,2008-2009,4.415612793081602
1028,Deveyon Hunter,Eastern Kentucky,2008-2009,14.885903246195802
1029,Devin Brown,Holy Cross,2008-2009,14.223246047712411
1030,Devin Ebanks,West Virginia,2008-2009,26.792019594733596
1031,Devin Gibson,Texas-San Antonio,2008-2009,29.527379360656322
1032,Devin Ginty,San Diego,2008-2009,5.42179249266816
1033,Devin Hill,DePaul,2008-2009,17.14713444827121
1034,Devin Searcy,Dayton,2008-2009,16.81967147776038
1035,Devin Sweetney,St. Francis (PA),2008-2009,43.74995503499601
1036,Devin White,Northwestern St.,2008-2009,30.551426533122076
1037,Devoe Joseph,Minnesota,2008-2009,16.59700111392906
1038,Devon Austin,Manhattan,2008-2009,20.123854722390654
1039,Devon Beitzel,Northern Colorado,2008-2009,33.61907948676356
1040,Devon Clarke,Iona,2008-2009,16.180221383050064
1041,Devon Moore,James Madison,2008-2009,18.25013686138828
1042,Devonte Thomas,San Jose St.,2008-2009,15.328833201250916
1043,Devron Bostick,Minnesota,2008-2009,26.01004200144212
1044,Dewan Clayburn,Central Arkansas,2008-2009,4.710143137884719
1045,Dewayne Wright,Eastern Illinois,2008-2009,10.933576994457647
1046,Dexter Moore,Coastal Carolina,2008-2009,15.67369079535287
1047,Dexter Pittman,Texas,2008-2009,2.430433112841099
1048,Diamon Simpson,St. Mary's,2008-2009,16.95098822744063
1049,Diante Garrett,Iowa St.,2008-2009,18.63896806798953
1050,Diego Kapelan,McNeese St.,2008-2009,20.513023960817645
1051,Dijuan Harris,Charlotte,2008-2009,27.095718384490358
1052,Dinma Odiakosa,Illinois St.,2008-2009,23.440443862619485
1053,Dino Gregory,Maryland,2008-2009,6.049601521146197
1054,Dion Dixon,Cincinnati,2008-2009,17.718923350899093
1055,Diontae Gibson,Winston-Salem,2008-2009,8.640832414280947
1056,Dionte Christmas,Temple,2008-2009,28.94597419592526
1057,Dior Lowhorn,San Francisco,2008-2009,26.627778765809175
1058,Divaldo Mbunga,Montana St.,2008-2009,27.958952373900285
1059,Djero Riedewald,Tenn-Martin,2008-2009,22.30490714441193
1060,Djibril Thiam,Wyoming,2008-2009,20.55201040592319
1061,Dodie Dunson,Bradley,2008-2009,19.417922301612357
1062,Dogus Balbay,Texas,2008-2009,2.417508054780908
1063,Domas Kvedys,Sam Houston St.,2008-2009,14.239493828841166
1064,Dominic Calegari,UC Davis,2008-2009,23.28363415809821
1065,Dominic Friend,Nicholls State,2008-2009,15.026393117927771
1066,Dominic James,Marquette,2008-2009,30.754492367996562
1067,Dominic Knight,Northwestern St.,2008-2009,10.129888605279103
1068,Dominic Waters,Portland St.,2008-2009,26.18830915336432
1069,Dominique Archie,South Carolina,2008-2009,10.289973473598804
1070,Dominique Buckley,Iowa St.,2008-2009,5.653167476906801
1071,Dominique Johnson,North Texas,2008-2009,26.582781307179197
1072,Dominique Jones,South Florida,2008-2009,28.240766947218624
1073,Dominique Keller,Illinois,2008-2009,4.068425402654802
1074,Dominique Lacy,NC-Wilmington,2008-2009,17.901804406132445
1075,Dominique Morrison,Oral Roberts,2008-2009,21.44161481044713
1076,Dominique Mpondo,Tenn-Martin,2008-2009,19.23379738750227
1077,Dominique Sutton,Kansas St.,2008-2009,25.253640303075038
1078,Domonic Tilford,South Alabama,2008-2009,25.469047864556075
1079,Donald Boone,Arkansas St.,2008-2009,28.224887592011576
1080,Donald Johnson,Delaware State,2008-2009,18.742004650211072
1081,Donald Lawson,Western Michigan,2008-2009,18.70326615480787
1082,Donald Lee,Cal. State - Bakersfield,2008-2009,19.290060945728403
1083,Donald Pritchard,Mississippi Valley State,2008-2009,16.74388153314739
1084,Donald Qualls,Grambling State,2008-2009,12.132987669909882
1085,Donald Sims,Appalachian St.,2008-2009,19.21663388265274
1086,Donald Sloan,Texas A&M,2008-2009,11.514412709617904
1087,Donald Thomas,Sacramento State,2008-2009,13.127925815452924
1088,Donaries Hair,Middle Tennessee St.,2008-2009,15.22118134908875
1089,Donavan Foster,Detroit,2008-2009,11.865240618979557
1090,Donavan Monroe,Charleston,2008-2009,15.111783829697695
1091,Doneal Mack,Memphis,2008-2009,17.538322033422247
1092,Donnell Beverly,Connecticut,2008-2009,21.585422720296556
1093,Donnie Carson,Idaho State,2008-2009,17.013882892170358
1094,Donovan Bragg,Cal. State - Bakersfield,2008-2009,14.141587718617261
1095,Donovan Morris,Long Beach St.,2008-2009,24.49068005522216
1096,Dontae Bryant,San Francisco,2008-2009,16.857036756748556
1097,Donte Harrison,Hampton,2008-2009,22.404346509452225
1098,Donte Poole,Murray St.,2008-2009,25.446414666368444
1099,Donte Smith,Southern California,2008-2009,8.37764968695106
1100,Donterious Hughes,Appalachian St.,2008-2009,11.646634665368975
1101,Dorenzo Hudson,Virginia Tech,2008-2009,12.88576788869303
1102,Dorian McDaniel,Prairie View A&M,2008-2009,18.080527633307245
1103,Doug Davis,Princeton,2008-2009,20.214188067147326
1104,Doug Elwell,Wagner,2008-2009,19.58234519287181
1105,Doug Miller,Harvard,2008-2009,18.504233608608942
1106,Doug Williams,Army,2008-2009,17.69156942887967
1107,Douglas Scott,Southern,2008-2009,2.5707340079234933
1108,Drae Murray,Sam Houston St.,2008-2009,21.563776884654718
1109,Drake Reed,Austin Peay,2008-2009,27.092799279106146
1110,Drake U'u,Hartford,2008-2009,7.834352978814156
1111,Draymond Green,Michigan St,2008-2009,21.305467784335775
1112,Drazen Zlovaric,Georgia,2008-2009,4.429312192335531
1113,Dre Smith,George Mason,2008-2009,16.90364291159731
1114,Drew Allen,Southern Utah,2008-2009,9.673235875930452
1115,Drew Crowell,Wofford,2008-2009,14.663027811214947
1116,Drew Eisinger,Idaho,2008-2009,9.29133705577262
1117,Drew Gordon,UCLA,2008-2009,26.421262914538563
1118,Drew Hanlen,Belmont,2008-2009,14.128277978784755
1119,Drew Housman,Harvard,2008-2009,21.434281959729926
1120,Drew Maynard,Oakland,2008-2009,16.392190590237583
1121,Drew Shiller,Stanford,2008-2009,20.506599237618847
1122,Drew Speraw,Central Florida,2008-2009,11.863661798561841
1123,Drew Spradlin,Elon University,2008-2009,20.337740747233585
1124,Drew Wiley,Oregon,2008-2009,6.419961831179052
1125,Drummond Jones,Mississippi Valley State,2008-2009,13.613517673452154
1126,Dunnell Webb,Florida A&M,2008-2009,9.840729160159194
1127,Duran Roberson,Austin Peay,2008-2009,15.713548754680325
1128,Durann Neil,Longwood,2008-2009,14.629113473862478
1129,Durrell Summers,Michigan St,2008-2009,23.937439380696883
1130,Dustin Dibble,UMKC,2008-2009,11.79364962554853
1131,Dustin Scott,Charleston,2008-2009,19.680925470848447
1132,Dustin Ware,Georgia,2008-2009,3.224933703290905
1133,Dutch Gaitley,Monmouth-NJ,2008-2009,11.206927199117835
1134,Dwane Joshua,No.Carolina A&T,2008-2009,15.106842766067977
1135,Dwayne Anderson,Villanova,2008-2009,24.61585957091292
1136,Dwayne Collins,Miami-Florida,2008-2009,31.274540789004995
1137,Dwayne Harmason,Mississippi Valley State,2008-2009,19.99158401987141
1138,Dwayne Jackson,Binghamton,2008-2009,29.853989017939437
1139,Dwight Burke,Marquette,2008-2009,13.482737148047013
1140,Dwight Lewis,Southern California,2008-2009,19.223543630325047
1141,Dwight O'Neill,Fresno St.,2008-2009,18.37228184049948
1142,Dwight Thorne,Colorado,2008-2009,6.663087149279245
1143,Dylan Moseley,Texas State,2008-2009,16.599510830057923
1144,Dynile Forbes,Louisiana-Monroe,2008-2009,15.300484965958443
1145,E'Twaun Moore,Purdue,2008-2009,12.850649734551862
1146,E.J. Dawson,Longwood,2008-2009,9.110373221519426
1147,E.J. Kusnyer,Mercer,2008-2009,16.354686618529797
1148,Earl Clark,Louisville,2008-2009,29.073071082974863
1149,Earl Gee,Longwood,2008-2009,17.63016124816233
1150,Earl Pettis,Rutgers,2008-2009,16.866304357700773
1151,Earnest Bridges,High Point,2008-2009,17.928661512329004
1152,Earnest Jones,Southern,2008-2009,2.1198347384696037
1153,Ed Davis,North Carolina,2008-2009,15.538218025684799
1154,Ed Jones,No.Carolina A&T,2008-2009,17.80702242302669
1155,Ed Nixon,VCU,2008-2009,14.302060988414045
1156,Ed Rolax,Florida Gulf Coast,2008-2009,16.54632336491775
1157,Ed Zajac,Quinnipiac,2008-2009,13.015520161469848
1158,Eddie Castellanos,Stony Brook,2008-2009,19.11323768427525
1159,Eddie Hayden,Coppin St.,2008-2009,6.516309412901774
1160,Eddie Williams,Stephen F. Austin,2008-2009,18.425491252093057
1161,Eddren McCain,Bradley,2008-2009,21.02397781764699
1162,Edgar Sosa,Louisville,2008-2009,15.509417015364262
1163,Edin Suljic,Eastern Illinois,2008-2009,13.065424792940565
1164,Eduardo Bermudez,Appalachian St.,2008-2009,18.49765758968331
1165,Edvinas Ruzgas,Texas Christian,2008-2009,18.837616283137514
1166,Edwin Santiago,Delaware,2008-2009,9.266217236169572
1167,Edwin Ubiles,Siena,2008-2009,22.989358064467474
1168,Ejike Hart,New Orleans,2008-2009,11.113043810821281
1169,Eladio Espinosa,South Florida,2008-2009,16.779791093608324
1170,Elbryan Neal,McNeese St.,2008-2009,16.912932045910622
1171,Elgin Bailey,Mississippi St.,2008-2009,17.525659749615297
1172,Elgin Fitzgerald,Dartmouth,2008-2009,22.68904339845068
1173,Elhanan Bone,NC-Greensboro,2008-2009,17.977812101491715
1174,Elijah Muhammad,Tennessee Tech,2008-2009,21.52818620042807
1175,Elliot Williams,Duke,2008-2009,16.850575747658972
1176,Elston Turner,Washington,2008-2009,6.0012612202363975
1177,Elton Frazier,Canisius,2008-2009,10.68733678665872
1178,Emanuel Gaiter,Tennessee St.,2008-2009,4.983852151468687
1179,Emanuel Willis,Houston Baptist,2008-2009,20.602150954675384
1180,Emerson Herndon,Rice,2008-2009,14.062547481399674
1181,Emmanuel Adeife,Louisiana-Lafayette,2008-2009,12.611016465155242
1182,Emmanuel Holloway,Illinois St.,2008-2009,23.273356568603454
1183,Emmanuel Jones,Texas-Pan American,2008-2009,26.56679085411993
1184,Emmanuel Mayben,Binghamton,2008-2009,17.794174396123537
1185,Emmanuel Negedu,Tennessee,2008-2009,3.5284595657129936
1186,Eni Cuka,North Florida,2008-2009,10.323865455917147
1187,Enoch Andoh,Bucknell,2008-2009,10.001387773289187
1188,Eric Allen,Middle Tennessee St.,2008-2009,17.978778106271488
1189,Eric Bell,Stephen F. Austin,2008-2009,14.206997955157108
1190,Eric Boateng,Arizona St.,2008-2009,16.05072507868322
1191,Eric Brooks,Arkansas-Pine Bluff,2008-2009,23.192702064434762
1192,Eric Carlson,North Dakota State,2008-2009,15.598527913084355
1193,Eric Coggins,Quinnipiac,2008-2009,22.809428053862842
1194,Eric Devendorf,Syracuse,2008-2009,17.85117718524814
1195,Eric Diaz,Stetson,2008-2009,15.336195666249012
1196,Eric Evans,Duquesne,2008-2009,19.084632956855177
1197,Eric Gilchrese,New Hampshire,2008-2009,24.405656578611417
1198,Eric Hall,Radford,2008-2009,21.549089155672092
1199,Eric Hayes,Maryland,2008-2009,8.046819714556284
1200,Eric Massey,Tenn-Martin,2008-2009,14.676173387514691
1201,Eric Maynor,VCU,2008-2009,38.495002578193834
1202,Eric McKinney,Arkansas St.,2008-2009,29.68524595453546
1203,Eric Meister,Holy Cross,2008-2009,18.386318818339785
1204,Eric Moore,Fairleigh Dickinson,2008-2009,10.82405389529662
1205,Eric Petty,Mississippi Valley State,2008-2009,20.1444673068621
1206,Eric Pollitz,Miami (OH),2008-2009,28.845039767080074
1207,Eric Stubbs,N.C. Asheville,2008-2009,16.222122482718024
1208,Eric Tramiel,North Texas,2008-2009,29.354297908592734
1209,Eric Vianney,Tulane,2008-2009,21.206779971552727
1210,Eric Waterford,Portland,2008-2009,8.82100425148316
1211,Eric Wise,UC Irvine,2008-2009,28.02811071657958
1212,Eric Wormely,Ball St.,2008-2009,14.099004445141388
1213,Eric Zastoupil,Army,2008-2009,12.503281368413035
1214,Erik Buggs,Valparaiso,2008-2009,4.449874854370619
1215,Erik Kangas,Oakland,2008-2009,23.374782293299628
1216,Erik Marschall,Bowling Green,2008-2009,17.77619981840751
1217,Erik Rush,Montana St.,2008-2009,21.984329117820863
1218,Ernest Fields,Austin Peay,2008-2009,22.513044279902324
1219,Erving Walker,Florida,2008-2009,2.4559582154929354
1220,Ethan Niedermeyer,Portland,2008-2009,8.806922703120975
1221,Eugene Blue,Detroit,2008-2009,9.096757392144927
1222,Eugene Harris,High Point,2008-2009,12.747516362974618
1223,Eugene Harvey,Seton Hall,2008-2009,20.781949309492724
1224,Eugene Myatt,Howard,2008-2009,12.138111724832706
1225,Eugene Phelps,Long Beach St.,2008-2009,18.20415830626782
1226,Eugene Spates,Northeastern,2008-2009,17.12027504864599
1227,Eulis Stephens,Detroit,2008-2009,11.302846516540498
1228,Evaldas Baniulis,South Carolina,2008-2009,7.795408920002406
1229,Evan Fjeld,Vermont,2008-2009,20.187124895069886
1230,Evan Harris,Harvard,2008-2009,26.253175940553135
1231,Evan Jefferson,Jacksonville,2008-2009,8.828412151785834
