,MATCH,DATE,PT_DIFF
1180,Mercer vs. George Mason,2016-12-03,11
1181,San Diego St. vs. Loyola-Chicago,2016-12-03,6
1182,Central Arkansas vs. Butler,2016-12-03,24
1183,American U. vs. Howard,2016-12-03,-17
1184,San Diego vs. Northern Arizona,2016-12-03,-15
1185,Tulsa vs. Arkansas-Little Rock,2016-12-03,10
1186,Marshall vs. Eastern Kentucky,2016-12-03,9
1187,Mount St. Mary's vs. Loyola-Maryland,2016-12-03,7
1188,Oral Roberts vs. Michigan St,2016-12-03,4
1189,Boston U vs. N.C. State,2016-12-03,-4
1190,North Carolina Central vs. East Carolina,2016-12-03,13
1191,James Madison vs. Longwood,2016-12-03,12
1192,Wichita St. vs. Colorado St.,2016-12-03,-15
1193,Texas Southern vs. Southern Illinois,2016-12-03,4
1194,Abilene Christian vs. Charleston Southern,2016-12-03,3
1195,Maine vs. Duke,2016-12-03,39
1196,New Orleans vs. Washington St.,2016-12-03,16
1197,Northeastern vs. Stony Brook,2016-12-03,-2
1198,Green Bay vs. Toledo,2016-12-03,1
1199,Hofstra vs. Florida Atlantic,2016-12-03,-8
1200,Drexel vs. High Point,2016-12-03,6
1201,Idaho State vs. CSU Northridge,2016-12-03,3
1202,DePaul vs. Northwestern,2016-12-03,-16
1203,Southeastern Louisiana vs. Louisiana Tech,2016-12-03,29
1204,Binghamton vs. St. Francis (PA),2016-12-03,3
1205,Brigham Young vs. Southern California,2016-12-03,-7
1206,Belmont vs. Pepperdine,2016-12-03,8
1207,New Mexico vs. Illinois St.,2016-12-03,5
1208,Kansas St. vs. Saint Louis,2016-12-03,31
1209,Vanderbilt vs. Minnesota,2016-12-03,4
1210,Akron vs. Creighton,2016-12-03,-12
1211,Middle Tennessee St. vs. South Alabama,2016-12-03,12
1212,Auburn vs. UAB,2016-12-03,4
1213,Missouri St. vs. Air Force,2016-12-03,13
1214,Louisville vs. Grand Canyon,2016-12-03,-9
1215,Wis.-Milwaukee vs. Montana,2016-12-03,6
1216,Long Beach St. vs. New Mexico St.,2016-12-03,-8
1217,Texas-San Antonio vs. Utah Valley,2016-12-03,-4
1218,Santa Clara vs. San Jose St.,2016-12-03,15
1219,Texas A&M CC vs. Cal Poly SLO,2016-12-03,12
1220,South Carolina Upstate vs. Colgate,2016-12-04,-6
1221,Florida International vs. South Carolina,2016-12-04,-16
1222,Coppin St. vs. Clemson,2016-12-04,42
1223,Manhattan vs. St. Peter's,2016-12-04,-14
1224,Canisius vs. Monmouth-NJ,2016-12-04,-6
1225,Florida Gulf Coast vs. Georgia Southern,2016-12-04,3
1226,Campbell vs. The Citadel,2016-12-04,6
1227,Davidson vs. Charleston,2016-12-04,15
1228,Eastern Washington vs. Seattle,2016-12-04,5
1229,Niagara vs. Iona,2016-12-04,-16
1230,SE Missouri St. vs. Indiana,2016-12-04,28
1231,Georgia St vs. Mississippi St.,2016-12-04,-22
1232,Bowling Green vs. Cincinnati,2016-12-04,-29
1233,Elon University vs. Georgetown,2016-12-04,-3
1234,Marquette vs. Georgia,2016-12-04,-10
1235,Radford vs. North Carolina,2016-12-04,45
1236,Marist vs. Quinnipiac,2016-12-04,-14
1237,Delaware State vs. Southern Methodist,2016-12-04,-14
1238,Florida St. vs. George Washington,2016-12-04,19
1239,Eastern Illinois vs. Illinois-Chicago,2016-12-04,14
1240,Jacksonville St. vs. Samford,2016-12-04,-4
1241,Southern Miss vs. Jackson State,2016-12-04,11
1242,No.Carolina A&T vs. Notre Dame,2016-12-04,-54
1243,Alabama St. vs. Troy,2016-12-04,-18
1244,CSU Northridge vs. St. John's,2016-12-05,-6
1245,Connecticut vs. Syracuse,2016-12-05,2
1246,Jacksonville vs. Bethune-Cookman,2016-12-05,-10
1247,Siena vs. Rider,2016-12-05,2
1248,Alcorn St. vs. Louisiana Tech,2016-12-05,-33
1249,Nebraska Omaha vs. Iowa St.,2016-12-05,44
1250,Texas A&M CC vs. Texas A&M,2016-12-05,17
1251,Wis.-Milwaukee vs. Montana St.,2016-12-05,-5
1252,Boise St. vs. Loyola Marymount,2016-12-05,1
1253,Stetson vs. Iowa,2016-12-05,27
1254,Lafayette vs. St. Francis (NY),2016-12-05,2
1255,Cal. State - Bakersfield vs. Northern Arizona,2016-12-05,34
1256,Texas Rio Grande Valley vs. Portland,2016-12-05,1
1257,Green Bay vs. Central Michigan,2016-12-06,10
1258,Manhattan vs. Morgan St.,2016-12-06,-3
1259,Presbyterian vs. Tennessee,2016-12-06,-40
1260,South Carolina State vs. Miami-Florida,2016-12-06,36
1261,Furman vs. Liberty,2016-12-06,3
1262,Florida Atlantic vs. Ohio St.,2016-12-06,2
1263,Central Conn. St. vs. Rutgers,2016-12-06,-42
1264,N.C. Asheville vs. Elon University,2016-12-06,-11
1265,Old Dominion vs. Rhode Island,2016-12-06,-12
1266,Lehigh vs. Stony Brook,2016-12-06,-5
1267,Northeastern vs. Harvard,2016-12-06,6
1268,Duquesne vs. Robert Morris,2016-12-06,-4
1269,LIU Brooklyn vs. North Carolina Central,2016-12-06,-23
1270,Marshall vs. Chattanooga,2016-12-06,11
1271,New Hampshire vs. American U.,2016-12-06,-10
1272,Belmont vs. Lipscomb,2016-12-06,2
1273,Miami (OH) vs. Missouri,2016-12-06,-26
1274,High Point vs. Vanderbilt,2016-12-06,-27
1275,Utah Valley vs. Utah,2016-12-06,7
1276,Prairie View A&M vs. Kansas St.,2016-12-06,19
1277,Lamar vs. DePaul,2016-12-06,19
1278,Florida vs. Duke,2016-12-06,10
1279,Hawaii vs. Seton Hall,2016-12-06,-11
1280,Houston vs. Arkansas,2016-12-06,12
1281,Bucknell vs. Fairfield,2016-12-06,11
1282,Monmouth-NJ vs. Wagner,2016-12-06,10
1283,Southern Miss vs. Florida St.,2016-12-06,49
1284,East Carolina vs. Virginia,2016-12-06,-23
1285,Youngstown St. vs. Michigan St,2016-12-06,20
1286,Purdue vs. Arizona State,2016-12-06,-33
1287,Charlotte vs. Wake Forest,2016-12-06,-17
1288,Bradley vs. Ball St.,2016-12-06,17
1289,La Salle vs. Villanova,2016-12-06,-10
1290,Massachusetts Lowell vs. Sacred Heart,2016-12-06,-9
1291,Bryant vs. Navy,2016-12-06,-2
1292,California vs. Princeton,2016-12-06,11
1293,St. Bonaventure vs. Hofstra,2016-12-06,-6
1294,Brown vs. Providence,2016-12-06,-38
1295,Fresno St. vs. Marquette,2016-12-06,-3
1296,Saint Louis vs. Wichita St.,2016-12-06,-30
1297,Bowling Green vs. Evansville,2016-12-06,-3
1298,New Jersey Tech vs. Minnesota,2016-12-06,6
1299,UMKC vs. Kansas,2016-12-06,43
1300,Indiana - Purdue vs. Illinois,2016-12-06,8
1301,IUPU - Ft. Wayne vs. Notre Dame,2016-12-06,-15
1302,Texas vs. Michigan,2016-12-06,3
1303,UC Irvine vs. Arizona,2016-12-06,22
1304,Holy Cross vs. Maine,2016-12-07,-2
1305,George Mason vs. Penn St.,2016-12-07,19
1306,Harvard vs. Boston College,2016-12-07,-8
1307,Hampton vs. Gardner-Webb,2016-12-07,6
1308,Western Michigan vs. Cleveland St.,2016-12-07,23
1309,Butler vs. Indiana St.,2016-12-07,-1
1310,MD Baltimore Cty vs. Mount St. Mary's,2016-12-07,8
1311,Air Force vs. Army,2016-12-07,-8
1312,Buffalo vs. Pittsburgh,2016-12-07,-5
1313,Niagara vs. Kent St.,2016-12-07,28
1314,Iona vs. Fairleigh Dickinson,2016-12-07,-17
1315,Eastern Kentucky vs. Jacksonville,2016-12-07,4
1316,George Washington vs. Temple,2016-12-07,3
1317,Canisius vs. Boston U,2016-12-07,-10
1318,Illinois St. vs. Tulsa,2016-12-07,10
1319,Idaho State vs. Wisconsin,2016-12-07,-34
1320,Wright St. vs. Loyola-Chicago,2016-12-07,13
1321,Denver vs. Texas A&M,2016-12-07,-22
1322,North Dakota vs. North Dakota State,2016-12-07,18
1323,St. Peter's vs. Houston Baptist,2016-12-07,15
1324,Texas Christian vs. Southern Methodist,2016-12-07,15
1325,Lafayette vs. Pennsylvania,2016-12-07,-29
1326,Southern vs. Tulane,2016-12-07,-9
1327,Weber St. vs. Brigham Young,2016-12-07,13
1328,Stetson vs. SIU - Edwardsville,2016-12-07,-8
1329,Davidson vs. North Carolina,2016-12-07,-9
1330,San Jose St. vs. Montana,2016-12-07,19
1331,Texas-El Paso vs. New Mexico,2016-12-07,1
1332,Hawaii vs. Princeton,2016-12-07,-13
1333,Cal St. Fullerton vs. San Diego,2016-12-07,-7
1334,Washington vs. Gonzaga,2016-12-07,27
1335,Loyola-Maryland vs. Towson,2016-12-07,-17
1336,Southern Illinois vs. Louisville,2016-12-07,23
1337,Georgia Tech vs. VCU,2016-12-07,3
1338,Detroit Mercy vs. Toledo,2016-12-07,-8
1339,Eastern Illinois vs. Northern Kentucky,2016-12-07,-10
1340,Binghamton vs. Colgate,2016-12-07,9
1341,Dartmouth vs. Vermont,2016-12-07,-15
1342,California vs. Seton Hall,2016-12-07,-3
1343,Coppin St. vs. Akron,2016-12-07,24
1344,Marist vs. Albany,2016-12-07,12
1345,Hartford vs. Quinnipiac,2016-12-07,-20
1346,Western Carolina vs. West Virginia,2016-12-07,53
1347,Missouri St. vs. SE Missouri St.,2016-12-07,8
1348,UAB vs. Stephen F. Austin,2016-12-07,-11
1349,South Dakota State vs. Northern Iowa,2016-12-07,28
1350,Valparaiso vs. Kentucky,2016-12-07,24
1351,Oral Roberts vs. Oklahoma,2016-12-07,26
1352,Texas-San Antonio vs. Texas Tech,2016-12-07,37
1353,Texas State vs. Texas Rio Grande Valley,2016-12-07,11
1354,Maryland - E. Shore vs. Virginia Tech,2016-12-07,-16
1355,Creighton vs. Nebraska,2016-12-07,15
1356,Howard vs. Maryland,2016-12-07,-23
1357,Xavier vs. Colorado,2016-12-07,2
1358,San Diego St. vs. Grand Canyon,2016-12-07,4
1359,Montana St. vs. South Dakota,2016-12-07,-17
1360,Idaho vs. Washington St.,2016-12-07,-13
1361,Pepperdine vs. Long Beach St.,2016-12-07,9
1362,Fordham vs. St. John's,2016-12-08,-28
1363,Vanderbilt vs. Middle Tennessee St.,2016-12-08,23
1364,Iowa St. vs. Iowa,2016-12-08,14
1365,Yale vs. Sacred Heart,2016-12-08,-14
1366,Texas-Arlington vs. St. Mary's,2016-12-08,-14
1367,Pacific vs. Massachusetts,2016-12-08,24
1368,Arkansas-Pine Bluff vs. Arkansas-Little Rock,2016-12-08,15
1369,Delaware State vs. North Texas,2016-12-08,-33
1370,Nicholls State vs. Florida St.,2016-12-08,55
1371,Southern Utah vs. Loyola Marymount,2016-12-08,7
1372,Hartford vs. Boston College,2016-12-09,-2
1373,Columbia vs. Navy,2016-12-09,-15
1374,Longwood vs. Creighton,2016-12-09,55
1375,Georgia Southern vs. Minnesota,2016-12-09,-37
1376,Wake Forest vs. NC-Greensboro,2016-12-09,-3
1377,Siena vs. Florida Gulf Coast,2016-12-09,4
1378,St. Peter's vs. Maryland,2016-12-10,10
1379,Detroit Mercy vs. Bowling Green,2016-12-10,13
1380,Cleveland St. vs. Purdue,2016-12-10,-24
1381,Arizona vs. Missouri,2016-12-10,19
1382,Jacksonville vs. Marist,2016-12-10,21
1383,Northeastern vs. Vermont,2016-12-10,2
1384,Rhode Island vs. Houston,2016-12-10,5
1385,Tennessee Tech vs. Michigan St,2016-12-10,8
1386,George Mason vs. Pennsylvania,2016-12-10,19
1387,Fairleigh Dickinson vs. Towson,2016-12-10,-3
1388,Eastern Kentucky vs. Ball St.,2016-12-10,5
1389,Central Conn. St. vs. Duquesne,2016-12-10,-3
1390,Youngstown St. vs. American U.,2016-12-10,15
1391,Loyola-Maryland vs. Binghamton,2016-12-10,-5
1392,Ohio vs. Iona,2016-12-10,4
1393,St. Francis (NY) vs. Canisius,2016-12-10,10
1394,Sacramento State vs. South Dakota,2016-12-10,-16
1395,East Tennessee St. vs. Dayton,2016-12-10,14
1396,Penn St. vs. Pittsburgh,2016-12-10,-8
1397,Alabama A&M vs. Troy,2016-12-10,-29
1398,New Hampshire vs. Bryant,2016-12-10,-13
1399,Norfolk State vs. Niagara,2016-12-10,4
1400,Northern Kentucky vs. SE Missouri St.,2016-12-10,14
1401,Nebraska vs. Kansas,2016-12-10,17
1402,Northern Colorado vs. Colorado St.,2016-12-10,17
1403,Houston Baptist vs. Indiana,2016-12-10,-42
1404,Lehigh vs. Mount St. Mary's,2016-12-10,19
1405,Wis.-Milwaukee vs. Loyola-Chicago,2016-12-10,16
1406,Murray St. vs. Evansville,2016-12-10,32
1407,Mercer vs. Clemson,2016-12-10,43
1408,Cincinnati vs. Butler,2016-12-10,10
1409,Morehead St. vs. Lipscomb,2016-12-10,14
1410,Prairie View A&M vs. Texas State,2016-12-10,-7
1411,Oklahoma St. vs. Tulsa,2016-12-10,4
1412,Duke vs. UNLV,2016-12-10,49
1413,Tulane vs. Southern Miss,2016-12-10,-7
1414,Long Beach St. vs. Texas,2016-12-10,-6
1415,Connecticut vs. Ohio St.,2016-12-10,-4
1416,North Carolina Central vs. Coastal Carolina,2016-12-10,3
1417,New Jersey Tech vs. Kent St.,2016-12-10,16
1418,Army vs. Monmouth-NJ,2016-12-10,-10
1419,Cal Poly SLO vs. Fresno St.,2016-12-10,-14
1420,Arizona State vs. San Diego St.,2016-12-10,11
1421,MD Baltimore Cty vs. Richmond,2016-12-10,-3
1422,VCU vs. Old Dominion,2016-12-10,-3
1423,Idaho vs. South Dakota State,2016-12-10,-3
1424,South Carolina State vs. Texas A&M,2016-12-10,-7
1425,Akron vs. Gonzaga,2016-12-10,-18
1426,Jacksonville St. vs. Louisiana-Monroe,2016-12-10,-5
1427,Chicago St. vs. Bradley,2016-12-10,35
1428,Illinois-Chicago vs. Grand Canyon,2016-12-10,4
1429,New Mexico vs. New Mexico St.,2016-12-10,-13
1430,Portland St. vs. Cal. State - Bakersfield,2016-12-10,2
1431,Loyola Marymount vs. CSU Northridge,2016-12-10,-1
1432,UC Davis vs. California,2016-12-10,25
1433,Temple vs. DePaul,2016-12-10,-9
1434,Villanova vs. Notre Dame,2016-12-10,-8
1435,Massachusetts vs. Providence,2016-12-10,-6
1436,Boston U vs. Syracuse,2016-12-10,-22
1437,UAB vs. Memphis,2016-12-10,7
1438,James Madison vs. Western Michigan,2016-12-10,-7
1439,Wagner vs. Morgan St.,2016-12-10,-2
1440,Wisconsin vs. Marquette,2016-12-10,-9
1441,Texas Southern vs. Louisville,2016-12-10,31
1442,Maine vs. Dartmouth,2016-12-10,-5
1443,Princeton vs. Liberty,2016-12-10,-3
1444,Sam Houston St. vs. Southern Illinois,2016-12-10,6
1445,La Salle vs. Georgetown,2016-12-10,15
1446,Albany vs. Colgate,2016-12-10,8
1447,Coppin St. vs. Buffalo,2016-12-10,35
1448,Denver vs. Air Force,2016-12-10,-12
1449,VMI vs. West Virginia,2016-12-10,-35
1450,Austin Peay vs. IUPU - Ft. Wayne,2016-12-10,-40
1451,Central Michigan vs. Illinois,2016-12-10,-19
1452,Furman vs. Gardner-Webb,2016-12-10,3
1453,Eastern Illinois vs. Western Illinois,2016-12-10,14
1454,Tenn-Martin vs. Illinois St.,2016-12-10,17
1455,Jackson State vs. Drake,2016-12-10,-5
1456,Indiana - Purdue vs. Miami (OH),2016-12-10,-3
1457,Wichita St. vs. Oklahoma,2016-12-10,-3
1458,Central Arkansas vs. Arkansas-Little Rock,2016-12-10,11
1459,Oakland vs. Robert Morris,2016-12-10,21
1460,Howard vs. George Washington,2016-12-10,17
1461,Elon University vs. Radford,2016-12-10,-12
1462,Tennessee St. vs. N.C. State,2016-12-10,12
1463,Maryland - E. Shore vs. Central Florida,2016-12-10,18
1464,Wofford vs. Texas Christian,2016-12-10,9
1465,Utah vs. Xavier,2016-12-10,-8
1466,North Florida vs. Arkansas,2016-12-10,15
1467,NC-Wilmington vs. St. Bonaventure,2016-12-10,1
1468,Utah St. vs. Utah Valley,2016-12-10,1
1469,Montana vs. Wyoming,2016-12-10,-2
1470,South Alabama vs. Stetson,2016-12-10,-9
1471,Toledo vs. Marshall,2016-12-10,6
1472,Fordham vs. Manhattan,2016-12-10,-7
1473,Rutgers vs. Stony Brook,2016-12-10,5
1474,Stephen F. Austin vs. Rice,2016-12-10,7
1475,Valparaiso vs. Missouri St.,2016-12-10,-3
1476,North Dakota vs. Northern Iowa,2016-12-10,-8
1477,Washington St. vs. Kansas St.,2016-12-10,14
1478,Michigan vs. UCLA,2016-12-10,-18
1479,Montana St. vs. Nebraska Omaha,2016-12-10,-6
1480,Louisiana Tech vs. Louisiana-Lafayette,2016-12-10,-8
1481,Southern Utah vs. Cal St. Fullerton,2016-12-10,13
1482,Colorado vs. Brigham Young,2016-12-10,8
1483,Rider vs. Pacific,2016-12-10,-7
1484,Mississippi vs. Virginia Tech,2016-12-11,-5
1485,Delaware vs. Yale,2016-12-11,-18
1486,Chicago St. vs. Saint Louis,2016-12-11,-2
1487,Florida vs. Florida St.,2016-12-11,-5
1488,Western Kentucky vs. Indiana St.,2016-12-11,-18
1489,Tennessee vs. North Carolina,2016-12-11,2
1490,Alabama vs. Oregon,2016-12-11,-9
1491,St. Joseph's vs. Drexel,2016-12-11,-1
1492,Nevada vs. Washington,2016-12-11,2
1493,UC Irvine vs. St. Mary's,2016-12-11,31
1494,Pepperdine vs. Southern California,2016-12-11,-26
1495,St. John's vs. LIU Brooklyn,2016-12-11,1
1496,Quinnipiac vs. Holy Cross,2016-12-11,18
1497,Sacred Heart vs. Lafayette,2016-12-11,-24
1498,Hofstra vs. Kentucky,2016-12-11,-23
1499,Northern Illinois vs. Minnesota,2016-12-11,20
1500,Savannah State vs. Oregon St.,2016-12-11,-3
1501,New Orleans vs. Northwestern,2016-12-11,-34
1502,UC Santa Barbara vs. San Diego,2016-12-11,9
1503,Florida International vs. Florida Gulf Coast,2016-12-11,19
1504,Auburn vs. Boston College,2016-12-12,-1
1505,Albany vs. Canisius,2016-12-12,-13
1506,Pennsylvania vs. Central Florida,2016-12-12,-9
1507,South Carolina vs. Seton Hall,2016-12-12,3
1508,Alabama St. vs. San Diego St.,2016-12-12,-32
1509,Longwood vs. George Mason,2016-12-12,37
1510,Jacksonville St. vs. Maryland,2016-12-12,-26
1511,Bethune-Cookman vs. South Florida,2016-12-12,-6
1512,St. Francis (PA) vs. Lehigh,2016-12-12,33
1513,North Florida vs. Texas Rio Grande Valley,2016-12-12,-14
1514,Florida A&M vs. Southeastern Louisiana,2016-12-12,-39
1515,Arkansas-Pine Bluff vs. Seattle,2016-12-12,-5
1516,South Carolina State vs. Clemson,2016-12-13,28
1517,Georgia Southern vs. Florida Gulf Coast,2016-12-13,-13
1518,Charleston Southern vs. VMI,2016-12-13,-5
1519,Stony Brook vs. Hofstra,2016-12-13,38
1520,Tennessee Tech vs. Tennessee,2016-12-13,6
1521,Denver vs. South Alabama,2016-12-13,13
1522,Central Arkansas vs. Michigan,2016-12-13,-44
1523,North Carolina Central vs. Louisiana State,2016-12-13,4
1524,Montana vs. Oregon,2016-12-13,-14
1525,Temple vs. Villanova,2016-12-13,-21
1526,Dartmouth vs. Hartford,2016-12-13,-4
1527,Texas Southern vs. Cincinnati,2016-12-13,38
1528,Presbyterian vs. South Carolina Upstate,2016-12-13,-28
1529,Central Conn. St. vs. Yale,2016-12-13,-31
1530,No.Carolina A&T vs. Massachusetts,2016-12-13,6
1531,Prairie View A&M vs. Louisiana Tech,2016-12-13,13
1532,Monmouth-NJ vs. Memphis,2016-12-13,-3
1533,New Mexico St. vs. Texas-El Paso,2016-12-13,11
1534,Morehead St. vs. Eastern Washington,2016-12-13,2
1535,UC Riverside vs. Santa Clara,2016-12-13,24
1536,Louisiana-Lafayette vs. Georgia,2016-12-14,13
1537,New Jersey Tech vs. Iona,2016-12-14,14
1538,Niagara vs. Youngstown St.,2016-12-14,-4
1539,Southern vs. Baylor,2016-12-14,30
1540,Fairleigh Dickinson vs. Rutgers,2016-12-14,-13
1541,NC-Wilmington vs. Campbell,2016-12-14,-21
1542,UC Davis vs. North Dakota State,2016-12-14,4
1543,Oral Roberts vs. Missouri St.,2016-12-14,10
1544,Norfolk State vs. Evansville,2016-12-14,19
1545,Middle Tennessee St. vs. Belmont,2016-12-14,-13
1546,Arkansas St. vs. Tenn-Martin,2016-12-14,19
1547,Arkansas-Little Rock vs. Northern Arizona,2016-12-14,5
1548,Green Bay vs. Wisconsin,2016-12-14,-14
1549,Arkansas-Pine Bluff vs. Oklahoma St.,2016-12-14,-36
1550,UC Irvine vs. Nevada,2016-12-14,7
1551,Grand Canyon vs. Arizona,2016-12-14,10
1552,St. Joseph's vs. Princeton,2016-12-14,-8
1553,Wis.-Milwaukee vs. Ohio,2016-12-14,2
1554,Kennesaw St. vs. Rider,2016-12-14,-2
1555,Jacksonville St. vs. Howard,2016-12-14,-13
1556,Chicago St. vs. Northwestern,2016-12-14,-4
1557,Alabama A&M vs. Georgia St,2016-12-14,-15
1558,LIU Brooklyn vs. Minnesota,2016-12-14,-10
1559,Illinois-Chicago vs. DePaul,2016-12-14,-5
1560,Saint Louis vs. Southern Illinois,2016-12-14,-15
1561,East Tennessee St. vs. Mississippi St.,2016-12-14,2
1562,McNeese St. vs. Southern Methodist,2016-12-14,-36
1563,Alabama St. vs. Tennessee St.,2016-12-14,-22
1564,Nicholls State vs. Texas Tech,2016-12-14,-43
1565,Western Kentucky vs. St. Mary's,2016-12-14,22
1566,Incarnate Word vs. UNLV,2016-12-14,-28
1567,UC Santa Barbara vs. UCLA,2016-12-14,-40
1568,Appalachian St. vs. N.C. State,2016-12-15,-33
1569,Georgia Southern vs. Florida International,2016-12-15,-7
1570,Lipscomb vs. Tennessee,2016-12-15,-15
1571,Nebraska Omaha vs. UMKC,2016-12-15,5
1572,Murray St. vs. Mississippi,2016-12-15,5
1573,Coastal Carolina vs. Auburn,2016-12-15,45
1574,Mississippi Valley State vs. Seattle,2016-12-15,-15
1575,Austin Peay vs. Wofford,2016-12-15,-19
1576,Charleston vs. East Carolina,2016-12-15,18
1577,Central Florida vs. George Washington,2016-12-15,-15
1578,South Carolina Upstate vs. Alabama,2016-12-15,17
1579,No.Carolina A&T vs. Pacific,2016-12-15,-9
1580,Florida Atlantic vs. Miami-Florida,2016-12-16,-20
1581,Drexel vs. Rider,2016-12-16,-8
1582,Arkansas St. vs. Central Arkansas,2016-12-16,12
1583,Lamar vs. Texas Rio Grande Valley,2016-12-16,-14
1584,Samford vs. South Alabama,2016-12-16,3
1585,North Dakota State vs. North Dakota,2016-12-16,-17
1586,Portland St. vs. San Francisco,2016-12-16,4
1587,Long Beach St. vs. Oregon St.,2016-12-16,4
1588,South Carolina State vs. Furman,2016-12-16,-2
1589,Texas-Arlington vs. Bradley,2016-12-16,-5
1590,South Dakota vs. Portland,2016-12-16,3
1591,Texas A&M vs. Arizona,2016-12-17,4
1592,Georgetown vs. Syracuse,2016-12-17,7
1593,Memphis vs. Oklahoma,2016-12-17,5
1594,Eastern Michigan vs. Vermont,2016-12-17,-8
1595,Charleston Southern vs. Georgia,2016-12-17,-20
1596,The Citadel vs. Virginia Tech,2016-12-17,-42
1597,St. Bonaventure vs. Niagara,2016-12-17,-10
1598,Manhattan vs. Florida St.,2016-12-17,16
1599,East Tennessee St. vs. Morehead St.,2016-12-17,10
1600,New Jersey Tech vs. Temple,2016-12-17,-5
1601,Radford vs. NC-Wilmington,2016-12-17,36
1602,Cleveland St. vs. Ohio,2016-12-17,-18
1603,Chicago St. vs. DePaul,2016-12-17,-48
1604,Western Kentucky vs. Detroit Mercy,2016-12-17,6
1605,Fairleigh Dickinson vs. Cincinnati,2016-12-17,51
1606,Louisiana-Lafayette vs. New Orleans,2016-12-17,5
1607,Maryland - E. Shore vs. Michigan,2016-12-17,-49
1608,Northern Colorado vs. Denver,2016-12-17,3
1609,Kansas St. vs. Colorado St.,2016-12-17,-19
1610,Eastern Illinois vs. Missouri,2016-12-17,3
1611,Loyola-Chicago vs. Illinois-Chicago,2016-12-17,-6
1612,Charlotte vs. Florida,2016-12-17,-41
1613,Iowa vs. Northern Iowa,2016-12-17,23
1614,SIU - Edwardsville vs. Saint Louis,2016-12-17,-14
1615,Butler vs. Indiana,2016-12-17,5
1616,Louisiana-Monroe vs. Northwestern St.,2016-12-17,-4
1617,Texas Southern vs. Louisiana State,2016-12-17,8
1618,Prairie View A&M vs. Utah,2016-12-17,-32
1619,Delaware vs. Seton Hall,2016-12-17,-13
1620,Jackson State vs. Baylor,2016-12-17,25
1621,Oklahoma St. vs. Wichita St.,2016-12-17,17
1622,Incarnate Word vs. Loyola Marymount,2016-12-17,-1
1623,Southeastern Louisiana vs. Toledo,2016-12-17,-22
1624,Middle Tennessee St. vs. VCU,2016-12-17,-3
1625,Towson vs. MD Baltimore Cty,2016-12-17,-1
1626,Rice vs. Pittsburgh,2016-12-17,10
1627,North Texas vs. Sam Houston St.,2016-12-17,-6
1628,New Mexico St. vs. Arizona State,2016-12-17,-11
1629,Oral Roberts vs. Creighton,2016-12-17,1
1630,Arkansas-Pine Bluff vs. New Mexico,2016-12-17,-40
1631,Bethune-Cookman vs. Tenn-Martin,2016-12-17,-25
1632,Wake Forest vs. Xavier,2016-12-17,-4
1633,Northern Arizona vs. Texas-El Paso,2016-12-17,2
1634,Brigham Young vs. Illinois,2016-12-17,-2
1635,Abilene Christian vs. Sacramento State,2016-12-17,-2
1636,UNLV vs. Oregon,2016-12-17,20
1637,Bucknell vs. Siena,2016-12-17,-3
1638,Eastern Kentucky vs. Louisville,2016-12-17,-31
1639,Wagner vs. Providence,2016-12-17,22
1640,Texas Tech vs. Richmond,2016-12-17,-7
1641,Stony Brook vs. St. Francis (PA),2016-12-17,-12
1642,South Carolina vs. South Florida,2016-12-17,11
1643,James Madison vs. Appalachian St.,2016-12-17,12
1644,Kennesaw St. vs. Massachusetts,2016-12-17,-18
1645,UMKC vs. West Virginia,2016-12-17,-45
1646,Winthrop vs. Hampton,2016-12-17,-7
1647,Purdue vs. Notre Dame,2016-12-17,-5
1648,Florida Gulf Coast vs. La Salle,2016-12-17,-4
1649,Delaware State vs. Binghamton,2016-12-17,19
1650,Arkansas vs. Texas,2016-12-17,3
1651,Western Illinois vs. Wis.-Milwaukee,2016-12-17,16
1652,Ohio St. vs. UCLA,2016-12-17,-13
1653,North Carolina Central vs. McNeese St.,2016-12-17,-8
1654,Canisius vs. Buffalo,2016-12-17,-7
1655,Santa Clara vs. Washington St.,2016-12-17,-1
1656,Jacksonville vs. Florida A&M,2016-12-17,-3
1657,Robert Morris vs. Virginia,2016-12-17,-40
1658,Western Carolina vs. N.C. Asheville,2016-12-17,2
1659,Murray St. vs. South Dakota State,2016-12-17,-4
1660,North Carolina vs. Kentucky,2016-12-17,3
1661,SE Missouri St. vs. Missouri St.,2016-12-17,5
1662,Indiana - Purdue vs. Southern Utah,2016-12-17,20
1663,Cornell vs. Wyoming,2016-12-17,-19
1664,Dayton vs. Northwestern,2016-12-17,-3
1665,Drake vs. Iowa St.,2016-12-17,-17
1666,Kansas vs. Davidson,2016-12-17,-18
1667,Lipscomb vs. Tennessee Tech,2016-12-17,2
1668,St. Francis (NY) vs. Albany,2016-12-17,27
1669,Northern Illinois vs. Florida International,2016-12-17,-7
1670,Marshall vs. Akron,2016-12-17,11
1671,Cal Poly SLO vs. California,2016-12-17,-26
1672,Texas State vs. Tulsa,2016-12-17,-15
1673,Indiana St. vs. Valparaiso,2016-12-17,-18
1674,Montana vs. UC Riverside,2016-12-17,8
1675,Evansville vs. Austin Peay,2016-12-17,-8
1676,Texas Rio Grande Valley vs. Houston,2016-12-17,25
1677,Grambling State vs. Louisiana Tech,2016-12-17,-34
1678,Chattanooga vs. Vanderbilt,2016-12-17,-2
1679,Mississippi Valley State vs. Grand Canyon,2016-12-17,10
