,PLAYER,TEAM,YEAR,PER
1681,Jimbo Lull,San Francisco,2017-2018,17.52726916684201
1682,Jimmy Boeheim,Cornell,2017-2018,10.694502698937546
1683,Jimmy Sotos,Bucknell,2017-2018,16.055214483865328
1684,Jimmy Whitt,Southern Methodist,2017-2018,27.798438882887798
1685,Jimond Ivey,Akron,2017-2018,18.330739299994733
1686,Jo Lual-Acuil Jr.,Baylor,2017-2018,27.425402469713106
1687,JoJo Anderson,Northern Arizona,2017-2018,17.923400933235275
1688,JoJo Cooper,Wagner,2017-2018,23.67664902914241
1689,JoJo Walker,Portland,2017-2018,8.084180744608672
1690,Joan Duran,Tennessee Tech,2017-2018,13.224131953636766
1691,Jock Landale,St. Mary's,2017-2018,19.586709766226413
1692,Jock Perry,St. Mary's,2017-2018,10.586465017391541
1693,Joe Chealey,Charleston,2017-2018,15.47652523000283
1694,Joe Cremo,Albany,2017-2018,28.151526028370373
1695,Joe Furstinger,New Mexico,2017-2018,13.720273890288842
1696,Joe Hugley,Central Conn. St.,2017-2018,19.36042423927464
1697,Joe Kirby,Richmond,2017-2018,13.15536675829941
1698,Joe Mooney,UC Davis,2017-2018,28.770763552113422
1699,Joe Mvuezolo Jr.,Montana St.,2017-2018,20.2257686160066
1700,Joe Quintana,Loyola Marymount,2017-2018,6.809806425044361
1701,Joe Rosga,Denver,2017-2018,23.736281403975
1702,Joe Sherburne,MD Baltimore County,2017-2018,18.625403969634213
1703,Joe Thompson,South Alabama,2017-2018,10.87857062567845
1704,Joe Toye,Vanderbilt,2017-2018,10.012609417236806
1705,Joe'Randle Toliver,Arkansas-Pine Bluff,2017-2018,21.541816757054793
1706,Joel Angus III,Hofstra,2017-2018,23.521211412451695
1707,Joel Berry II,North Carolina,2017-2018,13.971162650162318
1708,Joel Davis,Cornell,2017-2018,12.711646303294916
1709,Joel Hernandez,LIU Brooklyn,2017-2018,23.9902747045865
1710,Joey Brunk,Butler,2017-2018,16.831620492553903
1711,Joey Frenchwood,Lamar,2017-2018,22.73970760586293
1712,Joey McLean,James Madison,2017-2018,14.521530003181715
1713,John Carroll,Hartford,2017-2018,27.69153857835958
1714,John Comeaux,Stephen F. Austin,2017-2018,22.487146124473533
1715,John Crnogorac,Texas Rio Grande Valley,2017-2018,13.03194513870837
1716,John Crosby,Dayton,2017-2018,16.965425942174395
1717,John Davis III,Furman,2017-2018,23.997250365687872
1718,John Dewey III,Sam Houston St.,2017-2018,18.653779778361237
1719,John Edgar Jr.,UC Irvine,2017-2018,19.308091086579637
1720,John Emezie,Army,2017-2018,20.322409662822913
1721,John Fulkerson,Tennessee,2017-2018,2.4635629627244193
1722,John Grant Jr.,Savannah State,2017-2018,8.488295905370935
1723,John Guerra,North Carolina Central,2017-2018,18.006899101801185
1724,John Hall,Evansville,2017-2018,8.435052655548855
1725,John Harrar,Penn St.,2017-2018,16.48294870218459
1726,John Kiser,Valparaiso,2017-2018,21.197586089501307
1727,John Konchar,IUPU - Ft. Wayne,2017-2018,31.766915643464394
1728,John Meeks,Bucknell,2017-2018,11.109249704210148
1729,John Miller,Army,2017-2018,15.695471113815987
1730,John Mooney,Notre Dame,2017-2018,18.382418981432178
1731,John Ogwuche,New Hampshire,2017-2018,15.033386273705315
1732,John Pettway,South Alabama,2017-2018,13.776943725148383
1733,John Petty,Alabama,2017-2018,4.3614296797113985
1734,Johnatan Reyes,Northern Colorado,2017-2018,16.453083501023603
1735,Johnathan Stove,UL Lafayette,2017-2018,23.904973343698916
1736,Johnathan Walker,Delaware State,2017-2018,10.357275247154432
1737,Johnathan Williams,Gonzaga,2017-2018,27.97427085700059
1738,Johnathon Wilkins,New Mexico St.,2017-2018,16.26760218285787
1739,Johncarlos Reyes,Boston College,2017-2018,14.853868850762664
1740,Johnnie Shuler,La Salle,2017-2018,12.084976444548387
1741,Johnny Hamilton,Texas-Arlington,2017-2018,25.42596467055414
1742,Johnny McCants,New Mexico St.,2017-2018,24.613721981875276
1743,Johnny McWilliams,Fresno St.,2017-2018,13.036071523335874
1744,Johquin Wiley,Delaware State,2017-2018,12.571955689202946
1745,Jon Axel Gudmundsson,Davidson,2017-2018,31.77358568839347
1746,Jon Davis,Charlotte,2017-2018,16.41611384067174
1747,Jon Elmore,Marshall,2017-2018,29.598599672446966
1748,Jon Teske,Michigan,2017-2018,6.094012910481547
1749,Jon Williams,Robert Morris,2017-2018,10.953763976451791
1750,Jonah Antonio,Mount St. Mary's,2017-2018,24.265722249349405
1751,Jonah Mathews,Southern California,2017-2018,20.034897590087237
1752,Jonah Radebaugh,Northern Colorado,2017-2018,25.351002360021877
1753,Jonathan Baehre,N.C. Asheville,2017-2018,21.943518803680828
1754,Jonathan Bryant II,Chattanooga,2017-2018,15.896503790985179
1755,Jonathan Dalton,SE Missouri St.,2017-2018,21.85690838196955
1756,Jonathan Galloway,UC Irvine,2017-2018,22.06888258715551
1757,Jonathan Guevara,CSU Northridge,2017-2018,11.210519555478953
1758,Jonathan Kasibabu,Fairfield,2017-2018,18.64445079675948
1759,Jonathan Milligan,Pittsburgh,2017-2018,12.521933053526638
1760,Jonathan Mulmore,Georgetown,2017-2018,18.425121718057945
1761,Jonathan Sanks,Canisius,2017-2018,12.964178108658393
1762,Jonathan Stark,Murray St.,2017-2018,23.37733623263031
1763,Jonathan Wiley,Southern Illinois,2017-2018,19.53218061518628
1764,Jonathan Williams,VCU,2017-2018,24.135942880003743
1765,Joniah White,Louisiana Tech,2017-2018,20.291009057875915
1766,Jontay Porter,Missouri,2017-2018,10.094296906945631
1767,Jontray Harris,Oral Roberts,2017-2018,16.647629765082716
1768,Jordan Allen,Rider,2017-2018,20.079139664187682
1769,Jordan Andrews,South Alabama,2017-2018,7.894702771556071
1770,Jordan Ash,Northwestern,2017-2018,7.341390345331794
1771,Jordan Barnes,Indiana St.,2017-2018,20.69933759331038
1772,Jordan Barnett,Missouri,2017-2018,8.838795521869132
1773,Jordan Berry,Jackson State,2017-2018,6.548860540144878
1774,Jordan Blount,Illinois-Chicago,2017-2018,17.15418055382449
1775,Jordan Bohannon,Iowa,2017-2018,8.667289013760861
1776,Jordan Bone,Tennessee,2017-2018,4.230253159049212
1777,Jordan Bowden,Tennessee,2017-2018,5.638295104493496
1778,Jordan Burns,Colgate,2017-2018,18.871669654171452
1779,Jordan Capps,Southeastern Louisiana,2017-2018,17.448565392674364
1780,Jordan Caroline,Nevada,2017-2018,25.3457799830789
1781,Jordan Chatman,Boston College,2017-2018,26.440026777750155
1782,Jordan Cintron,Longwood,2017-2018,10.911016125809292
1783,Jordan Cohen,Lehigh,2017-2018,24.002194408916022
1784,Jordan Cornish,Tulane,2017-2018,14.493147775504626
1785,Jordan Dallas,Weber St.,2017-2018,12.097425352405331
1786,Jordan Dartis,Ohio,2017-2018,10.70090386870328
1787,Jordan Davis,Dayton,2017-2018,22.359228527456057
1788,Jordan Davis,Northern Colorado,2017-2018,22.534084731985153
1789,Jordan Evans,Mississippi Valley State,2017-2018,14.727517551606875
1790,Jordan Ford,St. Mary's,2017-2018,10.550444252341348
1791,Jordan Foster,Lamar,2017-2018,15.224510370375018
1792,Jordan Fox,Army,2017-2018,26.20390540165341
1793,Jordan Garnett,Northern Kentucky,2017-2018,20.965311461913394
1794,Jordan Geist,Missouri,2017-2018,8.490129818306889
1795,Jordan Giles,UMKC,2017-2018,10.882825290873598
1796,Jordan Goldwire,Duke,2017-2018,7.3855637714980995
1797,Jordan Goodwin,Saint Louis,2017-2018,24.917053514498125
1798,Jordan Griffin,Long Beach St.,2017-2018,13.671664516917188
1799,Jordan Harris,Georgia,2017-2018,4.473790312849138
1800,Jordan Hill,Seattle,2017-2018,16.895318419199295
1801,Jordan Horn,Siena,2017-2018,21.365895702083858
1802,Jordan Howard,Central Arkansas,2017-2018,24.369736023233678
1803,Jordan Hughes,Western Illinois,2017-2018,17.643277590906496
1804,Jordan Johnson,UNLV,2017-2018,23.016520869202203
1805,Jordan Jones,Charleston Southern,2017-2018,23.479085567954833
1806,Jordan Jones,Kennesaw St.,2017-2018,21.104656165495577
1807,Jordan Lyons,Furman,2017-2018,14.294822490557543
1808,Jordan McKenzie,Stony Brook,2017-2018,9.644106879863806
1809,Jordan McLaughlin,Southern California,2017-2018,31.73365744675324
1810,Jordan McNeil,Towson,2017-2018,18.198154997184965
1811,Jordan Murphy,Minnesota,2017-2018,33.587632815105025
1812,Jordan Nobles,Eastern Michigan,2017-2018,16.09081802503371
1813,Jordan Nwora,Louisville,2017-2018,20.661791101918443
1814,Jordan Perkins,North Carolina Central,2017-2018,20.698176079467856
1815,Jordan Poole,Michigan,2017-2018,4.9323399256440235
1816,Jordan Ratinho,San Francisco,2017-2018,19.93709406481199
1817,Jordan Ratliffe,VMI,2017-2018,15.439655062958293
1818,Jordan Reed,New Hampshire,2017-2018,10.040116041384186
1819,Jordan Roberts,Long Beach St.,2017-2018,16.66991109152813
1820,Jordan Robertson,Colgate,2017-2018,18.404883263810177
1821,Jordan Robinson,Duquesne,2017-2018,23.312827981744285
1822,Jordan Schakel,San Diego St.,2017-2018,14.37379544881767
1823,Jordan Scott,Idaho,2017-2018,12.239360216494351
1824,Jordan Scurry,Creighton,2017-2018,26.080250073458675
1825,Jordan Session,Georgia St,2017-2018,26.072272492046803
1826,Jordan Shepherd,Oklahoma,2017-2018,8.247984981078584
1827,Jordan Strawberry,Mercer,2017-2018,24.582535775598707
1828,Jordan Swopshire,Colgate,2017-2018,24.57512038152234
1829,Jordan Talley,NC-Wilmington,2017-2018,23.408872992633913
1830,Jordan Tolbert,Sacramento State,2017-2018,16.767814306959263
1831,Jordan Tyson,Georgia St,2017-2018,10.076307433769735
1832,Jordan Usher,Southern California,2017-2018,16.45064435540339
1833,Jordan Walker,Morehead St.,2017-2018,18.778645457285727
1834,Jordan Walker,Seton Hall,2017-2018,17.789990125549316
1835,Jordan Watkins,Davidson,2017-2018,11.488215755921003
1836,Jordan Whitehead,High Point,2017-2018,19.059544322787804
1837,Jordan Whitfield,Campbell,2017-2018,18.051521412867288
1838,Jorden Duffy,North Texas,2017-2018,13.564361673530085
1839,Jorden Kite,Incarnate Word,2017-2018,15.690885179216481
1840,Jordon Harris,Louisiana Monroe,2017-2018,16.61581595642588
1841,Jordon King,IUPU - Ft. Wayne,2017-2018,18.63024387586576
1842,Jordon Varnado,Troy,2017-2018,28.867702243301377
1843,Jordy Kuiper,NC-Greensboro,2017-2018,20.218234161397767
1844,Jordy Tshimanga,Nebraska,2017-2018,6.448609823122975
1845,Jose Alvarado,Georgia Tech,2017-2018,25.35928846699491
1846,Joseph Chartouny,Fordham,2017-2018,30.02655191943004
1847,Joseph Kilgore,Texas A&M CC,2017-2018,25.471656598043214
1848,Joseph Lewis,Delaware State,2017-2018,1.819174978575211
1849,Joseph Lopez,Sacred Heart,2017-2018,23.329961045703325
1850,Joseph Smoyer,Portland,2017-2018,7.218970132303144
1851,Josh Ajayi,South Alabama,2017-2018,21.366484156443395
1852,Josh Anderson,Western Kentucky,2017-2018,20.536470823063425
1853,Josh Ayeni,St. Bonaventure,2017-2018,14.193709428785779
1854,Josh Boutte,Sam Houston St.,2017-2018,20.309658479507032
1855,Josh Brown,Temple,2017-2018,20.501256865574685
1856,Josh Carlton,Connecticut,2017-2018,17.808607047808312
1857,Josh Coleman,Coastal Carolina,2017-2018,17.903444255771895
1858,Josh Cunningham,Dayton,2017-2018,27.029444295671198
1859,Josh Davis,Western Michigan,2017-2018,28.825364466496115
1860,Josh Delaney,Sam Houston St.,2017-2018,16.512662733249723
1861,Josh Ferguson,Winthrop,2017-2018,26.161605590309886
1862,Josh Gantz,Massachusetts Lowell,2017-2018,22.54128163318144
1863,Josh Hall,Nevada,2017-2018,22.108849807667262
1864,Josh Hearlihy,Seattle,2017-2018,19.51856165188325
1865,Josh Hopkins,New Hampshire,2017-2018,10.337411225096007
1866,Josh Kozinski,Central Michigan,2017-2018,16.21520150426922
1867,Josh Linder,Georgia St,2017-2018,19.87988435471398
1868,Josh Martin,Cal Poly SLO,2017-2018,16.806747477363345
1869,Josh McFolley,Detroit Mercy,2017-2018,14.901994855088777
1870,Josh McSwiggan,Portland,2017-2018,9.127757085881541
1871,Josh Newkirk,Indiana,2017-2018,5.046186206297968
1872,Josh Nicholas,St. Francis (NY),2017-2018,36.383252204944014
1873,Josh Nzeakor,Lamar,2017-2018,18.13218482864777
1874,Josh Okogie,Georgia Tech,2017-2018,28.24795113487006
1875,Josh Perkins,Gonzaga,2017-2018,26.894789437679407
1876,Josh Reaves,Penn St.,2017-2018,34.28337448562292
1877,Josh Sharkey,Samford,2017-2018,20.03298389628773
1878,Josh Sharma,Stanford,2017-2018,16.86971743588208
1879,Josh Warren,Cornell,2017-2018,13.754935067179755
1880,Josh Webster,Texas Tech,2017-2018,13.082689916229885
1881,Joshua Braun,Grand Canyon,2017-2018,21.717953631962637
1882,Joshua Doss,South Dakota,2017-2018,9.67843235226032
1883,Joshua Filmore,Southeastern Louisiana,2017-2018,14.037567688881618
1884,Joshua Howard,Brown,2017-2018,13.446146495454666
1885,Joshua Langford,Michigan St,2017-2018,22.23959809765813
1886,Joshua Nurse,St. Francis (NY),2017-2018,19.39340613088822
1887,Joshua Patton,Sacramento State,2017-2018,17.374343352533273
1888,Joshua Phillips,Chattanooga,2017-2018,23.028083239150302
1889,Joshua Tomaic,Maryland,2017-2018,4.16689024288731
1890,Josip Vrankic,Santa Clara,2017-2018,17.74997080222786
1891,Jourdan Grant,MD Baltimore County,2017-2018,12.213569128506412
1892,Jovan Grujic,Stephen F. Austin,2017-2018,17.83911120080877
1893,Jovan Mooring,UNLV,2017-2018,21.241601849228186
1894,Juan Davis Jr.,Troy,2017-2018,14.203822564230974
1895,Juan Hood,Prairie View A&M,2017-2018,14.563887792950501
1896,Juhwan Harris-Dyson,California,2017-2018,7.899661010820622
1897,Julian Batts,LIU Brooklyn,2017-2018,24.411195409430427
1898,Julian Daughtry,Jackson State,2017-2018,13.97987819838941
1899,Julian Harris,Texas-Arlington,2017-2018,7.003710292083569
1900,Julian Moore,Penn St.,2017-2018,18.19214781288339
1901,Julian Powell,St. Peter's,2017-2018,14.313218817860115
1902,Julian Walters,Alabama A&M,2017-2018,18.87446159221871
1903,Julius Johnson,Richmond,2017-2018,14.339526047886125
1904,Julius Palmer,Oakland,2017-2018,14.045971976410142
1905,Julius Van Sauers,LIU Brooklyn,2017-2018,14.325901881464763
1906,Junior Etou,Tulsa,2017-2018,29.397244203359655
1907,Junior Robinson,Mount St. Mary's,2017-2018,30.80768810170392
1908,Junior Saintel,Stony Brook,2017-2018,19.940935855834272
1909,Jure Span,South Carolina Upstate,2017-2018,23.452247360629936
1910,Justas Furmanavicius,Mississippi,2017-2018,5.806344287244991
1911,Justice Sueing,California,2017-2018,10.964689368678291
1912,Justin Bassey,Harvard,2017-2018,11.009714616240192
1913,Justin Benton,SIU - Edwardsville,2017-2018,16.55408245144339
1914,Justin Bibbins,Utah,2017-2018,5.9335444081147255
1915,Justin Bibbs,Virginia Tech,2017-2018,19.623059485556315
1916,Justin Brown,South Florida,2017-2018,19.60898099665864
1917,Justin Carpenter,SE Missouri St.,2017-2018,26.90670593096059
1918,Justin Coleman,Samford,2017-2018,25.56691958285262
1919,Justin Cousin,Radford,2017-2018,12.01090879524081
1920,Justin Davis,Cal. State - Bakersfield,2017-2018,22.719994943544144
1921,Justin Forrest,Appalachian St.,2017-2018,18.467407565293765
1922,Justin Gorham,Towson,2017-2018,23.7811290453906
1923,Justin Gray,Texas Tech,2017-2018,25.698090600994483
1924,Justin James,Wyoming,2017-2018,22.008314529110955
1925,Justin Jaworski,Lafayette,2017-2018,11.516910038036661
1926,Justin Jenifer,Cincinnati,2017-2018,17.328220887620386
1927,Justin Jenkins,Gardner-Webb,2017-2018,19.6143510920641
1928,Justin Johnson,Western Kentucky,2017-2018,28.940832194896437
1929,Justin Jones,South Carolina State,2017-2018,14.471717102918388
1930,Justin Jordan,NC-Greensboro,2017-2018,20.066203120469414
1931,Justin Kier,George Mason,2017-2018,14.53232349499795
1932,Justin Massey,Florida Atlantic,2017-2018,15.498600275387291
1933,Justin Mazzulla,George Washington,2017-2018,19.621058201316544
1934,Justin McCall,Cal. State - Bakersfield,2017-2018,12.34309932471713
1935,Justin Miller,UL Lafayette,2017-2018,27.164398387957178
1936,Justin Minaya,South Carolina,2017-2018,6.18221255978322
1937,Justin Pierce,William & Mary,2017-2018,25.190669100131476
1938,Justin Ravenel,Florida A&M,2017-2018,15.719606156374146
1939,Justin Roberts,DePaul,2017-2018,13.205730573795403
1940,Justin Roberts,Toledo,2017-2018,13.764394360114055
1941,Justin Robinson,Virginia Tech,2017-2018,23.651801332407903
1942,Justin Simon,St. John's,2017-2018,28.27915502131664
1943,Justin Smith,Indiana,2017-2018,6.841589474442174
1944,Justin Strings,Sacramento State,2017-2018,24.746313274206244
1945,Justin Thomas,Northern Illinois,2017-2018,20.16397395246564
1946,Justin Tillman,VCU,2017-2018,32.95051235899432
1947,Justin Turner,Bowling Green,2017-2018,23.822415418721967
1948,Justin Wertner,UC Irvine,2017-2018,10.914354146047572
1949,Justin Whatley,East Carolina,2017-2018,13.89910221938811
1950,Justin Williams,George Washington,2017-2018,24.730364838252314
1951,Justin Wright-Foreman,Hofstra,2017-2018,25.14296673574725
1952,Justinian Jessup,Boise St.,2017-2018,28.576617141961115
1953,Justyn Mutts,High Point,2017-2018,25.166452339470887
1954,Juwan Gray,San Diego,2017-2018,11.191941212125787
1955,Juwan McCloud,Northern Iowa,2017-2018,18.77411572919508
1956,Juwan Morgan,Indiana,2017-2018,12.486624547365174
1957,Juwan Parker,Georgia,2017-2018,3.820823596186229
1958,Jy'lan Washington,Louisiana Tech,2017-2018,15.108322592057684
1959,K.J. Byers,Long Beach St.,2017-2018,16.461116559024397
1960,K.J. Davis,East Carolina,2017-2018,14.274943094664225
1961,K.J. Gilmore,Little Rock,2017-2018,8.955362671978795
1962,K.J. Maura,MD Baltimore County,2017-2018,28.06271392951174
1963,K.J. Riley,Evansville,2017-2018,24.905832633147213
1964,KJ Feagin,Santa Clara,2017-2018,23.106528539943227
1965,KJ Robinson,Nebraska Omaha,2017-2018,11.02169213126791
1966,KaVaughn Scott,Loyola-Maryland,2017-2018,18.91373827948669
1967,Kadeem Smithen,Siena,2017-2018,21.679081591707522
1968,Kaelon Harris,The Citadel,2017-2018,21.91703608012862
1969,Kaelon Wilson,Texas-Arlington,2017-2018,15.118829280424192
1970,Kahlil Dukes,Niagara,2017-2018,23.845261617863788
1971,Kahron Ross,Lehigh,2017-2018,27.842722559609488
1972,Kai Healy,Santa Clara,2017-2018,10.41902248679415
1973,Kaiden Rice,The Citadel,2017-2018,12.429653805030613
1974,Kaiser Gates,Xavier,2017-2018,21.636954227758057
1975,Kajon Mack,Tennessee Tech,2017-2018,24.954590831449696
1976,Kaleb Allison,Mississippi Valley State,2017-2018,7.656655576897443
1977,Kaleb Bishop,Fairleigh Dickinson,2017-2018,23.38835567528208
1978,Kaleb Johnson,Georgetown,2017-2018,22.386813493299094
1979,Kaleb Wesson,Ohio St.,2017-2018,29.32696574641966
1980,Kalif Young,Providence,2017-2018,18.263795035427133
1981,Kalin Fisher,Hampton,2017-2018,19.904289643282873
1982,Kalob Ledoux,McNeese St.,2017-2018,11.57580361739032
1983,Kam Williams,Ohio St.,2017-2018,18.629483604036185
1984,Kamali Chambers,Boston U,2017-2018,9.113477812219907
1985,Kamar Baldwin,Butler,2017-2018,22.859699536894734
1986,Kamar McKnight,Tennessee St.,2017-2018,4.930343969606983
1987,Kamau Stokes,Kansas State,2017-2018,25.205810074059936
1988,Kameron Chatman,Detroit Mercy,2017-2018,30.368458058539254
1989,Kameron Edwards,Pepperdine,2017-2018,20.851780084957472
1990,Kameron Hankerson,Green Bay,2017-2018,15.216063656079683
1991,Kameron Langley,No.Carolina A&T,2017-2018,22.05523513539147
1992,Kameron McGusty,Oklahoma,2017-2018,8.377040347340191
1993,Kameron Rooks,San Diego St.,2017-2018,19.66891298596888
1994,Kamil Chapman,Longwood,2017-2018,15.783894001233046
1995,Kanayo Obi-Rapu,East Tennessee St.,2017-2018,23.223065032813004
1996,Kane Williams,Georgia St,2017-2018,16.525814365719068
1997,Karamoko Cisse,Rider,2017-2018,19.757588087689978
1998,Kareem Brewton Jr.,Memphis,2017-2018,20.566429515254022
1999,Kareem South,Texas A&M CC,2017-2018,18.419551489196085
2000,Kareem Wright,Grambling State,2017-2018,-2.728768918372776
2001,Karl Charles,Holy Cross,2017-2018,22.588601809095756
2002,Karl Gamble,Middle Tennessee St.,2017-2018,15.997075759387766
2003,Karl Harris,Northern Arizona,2017-2018,8.648009163235443
2004,Karl Nicholas,Montana,2017-2018,6.296745562495365
2005,Karlis Garoza,Cal Poly SLO,2017-2018,5.762798302303178
2006,Karolis Kundrotas,Elon University,2017-2018,6.671879163190955
2007,Karonn Davis,Coppin St.,2017-2018,18.369166576677156
2008,Kashaun Hicks,Central Conn. St.,2017-2018,11.149148681799232
2009,Kasheem Thomas,Cleveland St.,2017-2018,14.89262889418604
2010,Kason Harrell,IUPU - Ft. Wayne,2017-2018,17.545003047403704
2011,Kassius Robertson,Missouri,2017-2018,7.799690272468288
2012,Kassoum Yakwe,St. John's,2017-2018,13.554403587528371
2013,Kavion Pippen,Southern Illinois,2017-2018,21.978262212412623
2014,Kavon Waller,Delaware State,2017-2018,18.403071644946788
2015,KeVaughn Allen,Florida,2017-2018,2.2181183448305855
2016,Kealen Washington-Ives,Rider,2017-2018,11.012630739782033
2017,Keandre Fair,Coppin St.,2017-2018,14.999972588490817
2018,Keanu Pinder,Arizona,2017-2018,3.988054299796011
2019,Keaton Hervey,Incarnate Word,2017-2018,15.681382087421529
2020,Keaton Van Soelen,Air Force,2017-2018,22.333528368744073
2021,Keaton Wallace,Texas-San Antonio,2017-2018,21.674990075166843
2022,Keegan McDowell,Liberty,2017-2018,9.407937911052507
2023,Keenan Evans,Texas Tech,2017-2018,29.448871993217555
2024,Keenan Simmons,SIU - Edwardsville,2017-2018,14.773411901681786
2025,Keion Alexander,Prairie View A&M,2017-2018,13.371071104143704
2026,Keita Bates-Diop,Ohio St.,2017-2018,38.745221574986566
2027,Keith Braxton,St. Francis (PA),2017-2018,72.92199422873315
2028,Keith Charleston,Southeastern Louisiana,2017-2018,11.998306149229537
2029,Keith Fisher III,San Jose St.,2017-2018,16.87238755286049
2030,Keith Frazier,Texas-El Paso,2017-2018,23.40856100872922
2031,Keith Matthews,Stetson,2017-2018,4.4360991194404455
2032,Keith Pinckney,Old Dominion,2017-2018,5.981678681564412
2033,Keith Smith,Oregon,2017-2018,7.948353746780098
2034,Keith Smith,VMI,2017-2018,15.257934736922966
2035,Keith Stone,Florida,2017-2018,1.7233002273386775
2036,Keith Williams,Cincinnati,2017-2018,15.225602531316865
2037,Kelan Martin,Butler,2017-2018,21.277008545249508
2038,Keleaf Tate,Niagara,2017-2018,17.022574167753223
2039,Keljin Blevins,Montana St.,2017-2018,22.787751682268176
2040,Kellan Grady,Davidson,2017-2018,23.10622475687912
2041,Kellon Taylor,Duquesne,2017-2018,18.716397672288284
2042,Ken'Darrius Hamilton,Tennessee St.,2017-2018,4.436406147993145
2043,Kendal Manuel,Oregon St.,2017-2018,14.232099101119807
2044,Kendall Small,Pacific,2017-2018,15.708607494783426
2045,Kendall Smith,Oklahoma State,2017-2018,17.027179272734887
2046,Kendall Stephens,Nevada,2017-2018,21.933663661814894
2047,Kendell Ramlal,Texas-San Antonio,2017-2018,22.627736814686212
2048,Kendrick Nunn,Oakland,2017-2018,26.238094574195202
2049,Kene Chukwuka,Pittsburgh,2017-2018,11.54863724202445
2050,Kennedy McKinney,Arkansas-Pine Bluff,2017-2018,19.218612633600436
2051,Kenneth Ogbe,Utah Valley,2017-2018,23.212542727562294
2052,Kenny Aninye,Stetson,2017-2018,17.440092725457244
2053,Kenny Carpenter,Cleveland St.,2017-2018,23.56488135193626
2054,Kenny Cooper,Lipscomb,2017-2018,20.111182419166116
2055,Kenny Goins,Michigan St,2017-2018,25.053486289471525
2056,Kenny Williams,North Carolina,2017-2018,16.38557887109241
2057,Kenny Wooten,Oregon,2017-2018,16.30759234597033
2058,Kenny Wormley,Hofstra,2017-2018,10.692208814574494
2059,Kenrich Williams,Texas Christian,2017-2018,35.5061273052096
2060,Kent Auslander,Coppin St.,2017-2018,8.956240164668458
2061,Kentrell Barkley,East Carolina,2017-2018,25.474161877857775
2062,Keon Burns,New Hampshire,2017-2018,24.548448825141453
2063,Keonta Vernon,Grand Canyon,2017-2018,30.694375220244304
2064,Kerem Kanter,Xavier,2017-2018,28.47110411455204
2065,Kerry Blackshear Jr.,Virginia Tech,2017-2018,33.53295459942716
2066,Kerwin Roach II,Texas,2017-2018,1.9581115371872893
2067,Kerwin Smith,Grand Canyon,2017-2018,13.472961694574138
2068,Kevarrius Hayes,Florida,2017-2018,2.617494925415114
2069,Keve Aluma,Wofford,2017-2018,17.159565858659057
2070,Kevin Baker,Troy,2017-2018,12.415017357028818
2071,Kevin Degnan,Siena,2017-2018,12.266899977018765
2072,Kevin Hervey,Texas-Arlington,2017-2018,32.46526575137995
2073,Kevin Hicks,Sacramento State,2017-2018,13.47972160981099
2074,Kevin Holland,Southern Miss,2017-2018,19.293647802287857
2075,Kevin Huerter,Maryland,2017-2018,8.827620813863417
2076,Kevin Johnson,Nicholls State,2017-2018,17.05707529441049
2077,Kevin Knox,Kentucky,2017-2018,4.961651938093778
2078,Kevin Larkin,Niagara,2017-2018,14.069863382647481
2079,Kevin McAdoo,Eastern Michigan,2017-2018,19.09857688035004
2080,Kevin McClain,Belmont,2017-2018,22.65993570453716
2081,Kevin McKay,Central Michigan,2017-2018,35.52268456775107
2082,Kevin Mickle,Ohio,2017-2018,10.716380054360574
2083,Kevin Morris,South Alabama,2017-2018,16.527790384877193
2084,Kevin Puryear,Missouri,2017-2018,5.423801638139575
2085,Kevin Senghore-Peterson,Fairfield,2017-2018,12.981298380906745
2086,Kevin Vannatta,N.C. Asheville,2017-2018,24.52337868509596
2087,Kevin Zabo,Kent St.,2017-2018,17.455025084658725
2088,Kevion Nolan,Samford,2017-2018,20.320322812324857
2089,Kevion Stewart,SIU - Edwardsville,2017-2018,12.583854158230576
2090,Kevon Harris,Stephen F. Austin,2017-2018,28.66062217195673
2091,KeyShawn Feazell,Mississippi State,2017-2018,16.17994342464346
2092,Keyon Jones,New Mexico St.,2017-2018,12.566513003930007
2093,Keyshawn Evans,Illinois St.,2017-2018,25.455715981333537
2094,Keyshawn Woods,Wake Forest,2017-2018,23.68314136847387
2095,Kezie Okpala,Stanford,2017-2018,15.603437430874813
2096,Khadeem Lattin,Oklahoma,2017-2018,15.536068720776465
2097,Khadeen Carrington,Seton Hall,2017-2018,26.64758757976842
2098,Khadim Gueye,South Carolina,2017-2018,5.703884446851441
2099,Khalea Turner-Morris,Massachusetts,2017-2018,3.4505934851364297
2100,Khalen Pinkett,Savannah State,2017-2018,12.300833089198788
2101,Khalil Ahmad,Cal St. Fullerton,2017-2018,26.468671130648694
2102,Khalil Gracey,Morgan St.,2017-2018,16.05172081501424
2103,Khalil Iverson,Wisconsin,2017-2018,25.328417322521414
2104,Khalil Richard,Siena,2017-2018,15.109921359366206
2105,Khalil Small,Green Bay,2017-2018,24.842332686366458
2106,Khameron Davis,Pittsburgh,2017-2018,16.4364023581725
2107,Khris Lane,VCU,2017-2018,21.128887919099114
2108,Khwan Fore,Richmond,2017-2018,23.138111896421563
2109,Khyri Thomas,Creighton,2017-2018,29.806047295734825
2110,KiShawn Pritchett,Davidson,2017-2018,26.66844480800677
2111,Kienan Walter,North Dakota,2017-2018,6.229788083255087
